pmid,date,mesh,journal,affil,athrs,pt,gr
36512583,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,NA,"<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <CollectiveName>PLOS ONE Editors</CollectiveName>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D000075742"">Expression of Concern</PublicationType></PublicationTypeList>",NA
36512584,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,NA,"<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <CollectiveName>PLOS ONE Editors</CollectiveName>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D000075742"">Expression of Concern</PublicationType></PublicationTypeList>",NA
36512585,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D060526"" MajorTopicYN=""Y"">Magnetic Fields</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D008280"" MajorTopicYN=""Y"">Magnetics</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D008433"" MajorTopicYN=""N"">Mathematics</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>18-4-102 Shuixiehuadu, Zhufengdajie, Shijiazhuang, Hebei, China.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Liang</LastName>    <ForeName>Zhu-Xing</ForeName>    <Initials>ZX</Initials>    <Identifier Source=""ORCID"">0000-0002-2645-7856</Identifier>    <AffiliationInfo>      <Affiliation>18-4-102 Shuixiehuadu, Zhufengdajie, Shijiazhuang, Hebei, China.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Liang</LastName>    <ForeName>Yi</ForeName>    <Initials>Y</Initials>    <AffiliationInfo>      <Affiliation>55-1-302 Shuixiehuadu, Zhufengdajie, Shijiazhuang, Hebei, China.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType></PublicationTypeList>",NA
36512587,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,NA,"<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <CollectiveName>PLOS ONE Editors</CollectiveName>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D000075742"">Expression of Concern</PublicationType></PublicationTypeList>",NA
36512588,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D051381"" MajorTopicYN=""N"">Rats</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D016716"" MajorTopicYN=""N"">PC12 Cells</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D017382"" MajorTopicYN=""N"">Reactive Oxygen Species</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""N"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012834"" MajorTopicYN=""Y"">Silver</DescriptorName>    <QualifierName UI=""Q000494"" MajorTopicYN=""N"">pharmacology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D053768"" MajorTopicYN=""Y"">Metal Nanoparticles</DescriptorName>    <QualifierName UI=""Q000633"" MajorTopicYN=""N"">toxicity</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D002118"" MajorTopicYN=""N"">Calcium</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""N"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D002470"" MajorTopicYN=""N"">Cell Survival</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009474"" MajorTopicYN=""N"">Neurons</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""N"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D000255"" MajorTopicYN=""N"">Adenosine Triphosphate</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""N"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D003568"" MajorTopicYN=""N"">Cytidine Monophosphate</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D017209"" MajorTopicYN=""N"">Apoptosis</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>State Key Laboratory of Bioelectronics, School of Biological Science and Medical Engineering, Southeast University, Nanjing, Jiangsu Province, China.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Zhang</LastName>    <ForeName>Zequn</ForeName>    <Initials>Z</Initials>    <AffiliationInfo>      <Affiliation>State Key Laboratory of Bioelectronics, School of Biological Science and Medical Engineering, Southeast University, Nanjing, Jiangsu Province, China.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Meng</LastName>    <ForeName>Chen</ForeName>    <Initials>C</Initials>    <AffiliationInfo>      <Affiliation>State Key Laboratory of Bioelectronics, School of Biological Science and Medical Engineering, Southeast University, Nanjing, Jiangsu Province, China.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Hou</LastName>    <ForeName>Kun</ForeName>    <Initials>K</Initials>    <AffiliationInfo>      <Affiliation>State Key Laboratory of Bioelectronics, School of Biological Science and Medical Engineering, Southeast University, Nanjing, Jiangsu Province, China.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Wang</LastName>    <ForeName>Zhigong</ForeName>    <Initials>Z</Initials>    <AffiliationInfo>      <Affiliation>Institute of RF- &amp; OE-ICs, Southeast University, Nanjing, Jiangsu Province, China.</Affiliation>    </AffiliationInfo>    <AffiliationInfo>      <Affiliation>Coinnovation Center of Neuroregeneration, Nantong University, Nantong, Jiangsu Province, China.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Huang</LastName>    <ForeName>Yan</ForeName>    <Initials>Y</Initials>    <AffiliationInfo>      <Affiliation>State Key Laboratory of Bioelectronics, School of Biological Science and Medical Engineering, Southeast University, Nanjing, Jiangsu Province, China.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Lü</LastName>    <ForeName>Xiaoying</ForeName>    <Initials>X</Initials>    <Identifier Source=""ORCID"">0000-0002-3777-2472</Identifier>    <AffiliationInfo>      <Affiliation>State Key Laboratory of Bioelectronics, School of Biological Science and Medical Engineering, Southeast University, Nanjing, Jiangsu Province, China.</Affiliation>    </AffiliationInfo>    <AffiliationInfo>      <Affiliation>Coinnovation Center of Neuroregeneration, Nantong University, Nantong, Jiangsu Province, China.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType></PublicationTypeList>",NA
36512589,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,NA,"<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <CollectiveName>PLOS ONE Editors</CollectiveName>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D000075742"">Expression of Concern</PublicationType></PublicationTypeList>",NA
36512590,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,NA,"<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <CollectiveName>PLOS ONE Editors</CollectiveName>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D000075742"">Expression of Concern</PublicationType></PublicationTypeList>",NA
36512591,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,NA,"<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <CollectiveName>PLOS ONE Editors</CollectiveName>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D000075742"">Expression of Concern</PublicationType></PublicationTypeList>",NA
36512593,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005909"" MajorTopicYN=""Y"">Glioblastoma</DescriptorName>    <QualifierName UI=""Q000601"" MajorTopicYN=""N"">surgery</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D015331"" MajorTopicYN=""N"">Cohort Studies</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012189"" MajorTopicYN=""N"">Retrospective Studies</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D011446"" MajorTopicYN=""N"">Prospective Studies</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D000768"" MajorTopicYN=""N"">Anesthesia, General</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D011183"" MajorTopicYN=""N"">Postoperative Complications</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Erasmus Medical Center Rotterdam, Department of Neurosurgery, Rotterdam, The Netherlands.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Gerritsen</LastName>    <ForeName>Jasper Kees Wim</ForeName>    <Initials>JKW</Initials>    <Identifier Source=""ORCID"">0000-0003-4619-865X</Identifier>    <AffiliationInfo>      <Affiliation>Erasmus Medical Center Rotterdam, Department of Neurosurgery, Rotterdam, The Netherlands.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Rizopoulos</LastName>    <ForeName>Dimitris</ForeName>    <Initials>D</Initials>    <AffiliationInfo>      <Affiliation>Erasmus Medical Center Rotterdam, Department of Biostatistics, Rotterdam, The Netherlands.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Schouten</LastName>    <ForeName>Joost Willem</ForeName>    <Initials>JW</Initials>    <AffiliationInfo>      <Affiliation>Erasmus Medical Center Rotterdam, Department of Neurosurgery, Rotterdam, The Netherlands.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Haitsma</LastName>    <ForeName>Iain Kristian</ForeName>    <Initials>IK</Initials>    <AffiliationInfo>      <Affiliation>Erasmus Medical Center Rotterdam, Department of Neurosurgery, Rotterdam, The Netherlands.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Eralp</LastName>    <ForeName>Ismail</ForeName>    <Initials>I</Initials>    <AffiliationInfo>      <Affiliation>Erasmus Medical Center Rotterdam, Department of Anesthesiology, Rotterdam, The Netherlands.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Klimek</LastName>    <ForeName>Markus</ForeName>    <Initials>M</Initials>    <AffiliationInfo>      <Affiliation>Erasmus Medical Center Rotterdam, Department of Anesthesiology, Rotterdam, The Netherlands.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Dirven</LastName>    <ForeName>Clemens Maria Franciscus</ForeName>    <Initials>CMF</Initials>    <AffiliationInfo>      <Affiliation>Erasmus Medical Center Rotterdam, Department of Neurosurgery, Rotterdam, The Netherlands.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Vincent</LastName>    <ForeName>Arnaud Jean Pierre Edouard</ForeName>    <Initials>AJPE</Initials>    <AffiliationInfo>      <Affiliation>Erasmus Medical Center Rotterdam, Department of Neurosurgery, Rotterdam, The Netherlands.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType></PublicationTypeList>",NA
36512594,<DateCompleted>  <Year>2022</Year>  <Month>12</Month>  <Day>15</Day></DateCompleted>,NA,"<Journal>  <ISSN IssnType=""Electronic"">1932-6203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>17</Volume>    <Issue>12</Issue>    <PubDate>      <Year>2022</Year>    </PubDate>  </JournalIssue>  <Title>PloS one</Title>  <ISOAbbreviation>PLoS One</ISOAbbreviation></Journal>",NA,"<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <CollectiveName>PLOS ONE Editors</CollectiveName>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D000075742"">Expression of Concern</PublicationType></PublicationTypeList>",NA
