pmid,date,mesh,journal,affil,athrs,pt,gr
24503832,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D001296"" MajorTopicYN=""N"">Audiovisual Aids</DescriptorName>    <QualifierName UI=""Q000706"" MajorTopicYN=""Y"">statistics &amp; numerical data</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D033181"" MajorTopicYN=""N"">Information Dissemination</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012586"" MajorTopicYN=""Y"">Science</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Head, Office of Legislative &amp; Public Affairs, National Science Foundation.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Gan</LastName>    <ForeName>Judith</ForeName>    <Initials>J</Initials>    <AffiliationInfo>      <Affiliation>Head, Office of Legislative &amp; Public Affairs, National Science Foundation.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Appenzeller</LastName>    <ForeName>Tim</ForeName>    <Initials>T</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D054711"">Introductory Journal Article</PublicationType></PublicationTypeList>",NA
24503840,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D018864"" MajorTopicYN=""Y"">Cultural Diversity</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005260"" MajorTopicYN=""N"">Female</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D008297"" MajorTopicYN=""N"">Male</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D063505"" MajorTopicYN=""Y"">Racism</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012107"" MajorTopicYN=""N"">Research Design</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012586"" MajorTopicYN=""Y"">Science</DescriptorName>    <QualifierName UI=""Q000941"" MajorTopicYN=""N"">ethics</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D063507"" MajorTopicYN=""Y"">Sexism</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D000078329"" MajorTopicYN=""N"">Workforce</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Skidmore College, Saratoga Springs, NY 12866, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Moss-Racusin</LastName>    <ForeName>Corinne A</ForeName>    <Initials>CA</Initials>    <AffiliationInfo>      <Affiliation>Skidmore College, Saratoga Springs, NY 12866, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>van der Toorn</LastName>    <ForeName>Jojanneke</ForeName>    <Initials>J</Initials>  </Author>  <Author ValidYN=""Y"">    <LastName>Dovidio</LastName>    <ForeName>John F</ForeName>    <Initials>JF</Initials>  </Author>  <Author ValidYN=""Y"">    <LastName>Brescoll</LastName>    <ForeName>Victoria L</ForeName>    <Initials>VL</Initials>  </Author>  <Author ValidYN=""Y"">    <LastName>Graham</LastName>    <ForeName>Mark J</ForeName>    <Initials>MJ</Initials>  </Author>  <Author ValidYN=""Y"">    <LastName>Handelsman</LastName>    <ForeName>Jo</ForeName>    <Initials>J</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D052061"">Research Support, N.I.H., Extramural</PublicationType>  <PublicationType UI=""D013485"">Research Support, Non-U.S. Gov't</PublicationType></PublicationTypeList>","<GrantList CompleteYN=""Y"">  <Grant>    <GrantID>1R13GM090574-01</GrantID>    <Acronym>GM</Acronym>    <Agency>NIGMS NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <Agency>Howard Hughes Medical Institute</Agency>    <Country>United States</Country>  </Grant></GrantList>"
24503841,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000531"" MajorTopicYN=""Y"">Altitude</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D057486"" MajorTopicYN=""Y"">Carbon Cycle</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012987"" MajorTopicYN=""N"">Soil</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D014887"" MajorTopicYN=""Y"">Weather</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>School of Earth and Space Exploration, Arizona State University, Tempe, AZ 85287, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Heimsath</LastName>    <ForeName>Arjun M</ForeName>    <Initials>AM</Initials>    <AffiliationInfo>      <Affiliation>School of Earth and Space Exploration, Arizona State University, Tempe, AZ 85287, USA.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016420"">Comment</PublicationType></PublicationTypeList>",NA
24503842,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D055867"" MajorTopicYN=""N"">Cyclonic Storms</DescriptorName>    <QualifierName UI=""Q000706"" MajorTopicYN=""Y"">statistics &amp; numerical data</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D004190"" MajorTopicYN=""N"">Disasters</DescriptorName>    <QualifierName UI=""Q000706"" MajorTopicYN=""Y"">statistics &amp; numerical data</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005544"" MajorTopicYN=""N"">Forecasting</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012621"" MajorTopicYN=""N"">Seasons</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D035501"" MajorTopicYN=""Y"">Uncertainty</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D014887"" MajorTopicYN=""Y"">Weather</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Geophysical Fluid Dynamics Laboratory, National Oceanic and Atmospheric Administration, Princeton, NJ 08542, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Vecchi</LastName>    <ForeName>Gabriel A</ForeName>    <Initials>GA</Initials>    <AffiliationInfo>      <Affiliation>Geophysical Fluid Dynamics Laboratory, National Oceanic and Atmospheric Administration, Princeton, NJ 08542, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Villarini</LastName>    <ForeName>Gabriele</ForeName>    <Initials>G</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D013486"">Research Support, U.S. Gov't, Non-P.H.S.</PublicationType></PublicationTypeList>",NA
24503843,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001321"" MajorTopicYN=""N"">Autistic Disorder</DescriptorName>    <QualifierName UI=""Q000139"" MajorTopicYN=""Y"">chemically induced</QualifierName>    <QualifierName UI=""Q000235"" MajorTopicYN=""Y"">genetics</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D019610"" MajorTopicYN=""Y"">Cytoprotection</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005260"" MajorTopicYN=""N"">Female</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D010121"" MajorTopicYN=""N"">Oxytocin</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D011247"" MajorTopicYN=""N"">Pregnancy</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005680"" MajorTopicYN=""N"">gamma-Aminobutyric Acid</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Department of Pediatrics (Neurology), Center for Autism and Neurodevelopmental Disorders, University of Massachusetts Medical School, Worcester, MA 01655, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Zimmerman</LastName>    <ForeName>Andrew W</ForeName>    <Initials>AW</Initials>    <AffiliationInfo>      <Affiliation>Department of Pediatrics (Neurology), Center for Autism and Neurodevelopmental Disorders, University of Massachusetts Medical School, Worcester, MA 01655, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Connors</LastName>    <ForeName>Susan L</ForeName>    <Initials>SL</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016420"">Comment</PublicationType></PublicationTypeList>",NA
24503844,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D056804"" MajorTopicYN=""Y"">Biofuels</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D019149"" MajorTopicYN=""Y"">Bioreactors</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005285"" MajorTopicYN=""N"">Fermentation</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D007218"" MajorTopicYN=""Y"">Industrial Microbiology</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D008697"" MajorTopicYN=""N"">Methane</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D059206"" MajorTopicYN=""Y"">Natural Gas</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D010105"" MajorTopicYN=""N"">Oxygenases</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Advanced Research Projects Agency-Energy (ARPA-E), U.S. Department of Energy, 1000 Independence Avenue, SW, Washington, DC 20585, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Conrado</LastName>    <ForeName>Robert J</ForeName>    <Initials>RJ</Initials>    <AffiliationInfo>      <Affiliation>Advanced Research Projects Agency-Energy (ARPA-E), U.S. Department of Energy, 1000 Independence Avenue, SW, Washington, DC 20585, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Gonzalez</LastName>    <ForeName>Ramon</ForeName>    <Initials>R</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType></PublicationTypeList>",NA
24503845,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D018744"" MajorTopicYN=""N"">DNA, Plant</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D004268"" MajorTopicYN=""N"">DNA-Binding Proteins</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>    <QualifierName UI=""Q000235"" MajorTopicYN=""Y"">genetics</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D019143"" MajorTopicYN=""Y"">Evolution, Molecular</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D010940"" MajorTopicYN=""N"">Plant Proteins</DescriptorName>    <QualifierName UI=""Q000737"" MajorTopicYN=""Y"">chemistry</QualifierName>    <QualifierName UI=""Q000235"" MajorTopicYN=""Y"">genetics</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Department of Molecular Genetics, Ohio State University, Columbus, OH 43210, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Kovach</LastName>    <ForeName>Jeffery D</ForeName>    <Initials>JD</Initials>    <AffiliationInfo>      <Affiliation>Department of Molecular Genetics, Ohio State University, Columbus, OH 43210, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Lamb</LastName>    <ForeName>Rebecca S</ForeName>    <Initials>RS</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016420"">Comment</PublicationType></PublicationTypeList>",NA
24503846,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D008954"" MajorTopicYN=""Y"">Models, Biological</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D010675"" MajorTopicYN=""N"">Pheromones</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D053038"" MajorTopicYN=""Y"">Quorum Sensing</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D051964"" MajorTopicYN=""N"">Receptors, Mating Factor</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012441"" MajorTopicYN=""N"">Saccharomyces cerevisiae</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D029701"" MajorTopicYN=""N"">Saccharomyces cerevisiae Proteins</DescriptorName>    <QualifierName UI=""Q000378"" MajorTopicYN=""Y"">metabolism</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012919"" MajorTopicYN=""Y"">Social Behavior</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Department of Biomedical Engineering, Duke University, CIEMAS 2355, 101 Science Drive, Durham, NC 27708, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Lee</LastName>    <ForeName>Anna Jisu</ForeName>    <Initials>AJ</Initials>    <AffiliationInfo>      <Affiliation>Department of Biomedical Engineering, Duke University, CIEMAS 2355, 101 Science Drive, Durham, NC 27708, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>You</LastName>    <ForeName>Lingchong</ForeName>    <Initials>L</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016420"">Comment</PublicationType></PublicationTypeList>",NA
24503847,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D002641"" MajorTopicYN=""N"">Chicago</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D002871"" MajorTopicYN=""N"">Chromosome Banding</DescriptorName>    <QualifierName UI=""Q000266"" MajorTopicYN=""N"">history</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D005823"" MajorTopicYN=""N"">Genetics</DescriptorName>    <QualifierName UI=""Q000266"" MajorTopicYN=""Y"">history</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D049673"" MajorTopicYN=""N"">History, 20th Century</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D049674"" MajorTopicYN=""N"">History, 21st Century</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D015464"" MajorTopicYN=""N"">Leukemia, Myelogenous, Chronic, BCR-ABL Positive</DescriptorName>    <QualifierName UI=""Q000235"" MajorTopicYN=""N"">genetics</QualifierName>    <QualifierName UI=""Q000266"" MajorTopicYN=""Y"">history</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D014178"" MajorTopicYN=""N"">Translocation, Genetic</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>The Institute of Cancer Research, London SM2 5NG, UK.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Greaves</LastName>    <ForeName>Mel</ForeName>    <Initials>M</Initials>    <AffiliationInfo>      <Affiliation>The Institute of Cancer Research, London SM2 5NG, UK.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D019215"">Biography</PublicationType>  <PublicationType UI=""D016456"">Historical Article</PublicationType>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D019477"">Portrait</PublicationType></PublicationTypeList>",NA
24503848,<DateCompleted>  <Year>2014</Year>  <Month>02</Month>  <Day>25</Day></DateCompleted>,NA,"<Journal>  <ISSN IssnType=""Electronic"">1095-9203</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>343</Volume>    <Issue>6171</Issue>    <PubDate>      <Year>2014</Year>      <Month>Feb</Month>      <Day>07</Day>    </PubDate>  </JournalIssue>  <Title>Science (New York, N.Y.)</Title>  <ISOAbbreviation>Science</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Department of Physics, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Wang</LastName>    <ForeName>Chong</ForeName>    <Initials>C</Initials>    <AffiliationInfo>      <Affiliation>Department of Physics, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Potter</LastName>    <ForeName>Andrew C</ForeName>    <Initials>AC</Initials>  </Author>  <Author ValidYN=""Y"">    <LastName>Senthil</LastName>    <ForeName>T</ForeName>    <Initials>T</Initials>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D013485"">Research Support, Non-U.S. Gov't</PublicationType>  <PublicationType UI=""D013486"">Research Support, U.S. Gov't, Non-P.H.S.</PublicationType></PublicationTypeList>",NA
