id,which_mesh,term,is_major_topic,qualifier_name
W2021333801,1,Endoribonucleases,TRUE,metabolism
W2021333801,2,Escherichia coli Proteins,TRUE,
W2021333801,3,"RNA, Bacterial",TRUE,physiology
W2021333801,4,Bacillus subtilis,FALSE,
W2021333801,5,Bacillus subtilis,FALSE,enzymology
W2021333801,6,Catalysis,FALSE,
W2021333801,7,Endoribonucleases,FALSE,
W2021333801,8,Escherichia coli,FALSE,
W2021333801,9,Escherichia coli,FALSE,enzymology
W2021333801,10,Kinetics,FALSE,
W2021333801,11,Magnesium,FALSE,
W2021333801,12,Magnesium,FALSE,physiology
W2021333801,13,"RNA, Bacterial",FALSE,
W2021333801,14,Ribonuclease P,FALSE,
W2021333801,15,Species Specificity,FALSE,
W2021333801,16,Structure-Activity Relationship,FALSE,
W1987234748,1,"Cloning, Molecular",TRUE,
W1987234748,2,Gene Amplification,TRUE,
W1987234748,3,Neuroblastoma,TRUE,genetics
W1987234748,4,Oncogenes,TRUE,
W1987234748,5,Base Sequence,FALSE,
W1987234748,6,Cell Line,FALSE,
W1987234748,7,"DNA, Neoplasm",FALSE,genetics
W1987234748,8,"DNA, Neoplasm",FALSE,
W1987234748,9,Humans,FALSE,
W1987234748,10,Neuroblastoma,FALSE,
W1987234748,11,Poly A,FALSE,genetics
W1987234748,12,Poly A,FALSE,
W1987234748,13,Proto-Oncogene Mas,FALSE,
W1987234748,14,RNA,FALSE,genetics
W1987234748,15,RNA,FALSE,
W1987234748,16,"RNA, Messenger",FALSE,
W2017588515,1,Gene Expression Regulation,TRUE,
W2017588515,2,Operon,TRUE,
W2017588515,3,Animals,FALSE,
W2017588515,4,Base Sequence,FALSE,
W2017588515,5,Beta-Globulins,FALSE,genetics
W2017588515,6,Beta-Globulins,FALSE,
W2017588515,7,Chickens,FALSE,
W2017588515,8,Chromatin,FALSE,ultrastructure
W2017588515,9,Chromatin,FALSE,
W2017588515,10,"DNA, Superhelical",FALSE,
W2017588515,11,Endonucleases,FALSE,
W2017588515,12,Hydrogen Bonding,FALSE,
W2017588515,13,Lac Operon,FALSE,
W2017588515,14,Nucleic Acid Conformation,FALSE,
W2017588515,15,Single-Strand Specific DNA and RNA Endonucleases,FALSE,
W2017588515,16,Temperature,FALSE,
W2000777577,1,Axonal Transport,TRUE,
W2000777577,2,Cytoskeleton,TRUE,physiology
W2000777577,3,Nerve Tissue Proteins,TRUE,metabolism
W2000777577,4,Retina,TRUE,physiology
W2000777577,5,Retina,TRUE,growth & development
W2000777577,6,Retinal Ganglion Cells,TRUE,physiology
W2000777577,7,Aging,FALSE,
W2000777577,8,Animals,FALSE,
W2000777577,9,"Animals, Newborn",FALSE,
W2000777577,10,Cytoskeleton,FALSE,
W2000777577,11,Molecular Weight,FALSE,
W2000777577,12,Nerve Tissue Proteins,FALSE,isolation & purification
W2000777577,13,Nerve Tissue Proteins,FALSE,
W2000777577,14,Peptides,FALSE,isolation & purification
W2000777577,15,Peptides,FALSE,metabolism
W2000777577,16,Peptides,FALSE,
W2000777577,17,Rabbits,FALSE,
W2000777577,18,Retina,FALSE,
W2000777577,19,Retinal Ganglion Cells,FALSE,
W2012557167,1,RNA,TRUE,genetics
W2012557167,2,"RNA, Fungal",TRUE,genetics
W2012557167,3,Saccharomyces cerevisiae,TRUE,genetics
W2012557167,4,Base Sequence,FALSE,
W2012557167,5,Cell Compartmentation,FALSE,
W2012557167,6,"Cloning, Molecular",FALSE,
W2012557167,7,Genes,FALSE,
W2012557167,8,Molecular Weight,FALSE,
W2012557167,9,RNA,FALSE,
W2012557167,10,"RNA, Fungal",FALSE,
W2012557167,11,"RNA, Small Nuclear",FALSE,
W2012557167,12,Saccharomyces cerevisiae,FALSE,
W2038734404,1,"DNA, Neoplasm",TRUE,genetics
W2038734404,2,Genes,TRUE,
W2038734404,3,H-2 Antigens,TRUE,genetics
W2038734404,4,Major Histocompatibility Complex,TRUE,
W2038734404,5,Animals,FALSE,
W2038734404,6,Azacitidine,FALSE,
W2038734404,7,Azacitidine,FALSE,toxicity
W2038734404,8,Cell Line,FALSE,
W2038734404,9,DNA Restriction Enzymes,FALSE,
W2038734404,10,"DNA, Neoplasm",FALSE,
W2038734404,11,Epidermal Growth Factor,FALSE,
W2038734404,12,Epidermal Growth Factor,FALSE,metabolism
W2038734404,13,ErbB Receptors,FALSE,
W2038734404,14,Genes,FALSE,drug effects
W2038734404,15,H-2 Antigens,FALSE,
W2038734404,16,Major Histocompatibility Complex,FALSE,drug effects
