id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W2412236482,0,https://doi.org/10.7326/0003-4819-91-5-806_3,Annals of internal medicine,Blood Groups and Diseases.,1979-11-01,FALSE,92,article,journal-article,13799479,1,A5026951274,first,T Beritić,,,,1
W1974005646,93,https://doi.org/10.1111/j.1749-6632.1959.tb49217.x,Annals of the New York Academy of Sciences,CARDIODYNAMICS AND THE CORONARY CIRCULATION IN HYPOTHERMIA,1959-09-01,FALSE,49,article,journal-article,13799728,1,A5011434207,first,Robert M. Berne,,Case Western Reserve University,I58956616,1
W1974005646,93,https://doi.org/10.1111/j.1749-6632.1959.tb49217.x,Annals of the New York Academy of Sciences,CARDIODYNAMICS AND THE CORONARY CIRCULATION IN HYPOTHERMIA,1959-09-01,FALSE,49,article,journal-article,13799728,1,A5011434207,first,Robert M. Berne,,University School,I4210153792,2
W2424854467,0,,PubMed,On the development of cortical activity in fetal sheep.,1959-12-12,FALSE,41,article,journal-article,13799738,1,A5047598519,first,Bernhard Cg,,,,1
W2424854467,0,,PubMed,On the development of cortical activity in fetal sheep.,1959-12-12,FALSE,41,article,journal-article,13799738,2,A5032591744,middle,Kaiser Ih,,,,1
W2424854467,0,,PubMed,On the development of cortical activity in fetal sheep.,1959-12-12,FALSE,41,article,journal-article,13799738,3,A5025768456,last,Kolmodin Gm,,,,1
W2411964261,112,https://doi.org/10.1182/blood.v14.11.1194.1194,Blood,Review of Methods for Studying Maturation of Human Erythroblasts in Vitro: Evaluation of a New Method of Culture of Cell Suspensions in a Clot-Free Medium,1959-11-01,FALSE,26,article,journal-article,13799588,1,A5053644209,first,Laurence Berman,,Detroit Receiving Hospital,I2801816960,1
W2411964261,112,https://doi.org/10.1182/blood.v14.11.1194.1194,Blood,Review of Methods for Studying Maturation of Human Erythroblasts in Vitro: Evaluation of a New Method of Culture of Cell Suspensions in a Clot-Free Medium,1959-11-01,FALSE,26,article,journal-article,13799588,1,A5053644209,first,Laurence Berman,,Wayne State University,I185443292,2
W2411964261,112,https://doi.org/10.1182/blood.v14.11.1194.1194,Blood,Review of Methods for Studying Maturation of Human Erythroblasts in Vitro: Evaluation of a New Method of Culture of Cell Suspensions in a Clot-Free Medium,1959-11-01,FALSE,26,article,journal-article,13799588,2,A5047893794,middle,Edward R. Powsner,,Detroit Receiving Hospital,I2801816960,1
W2411964261,112,https://doi.org/10.1182/blood.v14.11.1194.1194,Blood,Review of Methods for Studying Maturation of Human Erythroblasts in Vitro: Evaluation of a New Method of Culture of Cell Suspensions in a Clot-Free Medium,1959-11-01,FALSE,26,article,journal-article,13799588,2,A5047893794,middle,Edward R. Powsner,,Wayne State University,I185443292,2
W2411964261,112,https://doi.org/10.1182/blood.v14.11.1194.1194,Blood,Review of Methods for Studying Maturation of Human Erythroblasts in Vitro: Evaluation of a New Method of Culture of Cell Suspensions in a Clot-Free Medium,1959-11-01,FALSE,26,article,journal-article,13799588,3,A5010185660,middle,M. L. Davis,,Detroit Receiving Hospital,I2801816960,1
W2411964261,112,https://doi.org/10.1182/blood.v14.11.1194.1194,Blood,Review of Methods for Studying Maturation of Human Erythroblasts in Vitro: Evaluation of a New Method of Culture of Cell Suspensions in a Clot-Free Medium,1959-11-01,FALSE,26,article,journal-article,13799588,3,A5010185660,middle,M. L. Davis,,Wayne State University,I185443292,2
W2411964261,112,https://doi.org/10.1182/blood.v14.11.1194.1194,Blood,Review of Methods for Studying Maturation of Human Erythroblasts in Vitro: Evaluation of a New Method of Culture of Cell Suspensions in a Clot-Free Medium,1959-11-01,FALSE,26,article,journal-article,13799588,4,A5062337847,last,Marie N. Fly,,Detroit Receiving Hospital,I2801816960,1
W2411964261,112,https://doi.org/10.1182/blood.v14.11.1194.1194,Blood,Review of Methods for Studying Maturation of Human Erythroblasts in Vitro: Evaluation of a New Method of Culture of Cell Suspensions in a Clot-Free Medium,1959-11-01,FALSE,26,article,journal-article,13799588,4,A5062337847,last,Marie N. Fly,,Wayne State University,I185443292,2
W312348709,14,https://doi.org/10.1097/00000658-195911000-00016,Annals of surgery,Preduodenal Portal Vein Causing Duodenal Obstruction with Bleeding Duodenal Ulcer,1959-11-01,FALSE,19,article,journal-article,13799666,1,A5054112348,first,Louis Bernard,,Meharry Medical College,I118073183,1
W312348709,14,https://doi.org/10.1097/00000658-195911000-00016,Annals of surgery,Preduodenal Portal Vein Causing Duodenal Obstruction with Bleeding Duodenal Ulcer,1959-11-01,FALSE,19,article,journal-article,13799666,2,A5043234560,middle,Frank A. Perry,,Meharry Medical College,I118073183,1
W312348709,14,https://doi.org/10.1097/00000658-195911000-00016,Annals of surgery,Preduodenal Portal Vein Causing Duodenal Obstruction with Bleeding Duodenal Ulcer,1959-11-01,FALSE,19,article,journal-article,13799666,3,A5074966361,last,Matthew Walker,,Meharry Medical College,I118073183,1
W1567758676,69,https://doi.org/10.4049/jimmunol.85.1.81,The journal of immunology/The Journal of immunology,Gross Physical Properties of Emulsified Influenza Virus Vaccines and the Adjuvant Response,1960-07-01,FALSE,18,article,journal-article,13799542,1,A5046923522,first,Byron S. Berlin,,University of Michigan–Ann Arbor,I27837315,1
W2467686046,0,https://doi.org/10.1016/s0016-5085(19)35338-7,Gastroenterology,Recurrent Liver Cell Adenoma,1959-12-01,FALSE,17,article,journal-article,13799499,1,A5014108336,first,S. W. Berkheiser,,Polyclinic Medical Center,I2800167559,1
W2029397214,72,https://doi.org/10.1001/jama.1960.03020200007002,Journal of the American Medical Association,HEATED HYPERTONIC AEROSOL IN COLLECTING SPUTUM SPECIMENS FOR CYTOLOGICAL DIAGNOSIS,1960-05-14,FALSE,14,article,journal-article,13799526,1,A5045356092,first,David M. Berkson,,,,1
W2417397029,0,,PubMed,On the mechanisms of dark adaptation in day- and night-insects.,1959-12-12,FALSE,7,article,journal-article,13799739,1,A5047598519,first,Bernhard Cg,,,,1
W2417397029,0,,PubMed,On the mechanisms of dark adaptation in day- and night-insects.,1959-12-12,FALSE,7,article,journal-article,13799739,2,A5047438830,last,David Ottoson,,,,1
W1990416104,72,https://doi.org/10.1016/0014-4827(59)90320-9,Experimental cell research,The metabolism of isolated cerebral cortex from hypoxic rats,1959-11-01,FALSE,5,article,journal-article,13799732,1,A5070507195,first,Aldo Bernelli‐Zazzera,,University of Milan,I189158943,1
W1990416104,72,https://doi.org/10.1016/0014-4827(59)90320-9,Experimental cell research,The metabolism of isolated cerebral cortex from hypoxic rats,1959-11-01,FALSE,5,article,journal-article,13799732,2,A5060841874,middle,Maria Bassi,,University of Milan,I189158943,1
W1990416104,72,https://doi.org/10.1016/0014-4827(59)90320-9,Experimental cell research,The metabolism of isolated cerebral cortex from hypoxic rats,1959-11-01,FALSE,5,article,journal-article,13799732,3,A5034950608,last,E Cassi,,University of Milan,I189158943,1
W2141379035,0,https://doi.org/10.1159/000306413,Gynecologic and obstetric investigation,über Hyaluronidase und Antihyaluronidase des menschlichen Serums,1959-01-01,FALSE,1,article,journal-article,13799537,1,A5052659596,first,von Berlepsck,,,,1
W2404072379,0,,PubMed,[Mitochondrial transformations and pigment formation in the malpighian bodies of the cricket Gryllus domesticus (Orthoptera: Gryllidae)].,1959-11-09,FALSE,1,article,journal-article,13799487,1,A5085855506,first,André Berkaloff,,,,1
W2409181726,0,,PubMed,The prevention of rheumatic fever recurrence.,1959-11-01,FALSE,1,article,journal-article,13799573,1,A5087314229,first,Berman Bb,,,,1
W2410804166,0,,PubMed,Nonsegregated hospitalization of alcoholic patients in a general hospital.,1959-11-16,FALSE,1,article,journal-article,13799491,1,A5045637503,first,M Berke,,,,1
W2410804166,0,,PubMed,Nonsegregated hospitalization of alcoholic patients in a general hospital.,1959-11-16,FALSE,1,article,journal-article,13799491,2,A5010672469,middle,Gordon Jd,,,,1
W2410804166,0,,PubMed,Nonsegregated hospitalization of alcoholic patients in a general hospital.,1959-11-16,FALSE,1,article,journal-article,13799491,3,A5055278248,middle,Levy Ri,,,,1
W2410804166,0,,PubMed,Nonsegregated hospitalization of alcoholic patients in a general hospital.,1959-11-16,FALSE,1,article,journal-article,13799491,4,A5010724722,last,Perrow Cb,,,,1
W2412388762,0,,PubMed,[A case of polyarteritis nodosa manifesting as acute cholecystitis and pancreatitis].,1959-12-01,FALSE,1,article,journal-article,13799508,1,A5082521199,first,R Berkmen,,,,1
W2412388762,0,,PubMed,[A case of polyarteritis nodosa manifesting as acute cholecystitis and pancreatitis].,1959-12-01,FALSE,1,article,journal-article,13799508,2,A5088810883,middle,Belkıs Bayraktar,,,,1
W2412388762,0,,PubMed,[A case of polyarteritis nodosa manifesting as acute cholecystitis and pancreatitis].,1959-12-01,FALSE,1,article,journal-article,13799508,3,A5082743294,middle,Melih Tahsinoğlu,,,,1
W2412388762,0,,PubMed,[A case of polyarteritis nodosa manifesting as acute cholecystitis and pancreatitis].,1959-12-01,FALSE,1,article,journal-article,13799508,4,A5006065654,last,A Telaferli,,,,1
W2419932741,0,,PubMed,[The acute transformation of chronic myeloid leukemia].,1959-12-01,FALSE,1,article,journal-article,13799646,1,A5071357090,first,J Bernard,,,,1
W2419932741,0,,PubMed,[The acute transformation of chronic myeloid leukemia].,1959-12-01,FALSE,1,article,journal-article,13799646,2,A5031451178,middle,M Séligmann,,,,1
W2419932741,0,,PubMed,[The acute transformation of chronic myeloid leukemia].,1959-12-01,FALSE,1,article,journal-article,13799646,3,A5086980912,last,R Kvicala,,,,1
W2405696005,0,,PubMed,[Radiation protection during work with radioactive capsules].,1960-01-01,FALSE,0,article,journal-article,13799565,1,A5084913057,first,A Ia Berlovskii,,,,1
W2411467739,0,,PubMed,[Problem of communal hygiene in the framework of the socialistic reorganization of agriculture].,1960-06-01,FALSE,0,article,journal-article,13799535,1,A5019514378,first,L Berky,,,,1
W2412664413,0,,PubMed,[Two experiences in tuberculosis control in Tunisia].,1960-06-18,FALSE,0,article,journal-article,13799633,1,A5001602909,first,E Bernard,,,,1
W4290847672,0,,PubMed,Urinology.,1960-09-01,FALSE,0,article,journal-article,13799594,1,A5030657121,first,L J BERMAN,,,,1
W2406659634,0,,PubMed,[The industrial milks].,1959-11-01,FALSE,0,article,journal-article,13799506,1,A5013096995,first,Mehmet İlker Berkman,,,,1
W2409009374,0,,PubMed,[On the duration of development of cutaneous and subcutaneous neoplasms (Time of pathogenesis in minor surgery)].,1959-10-15,FALSE,0,article,journal-article,13799740,1,A5028221648,first,von Bernhard,,,,1
W2409182739,0,,PubMed,"[The prospects of use of chelating agents in internal medicine, surgery and orthopedics].",1959-12-11,FALSE,0,article,journal-article,13799730,1,A5082191365,first,A Berneagă,,,,1
W2409312518,0,,PubMed,[Acute pancreatitis: enzymatic toxemia. Experimental study of antitrypsins].,1959-12-26,FALSE,0,article,journal-article,13799619,1,A5076639228,first,A Bernard,,,,1
W2409470139,0,,PubMed,[Changes in the vaginal smear in rats treated with testosterone propionate and methylandrostenediol].,1959-11-01,FALSE,0,article,journal-article,13799559,1,A5023275130,first,D Berlingieri,,,,1
W2409965253,0,,PubMed,[Drug sickness caused by the use of PAS].,1959-10-01,FALSE,0,article,journal-article,13799502,1,A5076558914,first,Berkhov Tm,,,,1
W2410773949,0,,PubMed,[Considerations on the diagnosis and therapy of infectious mononucleosis].,1959-12-04,FALSE,0,article,journal-article,13799648,1,A5023371897,first,J Bernard,,,,1
W2411288566,0,,PubMed,Persistent marked sinus arrhythmia following myocardial infarction: a prognostic sign.,1959-11-01,FALSE,0,article,journal-article,13799574,1,A5046030311,first,Berman Bh,,,,1
W2412576608,0,,PubMed,Leiomyoma of the gastrointestinal tract.,1959-11-01,FALSE,0,article,journal-article,13799587,1,A5028084025,first,Berman Jk,,,,1
W2412576608,0,,PubMed,Leiomyoma of the gastrointestinal tract.,1959-11-01,FALSE,0,article,journal-article,13799587,2,A5075264399,middle,Taketoshi Mori,,,,1
W2412576608,0,,PubMed,Leiomyoma of the gastrointestinal tract.,1959-11-01,FALSE,0,article,journal-article,13799587,3,A5032313431,last,Peyton Randolph Evans,,,,1
W2412696897,0,,PubMed,[On the increase of frequency of malformations].,1959-10-03,FALSE,0,article,journal-article,13799714,1,A5035467253,first,A Berndorfer,,,,1
W2412920316,0,,PubMed,[Historical view of plastic surgery of the external genital organs].,1959-09-30,FALSE,0,article,journal-article,13799713,1,A5035467253,first,A Berndorfer,,,,1
W2413446046,0,,PubMed,[On the treatment of acute leukosis in the child].,1959-11-01,FALSE,0,article,journal-article,13799649,1,A5071357090,first,J Bernard,,,,1
W2414807993,0,,PubMed,[The problems of acute non-specific pericarditis].,1959-12-01,FALSE,0,article,journal-article,13799698,1,A5028336640,first,Paolo Bernasconi,,,,1
W2415939230,0,,PubMed,[The cardiologist and hiatal hernia of the stomach].,1959-11-01,FALSE,0,article,journal-article,13799697,1,A5064902849,first,P Bernasconi,,,,1
W2416087649,0,,PubMed,[Distribution of alkaline phosphatase and secretory granules in the malpighian tubules in the cricket (Gryllus domesticus (Orthoptera:Gryllidae)].,1959-11-16,FALSE,0,article,journal-article,13799485,1,A5085855506,first,André Berkaloff,,,,1
W2416606028,0,,PubMed,[Fluctuations of the resistance of strains of tubercle bacilli in the course of treatments of pulmonary tuberculosis].,1959-12-01,FALSE,0,article,journal-article,13799628,1,A5090201500,first,E Bernard,,,,1
W2416606028,0,,PubMed,[Fluctuations of the resistance of strains of tubercle bacilli in the course of treatments of pulmonary tuberculosis].,1959-12-01,FALSE,0,article,journal-article,13799628,2,A5042060737,middle,B Kreis,,,,1
W2416606028,0,,PubMed,[Fluctuations of the resistance of strains of tubercle bacilli in the course of treatments of pulmonary tuberculosis].,1959-12-01,FALSE,0,article,journal-article,13799628,3,A5085640170,middle,L Voivoditch,,,,1
W2416606028,0,,PubMed,[Fluctuations of the resistance of strains of tubercle bacilli in the course of treatments of pulmonary tuberculosis].,1959-12-01,FALSE,0,article,journal-article,13799628,4,A5082702581,last,S Prétet,,,,1
W2416985582,0,,PubMed,The study of urine.,1959-11-01,FALSE,0,article,journal-article,13799592,1,A5050350779,first,Leonard B. Berman,,,,1
W2419045284,0,,PubMed,[Utilization of the hemisuccinates of glucocorticoids in emergency treatment in children].,1959-01-01,FALSE,0,article,journal-article,13799672,1,A5075828254,first,Rosanne St. Bernard,,,,1
W2419045284,0,,PubMed,[Utilization of the hemisuccinates of glucocorticoids in emergency treatment in children].,1959-01-01,FALSE,0,article,journal-article,13799672,2,A5018587909,middle,P Maestraggi,,,,1
W2419045284,0,,PubMed,[Utilization of the hemisuccinates of glucocorticoids in emergency treatment in children].,1959-01-01,FALSE,0,article,journal-article,13799672,3,A5086767169,middle,Gérard Audibert,,,,1
W2419045284,0,,PubMed,[Utilization of the hemisuccinates of glucocorticoids in emergency treatment in children].,1959-01-01,FALSE,0,article,journal-article,13799672,4,A5004461263,last,C Gassin,,,,1
W2419153731,0,,PubMed,[Some basic facts leading to the avoidance of errors of diagnosis in digestive pathology].,1959-10-01,FALSE,0,article,journal-article,13799621,1,A5066733924,first,A Bernard,,,,1
W2442562498,0,,PubMed,The surgical cement inlay as a temporary filling.,1959-11-01,FALSE,0,article,journal-article,13799595,1,A5028596565,first,Berman Mh,,,,1
W2443762065,0,,PubMed,[Recent contributions in antituberculous chemotherapy].,1959-12-01,FALSE,0,article,journal-article,13799632,1,A5090201500,first,E Bernard,,,,1
W2461075792,0,,PubMed,First positive results in the creation of an intratissual artificial kidney,1959-10-01,FALSE,0,article,journal-article,13799692,1,A5043737984,first,Giovanni Bernardini,,,,1
W2462522004,0,,PubMed,[Consideratios on the Stein-Leventhal syndrome].,1959-11-01,FALSE,0,article,journal-article,13799561,1,A5052039396,first,Berlioz Bustillo R,,,,1
W2462956988,0,,PubMed,[Recent progress in the treatment of arterial hypertension. Apropos of a new non-sedative hypotensive drug (anaprel)].,1959-10-20,FALSE,0,article,journal-article,13799682,1,A5063343467,first,J Bernard-Brunel,,,,1
W2464100158,0,,PubMed,[Endoscopic photography of the bronchi in hospital practice].,1959-12-25,FALSE,0,article,journal-article,13799625,1,A5066777911,first,E Bernard,,,,1
W2464100158,0,,PubMed,[Endoscopic photography of the bronchi in hospital practice].,1959-12-25,FALSE,0,article,journal-article,13799625,2,A5034833932,last,J Ioannou,,,,1
W2466407930,0,,PubMed,[Syrupus senegae Ed. XI. Suggestion for a simplified preparation method].,1959-09-10,FALSE,0,article,journal-article,13799488,1,A5062192053,first,B Berke,,,,1
W2466407930,0,,PubMed,[Syrupus senegae Ed. XI. Suggestion for a simplified preparation method].,1959-09-10,FALSE,0,article,journal-article,13799488,2,A5053091012,last,S Linde,,,,1
W2468681926,0,,PubMed,[Triad of Fallot. Clinical and anatomical study of the case of a 47-year-old patient].,1959-11-01,FALSE,0,article,journal-article,13799702,1,A5016300886,first,J Bernath,,,,1
W2468681926,0,,PubMed,[Triad of Fallot. Clinical and anatomical study of the case of a 47-year-old patient].,1959-11-01,FALSE,0,article,journal-article,13799702,2,A5015294410,last,Y Desrochers,,,,1
