id,which_concept,concept_id,term,level,score
W198539570,1,C2777486011,Dytiscidae,2,0.5946595
W198539570,2,C157915830,Bubble,2,0.4832645
W198539570,3,C69357855,Diffusion,2,0.4679982
W198539570,4,C540031477,Oxygen,2,0.4552121
W198539570,5,C8892853,Surface tension,2,0.41177043
W198539570,6,C57879066,Mechanics,1,0.36166084
W198539570,7,C185592680,Chemistry,0,0.3520891
W198539570,8,C18903297,Ecology,1,0.3142657
W198539570,9,C86803240,Biology,0,0.30834523
W198539570,10,C121332964,Physics,0,0.15329635
W198539570,11,C97355855,Thermodynamics,1,0.10517907
W198539570,12,C178790620,Organic chemistry,1,0
W2416516559,1,C15744967,Psychology,0,0.6651672
W2416516559,2,C94487597,Sensory system,2,0.5566194
W2416516559,3,C180747234,Cognitive psychology,1,0.37882328
W2416516559,4,C548259974,Audiology,1,0.3542496
W2416516559,5,C71924100,Medicine,0,0.12525102
W1838175419,1,C105702510,Anatomy,1,0.7204063
W1838175419,2,C100207259,Commissure,2,0.71466947
W1838175419,3,C86803240,Biology,0,0.6432936
W1838175419,4,C2777612826,Insect,2,0.5764218
W1838175419,5,C24639789,Simple eye in invertebrates,2,0.44892004
W1838175419,6,C59822182,Botany,1,0.06262618
W4213138880,1,C105702510,Anatomy,1,0.7201502
W4213138880,2,C100207259,Commissure,2,0.7097871
W4213138880,3,C86803240,Biology,0,0.65696245
W4213138880,4,C2777612826,Insect,2,0.5768169
W4213138880,5,C24639789,Simple eye in invertebrates,2,0.52093333
W4213138880,6,C59822182,Botany,1,0.07606727
W2409979224,1,C67206481,Respirometer,3,0.88299453
W2409979224,2,C182215343,Respiration,2,0.72354513
W2409979224,3,C85323577,Nymph,2,0.6997169
W2409979224,4,C82736064,Basal metabolic rate,2,0.62623644
W2409979224,5,C534529494,Respiratory system,2,0.5649455
W2409979224,6,C8213797,Respiratory rate,4,0.5436382
W2409979224,7,C32476901,Instar,3,0.4320269
W2409979224,8,C540031477,Oxygen,2,0.4313121
W2409979224,9,C116270902,Respiration rate,3,0.4129601
W2409979224,10,C140793950,Animal science,1,0.40998003
W2409979224,11,C86803240,Biology,0,0.409272
W2409979224,12,C185592680,Chemistry,0,0.37979522
W2409979224,13,C105702510,Anatomy,1,0.30511063
W2409979224,14,C59822182,Botany,1,0.27523836
W2409979224,15,C2777953023,Heart rate,3,0.17815393
W2409979224,16,C55493867,Biochemistry,1,0.1403319
W2409979224,17,C134018914,Endocrinology,1,0.11347446
W2409979224,18,C84393581,Blood pressure,2,0.06839472
W2409979224,19,C173758957,Larva,2,0.064302474
W2409979224,20,C178790620,Organic chemistry,1,0
W2575495146,1,C2780330406,Sensillum,2,0.7551836
W2575495146,2,C36486301,Pulmonary stretch receptors,3,0.59308463
W2575495146,3,C105702510,Anatomy,1,0.5797408
W2575495146,4,C182215343,Respiration,2,0.5081818
W2575495146,5,C86803240,Biology,0,0.50712633
W2575495146,6,C30055919,Cuticle (hair),2,0.46739042
W2575495146,7,C103247709,Chemoreceptor,3,0.4553566
W2575495146,8,C140530291,Dorsum,2,0.411327
W2575495146,9,C12554922,Biophysics,1,0.336221
W2575495146,10,C534529494,Respiratory system,2,0.24048692
W2575495146,11,C170493617,Receptor,2,0.23481235
W2575495146,12,C55493867,Biochemistry,1,0
W2014869017,1,C67203356,Reinforcement,2,0.90643406
W2014869017,2,C101991246,Extinction (optical mineralogy),2,0.8589021
W2014869017,3,C2781140086,Confusion,2,0.85195196
W2014869017,4,C15744967,Psychology,0,0.78186417
W2014869017,5,C57473165,Resistance (ecology),2,0.54082745
W2014869017,6,C77805123,Social psychology,1,0.44118813
W2014869017,7,C180747234,Cognitive psychology,1,0.4106148
W2014869017,8,C138496976,Developmental psychology,1,0.3664673
W2014869017,9,C46312422,Communication,1,0.32636347
W2014869017,10,C11171543,Psychoanalysis,1,0.21845534
W2014869017,11,C120665830,Optics,1,0.08867785
W2014869017,12,C121332964,Physics,0,0.06615734
W2014869017,13,C18903297,Ecology,1,0.050298333
W2014869017,14,C86803240,Biology,0,0
W2471144237,1,C71924100,Medicine,0,0.9475117
W2471144237,2,C2777210190,Eosinophilic granuloma,2,0.82266295
W2471144237,3,C164292776,Diaphragm (acoustics),3,0.6750537
W2471144237,4,C2780140890,Granuloma,2,0.59046626
W2471144237,5,C142724271,Pathology,1,0.5500747
W2471144237,6,C2779758542,Eosinophilic,2,0.41504794
W2471144237,7,C105702510,Anatomy,1,0.32337615
W2471144237,8,C121332964,Physics,0,0
W2471144237,9,C24890656,Acoustics,1,0
W2471144237,10,C157138929,Loudspeaker,2,0
W2038754193,1,C45262634,Conditioning,2,0.79777783
W2038754193,2,C15744967,Psychology,0,0.7766104
W2038754193,3,C94487597,Sensory system,2,0.646684
W2038754193,4,C180747234,Cognitive psychology,1,0.56821275
W2038754193,5,C39617858,Classical conditioning,3,0.42479527
W2038754193,6,C105795698,Statistics,1,0
W2038754193,7,C33923547,Mathematics,0,0
