id,which_mesh,term,is_major_topic,qualifier_name
W2546015443,1,Aging,TRUE,physiology
W2546015443,2,Aging,TRUE,drug effects
W2546015443,3,Nicotinamide Mononucleotide,TRUE,pharmacology
W2546015443,4,Nicotinamide Mononucleotide,TRUE,administration & dosage
W2546015443,5,"Administration, Oral",FALSE,
W2546015443,6,Aging,FALSE,genetics
W2546015443,7,Aging,FALSE,
W2546015443,8,Animals,FALSE,
W2546015443,9,Bone Density,FALSE,drug effects
W2546015443,10,Bone Density,FALSE,
W2546015443,11,Cell Respiration,FALSE,drug effects
W2546015443,12,Cell Respiration,FALSE,
W2546015443,13,Darkness,FALSE,
W2546015443,14,Drinking,FALSE,drug effects
W2546015443,15,Drinking,FALSE,
W2546015443,16,Eating,FALSE,drug effects
W2546015443,17,Eating,FALSE,
W2546015443,18,Energy Metabolism,FALSE,drug effects
W2546015443,19,Energy Metabolism,FALSE,
W2546015443,20,Food,FALSE,
W2546015443,21,Gene Expression Regulation,FALSE,
W2546015443,22,Gene Expression Regulation,FALSE,drug effects
W2546015443,23,Insulin,FALSE,pharmacology
W2546015443,24,Insulin,FALSE,
W2546015443,25,Lipids,FALSE,blood
W2546015443,26,Lipids,FALSE,
W2546015443,27,Lymphocytes,FALSE,metabolism
W2546015443,28,Lymphocytes,FALSE,
W2546015443,29,Lymphocytes,FALSE,drug effects
W2546015443,30,Male,FALSE,
W2546015443,31,"Mice, Inbred C57BL",FALSE,
W2546015443,32,Mitochondria,FALSE,metabolism
W2546015443,33,Mitochondria,FALSE,
W2546015443,34,Mitochondria,FALSE,drug effects
W2546015443,35,"Muscle, Skeletal",FALSE,drug effects
W2546015443,36,"Muscle, Skeletal",FALSE,metabolism
W2546015443,37,"Muscle, Skeletal",FALSE,
W2546015443,38,Myeloid Cells,FALSE,drug effects
W2546015443,39,Myeloid Cells,FALSE,metabolism
W2546015443,40,Myeloid Cells,FALSE,
W2546015443,41,"NAD",FALSE,metabolism
W2546015443,42,"NAD",FALSE,
W2546015443,43,Nicotinamide Mononucleotide,FALSE,blood
W2546015443,44,Nicotinamide Mononucleotide,FALSE,
