id,which_mesh,term,is_major_topic,qualifier_name
W3041012617,1,COVID-19,TRUE,
W3041012617,2,Mesenchymal Stem Cell Transplantation,TRUE,
W3041012617,3,Mesenchymal Stem Cells,TRUE,
W3041012617,4,Respiratory Distress Syndrome,TRUE,
W3041012617,5,COVID-19,FALSE,therapy
W3041012617,6,Humans,FALSE,
W3041012617,7,Mesenchymal Stem Cell Transplantation,FALSE,methods
W3041012617,8,SARS-CoV-2,FALSE,
W4285512390,1,Bipolar Disorder,TRUE,
W4285512390,2,Transcranial Direct Current Stimulation,TRUE,
W4285512390,3,Bipolar Disorder,FALSE,psychology
W4285512390,4,Humans,FALSE,
W4285512390,5,Meta-Analysis as Topic,FALSE,
W4285512390,6,Neuropsychological Tests,FALSE,
W4285512390,7,Prospective Studies,FALSE,
W4285512390,8,Systematic Reviews as Topic,FALSE,
W4285512349,1,Brain,TRUE,
W4285512349,2,Brain Mapping,TRUE,
W4285512349,3,Electroencephalography,TRUE,
W4285512349,4,Epilepsy,TRUE,
W4285512349,5,Nerve Net,TRUE,
W4285512349,6,Brain,FALSE,growth & development
W4285512349,7,Brain,FALSE,physiopathology
W4285512349,8,Brain Mapping,FALSE,methods
W4285512349,9,Child,FALSE,
W4285512349,10,Cognition,FALSE,
W4285512349,11,Electroencephalography,FALSE,methods
W4285512349,12,Epilepsy,FALSE,physiopathology
W4285512349,13,Epilepsy,FALSE,diagnostic imaging
W4285512349,14,Epilepsy,FALSE,complications
W4285512349,15,Humans,FALSE,
W4285512349,16,Magnetic Resonance Imaging,FALSE,
W4285512349,17,Nerve Net,FALSE,growth & development
W4285512349,18,Nerve Net,FALSE,physiopathology
W4285512349,19,Neurodevelopmental Disorders,FALSE,etiology
W4285512349,20,Neurodevelopmental Disorders,FALSE,physiopathology
W4285512349,21,Neurodevelopmental Disorders,FALSE,
W3158285444,1,Homeless Persons,TRUE,
W3158285444,2,Military Personnel,TRUE,
W3158285444,3,Substance-Related Disorders,TRUE,
W3158285444,4,Veterans,TRUE,
W3158285444,5,Adult,FALSE,
W3158285444,6,Female,FALSE,
W3158285444,7,Humans,FALSE,
W3158285444,8,Male,FALSE,
W3158285444,9,Military Personnel,FALSE,psychology
W3158285444,10,Prevalence,FALSE,
W3158285444,11,Substance-Related Disorders,FALSE,psychology
W3158285444,12,Substance-Related Disorders,FALSE,epidemiology
W3158285444,13,United States,FALSE,
W3158285444,14,United States,FALSE,epidemiology
