id,which_concept,concept_id,term,level,score
W2084235189,1,C2778805511,Citation,2,0.5889388
W2084235189,2,C41008148,Computer science,0,0.4076629
W2084235189,3,C23123220,Information retrieval,1,0.37372604
W2084235189,4,C161191863,Library science,1,0.33199036
W1974308781,1,C2780820201,Analgesic,2,0.8066092
W1974308781,2,C2779703513,Childbirth,3,0.7071496
W1974308781,3,C71924100,Medicine,0,0.62702584
W1974308781,4,C2779234561,Pregnancy,2,0.42679656
W1974308781,5,C42219234,Anesthesia,1,0.42583185
W1974308781,6,C131872663,Obstetrics,1,0.34973377
W1974308781,7,C86803240,Biology,0,0.053934634
W1974308781,8,C54355233,Genetics,1,0
W2417710097,1,C2780548424,Hippuric acid,3,0.8025385
W2417710097,2,C10146269,Excretion,2,0.7635671
W2417710097,3,C2780420027,Pantothenic acid,3,0.7010803
W2417710097,4,C126322002,Internal medicine,1,0.6148521
W2417710097,5,C62231903,Metabolism,2,0.61115897
W2417710097,6,C134018914,Endocrinology,1,0.6043248
W2417710097,7,C185592680,Chemistry,0,0.49643022
W2417710097,8,C2778163477,Cholesterol,2,0.47127908
W2417710097,9,C2776940978,Vitamin,2,0.4365946
W2417710097,10,C2780026642,Urine,2,0.42987853
W2417710097,11,C71924100,Medicine,0,0.3856094
W2414547346,1,C176080213,ABO blood group system,2,0.8645963
W2414547346,2,C71924100,Medicine,0,0.8643468
W2414547346,3,C121608353,Cancer,2,0.65172315
W2414547346,4,C126322002,Internal medicine,1,0.5324045
W2414547346,5,C90924648,Gastroenterology,1,0.51204497
W2414547346,6,C143998085,Oncology,1,0.41155007
W2407834262,1,C2778815084,Guinea pig,2,0.7733295
W2407834262,2,C3017739461,New guinea,2,0.48434913
W2407834262,3,C185592680,Chemistry,0,0.39889157
W2407834262,4,C98274493,Pharmacology,1,0.34482104
W2407834262,5,C71924100,Medicine,0,0.32063162
W2407834262,6,C126322002,Internal medicine,1,0.25495455
W2407834262,7,C95457728,History,0,0.077058405
W2407834262,8,C2549261,Ethnology,1,0
W2410543693,1,C2778049618,Osteomalacia,3,0.8364003
W2410543693,2,C2780470880,Gastrectomy,3,0.7409787
W2410543693,3,C71924100,Medicine,0,0.52484965
W2410543693,4,C90924648,Gastroenterology,1,0.41180485
W2410543693,5,C61434518,General surgery,1,0.37196904
W2410543693,6,C126322002,Internal medicine,1,0.34742618
W2410543693,7,C2776541429,Osteoporosis,2,0.12115106
W2410543693,8,C121608353,Cancer,2,0.10584083
W2437940419,1,C71924100,Medicine,0,0.9377525
W2437940419,2,C2777085111,Urethra,2,0.6999815
W2437940419,3,C126894567,Urology,1,0.69233143
W2437940419,4,C2779951007,Amyloidosis,2,0.4781902
W2437940419,5,C29456083,Gynecology,1,0.36096892
W2437940419,6,C142724271,Pathology,1,0.24982116
W2474939216,1,C71924100,Medicine,0,0.941313
W2474939216,2,C121608353,Cancer,2,0.70841056
W2474939216,3,C149923435,Demography,1,0.3728702
W2474939216,4,C143998085,Oncology,1,0.3262415
W2474939216,5,C126322002,Internal medicine,1,0.2684503
W2474939216,6,C144024400,Sociology,0,0
W2992253322,1,C102190203,Occupational therapy,2,0.80875814
W2992253322,2,C18762648,Work (physics),2,0.42426267
W2992253322,3,C15744967,Psychology,0,0.38880092
W2992253322,4,C71924100,Medicine,0,0.30506134
W2992253322,5,C1862650,Physical therapy,1,0.24494109
W2992253322,6,C127413603,Engineering,0,0.070013314
W2992253322,7,C78519656,Mechanical engineering,1,0
W2052622702,1,C182215343,Respiration,2,0.7744088
W2052622702,2,C2776370487,Sitting,2,0.6597525
W2052622702,3,C2991923583,Artificial respiration,2,0.6451664
W2052622702,4,C71924100,Medicine,0,0.40992928
