id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W1980349616,0,https://doi.org/10.1126/science.1103291,Science,Molecular Biology of Bacteriophage Mu,1975-11-14,FALSE,189,article,journal-article,1103291,1,A5029306589,first,M M Howe,,,,1
W1980349616,0,https://doi.org/10.1126/science.1103291,Science,Molecular Biology of Bacteriophage Mu,1975-11-14,FALSE,189,article,journal-article,1103291,2,A5003200123,last,Ernesto G. Bade,,,,1
W1984902924,86,https://doi.org/10.1016/0002-9343(75)90468-4,The American journal of medicine,Gram-negative bacillary meningitis,1975-12-01,FALSE,106,article,journal-article,1103620,1,A5043473136,first,Richard J. Mangi,,New Haven Public Schools,I2800314821,1
W1984902924,86,https://doi.org/10.1016/0002-9343(75)90468-4,The American journal of medicine,Gram-negative bacillary meningitis,1975-12-01,FALSE,106,article,journal-article,1103620,2,A5082374820,middle,Richard Quintiliani,,New Haven Public Schools,I2800314821,1
W1984902924,86,https://doi.org/10.1016/0002-9343(75)90468-4,The American journal of medicine,Gram-negative bacillary meningitis,1975-12-01,FALSE,106,article,journal-article,1103620,3,A5004625822,last,Vincent T. Andriole,,New Haven Public Schools,I2800314821,1
W1993360115,0,https://doi.org/10.1126/science.1103288,Science,Reticulocyte Transfer RNA and Hemoglobin Synthesis,1975-11-07,FALSE,98,article,journal-article,1103288,1,A5047879680,first,David W. Smith,,Northwestern University,I111979921,1
W1488604085,86,https://doi.org/10.1016/0002-9343(75)90480-5,The American journal of medicine,Mixed IgG-IgM cryoglobulinemia with glomerulonephritis,1975-12-01,FALSE,95,article,journal-article,1103621,1,A5008006715,first,D Cordonnier,,,,1
W1488604085,86,https://doi.org/10.1016/0002-9343(75)90480-5,The American journal of medicine,Mixed IgG-IgM cryoglobulinemia with glomerulonephritis,1975-12-01,FALSE,95,article,journal-article,1103621,2,A5061774535,middle,H. Newell Martin,,,,1
W1488604085,86,https://doi.org/10.1016/0002-9343(75)90480-5,The American journal of medicine,Mixed IgG-IgM cryoglobulinemia with glomerulonephritis,1975-12-01,FALSE,95,article,journal-article,1103621,3,A5088829163,middle,P Groslambert,,,,1
W1488604085,86,https://doi.org/10.1016/0002-9343(75)90480-5,The American journal of medicine,Mixed IgG-IgM cryoglobulinemia with glomerulonephritis,1975-12-01,FALSE,95,article,journal-article,1103621,4,A5035722008,middle,C Micouin,,,,1
W1488604085,86,https://doi.org/10.1016/0002-9343(75)90480-5,The American journal of medicine,Mixed IgG-IgM cryoglobulinemia with glomerulonephritis,1975-12-01,FALSE,95,article,journal-article,1103621,5,A5008219280,middle,F. Chenais,,"University of California, San Francisco",I180670191,1
W1488604085,86,https://doi.org/10.1016/0002-9343(75)90480-5,The American journal of medicine,Mixed IgG-IgM cryoglobulinemia with glomerulonephritis,1975-12-01,FALSE,95,article,journal-article,1103621,6,A5085661159,last,P Stoebner,,,,1
W2052979026,0,https://doi.org/10.1038/258149a0,Nature,T-cell activation in murine malaria,1975-11-01,FALSE,95,article,journal-article,1102993,1,A5077638251,first,Anil N. Jayawardena,,London School of Hygiene & Tropical Medicine,I4210089966,1
W2052979026,0,https://doi.org/10.1038/258149a0,Nature,T-cell activation in murine malaria,1975-11-01,FALSE,95,article,journal-article,1102993,2,A5075676481,middle,G. A. T. Targett,,London School of Hygiene & Tropical Medicine,I4210089966,1
W2052979026,0,https://doi.org/10.1038/258149a0,Nature,T-cell activation in murine malaria,1975-11-01,FALSE,95,article,journal-article,1102993,3,A5088938773,middle,E. Leuchars,,Institute of Cancer Research,I142947616,1
