id,which_concept,concept_id,term,level,score
W2148224890,1,C71924100,Medicine,0,0.9832114
W2148224890,2,C42219234,Anesthesia,1,0.46329698
W1922578201,1,C2776580952,Leucine,3,0.9685906
W1922578201,2,C62231903,Metabolism,2,0.6290652
W1922578201,3,C55493867,Biochemistry,1,0.48899996
W1922578201,4,C185592680,Chemistry,0,0.48382014
W1922578201,5,C515207424,Amino acid,2,0.4715614
W1922578201,6,C134018914,Endocrinology,1,0.32694957
W1922578201,7,C126322002,Internal medicine,1,0.32568622
W1922578201,8,C86803240,Biology,0,0.26954862
W1922578201,9,C71924100,Medicine,0,0.08480328
W2255140957,1,C140793950,Animal science,1,0.5755046
W2255140957,2,C185592680,Chemistry,0,0.5442912
W2255140957,3,C8171440,Steady state (chemistry),2,0.4669809
W2255140957,4,C126322002,Internal medicine,1,0.44374236
W2255140957,5,C134018914,Endocrinology,1,0.4205852
W2255140957,6,C71924100,Medicine,0,0.30489293
W2255140957,7,C86803240,Biology,0,0.14243177
W2255140957,8,C147789679,Physical chemistry,1,0
W2026631349,1,C2778805511,Citation,2,0.7517688
W2026631349,2,C2780420688,Immunoassay,3,0.66013706
W2026631349,3,C2778447006,Icon,2,0.6561397
W2026631349,4,C518677369,Social media,2,0.575506
W2026631349,5,C41008148,Computer science,0,0.5246675
W2026631349,6,C23123220,Information retrieval,1,0.3749324
W2026631349,7,C161191863,Library science,1,0.3508572
W2026631349,8,C136764020,World Wide Web,1,0.30745223
W2026631349,9,C71924100,Medicine,0,0.27078688
W2026631349,10,C159654299,Antibody,2,0.24066827
W2026631349,11,C203014093,Immunology,1,0.14304152
W2026631349,12,C199360897,Programming language,1,0
W138802349,1,C2991787047,Circular muscle,3,0.9341217
W138802349,2,C2776907353,Myenteric plexus,3,0.7713339
W138802349,3,C199631012,Perpendicular,2,0.61929816
W138802349,4,C131253125,Antrum,3,0.56851876
W138802349,5,C105702510,Anatomy,1,0.56021273
W138802349,6,C201539569,Interstitial cell of Cajal,3,0.46037632
W138802349,7,C192562407,Materials science,0,0.37554678
W138802349,8,C2992686903,Smooth muscle,2,0.36706823
W138802349,9,C120665830,Optics,1,0.32957965
W138802349,10,C2779422922,Stomach,2,0.30528152
W138802349,11,C121332964,Physics,0,0.28184938
W138802349,12,C185592680,Chemistry,0,0.24138966
W138802349,13,C86803240,Biology,0,0.21499306
W138802349,14,C71924100,Medicine,0,0.14067703
W138802349,15,C2524010,Geometry,1,0.13484564
W138802349,16,C33923547,Mathematics,0,0.09407458
W138802349,17,C142724271,Pathology,1,0.090685695
W138802349,18,C204232928,Immunohistochemistry,2,0.06438109
W138802349,19,C55493867,Biochemistry,1,0
W138802349,20,C134018914,Endocrinology,1,0
W1985317946,1,C2777043721,Yolk sac,3,0.9178776
W1985317946,2,C2776953305,Placenta,4,0.69396675
W1985317946,3,C519063684,Calcium,2,0.6840711
