id,which_mesh,term,is_major_topic,qualifier_name
W4313399288,1,Microplastics,TRUE,
W4313399288,2,"Water Pollutants, Chemical",TRUE,
W4313399288,3,"Biodegradation, Environmental",FALSE,
W4313399288,4,Ecosystem,FALSE,
W4313399288,5,Environmental Monitoring,FALSE,
W4313399288,6,Plastics,FALSE,
W4313399288,7,"Water Pollutants, Chemical",FALSE,analysis
W4312157005,1,Sleep,TRUE,
W4312157005,2,"Sleep, REM",TRUE,
W4312157005,3,Animals,FALSE,
W4312157005,4,Electroencephalography,FALSE,
W4312157005,5,Humans,FALSE,
W4312157005,6,Memory,FALSE,
W4312157005,7,Sleep,FALSE,physiology
W4312157005,8,"Sleep, REM",FALSE,physiology
W4312157005,9,Wakefulness,FALSE,
W4312157005,10,Wakefulness,FALSE,physiology
W4312211805,1,Biosensing Techniques,TRUE,
W4312211805,2,Kanamycin,TRUE,
W4312211805,3,Anti-Bacterial Agents,FALSE,analysis
W4312211805,4,Anti-Bacterial Agents,FALSE,
W4312211805,5,Biosensing Techniques,FALSE,methods
W4312211805,6,DNA,FALSE,
W4312211805,7,Electrochemical Techniques,FALSE,
W4312211805,8,Kanamycin,FALSE,analysis
W4312211805,9,Limit of Detection,FALSE,
W4312211805,10,Reproducibility of Results,FALSE,
W4312211805,11,Water,FALSE,
W4312212033,1,Ecosystem,TRUE,
W4312212033,2,"Genes, Bacterial",TRUE,
W4312212033,3,Anti-Bacterial Agents,FALSE,
W4312212033,4,Anti-Bacterial Agents,FALSE,analysis
W4312212033,5,"Drug Resistance, Microbial",FALSE,genetics
W4312212033,6,"Drug Resistance, Microbial",FALSE,
W4312212033,7,Seasons,FALSE,
W4312212033,8,Wastewater,FALSE,
W4312212033,9,Water,FALSE,
W4313280736,1,Histone-Lysine N-Methyltransferase,TRUE,
W4313280736,2,Histones,TRUE,
W4313280736,3,Animals,FALSE,
W4313280736,4,Histone-Lysine N-Methyltransferase,FALSE,genetics
W4313280736,5,Histone-Lysine N-Methyltransferase,FALSE,metabolism
W4313280736,6,Histones,FALSE,metabolism
W4313280736,7,Male,FALSE,
W4313280736,8,Methylation,FALSE,
W4313280736,9,Mice,FALSE,
W4313280736,10,Semen,FALSE,
W4313280736,11,Spermatogenesis,FALSE,
W4312112766,1,Ginkgo biloba,TRUE,
W4312112766,2,Penaeidae,TRUE,
W4312112766,3,Animals,FALSE,
W4312112766,4,Antioxidants,FALSE,
W4312112766,5,Antioxidants,FALSE,metabolism
W4312112766,6,Diet,FALSE,
W4312112766,7,Diet,FALSE,veterinary
W4312112766,8,Ginkgo biloba,FALSE,metabolism
W4312112766,9,Plant Extracts,FALSE,
W4312210590,1,Sensorimotor Cortex,TRUE,
W4312210590,2,Transcranial Direct Current Stimulation,TRUE,
W4312210590,3,Female,FALSE,
W4312210590,4,Humans,FALSE,
W4312210590,5,Male,FALSE,
W4312210590,6,Mental Processes,FALSE,
W4312210590,7,Temporal Lobe,FALSE,
W4312210590,8,Temporal Lobe,FALSE,physiology
W4312210590,9,Transcranial Direct Current Stimulation,FALSE,methods
W4312112320,1,Bacillus thuringiensis,TRUE,
W4312112320,2,Moths,TRUE,
W4312112320,3,Animals,FALSE,
W4312112320,4,Bacillus thuringiensis,FALSE,metabolism
W4312112320,5,Bacterial Proteins,FALSE,genetics
W4312112320,6,Bacterial Proteins,FALSE,metabolism
