id,which_concept,concept_id,term,level,score
W2009111826,1,C2779335537,Penetrant (biochemical),2,0.9610774
W2009111826,2,C80107235,Penetration (warfare),2,0.906993
W2009111826,3,C2993265231,Penetration rate,2,0.75318146
W2009111826,4,C155574463,Solubility,2,0.632669
W2009111826,5,C2780471494,Solvent,2,0.5743712
W2009111826,6,C192562407,Materials science,0,0.46457395
W2009111826,7,C32909587,Molecule,2,0.4198361
W2009111826,8,C185592680,Chemistry,0,0.3501373
W2009111826,9,C178790620,Organic chemistry,1,0.24181992
W2009111826,10,C33923547,Mathematics,0,0.09071493
W2009111826,11,C78762247,Petroleum engineering,1,0.08909267
W2009111826,12,C127313418,Geology,0,0.06702548
W2009111826,13,C42475967,Operations research,1,0
W2318955311,1,C2776512019,Efferent,3,0.7949545
W2318955311,2,C2781404750,Vagus nerve,3,0.77995133
W2318955311,3,C115504290,Vagovagal reflex,3,0.68838143
W2318955311,4,C10928738,Vagal tone,5,0.55186975
W2318955311,5,C2908638207,Efferent nerve,4,0.54908085
W2318955311,6,C66442614,Oculocardiac reflex,3,0.5468452
W2318955311,7,C24998067,Stimulation,2,0.5386751
W2318955311,8,C42219234,Anesthesia,1,0.5190504
W2318955311,9,C2776725644,Chloralose,3,0.51229393
W2318955311,10,C83974742,Reflex,2,0.5054352
W2318955311,11,C71924100,Medicine,0,0.46945518
W2318955311,12,C2777953023,Heart rate,3,0.4130743
W2318955311,13,C126322002,Internal medicine,1,0.39113587
W2318955311,14,C185592680,Chemistry,0,0.38702837
W2318955311,15,C164705383,Cardiology,1,0.35038257
W2318955311,16,C105702510,Anatomy,1,0.3438427
W2318955311,17,C2777372248,Autonomic nervous system,4,0.23662215
W2318955311,18,C2779263132,Afferent,2,0.14467391
W2318955311,19,C84393581,Blood pressure,2,0.09828889
W2134521644,1,C137627325,Etiology,2,0.89136064
W2134521644,2,C71924100,Medicine,0,0.7249971
W2134521644,3,C2776937108,Contracture,2,0.7153978
W2134521644,4,C501593827,Antibiotics,2,0.5280196
W2134521644,5,C187212893,Pediatrics,1,0.5174447
W2134521644,6,C2776940978,Vitamin,2,0.42493838
W2134521644,7,C2993908498,Quadriceps muscle,2,0.41357154
W2134521644,8,C141071460,Surgery,1,0.4060273
W2134521644,9,C177713679,Intensive care medicine,1,0.34426734
W2134521644,10,C126322002,Internal medicine,1,0.17492801
W2134521644,11,C86803240,Biology,0,0.048398882
W2134521644,12,C89423630,Microbiology,1,0
W2091555391,1,C2778650131,Hyperhidrosis,2,0.8525996
W2091555391,2,C22885893,Cholinergic,2,0.589933
W2091555391,3,C71924100,Medicine,0,0.54626286
W2091555391,4,C63398376,SWEAT,2,0.53341144
W2091555391,5,C98274493,Pharmacology,1,0.4858784
W2091555391,6,C2778040839,Sweat gland,3,0.474547
W2091555391,7,C2911042189,Eccrine sweat,3,0.44270143
W2091555391,8,C2780791683,Action (physics),2,0.44019216
W2091555391,9,C185592680,Chemistry,0,0.329135
W2091555391,10,C16005928,Dermatology,1,0.3007759
W2091555391,11,C126322002,Internal medicine,1,0.23313043
W2091555391,12,C121332964,Physics,0,0
W2091555391,13,C62520636,Quantum mechanics,1,0
W2292944504,1,C2779480358,Porphyrin,2,0.8817822
W2292944504,2,C2777940757,Porphyria,2,0.8674031
W2292944504,3,C186807665,Photosensitivity,2,0.7304878
W2292944504,4,C16005928,Dermatology,1,0.47793654
W2292944504,5,C2780026642,Urine,2,0.44488528
