id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W1499869141,54,https://doi.org/10.1016/0030-4220(54)90281-9,"Oral surgery, oral medicine, oral pathology",Cartilage tumors of the jaws,1954-12-01,FALSE,23,article,journal-article,13236291,1,A5030264454,first,Theodor Blum,,,,1
W1988152862,256,https://doi.org/10.1159/000302387,Ophthalmologica,A Case of Voluntary Nystagmus,1954-01-01,FALSE,14,article,journal-article,13236277,1,A5011137413,first,Gerald Westheimer,,University of Houston,I44461941,1
W1988152862,256,https://doi.org/10.1159/000302387,Ophthalmologica,A Case of Voluntary Nystagmus,1954-01-01,FALSE,14,article,journal-article,13236277,2,A5011137413,last,Gerald Westheimer,,University of Houston,I44461941,1
W2212709321,108,,PubMed,Hazards of grand multiparity.,1955-02-01,FALSE,10,article,journal-article,13236227,1,A5007574056,first,Harry Oxorn,,,,1
W1994360186,0,https://doi.org/10.1159/000302384,Ophthalmologica,Contribution to Data on Vascular Lesions in Glaucoma,1954-01-01,FALSE,6,article,journal-article,13236274,1,A5073767988,first,Imre Brand,,University of Pecs,I79741316,1
W1994360186,0,https://doi.org/10.1159/000302384,Ophthalmologica,Contribution to Data on Vascular Lesions in Glaucoma,1954-01-01,FALSE,6,article,journal-article,13236274,2,A5073767988,last,Imre Brand,,University of Pecs,I79741316,1
W1985927708,0,https://doi.org/10.1016/0030-4220(54)90275-3,"Oral surgery, oral medicine, oral pathology",The use of cortical bone to stimulate osteogenesis,1954-12-01,FALSE,4,article,journal-article,13236285,1,A5010514175,first,Raymond F. Huebsch,,,,1
W2034007424,52,https://doi.org/10.1016/0030-4220(54)90279-0,"Oral surgery, oral medicine, oral pathology",Mandibular involvement in osteopathia hyperostotica sclerotisans multiplex infantilis (Engelmann's disease),1954-12-01,FALSE,4,article,journal-article,13236289,1,A5089927924,first,James E. Chipps,,Madigan Army Medical Center,I1330654748,1
W2034007424,52,https://doi.org/10.1016/0030-4220(54)90279-0,"Oral surgery, oral medicine, oral pathology",Mandibular involvement in osteopathia hyperostotica sclerotisans multiplex infantilis (Engelmann's disease),1954-12-01,FALSE,4,article,journal-article,13236289,2,A5005219025,middle,Ralph S. Penner,,Madigan Army Medical Center,I1330654748,1
W2034007424,52,https://doi.org/10.1016/0030-4220(54)90279-0,"Oral surgery, oral medicine, oral pathology",Mandibular involvement in osteopathia hyperostotica sclerotisans multiplex infantilis (Engelmann's disease),1954-12-01,FALSE,4,article,journal-article,13236289,3,A5028970838,last,Leroy O. Travis,,Madigan Army Medical Center,I1330654748,1
W1986825312,0,https://doi.org/10.1016/0030-4220(54)90274-1,"Oral surgery, oral medicine, oral pathology",Tori mandibulari with speech impediment,1954-12-01,FALSE,3,article,journal-article,13236284,1,A5016495735,first,James Springer,,United States Department of the Army,I1304082316,1
W2016784808,0,https://doi.org/10.1016/0030-4220(54)90272-8,"Oral surgery, oral medicine, oral pathology",Oral infections: The evolution of their treatment,1954-12-01,FALSE,3,article,journal-article,13236282,1,A5061870490,first,Lester R. Cahn,,,,1
W2053002785,0,https://doi.org/10.1159/000302385,Ophthalmologica,Dystrophia myotonica und Linse,1954-01-01,FALSE,3,article,journal-article,13236275,1,A5054087282,first,J. Barth,,Kantonsspital St. Gallen,I2799884508,1
W2053002785,0,https://doi.org/10.1159/000302385,Ophthalmologica,Dystrophia myotonica und Linse,1954-01-01,FALSE,3,article,journal-article,13236275,2,A5054087282,last,J. Barth,,Kantonsspital St. Gallen,I2799884508,1
W2063301953,0,https://doi.org/10.1016/0030-4220(54)90273-x,"Oral surgery, oral medicine, oral pathology",An unusual dental accident,1954-12-01,FALSE,3,article,journal-article,13236283,1,A5013414723,first,Pincus Sherman,,New York University,I57206974,1
W2063301953,0,https://doi.org/10.1016/0030-4220(54)90273-x,"Oral surgery, oral medicine, oral pathology",An unusual dental accident,1954-12-01,FALSE,3,article,journal-article,13236283,2,A5015333269,last,Clarence M. Calman,,American Academy of Implant Dentistry,I4210155445,1
W2063301953,0,https://doi.org/10.1016/0030-4220(54)90273-x,"Oral surgery, oral medicine, oral pathology",An unusual dental accident,1954-12-01,FALSE,3,article,journal-article,13236283,2,A5015333269,last,Clarence M. Calman,,Memorial Hospital,I4210160694,2
W4256238970,185,https://doi.org/10.1016/0030-4220(54)90276-5,"Oral surgery, oral medicine, oral pathology",Lichen planus,1954-12-01,FALSE,3,article,journal-article,13236286,1,A5075779964,first,A.I. Darling,,University Of Bristol Dental Hospital,I2800072022,1
W4256238970,185,https://doi.org/10.1016/0030-4220(54)90276-5,"Oral surgery, oral medicine, oral pathology",Lichen planus,1954-12-01,FALSE,3,article,journal-article,13236286,1,A5075779964,first,A.I. Darling,,University of Bristol,I36234482,2
W4256238970,185,https://doi.org/10.1016/0030-4220(54)90276-5,"Oral surgery, oral medicine, oral pathology",Lichen planus,1954-12-01,FALSE,3,article,journal-article,13236286,2,A5072647684,last,H. S. M. Crabb,,University Of Bristol Dental Hospital,I2800072022,1
W4256238970,185,https://doi.org/10.1016/0030-4220(54)90276-5,"Oral surgery, oral medicine, oral pathology",Lichen planus,1954-12-01,FALSE,3,article,journal-article,13236286,2,A5072647684,last,H. S. M. Crabb,,University of Bristol,I36234482,2
W2046424251,0,https://doi.org/10.1159/000302391,Ophthalmologica,Probleme der Unfallophthalmologie,1954-01-01,FALSE,2,article,journal-article,13236281,1,A5047337596,first,F Rintelen,,Universitäts-Augenklinik Bonn,I4210108216,1
W2046424251,0,https://doi.org/10.1159/000302391,Ophthalmologica,Probleme der Unfallophthalmologie,1954-01-01,FALSE,2,article,journal-article,13236281,2,A5047337596,last,F Rintelen,,Universitäts-Augenklinik Bonn,I4210108216,1
W2399548230,0,,PubMed,[Arterial changes accompanying vibration trauma. I. The use of the usual methods of studying peripheral vascular disease in the diagnosis of vibration-induced Raynaud's disease].,1954-11-14,FALSE,2,article,journal-article,13236325,1,A5064325592,first,G Okos,,,,1
W2399548230,0,,PubMed,[Arterial changes accompanying vibration trauma. I. The use of the usual methods of studying peripheral vascular disease in the diagnosis of vibration-induced Raynaud's disease].,1954-11-14,FALSE,2,article,journal-article,13236325,2,A5059280585,middle,L. Magós,,,,1
W2399548230,0,,PubMed,[Arterial changes accompanying vibration trauma. I. The use of the usual methods of studying peripheral vascular disease in the diagnosis of vibration-induced Raynaud's disease].,1954-11-14,FALSE,2,article,journal-article,13236325,3,A5036458985,last,G Kovács,,,,1
W2437989232,0,,PubMed,The effect of nicotinic acid and pentylenetetrazol in the therapy of psychiatric symptoms of cerebral arteriosclerosis.,1954-12-01,FALSE,2,article,journal-article,13236117,1,A5056935074,first,Thompson Lj,,,,1
W2437989232,0,,PubMed,The effect of nicotinic acid and pentylenetetrazol in the therapy of psychiatric symptoms of cerebral arteriosclerosis.,1954-12-01,FALSE,2,article,journal-article,13236117,2,A5004835308,last,Proctor Rc,,,,1
W2056178005,0,https://doi.org/10.1159/000302388,Ophthalmologica,Nochmals «falsche Rollung»,1954-01-01,FALSE,1,article,journal-article,13236278,1,A5033323670,first,E. Raubitschek,,,,1
W2056178005,0,https://doi.org/10.1159/000302388,Ophthalmologica,Nochmals «falsche Rollung»,1954-01-01,FALSE,1,article,journal-article,13236278,2,A5033323670,last,E. Raubitschek,,,,1
W2064236968,45,https://doi.org/10.1016/0030-4220(54)90278-9,"Oral surgery, oral medicine, oral pathology",Idiopathic tooth resorption in association with metaplasia,1954-12-01,FALSE,1,article,journal-article,13236288,1,A5012068947,first,William G. Browne,,,,1
W2409264877,0,,PubMed,[Optico-automatic reflexes].,1954-10-31,FALSE,1,article,journal-article,13236319,1,A5082586821,first,J Forgacs,,,,1
W2410407757,0,,PubMed,[Intrauterine cardiac infarction].,1954-11-14,FALSE,1,article,journal-article,13236327,1,A5055597607,first,D. Schüler,,Semmelweis University,I101202996,1
W2414308057,0,,PubMed,[Nephritis without albuminuria; acute postinfectious angiopathy].,1954-11-14,FALSE,1,article,journal-article,13236326,1,A5051207066,first,G Czoniczer,,,,1
W2414308057,0,,PubMed,[Nephritis without albuminuria; acute postinfectious angiopathy].,1954-11-14,FALSE,1,article,journal-article,13236326,2,A5003436322,last,T Zsoter,,,,1
W2417615511,0,,PubMed,[Hemorrhagic pseudocyst and rupture of the spleen in newborn infant].,1954-10-31,FALSE,1,article,journal-article,13236322,1,A5005978280,first,G Palásthy,,,,1
W2417615511,0,,PubMed,[Hemorrhagic pseudocyst and rupture of the spleen in newborn infant].,1954-10-31,FALSE,1,article,journal-article,13236322,2,A5061100528,last,L. Holczinger,,,,1
W2410737462,0,,PubMed,Obstetric analgesia and anesthesia.,1955-01-01,FALSE,1,article,journal-article,13236125,1,A5054650468,first,Pearse Rl,,,,1
W2410737462,0,,PubMed,Obstetric analgesia and anesthesia.,1955-01-01,FALSE,1,article,journal-article,13236125,2,A5081320749,middle,Easley Eb,,,,1
W2410737462,0,,PubMed,Obstetric analgesia and anesthesia.,1955-01-01,FALSE,1,article,journal-article,13236125,3,A5068243088,last,Podger Ka,,,,1
W2394671970,0,,PubMed,[Ileocolic invagination presenting as rectal prolapse].,1954-11-28,FALSE,0,article,journal-article,13236340,1,A5035174026,first,Zoltan Pataky,,,,1
W2394873065,0,,PubMed,[Clinical application of phenylbutazone preparations in rheumatology].,1954-10-24,FALSE,0,article,journal-article,13236314,1,A5065467653,first,E Bozóky,,,,1
W2394873065,0,,PubMed,[Clinical application of phenylbutazone preparations in rheumatology].,1954-10-24,FALSE,0,article,journal-article,13236314,2,A5017498446,last,A Chátel,,,,1
W2395223796,0,,PubMed,[Experiences in surgical treatment of coarctation of aorta].,1954-11-28,FALSE,0,article,journal-article,13236336,1,A5072177160,first,I Littmann,,,,1
W2397552817,0,,PubMed,[Hemodynamics and pathogenesis of collapse and shock].,1954-11-28,FALSE,0,article,journal-article,13236335,1,A5071948244,first,P Gömöri,,,,1
W2397552817,0,,PubMed,[Hemodynamics and pathogenesis of collapse and shock].,1954-11-28,FALSE,0,article,journal-article,13236335,2,A5086878593,last,K Kállay,,,,1
W2398017695,0,,PubMed,The gynecologic aspects of stress incontinence of urine.,1954-12-01,FALSE,0,article,journal-article,13236116,1,A5057867972,first,Janet Anderson Caldwell,,,,1
W2401998923,0,,PubMed,[Isolated traumatic appendicular rupture].,1954-10-24,FALSE,0,article,journal-article,13236315,1,A5086879075,first,Jonathan M. Metzl,,,,1
W2404673018,0,,PubMed,[Raynaud's syndrome and effect of cold on vascular dilatation].,1954-10-31,FALSE,0,article,journal-article,13236318,1,A5059280585,first,L. Magós,,,,1
W2404673018,0,,PubMed,[Raynaud's syndrome and effect of cold on vascular dilatation].,1954-10-31,FALSE,0,article,journal-article,13236318,2,A5040644969,last,G Okos,,,,1
W2404804065,0,,PubMed,The use and abuse of muscle relaxants.,1954-12-01,FALSE,0,article,journal-article,13236115,1,A5088512981,first,Davis Da,,,,1
W2407503353,0,,PubMed,[Segmental resection in the treatment of pulmonary tuberculosis].,1954-10-24,FALSE,0,article,journal-article,13236311,1,A5036029994,first,Tirone E. David,,,,1
W2410198220,0,,PubMed,[Chromoscopic examination of the stomach with 1% methylene blue solution].,1954-10-31,FALSE,0,article,journal-article,13236320,1,A5003252060,first,E Lovei,,,,1
W2410198220,0,,PubMed,[Chromoscopic examination of the stomach with 1% methylene blue solution].,1954-10-31,FALSE,0,article,journal-article,13236320,2,A5027666677,last,Jack Molnar,,,,1
W2410423115,0,,PubMed,[Biliary and pancreatic complications of virus hepatitis].,1954-12-05,FALSE,0,article,journal-article,13236342,1,A5087901678,first,B László,,,,1
W2410466645,0,,PubMed,"[Adrenocortical function, diphenylhydantoin and epilepsy].",1954-12-05,FALSE,0,article,journal-article,13236343,1,A5011094696,first,E Endröczi,,,,1
W2410466645,0,,PubMed,"[Adrenocortical function, diphenylhydantoin and epilepsy].",1954-12-05,FALSE,0,article,journal-article,13236343,2,A5075127330,middle,K Lissák,,,,1
W2410466645,0,,PubMed,"[Adrenocortical function, diphenylhydantoin and epilepsy].",1954-12-05,FALSE,0,article,journal-article,13236343,3,A5024932540,last,Z Szeredai,,,,1
W2410583644,0,,PubMed,[Blood protein fractions in cardiac decompensation].,1954-11-21,FALSE,0,article,journal-article,13236334,1,A5003436322,first,T Zsoter,,,,1
W2410583644,0,,PubMed,[Blood protein fractions in cardiac decompensation].,1954-11-21,FALSE,0,article,journal-article,13236334,2,A5060536684,last,István Pintér,,,,1
W2411106462,0,,PubMed,[Experimental data on pathogenesis of gastric hemorrhage].,1954-11-28,FALSE,0,article,journal-article,13236339,1,A5069666650,first,I Csillag,,,,1
W2411106462,0,,PubMed,[Experimental data on pathogenesis of gastric hemorrhage].,1954-11-28,FALSE,0,article,journal-article,13236339,2,A5053646459,middle,R Gergely,,,,1
