id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W1996136594,68,https://doi.org/10.1038/hdy.1974.99,Heredity,Ecological differences between genotypes in a natural population of Daphnia magna,1974-12-01,FALSE,73,article,journal-article,4532099,1,A5083044232,first,Paul D. N. Hebert,,University of Cambridge,I241749,1
W2057381303,113,https://doi.org/10.1038/hdy.1974.103,Heredity,Further evidence for apostatic selection by wild passerine birds: training experiments,1974-12-01,FALSE,47,article,journal-article,4532101,1,A5063796166,first,J. A. Allen,,University of Edinburgh,I98677209,1
W2064343805,73,https://doi.org/10.1038/hdy.1974.113,Heredity,A definition and standard nomenclature for “polygenic loci“,1974-12-01,FALSE,25,article,journal-article,4532105,1,A5063531878,first,James N. Thompson,,University of Cambridge,I241749,1
W2064343805,73,https://doi.org/10.1038/hdy.1974.113,Heredity,A definition and standard nomenclature for “polygenic loci“,1974-12-01,FALSE,25,article,journal-article,4532105,2,A5091093751,last,J. M. Thoday,,University of Cambridge,I241749,1
W2088839205,46,https://doi.org/10.1038/hdy.1974.107,Heredity,Experimental evidence for non-visual selection in Cepaea nemoralis,1974-12-01,FALSE,17,article,journal-article,4532102,1,A5090960316,first,C. R. Bantock,,London Metropolitan University,I126193024,1
W2104071649,29,https://doi.org/10.1111/j.1600-051x.1974.tb01236.x,Journal of clinical periodontology,Changes in the jaws in chronic renal insufficiency and haemodialysis. Report of a case,1974-03-01,FALSE,15,article,journal-article,4532115,1,A5042403498,first,Göran Söderholm,,Lund University,I187531555,1
W2104071649,29,https://doi.org/10.1111/j.1600-051x.1974.tb01236.x,Journal of clinical periodontology,Changes in the jaws in chronic renal insufficiency and haemodialysis. Report of a case,1974-03-01,FALSE,15,article,journal-article,4532115,2,A5072520768,middle,Leif Lysell,,Lund University,I187531555,1
W2104071649,29,https://doi.org/10.1111/j.1600-051x.1974.tb01236.x,Journal of clinical periodontology,Changes in the jaws in chronic renal insufficiency and haemodialysis. Report of a case,1974-03-01,FALSE,15,article,journal-article,4532115,3,A5086626335,last,Auke Svensson,,Lund University,I187531555,1
W2049598581,32,https://doi.org/10.1038/hdy.1974.111,Heredity,Chiasmata have no effect on fertility,1974-12-01,FALSE,10,article,journal-article,4532104,1,A5051339396,first,H. Wallace,,University of Birmingham,I79619799,1
W2411141615,0,,PubMed,Transient global amnesia.,1974-12-01,FALSE,9,article,journal-article,4532169,1,A5053826442,first,Harold Stevens,,,,1
