id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W2415586923,66,,PubMed,A gel electrophoretic study of the protein and nucleic acid components of African horsesickness virus.,1976-12-01,FALSE,56,article,journal-article,1023091,1,A5022166525,first,Bremer Cw,,,,1
W2018005399,0,https://doi.org/10.1007/bf00268527,MGG. Molecular and general genetics/MGG. Molecular & general genetics,Transient cycloheximide resistance in a tobacco cell line,1976-01-01,FALSE,50,article,journal-article,1023042,1,A5056422764,first,Pál Maliga,,HUN-REN Szegedi Biológiai Kutatóközpont,I2800351701,1
W2018005399,0,https://doi.org/10.1007/bf00268527,MGG. Molecular and general genetics/MGG. Molecular & general genetics,Transient cycloheximide resistance in a tobacco cell line,1976-01-01,FALSE,50,article,journal-article,1023042,1,A5056422764,first,Pál Maliga,,Hungarian Academy of Sciences,I7597260,2
W2018005399,0,https://doi.org/10.1007/bf00268527,MGG. Molecular and general genetics/MGG. Molecular & general genetics,Transient cycloheximide resistance in a tobacco cell line,1976-01-01,FALSE,50,article,journal-article,1023042,2,A5071411785,middle,G. Lázár,,HUN-REN Szegedi Biológiai Kutatóközpont,I2800351701,1
W2018005399,0,https://doi.org/10.1007/bf00268527,MGG. Molecular and general genetics/MGG. Molecular & general genetics,Transient cycloheximide resistance in a tobacco cell line,1976-01-01,FALSE,50,article,journal-article,1023042,2,A5071411785,middle,G. Lázár,,Hungarian Academy of Sciences,I7597260,2
W2018005399,0,https://doi.org/10.1007/bf00268527,MGG. Molecular and general genetics/MGG. Molecular & general genetics,Transient cycloheximide resistance in a tobacco cell line,1976-01-01,FALSE,50,article,journal-article,1023042,3,A5057219253,middle,Zóra Sváb,,HUN-REN Szegedi Biológiai Kutatóközpont,I2800351701,1
W2018005399,0,https://doi.org/10.1007/bf00268527,MGG. Molecular and general genetics/MGG. Molecular & general genetics,Transient cycloheximide resistance in a tobacco cell line,1976-01-01,FALSE,50,article,journal-article,1023042,3,A5057219253,middle,Zóra Sváb,,Hungarian Academy of Sciences,I7597260,2
W2018005399,0,https://doi.org/10.1007/bf00268527,MGG. Molecular and general genetics/MGG. Molecular & general genetics,Transient cycloheximide resistance in a tobacco cell line,1976-01-01,FALSE,50,article,journal-article,1023042,4,A5076517627,last,Ferenc Nagy,,HUN-REN Szegedi Biológiai Kutatóközpont,I2800351701,1
W2018005399,0,https://doi.org/10.1007/bf00268527,MGG. Molecular and general genetics/MGG. Molecular & general genetics,Transient cycloheximide resistance in a tobacco cell line,1976-01-01,FALSE,50,article,journal-article,1023042,4,A5076517627,last,Ferenc Nagy,,Hungarian Academy of Sciences,I7597260,2
W2416123866,0,,PubMed,[Compression arthrodesis of the ankle joint and adjacent foot joints].,1976-11-01,FALSE,9,article,journal-article,1023107,1,A5074250791,first,Ilizarov Ga,,,,1
W2416123866,0,,PubMed,[Compression arthrodesis of the ankle joint and adjacent foot joints].,1976-11-01,FALSE,9,article,journal-article,1023107,2,A5090079649,last,Okulov Gv,,,,1
W36285704,60,,PubMed,Experimental intraspinal trypanosoma equiperdum infection in a horse.,1976-12-01,FALSE,8,article,journal-article,1023092,1,A5089468848,first,Polly Barrowman,,,,1
W2400465671,0,,PubMed,[Glass fibers: exposure and risks for man].,1976-11-01,FALSE,1,article,journal-article,1023021,1,A5058038580,first,Bertazzi Pa,,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,I2803066834,1
W2415213598,0,,PubMed,[Strength of tendons restored with preserved allografts].,1976-11-01,FALSE,1,article,journal-article,1023105,1,A5029798058,first,Kolontaĭ IuIu,,,,1
W2415213598,0,,PubMed,[Strength of tendons restored with preserved allografts].,1976-11-01,FALSE,1,article,journal-article,1023105,2,A5048535276,last,Gulaĭ Am,,,,1
W2417993305,0,,PubMed,[X-ray picture of regenerate formation following distraction epiphyseolysis].,1976-11-01,FALSE,1,article,journal-article,1023097,1,A5037484755,first,Fishchenko PIa,,,,1
W2417993305,0,,PubMed,[X-ray picture of regenerate formation following distraction epiphyseolysis].,1976-11-01,FALSE,1,article,journal-article,1023097,2,A5031277612,middle,Sadof'eva Vi,,,,1
W2417993305,0,,PubMed,[X-ray picture of regenerate formation following distraction epiphyseolysis].,1976-11-01,FALSE,1,article,journal-article,1023097,3,A5005005816,middle,Karimova Lf,,,,1
W2417993305,0,,PubMed,[X-ray picture of regenerate formation following distraction epiphyseolysis].,1976-11-01,FALSE,1,article,journal-article,1023097,4,A5066558028,last,Pilipenko Np,,,,1
W2472567669,0,,PubMed,Some characteristics and services of Chinese medical practitioners in Malaysia.,1976-09-01,FALSE,1,article,journal-article,1023006,1,A5063645810,first,Meade Ms,,,,1
W2299640342,0,,PubMed,[Disability and mortality for traffic accidents].,1976-12-01,FALSE,0,article,journal-article,1023114,1,A5059694496,first,S. D. Tumian,,,,1
W2299640342,0,,PubMed,[Disability and mortality for traffic accidents].,1976-12-01,FALSE,0,article,journal-article,1023114,2,A5067787391,middle,A. K. Zaratsian,,,,1
W2299640342,0,,PubMed,[Disability and mortality for traffic accidents].,1976-12-01,FALSE,0,article,journal-article,1023114,3,A5031687921,middle,E. S. Garibian,,,,1
W2299640342,0,,PubMed,[Disability and mortality for traffic accidents].,1976-12-01,FALSE,0,article,journal-article,1023114,4,A5065047425,last,L. G. Grigorian,,,,1
W2397481970,0,,PubMed,[Portable atomizer for medicinal solutions].,1976-12-01,FALSE,0,article,journal-article,1023130,1,A5068994337,first,V P Pelipenko,,,,1
W2397481970,0,,PubMed,[Portable atomizer for medicinal solutions].,1976-12-01,FALSE,0,article,journal-article,1023130,2,A5045110484,last,K G Artemenkov,,,,1
