id,which_concept,concept_id,term,level,score
W2153378659,1,C2777293324,Honesty,2,0.610042
W2153378659,2,C2777432744,Compassion,2,0.6063437
W2153378659,3,C2778745096,Dignity,2,0.57478523
W2153378659,4,C15744967,Psychology,0,0.55333626
W2153378659,5,C100521375,Competence (human resources),2,0.5140351
W2153378659,6,C26918590,Social cognitive theory of morality,3,0.49926496
W2153378659,7,C159110408,Nursing,1,0.45981747
W2153378659,8,C76247681,Moral development,2,0.44055882
W2153378659,9,C9158031,Moral reasoning,2,0.43269208
W2153378659,10,C77805123,Social psychology,1,0.4286984
W2153378659,11,C2779768198,Kindness,2,0.42391074
W2153378659,12,C71924100,Medicine,0,0.22654828
W2153378659,13,C199539241,Law,1,0.114968866
W2153378659,14,C17744445,Political science,0,0.10328752
W2329688595,1,C71924100,Medicine,0,0.8660656
W2329688595,2,C2776453936,SDHD,5,0.8261069
W2329688595,3,C2776036575,Hyperphosphatemia,3,0.80126
W2329688595,4,C2778063415,Hemodialysis,2,0.7029381
W2329688595,5,C2777132085,Phosphate,2,0.6398123
W2329688595,6,C2779148903,Phosphate binder,4,0.59709454
W2329688595,7,C126322002,Internal medicine,1,0.54547864
W2329688595,8,C2781208988,Parathyroid hormone,3,0.48091006
W2329688595,9,C134018914,Endocrinology,1,0.4357946
W2329688595,10,C2778838027,Secondary hyperparathyroidism,4,0.42753536
W2329688595,11,C90924648,Gastroenterology,1,0.41678482
W2329688595,12,C519063684,Calcium,2,0.37161773
W2329688595,13,C141071460,Surgery,1,0.3566637
W2329688595,14,C55493867,Biochemistry,1,0.15747693
W2329688595,15,C86803240,Biology,0,0.07359794
W2329688595,16,C13514818,Germline mutation,4,0
W2329688595,17,C104317684,Gene,2,0
W2329688595,18,C501734568,Mutation,3,0
W2117144947,1,C2775934118,Propidium iodide,4,0.74001825
W2117144947,2,C62112901,Cell growth,2,0.6760652
W2117144947,3,C2780672939,Hyperoxia,3,0.6554049
W2117144947,4,C190283241,Apoptosis,2,0.52654034
W2117144947,5,C502942594,Cancer research,1,0.521296
W2117144947,6,C81885089,Cell culture,2,0.5059342
W2117144947,7,C503630168,Necrosis,2,0.47754964
W2117144947,8,C88634738,Annexin,3,0.47718513
W2117144947,9,C185592680,Chemistry,0,0.42529333
W2117144947,10,C1491633281,Cell,2,0.41423434
W2117144947,11,C142724271,Pathology,1,0.4086247
W2117144947,12,C153911025,Molecular biology,1,0.34740004
W2117144947,13,C71924100,Medicine,0,0.33881444
W2117144947,14,C86803240,Biology,0,0.31768608
W2117144947,15,C126322002,Internal medicine,1,0.28655025
W2117144947,16,C31573885,Programmed cell death,3,0.2525304
W2117144947,17,C55493867,Biochemistry,1,0.10020235
W2117144947,18,C2777714996,Lung,2,0
W2117144947,19,C54355233,Genetics,1,0
W1988891142,1,C71924100,Medicine,0,0.88922054
W1988891142,2,C2780199535,Peritonitis,2,0.7708609
W1988891142,3,C2909406889,Continuous ambulatory peritoneal dialysis,3,0.73469913
W1988891142,4,C2779056158,Peritoneal dialysis,2,0.68033564
W1988891142,5,C156957248,Odds ratio,2,0.64065206
W1988891142,6,C126322002,Internal medicine,1,0.62926304
W1988891142,7,C2777949923,Staphylococcus epidermidis,4,0.5819308
W1988891142,8,C2779489039,Staphylococcus aureus,3,0.5517787
W1988891142,9,C2778980435,Vancomycin,4,0.4449767
W1988891142,10,C90924648,Gastroenterology,1,0.4003949
W1988891142,11,C141071460,Surgery,1,0.37373543
W1988891142,12,C89423630,Microbiology,1,0.36162978
W1988891142,13,C523546767,Bacteria,2,0.07093862
W1988891142,14,C86803240,Biology,0,0.067103356
W1988891142,15,C54355233,Genetics,1,0
W2067986763,1,C2777306635,Malus,2,0.6755671
W2067986763,2,C207001950,In vivo,2,0.57272184
W2067986763,3,C2777397205,Saline,2,0.55434793
W2067986763,4,C141105273,Immunoglobulin E,3,0.52952474
W2067986763,5,C71924100,Medicine,0,0.48925257
W2067986763,6,C202751555,In vitro,2,0.43434742
W2067986763,7,C181199279,Enzyme,2,0.4342305
W2067986763,8,C43617362,Chromatography,1,0.41313004
W2067986763,9,C31903555,Food science,1,0.38859493
W2067986763,10,C185592680,Chemistry,0,0.30703327
W2067986763,11,C55493867,Biochemistry,1,0.29094273
W2067986763,12,C159654299,Antibody,2,0.24086177
W2067986763,13,C86803240,Biology,0,0.22408944
W2067986763,14,C203014093,Immunology,1,0.20348716
W2067986763,15,C59822182,Botany,1,0.17718461
W2067986763,16,C150903083,Biotechnology,1,0.11349869
W2067986763,17,C126322002,Internal medicine,1,0.064418405
W2149775911,1,C2908622527,Streptococcus equi,3,0.91068375
W2149775911,2,C2779425571,Sulfamethoxazole,3,0.6318763
W2149775911,3,C2780728791,Trimethoprim,3,0.60056245
W2149775911,4,C94665300,Antibiotic resistance,3,0.55109745
W2149775911,5,C89423630,Microbiology,1,0.5386149
W2149775911,6,C2909292399,Agar Dilution Method,4,0.5314416
W2149775911,7,C42972112,Veterinary medicine,1,0.5152643
W2149775911,8,C4937899,Antimicrobial,2,0.46488875
W2149775911,9,C86803240,Biology,0,0.41307917
W2149775911,10,C71924100,Medicine,0,0.39624065
W2149775911,11,C501593827,Antibiotics,2,0.31698012
W2149775911,12,C176947019,Minimum inhibitory concentration,3,0.29824126
W2149775911,13,C523546767,Bacteria,2,0.22783789
W2149775911,14,C54355233,Genetics,1,0
W2419244107,1,C2777463590,Fluocinolone acetonide,2,0.9576744
W2419244107,2,C71924100,Medicine,0,0.73057306
W2419244107,3,C2983812674,Delivery system,2,0.5574023
W2419244107,4,C2781411149,Implant,2,0.53173137
W2419244107,5,C118487528,Ophthalmology,1,0.52545774
W2419244107,6,C2776194053,Uveitis,2,0.45248538
W2419244107,7,C119767625,Optometry,1,0.34664974
W2419244107,8,C141071460,Surgery,1,0.3396815
W2419244107,9,C136229726,Biomedical engineering,1,0.07561061
W1973009894,1,C2777701055,Immunotherapy,3,0.86629045
W1973009894,2,C71924100,Medicine,0,0.78322124
W1973009894,3,C167508917,DNA vaccination,4,0.6115048
W1973009894,4,C203014093,Immunology,1,0.58341336
W1973009894,5,C2779134260,Disease,2,0.48876333
W1973009894,6,C207480886,Allergy,2,0.45874912
W1973009894,7,C535046627,Clinical trial,2,0.44976857
W1973009894,8,C8891405,Immune system,2,0.42384434
W1973009894,9,C140173407,CpG site,5,0.41104186
W1973009894,10,C190727270,DNA methylation,4,0.2197715
W1973009894,11,C126322002,Internal medicine,1,0.12337789
W1973009894,12,C86803240,Biology,0,0.111816406
W1973009894,13,C104317684,Gene,2,0.108122796
W1973009894,14,C54355233,Genetics,1,0.076777995
W1973009894,15,C2780801004,Immunization,3,0
W1973009894,16,C150194340,Gene expression,3,0
W2414687608,1,C177291462,Active listening,2,0.8762727
W2414687608,2,C2779284498,Music therapy,2,0.82659876
W2414687608,3,C26760741,Perception,2,0.65990484
W2414687608,4,C100660578,Recall,2,0.6454979
W2414687608,5,C15744967,Psychology,0,0.5026252
W2414687608,6,C71924100,Medicine,0,0.42989516
W2414687608,7,C159110408,Nursing,1,0.3271429
W2414687608,8,C542102704,Psychotherapist,1,0.21835247
W2414687608,9,C180747234,Cognitive psychology,1,0.15624565
W2414687608,10,C169760540,Neuroscience,1,0
W2057566773,1,C71924100,Medicine,0,0.9677075
W2057566773,2,C2777628954,Aspirin,2,0.95864534
W2057566773,3,C2778063415,Hemodialysis,2,0.76987195
W2057566773,4,C2779134260,Disease,2,0.49356782
W2057566773,5,C2778213512,Coronary artery disease,2,0.45992953
W2057566773,6,C126322002,Internal medicine,1,0.4536242
W2057566773,7,C206179267,Medical history,2,0.42797166
W2057566773,8,C141071460,Surgery,1,0.40400904
W2057566773,9,C177713679,Intensive care medicine,1,0.35643134
W190164387,1,C71924100,Medicine,0,0.9103889
W190164387,2,C2776780178,COPD,2,0.8544198
W190164387,3,C2777014857,Exacerbation,2,0.8234948
W190164387,4,C2780779891,Pulmonary rehabilitation,3,0.77931523
W190164387,5,C2778818304,Rehabilitation,2,0.5865372
W190164387,6,C3018587741,Lung function,3,0.56444716
W190164387,7,C2779951463,Quality of life (healthcare),2,0.55471826
W190164387,8,C2777785397,Group B,2,0.5382007
W190164387,9,C1862650,Physical therapy,1,0.5349333
W190164387,10,C75603125,Pulmonary function testing,2,0.4950947
W190164387,11,C2777714996,Lung,2,0.4784641
W190164387,12,C126322002,Internal medicine,1,0.46248326
W190164387,13,C534529494,Respiratory system,2,0.42340916
W190164387,14,C159110408,Nursing,1,0
W2313760026,1,C71924100,Medicine,0,0.9103079
W2313760026,2,C2776002628,Left ventricular hypertrophy,3,0.8132149
