id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W2158755852,69,https://doi.org/10.1111/j.2042-7158.1966.tb07817.x,Journal of pharmacy and pharmacology,The effect of ethanol on the activity of central catecholamine neurones in rat brain,1966-12-01,FALSE,142,article,journal-article,4381667,1,A5032837183,first,H. Corrodi,,,,1
W2158755852,69,https://doi.org/10.1111/j.2042-7158.1966.tb07817.x,Journal of pharmacy and pharmacology,The effect of ethanol on the activity of central catecholamine neurones in rat brain,1966-12-01,FALSE,142,article,journal-article,4381667,2,A5048458525,middle,Kjell Fuxé,,Karolinska Institutet,I28166907,1
W2158755852,69,https://doi.org/10.1111/j.2042-7158.1966.tb07817.x,Journal of pharmacy and pharmacology,The effect of ethanol on the activity of central catecholamine neurones in rat brain,1966-12-01,FALSE,142,article,journal-article,4381667,3,A5077494149,last,Tomas Hökfelt,,Karolinska Institutet,I28166907,1
W2060381897,52,https://doi.org/10.1016/0003-2697(66)90185-0,Analytical biochemistry,Determination of enzymic demethylation of p-chloro-N-methylaniline. Assay of aniline and p-chloroaniline,1966-12-01,FALSE,73,article,journal-article,4381688,1,A5083171669,first,David Kupfer,,,,1
W2060381897,52,https://doi.org/10.1016/0003-2697(66)90185-0,Analytical biochemistry,Determination of enzymic demethylation of p-chloro-N-methylaniline. Assay of aniline and p-chloroaniline,1966-12-01,FALSE,73,article,journal-article,4381688,2,A5027728158,last,L.L. Bruggeman,,,,1
W2153885535,58,https://doi.org/10.1111/j.2042-7158.1966.tb07822.x,Journal of pharmacy and pharmacology,Biochemical effects of some newer salicylic acid congeners,1966-12-01,FALSE,64,article,journal-article,4381672,1,A5041324848,first,Prahlad K. Seth,,,,1
W2153885535,58,https://doi.org/10.1111/j.2042-7158.1966.tb07822.x,Journal of pharmacy and pharmacology,Biochemical effects of some newer salicylic acid congeners,1966-12-01,FALSE,64,article,journal-article,4381672,2,A5056007559,last,K. K. Tangri,,,,1
W2076258441,148,https://doi.org/10.1016/0926-6585(66)90016-1,Biochimica et biophysica acta. Biophysics including photosynthesis,Isolation of a chloroplast fragment with NADP+-photoreducing activity dependent on plastocyanin and independent of cytochrome ƒ,1966-11-01,FALSE,59,article,journal-article,4381622,1,A5064739814,first,J.S.C. Wessels,,NXP (Netherlands),I109147379,1
W2076258441,148,https://doi.org/10.1016/0926-6585(66)90016-1,Biochimica et biophysica acta. Biophysics including photosynthesis,Isolation of a chloroplast fragment with NADP+-photoreducing activity dependent on plastocyanin and independent of cytochrome ƒ,1966-11-01,FALSE,59,article,journal-article,4381622,1,A5064739814,first,J.S.C. Wessels,,Philips (United States),I4210131230,2
W2394874175,23,https://doi.org/10.1042/bj1010032c,Biochemical journal,A Suggested Mechanism for the Selective Procedure for Isolating Thymine-Requiring Mutants of <i>Escherichia coli</i>,1966-11-01,FALSE,43,article,journal-article,4381707,1,A5003545431,first,Jennifer Bertino,,Yale University,I32971472,1
