id,which_concept,concept_id,term,level,score
W23747989,1,C2775850156,Arterial stiffness,3,0.9121374
W23747989,2,C71924100,Medicine,0,0.8980347
W23747989,3,C2778319312,Pulse wave velocity,3,0.8968698
W23747989,4,C164705383,Cardiology,1,0.712478
W23747989,5,C84393581,Blood pressure,2,0.70933366
W23747989,6,C126322002,Internal medicine,1,0.6647641
W23747989,7,C17140001,Pulse pressure,3,0.44185317
W23747989,8,C2777097880,Essential hypertension,3,0.43291098
W23747989,9,C27081682,Placebo,3,0.41023472
W23747989,10,C142724271,Pathology,1,0.09221235
W23747989,11,C204787440,Alternative medicine,2,0
W2002436590,1,C71924100,Medicine,0,0.9428307
W2002436590,2,C2778375690,Tolerability,3,0.6660341
W2002436590,3,C535046627,Clinical trial,2,0.53909224
W2002436590,4,C164705383,Cardiology,1,0.51783663
W2002436590,5,C2778425758,Angina,3,0.49760035
W2002436590,6,C126322002,Internal medicine,1,0.4942863
W2002436590,7,C197934379,Adverse effect,2,0.48725381
W2002436590,8,C2777927741,Trimetazidine,2,0.48149645
W2002436590,9,C27081682,Placebo,3,0.4116732
W2002436590,10,C177713679,Intensive care medicine,1,0.4065037
W2002436590,11,C500558357,Myocardial infarction,2,0.11295307
W2002436590,12,C204787440,Alternative medicine,2,0
W2002436590,13,C142724271,Pathology,1,0
W2185121789,1,C71924100,Medicine,0,0.79951406
W2185121789,2,C2779134260,Disease,2,0.592647
W2185121789,3,C2781066024,Alcohol,2,0.5697348
W2185121789,4,C107130276,Epidemiology,2,0.5400873
W2185121789,5,C3019635848,Alcohol consumption,3,0.4838268
W2185121789,6,C126322002,Internal medicine,1,0.40728116
W2185121789,7,C99454951,Environmental health,1,0.3500685
W2185121789,8,C164705383,Cardiology,1,0.33038408
W2185121789,9,C55493867,Biochemistry,1,0
W2185121789,10,C185592680,Chemistry,0,0
W1965135236,1,C2779095551,Tenecteplase,4,0.96652865
W1965135236,2,C71924100,Medicine,0,0.91909575
W1965135236,3,C2777995511,TIMI,4,0.8932147
W1965135236,4,C2779581417,Thrombolysis,3,0.71245396
W1965135236,5,C500558357,Myocardial infarction,2,0.6366675
W1965135236,6,C2776850375,Cardiogenic shock,3,0.5747235
W1965135236,7,C43376680,Bolus (digestion),2,0.5347212
W1965135236,8,C164705383,Cardiology,1,0.5249291
W1965135236,9,C2909817843,Fibrinolytic agent,3,0.50790197
W1965135236,10,C126322002,Internal medicine,1,0.49903345
W1965135236,11,C2780790693,Reteplase,4,0.4650648
W1965135236,12,C2776572282,Tissue plasminogen activator,2,0.4114995
W1965135236,13,C42219234,Anesthesia,1,0.3878434
W2003446240,1,C43563269,Methylenetetrahydrofolate reductase,4,0.8458135
W2003446240,2,C2777090595,Homocysteine,2,0.77825785
W2003446240,3,C71924100,Medicine,0,0.7274193
