id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W2025238864,0,https://doi.org/10.1037/h0063218,Journal of experimental psychology,The ability to judge pitch.,1946-08-01,FALSE,25,article,journal-article,20995700,1,A5082666854,first,B. L. Riker,,,,1
W2081957023,0,https://doi.org/10.1037/h0062677,Journal of experimental psychology,Level of autonomic activity and electroencephalogram.,1946-08-01,FALSE,22,article,journal-article,20995702,1,A5060177357,first,Chester W. Darrow,,,,1
W2081957023,0,https://doi.org/10.1037/h0062677,Journal of experimental psychology,Level of autonomic activity and electroencephalogram.,1946-08-01,FALSE,22,article,journal-article,20995702,2,A5038142869,middle,Julian H. Pathman,,,,1
W2081957023,0,https://doi.org/10.1037/h0062677,Journal of experimental psychology,Level of autonomic activity and electroencephalogram.,1946-08-01,FALSE,22,article,journal-article,20995702,3,A5062765148,last,Golo Kronenberg,,,,1
W2046843258,56,https://doi.org/10.1364/josa.36.000460,Journal of the Optical Society of America,Near Infra-Red Transmitting Filters*,1946-08-01,FALSE,14,article,journal-article,20995603,1,A5043181376,first,Elkan Blout,,Polaroid (United States),I131010432,1
W2046843258,56,https://doi.org/10.1364/josa.36.000460,Journal of the Optical Society of America,Near Infra-Red Transmitting Filters*,1946-08-01,FALSE,14,article,journal-article,20995603,2,A5062193437,middle,W. F. Amon,,Polaroid (United States),I131010432,1
W2046843258,56,https://doi.org/10.1364/josa.36.000460,Journal of the Optical Society of America,Near Infra-Red Transmitting Filters*,1946-08-01,FALSE,14,article,journal-article,20995603,3,A5015184027,middle,R. G. Shepherd,,Polaroid (United States),I131010432,1
W2046843258,56,https://doi.org/10.1364/josa.36.000460,Journal of the Optical Society of America,Near Infra-Red Transmitting Filters*,1946-08-01,FALSE,14,article,journal-article,20995603,4,A5090819544,middle,Alexander Thomas,,Polaroid (United States),I131010432,1
W2046843258,56,https://doi.org/10.1364/josa.36.000460,Journal of the Optical Society of America,Near Infra-Red Transmitting Filters*,1946-08-01,FALSE,14,article,journal-article,20995603,5,A5026085876,middle,C. D. West,,Polaroid (United States),I131010432,1
W2046843258,56,https://doi.org/10.1364/josa.36.000460,Journal of the Optical Society of America,Near Infra-Red Transmitting Filters*,1946-08-01,FALSE,14,article,journal-article,20995603,6,A5048984992,last,Edwin H. Land,,Polaroid (United States),I131010432,1
W2066248266,98,https://doi.org/10.1288/00005537-194608000-00003,The Laryngoscope,Round shadows in the maxillary sinuses,1946-08-01,FALSE,14,article,journal-article,20995614,1,A5036083127,first,Robin Wright,,Palo Alto Institute,I4210124598,1
W2061466438,0,https://doi.org/10.1037/h0060861,Journal of experimental psychology,The rate of learning measured at a single synapse.,1946-08-01,FALSE,11,article,journal-article,20995701,1,A5063446724,first,P. S. Shurrager,,,,1
W2061466438,0,https://doi.org/10.1037/h0060861,Journal of experimental psychology,The rate of learning measured at a single synapse.,1946-08-01,FALSE,11,article,journal-article,20995701,2,A5057905256,last,H. C. Shurrager,,,,1
W3143163607,47,https://doi.org/10.1364/josa.36.000491,Journal of the Optical Society of America,The Basic Sensation Curves of the Three-Color Theory,1946-08-01,FALSE,9,article,journal-article,20995606,1,A5055844568,first,Walter Stiles,,National Physical Laboratory,I134421475,1
W2054959349,0,https://doi.org/10.1037/h0060391,Journal of educational psychology,The effect of illumination on reading rate and comprehension of college students.,1946-05-01,FALSE,7,article,journal-article,20995696,1,A5078468870,first,F. Clifford Rose,,,,1
W2054959349,0,https://doi.org/10.1037/h0060391,Journal of educational psychology,The effect of illumination on reading rate and comprehension of college students.,1946-05-01,FALSE,7,article,journal-article,20995696,2,A5081273477,last,Rostas Sm,,,,1
W1967524262,38,https://doi.org/10.1097/00006324-194608000-00001,Optometry and vision science,EXPERIMENTAL INVESTIGATION OF CYCLOFUSION,1946-08-01,FALSE,5,article,journal-article,20995599,1,A5059089213,first,Ellerbrock Vj,,American Academy of Optometry,I4210103422,1
W2035722540,0,https://doi.org/10.1037/h0060974,Journal of consulting psychology,Time study and the fundamental nature of manual skill.,1946-05-01,FALSE,5,article,journal-article,20995694,1,A5084876924,first,Leonard Cohen,,,,1
W2035722540,0,https://doi.org/10.1037/h0060974,Journal of consulting psychology,Time study and the fundamental nature of manual skill.,1946-05-01,FALSE,5,article,journal-article,20995694,2,A5055453652,last,Leonard Strauss,,,,1
W1939512181,0,,PubMed,"Investigation into the production of bacteriostatic substances by fungi; preliminary examination of the fifth 100 species, all basidiomycetes, mostly of the wood-destroying type.",1946-06-01,FALSE,4,article,journal-article,20995642,1,A5014674468,first,Wilkins Wh,,,,1
W2243087983,0,,PubMed,Faecal urobilinogen; clinical evaluation of a simplified method of estimation.,1946-06-01,FALSE,4,article,journal-article,20995648,1,A5081607023,first,Maclagan Nf,,,,1
