id,which_mesh,term,is_major_topic,qualifier_name
W2316752438,1,Music Therapy,TRUE,history
W2316752438,2,"History, 20th Century",FALSE,
W2316752438,3,Hospitals,FALSE,
W2316752438,4,Music Therapy,FALSE,
W2316752438,5,United States,FALSE,
W2102867809,1,Occupational Therapy,TRUE,history
W2102867809,2,Rehabilitation,TRUE,trends
W2102867809,3,Societies,TRUE,history
W2102867809,4,Canada,FALSE,
W2102867809,5,"History, 20th Century",FALSE,
W2102867809,6,Humans,FALSE,
W2102867809,7,Occupational Therapy,FALSE,
W2102867809,8,Rehabilitation,FALSE,
W2102867809,9,Societies,FALSE,
W2319061084,1,Ambulatory Care,TRUE,standards
W2319061084,2,"Nursing Service, Hospital",TRUE,standards
W2319061084,3,"Outpatient Clinics, Hospital",TRUE,standards
W2319061084,4,Ambulatory Care,FALSE,
W2319061084,5,Delphi Technique,FALSE,
W2319061084,6,Humans,FALSE,
W2319061084,7,"Nursing Service, Hospital",FALSE,
W2319061084,8,"Outpatient Clinics, Hospital",FALSE,
W2319061084,9,Role,FALSE,
W2077895883,1,Allied Health Personnel,TRUE,psychology
W2077895883,2,Attitude to Death,TRUE,
W2077895883,3,"Stress, Psychological",TRUE,prevention & control
W2077895883,4,Terminal Care,TRUE,psychology
W2077895883,5,Allied Health Personnel,FALSE,
W2077895883,6,Hospices,FALSE,
W2077895883,7,Humans,FALSE,
W2077895883,8,Physical Exertion,FALSE,
W2077895883,9,Relaxation Therapy,FALSE,
W2077895883,10,"Stress, Psychological",FALSE,
W2077895883,11,Terminal Care,FALSE,
W308831735,1,Alcoholism,TRUE,prevention & control
W308831735,2,Health Education,TRUE,
W308831735,3,Mass Media,TRUE,
W308831735,4,Alcoholism,FALSE,
W308831735,5,Humans,FALSE,
W308831735,6,United States,FALSE,
W2328384439,1,Ambulatory Care,TRUE,psychology
W2328384439,2,Patient Compliance,TRUE,
W2328384439,3,Ambulatory Care,FALSE,
W2328384439,4,Appointments and Schedules,FALSE,
W2328384439,5,Consumer Behavior,FALSE,
W2328384439,6,Humans,FALSE,
W2328384439,7,Surveys and Questionnaires,FALSE,
W2419764420,1,Alcoholism,TRUE,prevention & control
W2419764420,2,Health Education,TRUE,
W2419764420,3,Mass Media,TRUE,
W2419764420,4,Alcoholism,FALSE,
W2419764420,5,Attitude to Health,FALSE,
W2419764420,6,Evaluation Studies as Topic,FALSE,
W2419764420,7,Humans,FALSE,
W2419764420,8,United States,FALSE,
W2325229764,1,Community Mental Health Services,TRUE,organization & administration
W2325229764,2,"Day Care, Medical",TRUE,organization & administration
W2325229764,3,"Psychiatric Department, Hospital",TRUE,organization & administration
W2325229764,4,Community Mental Health Services,FALSE,
W2325229764,5,"Day Care, Medical",FALSE,
W2325229764,6,Humans,FALSE,
W2325229764,7,"Psychiatric Department, Hospital",FALSE,
W2325229764,8,United States,FALSE,
W2439556534,1,Continuity of Patient Care,TRUE,
W2439556534,2,Nursing Homes,TRUE,economics
W2439556534,3,Physician's Role,TRUE,
W2439556534,4,Primary Health Care,TRUE,
W2439556534,5,Role,TRUE,
W2439556534,6,Aged,FALSE,
W2439556534,7,Humans,FALSE,
W2439556534,8,Medicaid,FALSE,
W2439556534,9,Medicaid,FALSE,economics
W2439556534,10,Medicare,FALSE,
W2439556534,11,Medicare,FALSE,economics
W2439556534,12,Nursing Homes,FALSE,
W2439556534,13,United States,FALSE,
W2332434917,1,Ambulatory Care,TRUE,statistics & numerical data
W2332434917,2,Health Maintenance Organizations,TRUE,organization & administration
W2332434917,3,Ambulatory Care,FALSE,
W2332434917,4,Financial Management,FALSE,
W2332434917,5,Health Maintenance Organizations,FALSE,
W2332434917,6,"Models, Theoretical",FALSE,
W2332434917,7,Planning Techniques,FALSE,
W2332434917,8,Statistics as Topic,FALSE,
W2332434917,9,United States,FALSE,
W2400459995,1,Art Therapy,TRUE,history
W2400459995,2,"Hospitals, Psychiatric",TRUE,history
W2400459995,3,Art Therapy,FALSE,
W2400459995,4,District of Columbia,FALSE,
W2400459995,5,"History, 20th Century",FALSE,
W2400459995,6,"Hospital Bed Capacity, 500 and over",FALSE,
W2400459995,7,"Hospitals, Psychiatric",FALSE,
W2409123832,1,Drug Prescriptions,TRUE,statistics & numerical data
W2409123832,2,"Financing, Personal",TRUE,
W2409123832,3,Medicaid,TRUE,statistics & numerical data
W2409123832,4,Self Administration,TRUE,economics
W2409123832,5,Drug Prescriptions,FALSE,
W2409123832,6,Iowa,FALSE,
W2409123832,7,Medicaid,FALSE,
W2409123832,8,Self Administration,FALSE,
W2418035148,1,"Day Care, Medical",TRUE,organization & administration
W2418035148,2,Mental Disorders,TRUE,therapy
W2418035148,3,"Day Care, Medical",FALSE,
W2418035148,4,Humans,FALSE,
W2418035148,5,Mental Disorders,FALSE,
W2418035148,6,Referral and Consultation,FALSE,
W2418035148,7,United States,FALSE,
W2429133202,1,Attitude to Death,TRUE,
W2429133202,2,Ethnicity,TRUE,psychology
W2429133202,3,Terminal Care,TRUE,psychology
W2429133202,4,Ethnicity,FALSE,
W2429133202,5,Humans,FALSE,
W2429133202,6,Role,FALSE,
W2429133202,7,Terminal Care,FALSE,
W1997485234,1,Counseling,TRUE,
W1997485234,2,"Hospitals, Pediatric",TRUE,
W1997485234,3,"Hospitals, Special",TRUE,
W1997485234,4,"Kidney Failure, Chronic",TRUE,psychology
W1997485234,5,Renal Dialysis,TRUE,psychology
W1997485234,6,Adolescent,FALSE,
W1997485234,7,Adult,FALSE,
W1997485234,8,California,FALSE,
W1997485234,9,Child,FALSE,
W1997485234,10,"Child, Preschool",FALSE,
W1997485234,11,Family,FALSE,
W1997485234,12,"Hospital Bed Capacity, 300 to 499",FALSE,
W1997485234,13,Humans,FALSE,
W1997485234,14,Infant,FALSE,
W1997485234,15,"Kidney Failure, Chronic",FALSE,
W1997485234,16,Kidney Transplantation,FALSE,
W1997485234,17,Renal Dialysis,FALSE,
W2407755198,1,Drug Prescriptions,TRUE,economics
W2407755198,2,"Insurance, Pharmaceutical Services",TRUE,economics
W2407755198,3,Skilled Nursing Facilities,TRUE,standards
W2407755198,4,California,FALSE,
W2407755198,5,Drug Prescriptions,FALSE,
W2407755198,6,Drug Utilization,FALSE,
W2407755198,7,"Insurance, Pharmaceutical Services",FALSE,
W2407755198,8,Medicaid,FALSE,
W2407755198,9,Medicaid,FALSE,economics
W2407755198,10,Skilled Nursing Facilities,FALSE,
W2409141759,1,Foster Home Care,TRUE,organization & administration
W2409141759,2,United States Department of Veterans Affairs,TRUE,organization & administration
W2409141759,3,Foster Home Care,FALSE,
W2409141759,4,United States,FALSE,
W2409141759,5,United States Department of Veterans Affairs,FALSE,
W2423899977,1,Health Services for the Aged,TRUE,
W2423899977,2,Institutionalization,TRUE,
W2423899977,3,Nursing Homes,TRUE,
W2423899977,4,Aged,FALSE,
W2423899977,5,Attitude to Death,FALSE,
W2423899977,6,Geriatric Nursing,FALSE,
W2423899977,7,Humans,FALSE,
W2423899977,8,Mental Health,FALSE,
W2423899977,9,Morbidity,FALSE,
W2423899977,10,Mortality,FALSE,
W4298352747,1,Eligibility Determination,TRUE,legislation & jurisprudence
W4298352747,2,"Rehabilitation, Vocational",TRUE,economics
W4298352747,3,Training Support,TRUE,legislation & jurisprudence
W4298352747,4,Eligibility Determination,FALSE,
W4298352747,5,"Rehabilitation, Vocational",FALSE,
W4298352747,6,Training Support,FALSE,
W4298352747,7,United States,FALSE,
W4298352747,8,United States Department of Veterans Affairs,FALSE,
W4298352747,9,Veterans,FALSE,
W4300574632,1,Hospital Departments,TRUE,economics
W4300574632,2,"Insurance, Health",TRUE,legislation & jurisprudence
W4300574632,3,"Insurance, Health, Reimbursement",TRUE,legislation & jurisprudence
W4300574632,4,Medicare,TRUE,legislation & jurisprudence
W4300574632,5,Respiratory Therapy,TRUE,standards
W4300574632,6,"Respiratory Therapy Department, Hospital",TRUE,economics
W4300574632,7,Contract Services,FALSE,economics
W4300574632,8,Contract Services,FALSE,
W4300574632,9,Hospital Departments,FALSE,
W4300574632,10,"Insurance, Health",FALSE,
W4300574632,11,"Insurance, Health, Reimbursement",FALSE,
W4300574632,12,Medicare,FALSE,
W4300574632,13,Respiratory Therapy,FALSE,
W4300574632,14,"Respiratory Therapy Department, Hospital",FALSE,
W4300574632,15,United States,FALSE,
W4300944812,1,Fee Schedules,TRUE,legislation & jurisprudence
W4300944812,2,Hospital Departments,TRUE,economics
W4300944812,3,Medicare,TRUE,legislation & jurisprudence
W4300944812,4,Respiratory Therapy,TRUE,economics
W4300944812,5,"Respiratory Therapy Department, Hospital",TRUE,economics
W4300944812,6,Fee Schedules,FALSE,
W4300944812,7,Hospital Departments,FALSE,
W4300944812,8,Medicare,FALSE,
W4300944812,9,Respiratory Therapy,FALSE,
W4300944812,10,"Respiratory Therapy Department, Hospital",FALSE,
W4300944812,11,United States,FALSE,
W4301462954,1,Health Services,TRUE,economics
W4301462954,2,Health Services Misuse,TRUE,economics
W4301462954,3,Hospitalization,TRUE,economics
W4301462954,4,Aged,FALSE,
W4301462954,5,Health Services,FALSE,
W4301462954,6,Health Services Misuse,FALSE,
W4301462954,7,Hospitalization,FALSE,
W4301462954,8,Humans,FALSE,
W4301462954,9,Medicaid,FALSE,
W4301462954,10,Medicaid,FALSE,economics
W4301462954,11,Medicare,FALSE,
W4301462954,12,Medicare,FALSE,economics
W4301462954,13,New York,FALSE,
W4302839710,1,Blood Banks,TRUE,standards
W4302839710,2,Blood Transfusion,TRUE,standards
W4302839710,3,Laboratories,TRUE,standards
W4302839710,4,Blood Banks,FALSE,
W4302839710,5,Blood Transfusion,FALSE,
W4302839710,6,Hospitals,FALSE,
W4302839710,7,Humans,FALSE,
W4302839710,8,Laboratories,FALSE,
W4302839710,9,Medicare,FALSE,
W4302839710,10,Medicare,FALSE,legislation & jurisprudence
W4302839710,11,United States,FALSE,
W4302839710,12,United States Food and Drug Administration,FALSE,
W2396675206,1,"Insurance, Health",TRUE,legislation & jurisprudence
W2396675206,2,"Insurance, Health, Reimbursement",TRUE,legislation & jurisprudence
W2396675206,3,Medicare,TRUE,legislation & jurisprudence
W2396675206,4,Respiratory Therapy,TRUE,economics
W2396675206,5,"Insurance, Health",FALSE,
W2396675206,6,"Insurance, Health, Reimbursement",FALSE,
W2396675206,7,Medicare,FALSE,
W2396675206,8,Respiratory Therapy,FALSE,
W2396675206,9,United States,FALSE,
W2403013465,1,Drug Therapy,TRUE,standards
W2403013465,2,Drug Utilization,TRUE,economics
W2403013465,3,Nursing Homes,TRUE,
W2403013465,4,Aged,FALSE,
W2403013465,5,Drug Therapy,FALSE,
W2403013465,6,Drug Utilization,FALSE,
W2403013465,7,Humans,FALSE,
W2403013465,8,Medicaid,FALSE,
W2406557807,1,Dialysis,TRUE,economics
W2406557807,2,Economic Competition,TRUE,
W2406557807,3,Economics,TRUE,
W2406557807,4,Medicare,TRUE,legislation & jurisprudence
W2406557807,5,Dialysis,FALSE,
W2406557807,6,"Hemodialysis Units, Hospital",FALSE,
W2406557807,7,"Hemodialysis Units, Hospital",FALSE,economics
W2406557807,8,Humans,FALSE,
W2406557807,9,Medicare,FALSE,
W2406557807,10,United States,FALSE,
W2411153533,1,Music Therapy,TRUE,history
W2411153533,2,Curriculum,FALSE,
W2411153533,3,Employment,FALSE,
W2411153533,4,"History, 15th Century",FALSE,
W2411153533,5,"History, 16th Century",FALSE,
W2411153533,6,"History, 17th Century",FALSE,
W2411153533,7,"History, 18th Century",FALSE,
W2411153533,8,"History, 19th Century",FALSE,
W2411153533,9,"History, 20th Century",FALSE,
W2411153533,10,"History, Ancient",FALSE,
W2411153533,11,"History, Medieval",FALSE,
W2411153533,12,Humans,FALSE,
W2411153533,13,Mental Disorders,FALSE,therapy
W2411153533,14,Mental Disorders,FALSE,
W2411153533,15,Music Therapy,FALSE,education
W2411153533,16,Music Therapy,FALSE,
W2411153533,17,United States,FALSE,
W2411413698,1,Drug Prescriptions,TRUE,economics
W2411413698,2,"Pharmacy Service, Hospital",TRUE,economics
W2411413698,3,Drug Prescriptions,FALSE,
W2411413698,4,New York,FALSE,
W2411413698,5,"Pharmacy Service, Hospital",FALSE,
W2411413698,6,Physicians,FALSE,
W2411413698,7,United States,FALSE,
W2411413698,8,United States Department of Veterans Affairs,FALSE,
W2413577953,1,Education,TRUE,
W2413577953,2,Rehabilitation,TRUE,psychology
W2413577953,3,United States Department of Veterans Affairs,TRUE,
W2413577953,4,Aged,FALSE,
W2413577953,5,Humans,FALSE,
W2413577953,6,Mississippi,FALSE,
W2413577953,7,Rehabilitation,FALSE,
W2413577953,8,United States,FALSE,
W2413577953,9,Veterans,FALSE,
W2414417919,1,Nursing Homes,TRUE,
W2414417919,2,Play Therapy,TRUE,
W2414417919,3,Aged,FALSE,
W2414417919,4,Humans,FALSE,
W2414417919,5,Mental Disorders,FALSE,
W2414417919,6,Mental Disorders,FALSE,rehabilitation
W2414417919,7,Texas,FALSE,
W2414417919,8,United States,FALSE,
W2414417919,9,United States Department of Veterans Affairs,FALSE,
W2418639791,1,Renal Dialysis,TRUE,economics
W2418639791,2,Medicare,FALSE,
W2418639791,3,Renal Dialysis,FALSE,
W2418639791,4,United States,FALSE,
W2418745194,1,Christianity,TRUE,
W2418745194,2,Relaxation Therapy,TRUE,
W2418745194,3,Humans,FALSE,
W2418745194,4,"Introversion, Psychological",FALSE,
W2464981845,1,Length of Stay,TRUE,economics
W2464981845,2,Medicaid,TRUE,statistics & numerical data
W2464981845,3,Societies,TRUE,
W2464981845,4,"Societies, Hospital",TRUE,
W2464981845,5,Length of Stay,FALSE,
W2464981845,6,Medicaid,FALSE,
W2464981845,7,Michigan,FALSE,
W2472969950,1,Physical Fitness,TRUE,
W2472969950,2,Rehabilitation,TRUE,psychology
W2472969950,3,Humans,FALSE,
W2472969950,4,Rehabilitation,FALSE,
W2472969950,5,United States,FALSE,
W4299608035,1,"Insurance, Health",TRUE,legislation & jurisprudence
W4299608035,2,"Insurance, Health, Reimbursement",TRUE,legislation & jurisprudence
W4299608035,3,Physical Therapy Modalities,TRUE,economics
W4299608035,4,Respiratory Therapy,TRUE,economics
W4299608035,5,Humans,FALSE,
W4299608035,6,"Insurance, Health",FALSE,
