id,which_concept,concept_id,term,level,score
W2095101385,1,C2776938444,Cystic fibrosis,2,0.62020206
W2095101385,2,C2989343102,Field survey,2,0.41872966
W2095101385,3,C71924100,Medicine,0,0.41730025
W2095101385,4,C205649164,Geography,0,0.3777619
W2095101385,5,C99454951,Environmental health,1,0.34216657
W2095101385,6,C126322002,Internal medicine,1,0.15482384
W2095101385,7,C58640448,Cartography,1,0.15175506
W2001131496,1,C2778805511,Citation,2,0.69085
W2001131496,2,C2991923583,Artificial respiration,2,0.5254594
W2001131496,3,C161191863,Library science,1,0.3935869
W2001131496,4,C71924100,Medicine,0,0.39213246
W2001131496,5,C15744967,Psychology,0,0.36944327
W2001131496,6,C41008148,Computer science,0,0.18910483
W2001131496,7,C42219234,Anesthesia,1,0.1293427
W2035275979,1,C2780708616,Annals,2,0.69122547
W2035275979,2,C2778805511,Citation,2,0.5250152
W2035275979,3,C74916050,Classics,1,0.37292483
W2035275979,4,C71924100,Medicine,0,0.36874372
W2035275979,5,C161191863,Library science,1,0.36019978
W2035275979,6,C95457728,History,0,0.2869675
W2035275979,7,C41008148,Computer science,0,0.10392839
W1996121092,1,C2776120743,Mechanism of action,3,0.6419346
W1996121092,2,C89611455,Mechanism (biology),2,0.58504444
W1996121092,3,C98274493,Pharmacology,1,0.44950497
W1996121092,4,C185592680,Chemistry,0,0.44250265
W1996121092,5,C2780791683,Action (physics),2,0.44030285
W1996121092,6,C71924100,Medicine,0,0.33150598
W1996121092,7,C138885662,Philosophy,0,0.19873533
W1996121092,8,C55493867,Biochemistry,1,0.16059655
W1996121092,9,C111472728,Epistemology,1,0.1260786
W1996121092,10,C121332964,Physics,0,0.061881363
W1996121092,11,C202751555,In vitro,2,0.0591501
W1996121092,12,C62520636,Quantum mechanics,1,0
W2017336619,1,C26793543,Photophosphorylation,4,0.9209166
W2017336619,2,C540031477,Oxygen,2,0.73271585
W2017336619,3,C185592680,Chemistry,0,0.72442496
W2017336619,4,C69305403,Chloroplast,3,0.70771766
W2017336619,5,C57600042,Oxidative phosphorylation,2,0.65214515
W2017336619,6,C75473681,Photochemistry,1,0.61117214
W2017336619,7,C24840226,Electron transport chain,2,0.602105
W2017336619,8,C161790260,Catalysis,2,0.5879972
W2017336619,9,C12554922,Biophysics,1,0.53068686
W2017336619,10,C112243037,ATP synthase,3,0.5142321
W2017336619,11,C512735826,Carbon monoxide,3,0.4278715
W2017336619,12,C2900893,Electron acceptor,2,0.42606574
W2017336619,13,C55493867,Biochemistry,1,0.35012037
W2017336619,14,C86803240,Biology,0,0.13111421
W2017336619,15,C181199279,Enzyme,2,0.11480871
W2017336619,16,C178790620,Organic chemistry,1,0.10232028
W2017336619,17,C104317684,Gene,2,0
W2037949482,1,C71924100,Medicine,0,0.9772855
W2037949482,2,C2994001847,Mammary carcinoma,3,0.6524382
W2037949482,3,C2777546739,Carcinoma,2,0.59451747
W2037949482,4,C143998085,Oncology,1,0.37764445
W2037949482,5,C126322002,Internal medicine,1,0.3267429
W2037949482,6,C61434518,General surgery,1,0.3227415
W2048138442,1,C2779145073,Imipramine,3,0.9234323
W2048138442,2,C2778716775,Phenothiazine,2,0.9019365
W2048138442,3,C2777260799,Lethargy,2,0.89065135
W2048138442,4,C2777056012,Adjunct,2,0.846876
W2048138442,5,C71924100,Medicine,0,0.48230982
W2048138442,6,C15744967,Psychology,0,0.40294862
W2048138442,7,C42219234,Anesthesia,1,0.39575067
W2048138442,8,C118552586,Psychiatry,1,0.3580058
W2048138442,9,C41895202,Linguistics,1,0
W2048138442,10,C138885662,Philosophy,0,0
W2048138442,11,C204787440,Alternative medicine,2,0
W2048138442,12,C142724271,Pathology,1,0
W2058965703,1,C134018914,Endocrinology,1,0.8185835
W2058965703,2,C126322002,Internal medicine,1,0.8040929
W2058965703,3,C2909158248,Hydroxyprogesterone,4,0.7240105
W2058965703,4,C2779029589,Anterior pituitary,3,0.6452758
W2058965703,5,C526584372,Thyroid,2,0.5024686
W2058965703,6,C2777658017,Pituitary gland,3,0.45310825
W2058965703,7,C2993291352,Thyroid function,3,0.44132593
W2058965703,8,C2778840127,Thyroid function tests,3,0.4184168
W2058965703,9,C71924100,Medicine,0,0.40515107
W2058965703,10,C71315377,Hormone,2,0.40207407
W2058965703,11,C185592680,Chemistry,0,0.35896003
W2058965703,12,C2780902042,Steroid,3,0.103687465
W4230501651,1,C71924100,Medicine,0,0.8155793
W4230501651,2,C3018485028,Renal stone,3,0.6117358
W4230501651,3,C155574463,Solubility,2,0.53132457
W4230501651,4,C2777686260,Calculus (dental),2,0.5295525
W4230501651,5,C126894567,Urology,1,0.48777944
W4230501651,6,C2779403450,Kidney stones,2,0.47113508
W4230501651,7,C2780026642,Urine,2,0.44657555
W4230501651,8,C177713679,Intensive care medicine,1,0.37230527
W4230501651,9,C126322002,Internal medicine,1,0.27367198
W4230501651,10,C77411442,Urinary system,2,0.24601236
W4230501651,11,C178790620,Organic chemistry,1,0.10836679
W4230501651,12,C185592680,Chemistry,0,0.097020715
W4230501651,13,C199343813,Dentistry,1,0.08289847
W1985872313,1,C2780930544,Hypnotic,2,0.8879728
W1985872313,2,C2781210498,Insomnia,2,0.87146527
W1985872313,3,C2777602617,Sedative,2,0.75054955
W1985872313,4,C2910067630,Sedative/hypnotic,3,0.630291
W1985872313,5,C71924100,Medicine,0,0.5547336
W1985872313,6,C42219234,Anesthesia,1,0.49547517
W1985872313,7,C118552586,Psychiatry,1,0.3625759
W2091724819,1,C2778805511,Citation,2,0.5146974
W2091724819,2,C54183767,Geriatrics,2,0.4989617
W2091724819,3,C71924100,Medicine,0,0.48272964
W2091724819,4,C3019398978,Nursing homes,2,0.4595131
W2091724819,5,C74909509,Gerontology,1,0.44529325
W2091724819,6,C161191863,Library science,1,0.4088031
W2091724819,7,C159110408,Nursing,1,0.23882818
W2091724819,8,C118552586,Psychiatry,1,0.13535213
W2091724819,9,C41008148,Computer science,0,0
W2031079749,1,C54689828,Ultracentrifuge,2,0.8045628
W2031079749,2,C40250595,Electrophoresis,2,0.6219935
W2031079749,3,C185592680,Chemistry,0,0.6024504
W2031079749,4,C43617362,Chromatography,1,0.58296525
