id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W2120476991,548,https://doi.org/10.1002/1097-0142(196111/12)14:6<1235::aid-cncr2820140614>3.0.co;2-o,Cancer,Adenoid cystic carcinoma.A clinicopathological study,1961-11-01,FALSE,100,article,journal-article,14475788,1,A5082301576,first,John J. Moran,,Hospital of the University of Pennsylvania,I2799810409,1
W2120476991,548,https://doi.org/10.1002/1097-0142(196111/12)14:6<1235::aid-cncr2820140614>3.0.co;2-o,Cancer,Adenoid cystic carcinoma.A clinicopathological study,1961-11-01,FALSE,100,article,journal-article,14475788,2,A5041206829,middle,Stanley M. Becker,,Hospital of the University of Pennsylvania,I2799810409,1
W2120476991,548,https://doi.org/10.1002/1097-0142(196111/12)14:6<1235::aid-cncr2820140614>3.0.co;2-o,Cancer,Adenoid cystic carcinoma.A clinicopathological study,1961-11-01,FALSE,100,article,journal-article,14475788,2,A5041206829,middle,Stanley M. Becker,,American Cancer Society,I1288198617,2
W2120476991,548,https://doi.org/10.1002/1097-0142(196111/12)14:6<1235::aid-cncr2820140614>3.0.co;2-o,Cancer,Adenoid cystic carcinoma.A clinicopathological study,1961-11-01,FALSE,100,article,journal-article,14475788,3,A5053401288,middle,Luther W. Brady,,Hospital of the University of Pennsylvania,I2799810409,1
W2120476991,548,https://doi.org/10.1002/1097-0142(196111/12)14:6<1235::aid-cncr2820140614>3.0.co;2-o,Cancer,Adenoid cystic carcinoma.A clinicopathological study,1961-11-01,FALSE,100,article,journal-article,14475788,4,A5065521158,last,V. Birch Rambo,,Hospital of the University of Pennsylvania,I2799810409,1
W1976800606,0,https://doi.org/10.1037/h0044551,Journal of experimental psychology,Yoked comparisons of instrumental and classical eyelid conditioning.,1961-12-01,FALSE,58,article,journal-article,14475688,1,A5039720107,first,John W. Moore,,,,1
W1976800606,0,https://doi.org/10.1037/h0044551,Journal of experimental psychology,Yoked comparisons of instrumental and classical eyelid conditioning.,1961-12-01,FALSE,58,article,journal-article,14475688,2,A5070836144,last,I. Gormezano,,,,1
W1989616049,130,https://doi.org/10.1016/0006-291x(61)90140-1,Biochemical and biophysical research communications,The intermediate steps in the biosynthesis of estrogens from androgens,1961-12-01,FALSE,53,article,journal-article,14475812,1,A5004633013,first,T Morato,,Texas Biomedical Research Institute,I1289525096,1
W1989616049,130,https://doi.org/10.1016/0006-291x(61)90140-1,Biochemical and biophysical research communications,The intermediate steps in the biosynthesis of estrogens from androgens,1961-12-01,FALSE,53,article,journal-article,14475812,2,A5008608261,middle,Mika Hayano,,Texas Biomedical Research Institute,I1289525096,1
W1989616049,130,https://doi.org/10.1016/0006-291x(61)90140-1,Biochemical and biophysical research communications,The intermediate steps in the biosynthesis of estrogens from androgens,1961-12-01,FALSE,53,article,journal-article,14475812,3,A5043254233,middle,Ralph I. Dorfman,,Texas Biomedical Research Institute,I1289525096,1
