id,which_concept,concept_id,term,level,score
W2095805080,1,C2777230088,Biocompatibility,2,0.78980535
W2095805080,2,C4937899,Antimicrobial,2,0.71819556
W2095805080,3,C2777516009,Ethylene glycol,2,0.69763225
W2095805080,4,C108586683,Self-healing hydrogels,2,0.5809709
W2095805080,5,C185592680,Chemistry,0,0.5107951
W2095805080,6,C2779732960,Chitosan,2,0.49485868
W2095805080,7,C41625074,Membrane,2,0.49038577
W2095805080,8,C2781448156,Coating,2,0.41198412
W2095805080,9,C192562407,Materials science,0,0.40609676
W2095805080,10,C171250308,Nanotechnology,1,0.3729052
W2095805080,11,C89423630,Microbiology,1,0.35244358
W2095805080,12,C188027245,Polymer chemistry,1,0.22973967
W2095805080,13,C178790620,Organic chemistry,1,0.16752008
W2095805080,14,C55493867,Biochemistry,1,0.15462518
W2095805080,15,C86803240,Biology,0,0
W1999353132,1,C25602115,Ubiquitin,3,0.81654215
W1999353132,2,C27740335,Proteasome,2,0.7538022
W1999353132,3,C74187038,Drug discovery,2,0.61352783
W1999353132,4,C14036430,Function (biology),2,0.57004714
W1999353132,5,C161624437,Small molecule,2,0.531051
W1999353132,6,C70721500,Computational biology,1,0.51556253
W1999353132,7,C2780035454,Drug,2,0.4837637
W1999353132,8,C86803240,Biology,0,0.46622518
W1999353132,9,C64903051,Drug development,3,0.43412954
W1999353132,10,C181199279,Enzyme,2,0.42023963
W1999353132,11,C2779134260,Disease,2,0.4131111
W1999353132,12,C95444343,Cell biology,1,0.3883244
W1999353132,13,C185592680,Chemistry,0,0.33690882
W1999353132,14,C60644358,Bioinformatics,1,0.32511324
W1999353132,15,C55493867,Biochemistry,1,0.3080825
W1999353132,16,C98274493,Pharmacology,1,0.22123072
W1999353132,17,C71924100,Medicine,0,0.20898208
W1999353132,18,C104317684,Gene,2,0.10196993
W1999353132,19,C142724271,Pathology,1,0
W2145926562,1,C2780192828,Prostate cancer,3,0.79799414
W2145926562,2,C71924100,Medicine,0,0.7176112
W2145926562,3,C2777701055,Immunotherapy,3,0.6721886
W2145926562,4,C22070199,Vaccination,2,0.663597
W2145926562,5,C2781406297,Prostate-specific antigen,4,0.5750197
