id,which_concept,concept_id,term,level,score
W2408875870,1,C2780923524,Mitoxantrone,3,0.9192487
W2408875870,2,C71924100,Medicine,0,0.8641318
W2408875870,3,C2780500152,Amsacrine,4,0.756675
W2408875870,4,C2779117419,Idarubicin,4,0.7506597
W2408875870,5,C2910157418,Homoharringtonine,3,0.7299565
W2408875870,6,C2778041864,Cytarabine,3,0.6501339
W2408875870,7,C2778729363,Myeloid leukemia,2,0.6396255
W2408875870,8,C126322002,Internal medicine,1,0.5574574
W2408875870,9,C2781451048,Carboplatin,4,0.5457763
W2408875870,10,C143998085,Oncology,1,0.54460555
W2408875870,11,C2776802502,Anthracycline,4,0.4911034
W2408875870,12,C2778119113,Etoposide,3,0.48560825
W2408875870,13,C2911091166,Transplantation,2,0.47953272
W2408875870,14,C2778461978,Leukemia,2,0.4437765
W2408875870,15,C2779282312,Myeloid,2,0.41053864
W2408875870,16,C2776694085,Chemotherapy,2,0.39014247
W2408875870,17,C141071460,Surgery,1,0.3407073
W2408875870,18,C121608353,Cancer,2,0.25263047
W2408875870,19,C2778239845,Cisplatin,3,0.06398165
W2408875870,20,C530470458,Breast cancer,3,0
W2396664800,1,C2778409475,Flumazenil,4,0.96877146
W2396664800,2,C2778173252,Benzodiazepine,3,0.748672
W2396664800,3,C2776885963,Antagonist,3,0.693044
W2396664800,4,C42219234,Anesthesia,1,0.42538494
W2396664800,5,C71924100,Medicine,0,0.36973345
W2396664800,6,C98274493,Pharmacology,1,0.35989982
W2396664800,7,C126322002,Internal medicine,1,0.22031346
W2396664800,8,C170493617,Receptor,2,0.086262286
W2015454163,1,C2778337148,Phenytoin,3,0.9196819
W2015454163,2,C170493617,Receptor,2,0.7918698
W2015454163,3,C59493245,Glucocorticoid receptor,3,0.78902644
W2015454163,4,C126322002,Internal medicine,1,0.6138206
W2015454163,5,C185592680,Chemistry,0,0.59707
W2015454163,6,C134018914,Endocrinology,1,0.59417903
W2015454163,7,C2780841215,Glucocorticoid,2,0.510655
W2015454163,8,C2776120743,Mechanism of action,3,0.43289316
W2015454163,9,C98274493,Pharmacology,1,0.3429247
W2015454163,10,C55493867,Biochemistry,1,0.27379146
W2015454163,11,C86803240,Biology,0,0.2326183
W2015454163,12,C71924100,Medicine,0,0.17995885
W2015454163,13,C2778186239,Epilepsy,2,0.14439398
W2015454163,14,C202751555,In vitro,2,0.14166352
W2015454163,15,C169760540,Neuroscience,1,0
W2332495843,1,C2780641865,Premolar,3,0.7506529
W2332495843,2,C202271784,Molar,2,0.70837355
W2332495843,3,C2780610479,Supernumerary,2,0.6967427
W2332495843,4,C199343813,Dentistry,1,0.6024419
W2332495843,5,C122246415,Maxilla,2,0.5885021
W2332495843,6,C188126409,Dentition,2,0.5383049
W2332495843,7,C115961737,Juvenile,2,0.5193023
W2332495843,8,C2777982226,Dental arch,2,0.49612793
W2332495843,9,C29694066,Orthodontics,1,0.46761358
W2332495843,10,C71924100,Medicine,0,0.46237776
W2332495843,11,C2778812414,Incisor,2,0.4599963
W2332495843,12,C2776594236,Permanent teeth,2,0.4501559
W2332495843,13,C2780247652,Cheek teeth,2,0.4389449
W2332495843,14,C86803240,Biology,0,0.2989015
W2332495843,15,C54355233,Genetics,1,0
W1995674173,1,C2779097085,Mechanoreceptor,3,0.8693787
W1995674173,2,C151496658,Subliminal stimuli,2,0.8091224
W1995674173,3,C24998067,Stimulation,2,0.594073
W1995674173,4,C2910319024,Physical Stimulation,3,0.5431844
W1995674173,5,C199343813,Dentistry,1,0.5055444
W1995674173,6,C169760540,Neuroscience,1,0.43148383
W1995674173,7,C71924100,Medicine,0,0.38570476
W1995674173,8,C105702510,Anatomy,1,0.330962
W1995674173,9,C15744967,Psychology,0,0.32756072
W1995674173,10,C180747234,Cognitive psychology,1,0.105073154
W2002380934,1,C2775871351,Chorda,3,0.81471795
W2002380934,2,C24998067,Stimulation,2,0.57213503
W2002380934,3,C105702510,Anatomy,1,0.4542239
W2002380934,4,C2780723820,Nucleus,2,0.41875196
W2002380934,5,C71924100,Medicine,0,0.3289392
W2002380934,6,C169760540,Neuroscience,1,0.2964605
W2002380934,7,C86803240,Biology,0,0.15657434
W2002380934,8,C8868529,Taste,2,0.0862042
W2325011373,1,C202271784,Molar,2,0.823704
W2325011373,2,C188442228,Pulp (tooth),2,0.6426966
W2325011373,3,C199343813,Dentistry,1,0.6225507
W2325011373,4,C2778456384,Perforation,3,0.5606908
W2325011373,5,C71924100,Medicine,0,0.3895452
W2325011373,6,C105702510,Anatomy,1,0.33905506
W2325011373,7,C192562407,Materials science,0,0.09641257
W2325011373,8,C2778527123,Punching,2,0
W2325011373,9,C191897082,Metallurgy,1,0
W2332027396,1,C2777894202,Cementum,3,0.8586795
W2332027396,2,C190062978,Cytoplasm,2,0.8227587
W2332027396,3,C119062480,Golgi apparatus,3,0.8201902
W2332027396,4,C158617107,Endoplasmic reticulum,2,0.7859799
W2332027396,5,C102568950,Vacuole,3,0.78109515
W2332027396,6,C168240541,Organelle,2,0.7776922
W2332027396,7,C2780723820,Nucleus,2,0.6214828
W2332027396,8,C500499127,Ageing,2,0.5990965
W2332027396,9,C95444343,Cell biology,1,0.55022883
W2332027396,10,C87555872,Ultrastructure,2,0.50420487
W2332027396,11,C185592680,Chemistry,0,0.44394553
W2332027396,12,C86803240,Biology,0,0.37260884
W2332027396,13,C105702510,Anatomy,1,0.37242275
W2332027396,14,C142724271,Pathology,1,0.24926552
W2332027396,15,C2779263046,Dentin,2,0.12367472
W2332027396,16,C71924100,Medicine,0,0.106752396
W2332027396,17,C54355233,Genetics,1,0
W2402553383,1,C43270747,Reflux,3,0.9302559
W2402553383,2,C71924100,Medicine,0,0.798736
W2402553383,3,C90924648,Gastroenterology,1,0.67260116
W2402553383,4,C2778451229,Endoscopy,2,0.62452054
W2402553383,5,C126322002,Internal medicine,1,0.6080428
W2402553383,6,C2779920096,Esophagitis,4,0.586555
W2402553383,7,C2909576783,Reflux esophagitis,4,0.5359659
W2402553383,8,C126838900,Radiology,1,0.3697219
W2402553383,9,C2779134260,Disease,2,0.33381915
W2463679528,1,C2780931953,Spleen,2,0.8510711
W2463679528,2,C2779771385,Thrombocytopenic purpura,3,0.79823005
W2463679528,3,C71924100,Medicine,0,0.70727223
W2463679528,4,C2780610479,Supernumerary,2,0.47967768
W2463679528,5,C2776619665,Splenic disease,4,0.46999916
W2463679528,6,C2778519648,Accessory spleen,4,0.46350852
W2463679528,7,C142724271,Pathology,1,0.4296773
W2463679528,8,C105702510,Anatomy,1,0.24616084
W2463679528,9,C2776309230,Splenectomy,3,0.21961606
W2463679528,10,C89560881,Platelet,2,0.15222844
W2463679528,11,C126322002,Internal medicine,1,0.12923521
W4247377828,1,C71924100,Medicine,0,0.8656031
W4247377828,2,C2780118021,Transcutaneous electrical nerve stimulation,3,0.84556925
W4247377828,3,C2776204877,Amputation,2,0.63090926
W4247377828,4,C42219234,Anesthesia,1,0.625544
W4247377828,5,C2781118164,Chronic pain,2,0.58038366
W4247377828,6,C3018430268,Nerve stimulation,3,0.5353558
W4247377828,7,C24998067,Stimulation,2,0.5224587
W4247377828,8,C2780016216,Neuralgia,3,0.45464644
W4247377828,9,C2909388778,Limb amputation,3,0.42742544
W4247377828,10,C141071460,Surgery,1,0.40878606
W4247377828,11,C2777107010,Neuropathic pain,2,0.28494176
W4247377828,12,C1862650,Physical therapy,1,0.25065815
W4247377828,13,C126322002,Internal medicine,1,0.06963858
W4247377828,14,C204787440,Alternative medicine,2,0.054984897
W4247377828,15,C142724271,Pathology,1,0
W155688538,1,C2781122673,Central pontine myelinolysis,3,0.97461474
W155688538,2,C2776703092,Hyponatremia,2,0.9291972
W155688538,3,C71924100,Medicine,0,0.6969269
W155688538,4,C2780942790,Pathogenesis,2,0.5491377
W155688538,5,C187212893,Pediatrics,1,0.39914337
W155688538,6,C126322002,Internal medicine,1,0.32626283
W1991965272,1,C2778260397,Bromodeoxyuridine,3,0.8323571
W1991965272,2,C2780101441,Pouch,2,0.6615877
W1991965272,3,C195735259,Buccal administration,2,0.6393993
W1991965272,4,C2780159080,Intraperitoneal injection,2,0.48594725
W1991965272,5,C185592680,Chemistry,0,0.44008267
W1991965272,6,C105702510,Anatomy,1,0.37100688
W1991965272,7,C95444343,Cell biology,1,0.3600822
W1991965272,8,C134018914,Endocrinology,1,0.3428491
W1991965272,9,C126322002,Internal medicine,1,0.3370567
W1991965272,10,C142724271,Pathology,1,0.33339682
W1991965272,11,C153911025,Molecular biology,1,0.32164976
W1991965272,12,C86803240,Biology,0,0.30839178
W1991965272,13,C71924100,Medicine,0,0.29562038
W1991965272,14,C62112901,Cell growth,2,0.2920348
W1991965272,15,C98274493,Pharmacology,1,0.21662572
W1991965272,16,C55493867,Biochemistry,1,0.15427753
W2049561073,1,C2776020765,Bullfrog,2,0.9792199
W2049561073,2,C2781130464,Rana,2,0.8921832
W2049561073,3,C24998067,Stimulation,2,0.81593263
W2049561073,4,C2779744641,Tongue,2,0.684305
W2049561073,5,C105702510,Anatomy,1,0.5692417
W2049561073,6,C2777493842,Glossopharyngeal nerve,4,0.5376355
W2049561073,7,C3018430268,Nerve stimulation,3,0.42753536
W2049561073,8,C3020056645,Electric stimulation,3,0.42101893
W2049561073,9,C71924100,Medicine,0,0.32405782
W2049561073,10,C126322002,Internal medicine,1,0.2935965
W2049561073,11,C142724271,Pathology,1,0.06849572
W2049561073,12,C2781404750,Vagus nerve,3,0.046744198
W2398650035,1,C34628245,Adenosine deaminase,3,0.962208
W2398650035,2,C71924100,Medicine,0,0.79844797
W2398650035,3,C2780496750,Ascites,2,0.6879525
W2398650035,4,C90924648,Gastroenterology,1,0.5857668
