id,which_mesh,term,is_major_topic,qualifier_name
W1980335377,1,Annelida,TRUE,
W1980335377,2,Axons,TRUE,
W1980335377,3,Neurons,TRUE,
W1980335377,4,Animals,FALSE,
W1980335377,5,Humans,FALSE,
W2121318014,1,Colloids,TRUE,
W2121318014,2,Connective Tissue Diseases,TRUE,
W2121318014,3,Skin,TRUE,
W2121318014,4,Skin Diseases,TRUE,
W2121318014,5,Humans,FALSE,
W2143342074,1,Diptera,TRUE,
W2143342074,2,Ectoparasitic Infestations,TRUE,
W2143342074,3,Insect Bites and Stings,TRUE,
W2143342074,4,Soft Tissue Injuries,TRUE,
W2143342074,5,Animals,FALSE,
W2143342074,6,Humans,FALSE,
W2143342074,7,Manitoba,FALSE,
W2408361158,1,Bile,TRUE,chemistry
W2408361158,2,Neoplasms,TRUE,etiology
W2408361158,3,Plant Tumors,TRUE,
W2408361158,4,Bile,FALSE,
W2408361158,5,Humans,FALSE,
W2408361158,6,Neoplasms,FALSE,
W1502139637,1,Immunity,TRUE,
W1502139637,2,Neoplasms,TRUE,
W1502139637,3,Animals,FALSE,
W1502139637,4,Mice,FALSE,
W163501059,1,Carcinogenesis,TRUE,
W163501059,2,"Cell Transformation, Neoplastic",TRUE,
W163501059,3,Disease,TRUE,
W163501059,4,Endocrine Glands,TRUE,
W163501059,5,Endocrine System Diseases,TRUE,
W163501059,6,Neoplasms,TRUE,etiology
W163501059,7,Humans,FALSE,
W163501059,8,Neoplasms,FALSE,
W1968107693,1,Anesthesia,TRUE,
W1968107693,2,Anesthesiology,TRUE,
W1968107693,3,Antidotes,TRUE,
W1968107693,4,Barbital,TRUE,
W1968107693,5,Barbiturates,TRUE,
W1968107693,6,Sodium,TRUE,
W1968107693,7,Succinates,TRUE,
W1968107693,8,Succinic Acid,TRUE,
W1968107693,9,Thiopental,TRUE,
W2009568172,1,Bladder Exstrophy,TRUE,
W2009568172,2,Urinary Bladder,TRUE,
W2009568172,3,Urinary Tract Physiological Phenomena,TRUE,
W2009568172,4,Urologic Surgical Procedures,TRUE,
W2009568172,5,Humans,FALSE,
W1494618130,1,Adenocarcinoma,TRUE,
W1494618130,2,Adenoma,TRUE,
W1494618130,3,Neoplasms,TRUE,
W1494618130,4,Stomach,TRUE,
W1494618130,5,Stomach Neoplasms,TRUE,
W1494618130,6,Humans,FALSE,
W1987037375,1,"Anesthesia, Spinal",TRUE,
W1987037375,2,Vasoconstrictor Agents,TRUE,
W1987037375,3,Humans,FALSE,
W1987037375,4,Male,FALSE,
W2149404010,1,Amnesia,TRUE,
W2149404010,2,Anesthesia,TRUE,
W2149404010,3,"Anesthesia, Obstetrical",TRUE,
W2149404010,4,"Labor, Obstetric",TRUE,
W2149404010,5,Meperidine,TRUE,
W2149404010,6,Obstetrics,TRUE,
W2149404010,7,Scopolamine,TRUE,
W2149404010,8,Female,FALSE,
W2149404010,9,Humans,FALSE,
W2149404010,10,Pregnancy,FALSE,
W2114242424,1,Carcinoma,TRUE,
W2114242424,2,Cystitis,TRUE,
W2114242424,3,Urinary Bladder,TRUE,
W2114242424,4,Urinary Bladder Diseases,TRUE,
W2114242424,5,Urinary Bladder Neoplasms,TRUE,
W2114242424,6,Humans,FALSE,
W2165895389,1,Light,TRUE,
W2165895389,2,Nervous System Physiological Phenomena,TRUE,
W2165895389,3,Pellagra,TRUE,
W2165895389,4,Skin,TRUE,
W2165895389,5,Starvation,TRUE,
W2165895389,6,Humans,FALSE,
W2339589396,1,Construction Materials,TRUE,
W2339589396,2,DDT,TRUE,
W2339589396,3,Rural Population,TRUE,
W2339589396,4,Venezuela,FALSE,
W1966628036,1,Anesthesia,TRUE,
W1966628036,2,Anesthesiology,TRUE,
W1966628036,3,Mephenesin,TRUE,
W1966628036,4,Muscles,TRUE,physiology
W1966628036,5,Muscles,FALSE,
W2140906043,1,Abdominal Cavity,TRUE,
W2140906043,2,Neoplasms,TRUE,
W2140906043,3,Radium,TRUE,
W2140906043,4,Urinary Bladder,TRUE,
W2140906043,5,Urinary Bladder Neoplasms,TRUE,radiotherapy
W2140906043,6,Humans,FALSE,
W2140906043,7,Urinary Bladder Neoplasms,FALSE,
W2154758656,1,Alanine,TRUE,analogs & derivatives
W2154758656,2,Hydantoins,TRUE,
W2154758656,3,Phenylalanine,TRUE,
W2154758656,4,Alanine,FALSE,
W48749038,1,Breast Neoplasms,TRUE,
W48749038,2,Gonadal Steroid Hormones,TRUE,
W48749038,3,"Mammary Neoplasms, Animal",TRUE,
W48749038,4,Animals,FALSE,
W48749038,5,Humans,FALSE,
W1496722071,1,Neoplasms,TRUE,
W1496722071,2,"Neoplasms, Experimental",TRUE,
W1496722071,3,Spleen,TRUE,
W1496722071,4,Animals,FALSE,
W1496722071,5,Mice,FALSE,
W1496722071,6,"Mice, Inbred DBA",FALSE,
W2194765548,1,Schistosomiasis,TRUE,
W2194765548,2,Humans,FALSE,
W2194765548,3,Japan,FALSE,
W2341941703,1,Anopheles,TRUE,prevention & control
W2341941703,2,Culicidae,TRUE,
W2341941703,3,Animals,FALSE,
W2341941703,4,Anopheles,FALSE,
W2341941703,5,West Indies,FALSE,
W2344272336,1,Trichinellosis,TRUE,
W2344272336,2,Humans,FALSE,
W2344272336,3,Incidence,FALSE,
W2344272336,4,Mississippi,FALSE,
W2245926784,1,Diet,TRUE,
W2245926784,2,Dietetics,TRUE,
W2245926784,3,"Food, Formulated",TRUE,
W2245926784,4,Growth,TRUE,
W2245926784,5,Animals,FALSE,
W2245926784,6,Rats,FALSE,
W2402791916,1,Biological Phenomena,TRUE,
W2402791916,2,Digestive System,TRUE,
W2402791916,3,Growth,TRUE,
W2402791916,4,Physiological Phenomena,TRUE,
W2402791916,5,Animals,FALSE,
W2402791916,6,Dogs,FALSE,
W2402791916,7,Humans,FALSE,
W2444211983,1,Cell Differentiation,TRUE,
W2444211983,2,Cells,TRUE,
W2444211983,3,Growth,TRUE,
W2444211983,4,Physiological Phenomena,TRUE,
W2444211983,5,Ricinus,TRUE,
W2751663497,1,IgA Vasculitis,TRUE,
W2751663497,2,Purpura,TRUE,
W2751663497,3,Animals,FALSE,
W2751663497,4,Horses,FALSE,
W3087611292,1,Ear,TRUE,
W3087611292,2,"Ear, Inner",TRUE,physiopathology
W3087611292,3,Meniere Disease,TRUE,
W3087611292,4,"Ear, Inner",FALSE,
W3087611292,5,Humans,FALSE,
W2033660195,1,Anesthesia,TRUE,complications
W2033660195,2,Anesthesiology,TRUE,
W2033660195,3,"Death, Sudden",TRUE,
W2033660195,4,Anesthesia,FALSE,
W2033660195,5,Humans,FALSE,
W1985210624,1,Hydrogen,TRUE,
W1985210624,2,Hydrogen Peroxide,TRUE,
W1985210624,3,Polarography,TRUE,
W2029122405,1,Molecular Weight,TRUE,
W2029122405,2,Phthalic Acids,TRUE,
W2029122405,3,Viscosity,TRUE,
W2128063802,1,Exanthema,TRUE,
W2128063802,2,Urea,TRUE,
W2128063802,3,Humans,FALSE,
W2415928233,1,Antibiotic Prophylaxis,TRUE,
W2415928233,2,Tuberculosis,TRUE,prevention & control
W2415928233,3,Humans,FALSE,
W2415928233,4,Hungary,FALSE,
W2415928233,5,Tuberculosis,FALSE,
