id,which_concept,concept_id,term,level,score
W2316752438,1,C2778892661,Phonograph,2,0.8409991
W2316752438,2,C558565934,Musical,2,0.6485479
W2316752438,3,C15744967,Psychology,0,0.56084627
W2316752438,4,C2779284498,Music therapy,2,0.5511206
W2316752438,5,C2778818304,Rehabilitation,2,0.48362887
W2316752438,6,C509550671,Medical education,1,0.32161334
W2316752438,7,C71924100,Medicine,0,0.271119
W2316752438,8,C542102704,Psychotherapist,1,0.2333861
W2316752438,9,C153349607,Visual arts,1,0.22930881
W2316752438,10,C142362112,Art,0,0.11543524
W2316752438,11,C169760540,Neuroscience,1,0.094403744
W2316752438,12,C127413603,Engineering,0,0.093673676
W2316752438,13,C119599485,Electrical engineering,1,0
W2102867809,1,C2777840570,Yesterday,2,0.9072739
W2102867809,2,C2780110125,Honour,2,0.6776486
W2102867809,3,C2780608745,Convention,2,0.67482734
W2102867809,4,C102190203,Occupational therapy,2,0.6054925
W2102867809,5,C95457728,History,0,0.41291526
W2102867809,6,C17744445,Political science,0,0.36464942
W2102867809,7,C199539241,Law,1,0.34274942
W2102867809,8,C71924100,Medicine,0,0.33074474
W2102867809,9,C118552586,Psychiatry,1,0.08657262
W2102867809,10,C121332964,Physics,0,0
W2102867809,11,C1276947,Astronomy,1,0
W2319061084,1,C35785553,Ambulatory,2,0.61097133
W2319061084,2,C159110408,Nursing,1,0.58171386
W2319061084,3,C2993797112,Nursing practice,2,0.48771963
W2319061084,4,C178219300,Ambulatory care nursing,4,0.48513207
W2319061084,5,C71924100,Medicine,0,0.47546595
W2319061084,6,C124306116,Ambulatory care,3,0.4686498
W2319061084,7,C2984889486,Nursing care,2,0.45475805
W2319061084,8,C2779473830,MEDLINE,2,0.41588128
W2319061084,9,C512399662,Family medicine,1,0.36071202
W2319061084,10,C518773536,Nursing research,2,0.27890885
W2319061084,11,C160735492,Health care,2,0.20181212
W2319061084,12,C17744445,Political science,0,0.12153694
W2319061084,13,C106881830,Team nursing,3,0.11726645
W2319061084,14,C126322002,Internal medicine,1,0.06855202
W2319061084,15,C199539241,Law,1,0
W2077895883,1,C143916079,Burnout,2,0.8056244
W2077895883,2,C15744967,Psychology,0,0.5285524
W2077895883,3,C169900460,Cognition,2,0.47251496
W2077895883,4,C159110408,Nursing,1,0.43298542
W2077895883,5,C16920402,Social work,2,0.41163
W2077895883,6,C75630572,Applied psychology,1,0.33390823
W2077895883,7,C71924100,Medicine,0,0.251508
W2077895883,8,C70410870,Clinical psychology,1,0.1743798
W2077895883,9,C17744445,Political science,0,0.14252174
W2077895883,10,C118552586,Psychiatry,1,0.083761185
W2077895883,11,C199539241,Law,1,0
W2328384439,1,C2781460075,Compliance (psychology),2,0.7204964
W2328384439,2,C35785553,Ambulatory,2,0.6729742
