id,which_mesh,term,is_major_topic,qualifier_name
W2085873720,1,Acetylcysteine,TRUE,pharmacology
W2085873720,2,Nitroglycerin,TRUE,pharmacology
W2085873720,3,Acetylcysteine,FALSE,
W2085873720,4,Adult,FALSE,
W2085873720,5,Blood Pressure,FALSE,
W2085873720,6,Blood Pressure,FALSE,drug effects
W2085873720,7,Cardiac Catheterization,FALSE,
W2085873720,8,Drug Synergism,FALSE,
W2085873720,9,Enzyme Activation,FALSE,
W2085873720,10,Female,FALSE,
W2085873720,11,Guanylate Cyclase,FALSE,
W2085873720,12,Guanylate Cyclase,FALSE,metabolism
W2085873720,13,Humans,FALSE,
W2085873720,14,Male,FALSE,
W2085873720,15,Middle Aged,FALSE,
W2085873720,16,Nitroglycerin,FALSE,
W2085873720,17,Oxidation-Reduction,FALSE,
W2085873720,18,Sulfhydryl Compounds,FALSE,
W2085873720,19,Sulfhydryl Compounds,FALSE,pharmacology
W2085873720,20,Vasodilator Agents,FALSE,
W2085873720,21,Vasodilator Agents,FALSE,pharmacology
W2085772416,1,Dementia,TRUE,complications
W2085772416,2,Parkinson Disease,TRUE,metabolism
W2085772416,3,Somatostatin,TRUE,analysis
W2085772416,4,Aged,FALSE,
W2085772416,5,Caudate Nucleus,FALSE,
W2085772416,6,Caudate Nucleus,FALSE,analysis
W2085772416,7,Cerebral Cortex,FALSE,
W2085772416,8,Cerebral Cortex,FALSE,analysis
W2085772416,9,Dementia,FALSE,
W2085772416,10,Humans,FALSE,
W2085772416,11,Hypothalamus,FALSE,
W2085772416,12,Hypothalamus,FALSE,analysis
W2085772416,13,Parkinson Disease,FALSE,complications
W2085772416,14,Parkinson Disease,FALSE,
W2085772416,15,Radioimmunoassay,FALSE,
W2085772416,16,Somatostatin,FALSE,
W2124186179,1,Heart Atria,TRUE,metabolism
W2124186179,2,"Receptors, Adrenergic, beta",TRUE,analysis
W2124186179,3,Adenylyl Cyclases,FALSE,metabolism
W2124186179,4,Adenylyl Cyclases,FALSE,
W2124186179,5,Adolescent,FALSE,
W2124186179,6,Adrenergic beta-Agonists,FALSE,pharmacology
W2124186179,7,Adrenergic beta-Agonists,FALSE,
W2124186179,8,Adult,FALSE,
W2124186179,9,Aged,FALSE,
W2124186179,10,Child,FALSE,
W2124186179,11,Epinephrine,FALSE,pharmacology
W2124186179,12,Epinephrine,FALSE,
W2124186179,13,Guanosine Triphosphate,FALSE,pharmacology
W2124186179,14,Guanosine Triphosphate,FALSE,
W2124186179,15,Heart Atria,FALSE,
W2124186179,16,Heart Atria,FALSE,enzymology
W2124186179,17,Humans,FALSE,
W2124186179,18,Iodocyanopindolol,FALSE,
W2124186179,19,Isoproterenol,FALSE,pharmacology
W2124186179,20,Isoproterenol,FALSE,
W2124186179,21,Middle Aged,FALSE,
W2124186179,22,Norepinephrine,FALSE,pharmacology
W2124186179,23,Norepinephrine,FALSE,
W2124186179,24,Pindolol,FALSE,
W2124186179,25,Pindolol,FALSE,analogs & derivatives
W2124186179,26,"Receptors, Adrenergic, beta",FALSE,
W1991030112,1,Granulocytes,TRUE,metabolism
W1991030112,2,"Leukemia, Myeloid, Acute",TRUE,metabolism
W1991030112,3,Purine Nucleotides,TRUE,metabolism
W1991030112,4,Stem Cells,TRUE,metabolism
W1991030112,5,Adenine Nucleotides,FALSE,
W1991030112,6,Adenine Nucleotides,FALSE,metabolism
W1991030112,7,Cell Differentiation,FALSE,
W1991030112,8,Granulocytes,FALSE,
W1991030112,9,Granulocytes,FALSE,pathology
W1991030112,10,Guanine Nucleotides,FALSE,
W1991030112,11,Guanine Nucleotides,FALSE,metabolism
W1991030112,12,Humans,FALSE,
W1991030112,13,Hypoxanthine Phosphoribosyltransferase,FALSE,antagonists & inhibitors
W1991030112,14,Hypoxanthine Phosphoribosyltransferase,FALSE,
W1991030112,15,IMP Dehydrogenase,FALSE,
W1991030112,16,IMP Dehydrogenase,FALSE,antagonists & inhibitors
W1991030112,17,Inosine Monophosphate,FALSE,
W1991030112,18,Inosine Monophosphate,FALSE,metabolism
W1991030112,19,"Leukemia, Myeloid, Acute",FALSE,
W1991030112,20,"Leukemia, Myeloid, Acute",FALSE,pathology
W1991030112,21,Purine Nucleotides,FALSE,
W1991030112,22,Stem Cells,FALSE,
W1991030112,23,Stem Cells,FALSE,pathology
W1963544243,1,Arginine Vasopressin,TRUE,pharmacology
W1963544243,2,Calcium-Transporting ATPases,TRUE,antagonists & inhibitors
W1963544243,3,Liver,TRUE,enzymology
W1963544243,4,Phenylephrine,TRUE,pharmacology
W1963544243,5,Animals,FALSE,
W1963544243,6,Arginine Vasopressin,FALSE,
W1963544243,7,Ca(2+) Mg(2+)-ATPase,FALSE,
W1963544243,8,Calcium,FALSE,
W1963544243,9,Calcium,FALSE,pharmacology
W1963544243,10,Calcium-Transporting ATPases,FALSE,
W1963544243,11,Cell Membrane,FALSE,enzymology
W1963544243,12,Cell Membrane,FALSE,
W1963544243,13,Egtazic Acid,FALSE,pharmacology
W1963544243,14,Egtazic Acid,FALSE,
W1963544243,15,Glucagon,FALSE,pharmacology
W1963544243,16,Glucagon,FALSE,
W1963544243,17,Insulin,FALSE,pharmacology
W1963544243,18,Insulin,FALSE,
W1963544243,19,Liver,FALSE,
W1963544243,20,"Microsomes, Liver",FALSE,enzymology
W1963544243,21,"Microsomes, Liver",FALSE,
W1963544243,22,Phenylephrine,FALSE,
W1963544243,23,Rats,FALSE,
W1963544243,24,"Rats, Inbred Strains",FALSE,
W2009334740,1,Bacteroides,TRUE,isolation & purification
W2009334740,2,Palatine Tonsil,TRUE,microbiology
W2009334740,3,Prevotella melaninogenica,TRUE,isolation & purification
W2009334740,4,Tonsillitis,TRUE,microbiology
