id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W1939912932,163,https://doi.org/10.1128/jb.92.4.828-838.1966,Journal of Bacteriology,Multiple Forms of Bacterial Hydrogenases,1966-10-01,FALSE,92,article,journal-article,5926752,1,A5047035285,first,Brian A.C. Ackrell,"Department of Biochemistry, University of Hawaii, Honolulu, Hawaii",University of Hawaii System,I1331384533,1
W1939912932,163,https://doi.org/10.1128/jb.92.4.828-838.1966,Journal of Bacteriology,Multiple Forms of Bacterial Hydrogenases,1966-10-01,FALSE,92,article,journal-article,5926752,2,A5028789824,middle,Ryu Asato,"Department of Biochemistry, University of Hawaii, Honolulu, Hawaii",University of Hawaii System,I1331384533,1
W1939912932,163,https://doi.org/10.1128/jb.92.4.828-838.1966,Journal of Bacteriology,Multiple Forms of Bacterial Hydrogenases,1966-10-01,FALSE,92,article,journal-article,5926752,3,A5062204387,last,Howard F. Mower,"Department of Biochemistry, University of Hawaii, Honolulu, Hawaii",University of Hawaii System,I1331384533,1
W1509782182,225,https://doi.org/10.1016/0002-9149(66)90426-7,The American Journal of Cardiology,Rupture of the sinus of Valsalva,1966-12-01,FALSE,25,article,journal-article,5926851,1,A5029858890,first,John E. Morch,"From the Department of Medicine, University of Toronto and the Cardiovascular Unit, Toronto General Hospital, Toronto, Canada.",Toronto General Hospital,I2801845744,1
W1509782182,225,https://doi.org/10.1016/0002-9149(66)90426-7,The American Journal of Cardiology,Rupture of the sinus of Valsalva,1966-12-01,FALSE,25,article,journal-article,5926851,1,A5029858890,first,John E. Morch,"From the Department of Medicine, University of Toronto and the Cardiovascular Unit, Toronto General Hospital, Toronto, Canada.",University of Toronto,I185261750,2
W1509782182,225,https://doi.org/10.1016/0002-9149(66)90426-7,The American Journal of Cardiology,Rupture of the sinus of Valsalva,1966-12-01,FALSE,25,article,journal-article,5926851,2,A5060702165,last,W. F. Greenwood,"From the Department of Medicine, University of Toronto and the Cardiovascular Unit, Toronto General Hospital, Toronto, Canada.",Toronto General Hospital,I2801845744,1
W1509782182,225,https://doi.org/10.1016/0002-9149(66)90426-7,The American Journal of Cardiology,Rupture of the sinus of Valsalva,1966-12-01,FALSE,25,article,journal-article,5926851,2,A5060702165,last,W. F. Greenwood,"From the Department of Medicine, University of Toronto and the Cardiovascular Unit, Toronto General Hospital, Toronto, Canada.",University of Toronto,I185261750,2
W2398467087,102,https://doi.org/10.1093/ajcp/46.6.625,American Journal of Clinical Pathology,Infectious Mononucleosis Complicated by Hemolytic Anemia due to Anti-i,1966-12-01,FALSE,25,article,journal-article,5926703,1,A5052229050,first,David B. Troxel,"Pathology Service and Department, of Medicine, Walson Army Hospital, Fort Dix, New Jersey, and Immunohematology Section, First U. S. Army Medical Laboratory (No. 1), 90 Church Street, New York, New York 10007",,,1
W2398467087,102,https://doi.org/10.1093/ajcp/46.6.625,American Journal of Clinical Pathology,Infectious Mononucleosis Complicated by Hemolytic Anemia due to Anti-i,1966-12-01,FALSE,25,article,journal-article,5926703,2,A5016922412,middle,Filomena Innella,"Pathology Service and Department, of Medicine, Walson Army Hospital, Fort Dix, New Jersey, and Immunohematology Section, First U. S. Army Medical Laboratory (No. 1), 90 Church Street, New York, New York 10007",,,1
W2398467087,102,https://doi.org/10.1093/ajcp/46.6.625,American Journal of Clinical Pathology,Infectious Mononucleosis Complicated by Hemolytic Anemia due to Anti-i,1966-12-01,FALSE,25,article,journal-article,5926703,3,A5028582965,last,Richard J. Cohen,"Pathology Service and Department, of Medicine, Walson Army Hospital, Fort Dix, New Jersey, and Immunohematology Section, First U. S. Army Medical Laboratory (No. 1), 90 Church Street, New York, New York 10007",,,1
W2411357946,0,,PubMed,Hereditary spherocytosis in 100 children.,1966-12-01,FALSE,13,article,journal-article,5926777,1,A5008206548,first,Krueger Hc,,,,1
W2411357946,0,,PubMed,Hereditary spherocytosis in 100 children.,1966-12-01,FALSE,13,article,journal-article,5926777,2,A5018156778,last,Burgert Eo,,,,1
W2423024096,0,,PubMed,The evaluation of ethanol measurements with alcohol dehydrogenase.,1966-12-01,FALSE,9,article,journal-article,5926700,1,A5067296698,first,David Stiles,,,,1
W2423024096,0,,PubMed,The evaluation of ethanol measurements with alcohol dehydrogenase.,1966-12-01,FALSE,9,article,journal-article,5926700,2,A5091274541,middle,Batsakis Jg,,,,1
W2423024096,0,,PubMed,The evaluation of ethanol measurements with alcohol dehydrogenase.,1966-12-01,FALSE,9,article,journal-article,5926700,3,A5005215182,middle,B Kremers,,,,1
W2423024096,0,,PubMed,The evaluation of ethanol measurements with alcohol dehydrogenase.,1966-12-01,FALSE,9,article,journal-article,5926700,4,A5013792384,last,Briere Ro,,,,1
W2416235173,0,,PubMed,Measurements of osteoid tissue in primary hyperparathyroidism.,1966-12-01,FALSE,8,article,journal-article,5926779,1,A5055591810,first,Dean E. Boyce,,,,1
W2416235173,0,,PubMed,Measurements of osteoid tissue in primary hyperparathyroidism.,1966-12-01,FALSE,8,article,journal-article,5926779,2,A5007164957,last,Jenifer Jowsey,,,,1
W63340703,62,https://doi.org/10.1093/ajcp/46.6.632,American Journal of Clinical Pathology,The Significance of Klebsiella Enteritis: A Study of Seven Cases,1966-12-01,FALSE,6,article,journal-article,5926704,1,A5024358160,first,Charles M. Karpas,"Beekman-Downtown Hospital, 170 William Street, New York, New York 10038",Lower Manhattan Hospital,I1291048835,1
W63340703,62,https://doi.org/10.1093/ajcp/46.6.632,American Journal of Clinical Pathology,The Significance of Klebsiella Enteritis: A Study of Seven Cases,1966-12-01,FALSE,6,article,journal-article,5926704,2,A5036987568,last,Isabel Boman,"Beekman-Downtown Hospital, 170 William Street, New York, New York 10038",Lower Manhattan Hospital,I1291048835,1
W127588637,77,https://doi.org/10.1093/ajcp/46.6.603,American Journal of Clinical Pathology,THE Millimolar Extinction Coefficient of Cyanmethemoglobin From Direct Measurements of Hemoglobin Iron by X-ray Emission Spectrography,1966-12-01,FALSE,5,article,journal-article,5926699,1,A5048714456,first,Douglas A. Morningstar,"Clinical Patholoyy Department, Clinical Center, National Institutes of Health, Bethesda, Maryland, and Steniuksentie 22.A 4, Helsinki 8, Finland",National Institutes of Health Clinical Center,I4210155647,1
W127588637,77,https://doi.org/10.1093/ajcp/46.6.603,American Journal of Clinical Pathology,THE Millimolar Extinction Coefficient of Cyanmethemoglobin From Direct Measurements of Hemoglobin Iron by X-ray Emission Spectrography,1966-12-01,FALSE,5,article,journal-article,5926699,2,A5056938190,middle,George Z. Williams,"Clinical Patholoyy Department, Clinical Center, National Institutes of Health, Bethesda, Maryland, and Steniuksentie 22.A 4, Helsinki 8, Finland",National Institutes of Health Clinical Center,I4210155647,1
W127588637,77,https://doi.org/10.1093/ajcp/46.6.603,American Journal of Clinical Pathology,THE Millimolar Extinction Coefficient of Cyanmethemoglobin From Direct Measurements of Hemoglobin Iron by X-ray Emission Spectrography,1966-12-01,FALSE,5,article,journal-article,5926699,3,A5022604653,last,Pirjo Suutarinen,"Clinical Patholoyy Department, Clinical Center, National Institutes of Health, Bethesda, Maryland, and Steniuksentie 22.A 4, Helsinki 8, Finland",National Institutes of Health Clinical Center,I4210155647,1
W2418466253,14,https://doi.org/10.1055/s-0028-1111699,Deutsche Medizinische Wochenschrift,Über Todesfälle innerhalb von vier Wochen nach der Pockenschutzerstimpfung,1966-12-01,FALSE,3,article,journal-article,5926732,1,A5071460620,first,W Ehrengut,,,,1
W2418466253,14,https://doi.org/10.1055/s-0028-1111699,Deutsche Medizinische Wochenschrift,Über Todesfälle innerhalb von vier Wochen nach der Pockenschutzerstimpfung,1966-12-01,FALSE,3,article,journal-article,5926732,2,A5015480457,middle,Mai Katakura,,,,1
W2418466253,14,https://doi.org/10.1055/s-0028-1111699,Deutsche Medizinische Wochenschrift,Über Todesfälle innerhalb von vier Wochen nach der Pockenschutzerstimpfung,1966-12-01,FALSE,3,article,journal-article,5926732,3,A5042533377,last,H. Von Mutzenbecher,,,,1
W2436508728,0,,PubMed,Metallic cannula as an aid to cystic-duct operative cholangiography.,1966-12-01,FALSE,3,article,journal-article,5926780,1,A5045562735,first,Aldrete Js,,,,1
W2436508728,0,,PubMed,Metallic cannula as an aid to cystic-duct operative cholangiography.,1966-12-01,FALSE,3,article,journal-article,5926780,2,A5044906356,last,Judd Es,,,,1
W2420675567,65,https://doi.org/10.1093/ajcp/46.6.641,American Journal of Clinical Pathology,Appendicitis Follicularis Suppurativa,1966-12-01,FALSE,2,article,journal-article,5926705,1,A5017673735,first,Arkadi M. Rywlin,"The Mount Sinai Hospital of Greater Miami, and the Department of Pathology, University of Miami School of Medicine, Miami Beach, Florida",Mount Sinai Hospital,I4210102044,1
W2420675567,65,https://doi.org/10.1093/ajcp/46.6.641,American Journal of Clinical Pathology,Appendicitis Follicularis Suppurativa,1966-12-01,FALSE,2,article,journal-article,5926705,1,A5017673735,first,Arkadi M. Rywlin,"The Mount Sinai Hospital of Greater Miami, and the Department of Pathology, University of Miami School of Medicine, Miami Beach, Florida",University of Miami,I145608581,2
W2420675567,65,https://doi.org/10.1093/ajcp/46.6.641,American Journal of Clinical Pathology,Appendicitis Follicularis Suppurativa,1966-12-01,FALSE,2,article,journal-article,5926705,2,A5084549409,middle,Herschel W. Gordon,"The Mount Sinai Hospital of Greater Miami, and the Department of Pathology, University of Miami School of Medicine, Miami Beach, Florida",Mount Sinai Hospital,I4210102044,1
W2420675567,65,https://doi.org/10.1093/ajcp/46.6.641,American Journal of Clinical Pathology,Appendicitis Follicularis Suppurativa,1966-12-01,FALSE,2,article,journal-article,5926705,2,A5084549409,middle,Herschel W. Gordon,"The Mount Sinai Hospital of Greater Miami, and the Department of Pathology, University of Miami School of Medicine, Miami Beach, Florida",University of Miami,I145608581,2
W2420675567,65,https://doi.org/10.1093/ajcp/46.6.641,American Journal of Clinical Pathology,Appendicitis Follicularis Suppurativa,1966-12-01,FALSE,2,article,journal-article,5926705,3,A5044067981,last,Gunter Schwarzbart,"The Mount Sinai Hospital of Greater Miami, and the Department of Pathology, University of Miami School of Medicine, Miami Beach, Florida",Mount Sinai Hospital,I4210102044,1
W2420675567,65,https://doi.org/10.1093/ajcp/46.6.641,American Journal of Clinical Pathology,Appendicitis Follicularis Suppurativa,1966-12-01,FALSE,2,article,journal-article,5926705,3,A5044067981,last,Gunter Schwarzbart,"The Mount Sinai Hospital of Greater Miami, and the Department of Pathology, University of Miami School of Medicine, Miami Beach, Florida",University of Miami,I145608581,2
W2423885287,0,,PubMed,Reconstruction of the common bile duct with a collagen-dacron prosthesis: mucosal regeneration in dogs.,1966-11-01,FALSE,2,article,journal-article,5926852,1,A5020828288,first,Cochran Eb,,,,1
W2423885287,0,,PubMed,Reconstruction of the common bile duct with a collagen-dacron prosthesis: mucosal regeneration in dogs.,1966-11-01,FALSE,2,article,journal-article,5926852,2,A5051740116,middle,Ferguson Ef,,,,1
W2423885287,0,,PubMed,Reconstruction of the common bile duct with a collagen-dacron prosthesis: mucosal regeneration in dogs.,1966-11-01,FALSE,2,article,journal-article,5926852,3,A5063071315,last,Timothy A. Moseley,,,,1
W2265992780,0,,PubMed,"Estimation of oxygen consumption, and carbon dioxide production and blood flow of bone in growing and mature dogs.",1966-12-01,FALSE,1,article,journal-article,5926778,1,A5030768287,first,Pasternak Hs,,,,1
