id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W2167507930,97,https://doi.org/10.1002/ajpa.1330060306,American Journal of Biological Anthropology,"Medico‐legal aspects of the skeleton. I. Age, sex, race and stature",1948-09-01,FALSE,64,article,journal-article,18884224,1,A5054682880,first,T. D. Stewart,"Division of Physical Anthropology, U. S. National Museum, Washington, D. C.",,,1
W2149128078,109,https://doi.org/10.1002/ajpa.1330060307,American Journal of Biological Anthropology,The identification of the unknown war dead,1948-09-01,FALSE,38,article,journal-article,18884225,1,A5040927007,first,Charles E. Snow,"Department of Anthropology, University of Kentucky; Served as Anthropologist, American Graves Registration Service, Central Identification Laboratory APO 957, September 1, 1947 to March 1, 1948.",University of Kentucky,I143302722,1
W2151652793,93,https://doi.org/10.1002/ajpa.1330060305,American Journal of Biological Anthropology,The humerus of Paranthropus robustus,1948-09-01,FALSE,37,article,journal-article,18884223,1,A5076262519,first,William L. Straus,"Department of Anatomy, School of Medicine, The Johns Hopkins University",Johns Hopkins Medicine,I2799853436,1
W2151652793,93,https://doi.org/10.1002/ajpa.1330060305,American Journal of Biological Anthropology,The humerus of Paranthropus robustus,1948-09-01,FALSE,37,article,journal-article,18884223,1,A5076262519,first,William L. Straus,"Department of Anatomy, School of Medicine, The Johns Hopkins University",Johns Hopkins University,I145311948,2
W2329105845,16,https://doi.org/10.3181/00379727-68-16527p,Experimental Biology and Medicine,Some Experimental Evidence of Production of Adrenotrophin by the Fetal Hypophysis.,1948-07-01,FALSE,29,article,journal-article,18884262,1,A5051953581,first,L. J. Wells,"From the Department of Anatomy, University of Minnesota MINNEAPOLIS",University of Minnesota,I130238516,1
W2323093415,161,https://doi.org/10.3181/00379727-68-16519,Experimental Biology and Medicine,Determination of Para-Aminosalicylic Acid in Blood.,1948-07-01,FALSE,20,article,journal-article,18884254,1,A5015455416,first,E. K. Marshall,,,,1
W1980670144,108,https://doi.org/10.1002/j.1537-2197.1948.tb08089.x,American Journal of Botany,VENTURIA INAEQUALIS (CKE.) WINT. V. THE INFLUENCE OF CARBON AND NITROGEN SOURCES AND VITAMINS ON GROWTH IN VITRO,1948-06-01,FALSE,19,article,journal-article,18884234,1,A5052242439,first,Curt Leben,"Department of Plant Pathology, University of Wisconsin, Madison, Wisconsin.",University of Wisconsin–Madison,I135310074,1
W1980670144,108,https://doi.org/10.1002/j.1537-2197.1948.tb08089.x,American Journal of Botany,VENTURIA INAEQUALIS (CKE.) WINT. V. THE INFLUENCE OF CARBON AND NITROGEN SOURCES AND VITAMINS ON GROWTH IN VITRO,1948-06-01,FALSE,19,article,journal-article,18884234,2,A5090968668,last,G. W. Keitt,"Department of Plant Pathology, University of Wisconsin, Madison, Wisconsin.",University of Wisconsin–Madison,I135310074,1
W2318263697,30,https://doi.org/10.3181/00379727-68-16506p,Experimental Biology and Medicine,Identification of Histamine in Blood by Paper Chromatography,1948-07-01,FALSE,16,article,journal-article,18884241,1,A5024516135,first,Karl F. Urbach,"From the Department of Pharmacology, Northwestern University Medical School, Chicago, Ill.",Northwestern University,I111979921,1
W2318263697,30,https://doi.org/10.3181/00379727-68-16506p,Experimental Biology and Medicine,Identification of Histamine in Blood by Paper Chromatography,1948-07-01,FALSE,16,article,journal-article,18884241,2,A5059844849,last,L Giscafre,"From the Department of Pharmacology, Northwestern University Medical School, Chicago, Ill.",Northwestern University,I111979921,1
