id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W2288910193,0,,PubMed,Substances which affect capillary permeability.,1958-12-01,FALSE,40,article,journal-article,13613942,1,A5008564313,first,W. G. Spector,,,,1
W1581012864,22,,PubMed,Pharmacological aspects of ionizing radiation and of chemical protection in mammals.,1958-12-01,FALSE,24,article,journal-article,13613941,1,A5081357167,first,Alexander Pihl,,,,1
W1581012864,22,,PubMed,Pharmacological aspects of ionizing radiation and of chemical protection in mammals.,1958-12-01,FALSE,24,article,journal-article,13613941,2,A5044411910,last,L. Eldjarn,,,,1
W2409484047,0,,PubMed,[Determination of N1-methylnicotinic acid amide in urine].,1958-09-01,FALSE,2,article,journal-article,13613946,1,A5052249271,first,B. Gaßmann,,,,1
W2409484047,0,,PubMed,[Determination of N1-methylnicotinic acid amide in urine].,1958-09-01,FALSE,2,article,journal-article,13613946,2,A5078464927,last,A. Scheunert,,,,1
W2412850826,0,,PubMed,[Complexometric titration of urinary calcium with photoelectric endpoint indication].,1958-10-01,FALSE,1,article,journal-article,13613959,1,A5027285278,first,E. Knappe,,,,1
W2412850826,0,,PubMed,[Complexometric titration of urinary calcium with photoelectric endpoint indication].,1958-10-01,FALSE,1,article,journal-article,13613959,2,A5080928220,last,Bockel,,,,1
W2470685128,0,,PubMed,[Incidence of isolysergic acid alkaloids in galenic ergot preparations].,1958-09-01,FALSE,1,article,journal-article,13613947,1,A5043489908,first,R Voigt,,,,1
W2992728480,0,,PubMed,[Paraproctitis in children].,1958-10-01,FALSE,1,article,journal-article,13613915,1,A5050410957,first,Gol'dzand Ll,,,,1
W2395057173,0,,PubMed,[Biology of the santonin plants. II. Photoperiodic studies and observations on Artemisia maritima].,1958-09-01,FALSE,0,article,journal-article,13613955,1,A5080302768,first,G Wichmann,,,,1
W2395659775,0,,PubMed,[Problems in coloring drugs with artificial coloring agents].,1958-10-01,FALSE,0,article,journal-article,13613964,1,A5007172818,first,E Hannig,,,,1
W2395695054,0,,PubMed,[Oxygen uptake by liver slices after prolonged isonicotinic acid hydrazide administration].,1958-09-01,FALSE,0,article,journal-article,13613952,1,A5001448342,first,David Siegel,,,,1
W2396408845,0,,PubMed,[Stability of dihydroxyanthranol in solutions].,1958-10-01,FALSE,0,article,journal-article,13613961,1,A5033074897,first,Schmersahl Kj,,,,1
W2396503916,0,,PubMed,[Early detection of chronic urinary retention in children].,1958-10-01,FALSE,0,article,journal-article,13613918,1,A5049760360,first,Mikhnovskaia Ig,,,,1
