id,which_mesh,term,is_major_topic,qualifier_name
W2045575563,1,Aerosols,TRUE,analysis
W2045575563,2,Atmosphere,TRUE,analysis
W2045575563,3,Organic Chemicals,TRUE,analysis
W2045575563,4,Aerosols,FALSE,
W2045575563,5,Atmosphere,FALSE,
W2045575563,6,Biomass,FALSE,
W2045575563,7,Cities,FALSE,
W2045575563,8,Organic Chemicals,FALSE,
W2048647257,1,Antineoplastic Combined Chemotherapy Protocols,TRUE,therapeutic use
W2048647257,2,Breast Neoplasms,TRUE,drug therapy
W2048647257,3,Docosahexaenoic Acids,TRUE,administration & dosage
W2048647257,4,Adult,FALSE,
W2048647257,5,Aged,FALSE,
W2048647257,6,Antineoplastic Combined Chemotherapy Protocols,FALSE,
W2048647257,7,Breast Neoplasms,FALSE,pathology
W2048647257,8,Breast Neoplasms,FALSE,mortality
W2048647257,9,Breast Neoplasms,FALSE,
W2048647257,10,Docosahexaenoic Acids,FALSE,blood
W2048647257,11,Docosahexaenoic Acids,FALSE,adverse effects
W2048647257,12,Docosahexaenoic Acids,FALSE,
W2048647257,13,Female,FALSE,
W2048647257,14,Humans,FALSE,
W2048647257,15,Middle Aged,FALSE,
W2048647257,16,Neoplasm Metastasis,FALSE,
W2048647257,17,Treatment Outcome,FALSE,
W2012562754,1,Antineoplastic Combined Chemotherapy Protocols,TRUE,therapeutic use
W2012562754,2,Brain Neoplasms,TRUE,drug therapy
W2012562754,3,Glioma,TRUE,drug therapy
W2012562754,4,"Neoplasm Recurrence, Local",TRUE,drug therapy
W2012562754,5,"Administration, Oral",FALSE,
W2012562754,6,Adult,FALSE,
W2012562754,7,Aged,FALSE,
W2012562754,8,"Antibodies, Monoclonal",FALSE,administration & dosage
W2012562754,9,"Antibodies, Monoclonal",FALSE,adverse effects
W2012562754,10,"Antibodies, Monoclonal",FALSE,
W2012562754,11,"Antibodies, Monoclonal, Humanized",FALSE,
W2012562754,12,Antineoplastic Combined Chemotherapy Protocols,FALSE,
W2012562754,13,Bevacizumab,FALSE,
W2012562754,14,"Biomarkers, Tumor",FALSE,analysis
W2012562754,15,"Biomarkers, Tumor",FALSE,
W2012562754,16,Brain Neoplasms,FALSE,mortality
W2012562754,17,Brain Neoplasms,FALSE,
W2012562754,18,Etoposide,FALSE,administration & dosage
W2012562754,19,Etoposide,FALSE,adverse effects
W2012562754,20,Etoposide,FALSE,
W2012562754,21,Female,FALSE,
W2012562754,22,Glioma,FALSE,mortality
W2012562754,23,Glioma,FALSE,
W2012562754,24,Humans,FALSE,
W2012562754,25,Male,FALSE,
W2012562754,26,Middle Aged,FALSE,
W2012562754,27,"Neoplasm Recurrence, Local",FALSE,
W2012562754,28,Treatment Failure,FALSE,
W2012562754,29,Vascular Endothelial Growth Factor A,FALSE,antagonists & inhibitors
W2012562754,30,Vascular Endothelial Growth Factor A,FALSE,
W2085342352,1,Catha,TRUE,adverse effects
W2085342352,2,Esophageal Neoplasms,TRUE,chemically induced
W2085342352,3,Hypertension,TRUE,chemically induced
W2085342352,4,Mental Disorders,TRUE,chemically induced
W2085342352,5,Plant Extracts,TRUE,adverse effects
W2085342352,6,Catha,FALSE,
W2085342352,7,Esophageal Neoplasms,FALSE,
W2085342352,8,Humans,FALSE,
W2085342352,9,Hypertension,FALSE,
W2085342352,10,Mental Disorders,FALSE,
W2085342352,11,Plant Extracts,FALSE,
W2085342352,12,Risk Assessment,FALSE,
W2058621382,1,Acupuncture Therapy,TRUE,
W2058621382,2,Sleep Initiation and Maintenance Disorders,TRUE,therapy
W2058621382,3,Acupressure,FALSE,
W2058621382,4,Combined Modality Therapy,FALSE,
W2058621382,5,Humans,FALSE,
W2058621382,6,Hypnotics and Sedatives,FALSE,
W2058621382,7,Hypnotics and Sedatives,FALSE,therapeutic use
W2058621382,8,Phytotherapy,FALSE,
W2058621382,9,Randomized Controlled Trials as Topic,FALSE,
W2058621382,10,Sleep Initiation and Maintenance Disorders,FALSE,
W2058621382,11,Sleep Initiation and Maintenance Disorders,FALSE,drug therapy
W2058621382,12,Treatment Outcome,FALSE,
W2053381775,1,Altitude,TRUE,
W2053381775,2,Altitude Sickness,TRUE,physiopathology
W2053381775,3,Anesthesia,TRUE,
W2053381775,4,Anesthesiology,TRUE,instrumentation
W2053381775,5,Altitude Sickness,FALSE,
W2053381775,6,"Anesthesia, Conduction",FALSE,
W2053381775,7,Anesthesiology,FALSE,
W2053381775,8,Anesthetics,FALSE,pharmacology
W2053381775,9,Anesthetics,FALSE,
W2053381775,10,Brain Edema,FALSE,physiopathology
W2053381775,11,Brain Edema,FALSE,
W2053381775,12,Humans,FALSE,
W2053381775,13,Hypoxia,FALSE,physiopathology
W2053381775,14,Hypoxia,FALSE,
W2053381775,15,Pulmonary Edema,FALSE,
W2053381775,16,Pulmonary Edema,FALSE,physiopathology
W2053381775,17,Respiratory Mechanics,FALSE,
W2053381775,18,Respiratory Mechanics,FALSE,physiology
W2106852013,1,Capsid,TRUE,chemistry
W2106852013,2,Drug Carriers,TRUE,chemistry
W2106852013,3,Paclitaxel,TRUE,administration & dosage
W2106852013,4,Antineoplastic Agents,FALSE,administration & dosage
W2106852013,5,Antineoplastic Agents,FALSE,
W2106852013,6,Breast Neoplasms,FALSE,
W2106852013,7,Breast Neoplasms,FALSE,drug therapy
W2106852013,8,Breast Neoplasms,FALSE,pathology
W2106852013,9,Capsid,FALSE,
W2106852013,10,Capsid Proteins,FALSE,
W2106852013,11,Capsid Proteins,FALSE,chemistry
W2106852013,12,"Cell Line, Tumor",FALSE,
W2106852013,13,Cell Survival,FALSE,
W2106852013,14,Cell Survival,FALSE,drug effects
W2106852013,15,Cross-Linking Reagents,FALSE,
W2106852013,16,Cross-Linking Reagents,FALSE,chemistry
W2106852013,17,Cysteine,FALSE,
W2106852013,18,Cysteine,FALSE,chemistry
W2106852013,19,Drug Carriers,FALSE,
W2106852013,20,Drug Carriers,FALSE,chemical synthesis
W2106852013,21,Female,FALSE,
W2106852013,22,"Genome, Viral",FALSE,
W2106852013,23,Humans,FALSE,
W2106852013,24,Paclitaxel,FALSE,
W2143852182,1,Ovarian Neoplasms,TRUE,diagnosis
W2143852182,2,Ovarian Neoplasms,TRUE,drug therapy
W2143852182,3,Photochemotherapy,TRUE,
W2143852182,4,Photosensitizing Agents,TRUE,therapeutic use
W2143852182,5,Porphyrins,TRUE,therapeutic use
W2143852182,6,Animals,FALSE,
W2143852182,7,"Cell Line, Tumor",FALSE,
W2143852182,8,Endoscopy,FALSE,
W2143852182,9,Female,FALSE,
W2143852182,10,Fiber Optic Technology,FALSE,
