id,which_mesh,term,is_major_topic,qualifier_name
W1991546041,1,Cyclopropanes,TRUE,pharmacology
W1991546041,2,Thienamycins,TRUE,pharmacology
W1991546041,3,Animals,FALSE,
W1991546041,4,Bacteria,FALSE,drug effects
W1991546041,5,Bacteria,FALSE,
W1991546041,6,Chemical Phenomena,FALSE,
W1991546041,7,Chemistry,FALSE,
W1991546041,8,Cilastatin,FALSE,
W1991546041,9,Cyclopropanes,FALSE,metabolism
W1991546041,10,Cyclopropanes,FALSE,
W1991546041,11,Dipeptidases,FALSE,antagonists & inhibitors
W1991546041,12,Dipeptidases,FALSE,metabolism
W1991546041,13,Dipeptidases,FALSE,
W1991546041,14,"Drug Resistance, Microbial",FALSE,
W1991546041,15,Humans,FALSE,
W1991546041,16,Imipenem,FALSE,
W1991546041,17,Kidney Diseases,FALSE,chemically induced
W1991546041,18,Kidney Diseases,FALSE,
W1991546041,19,Thienamycins,FALSE,metabolism
W1991546041,20,Thienamycins,FALSE,toxicity
W1991546041,21,Thienamycins,FALSE,
W1991546041,22,beta-Lactamases,FALSE,metabolism
W1991546041,23,beta-Lactamases,FALSE,
W2094447838,1,"Animals, Domestic",TRUE,physiology
W2094447838,2,Sperm Transport,TRUE,
W2094447838,3,Spermatozoa,TRUE,physiology
W2094447838,4,Animals,FALSE,
W2094447838,5,"Animals, Domestic",FALSE,
W2094447838,6,Cattle,FALSE,
W2094447838,7,Dinoprost,FALSE,
W2094447838,8,Ergonovine,FALSE,pharmacology
W2094447838,9,Ergonovine,FALSE,
W2094447838,10,Estradiol,FALSE,pharmacology
W2094447838,11,Estradiol,FALSE,
W2094447838,12,Fallopian Tubes,FALSE,physiology
W2094447838,13,Fallopian Tubes,FALSE,
W2094447838,14,Female,FALSE,
W2094447838,15,"Insemination, Artificial",FALSE,veterinary
W2094447838,16,"Insemination, Artificial",FALSE,
W2094447838,17,Male,FALSE,
W2094447838,18,Phenylephrine,FALSE,pharmacology
W2094447838,19,Phenylephrine,FALSE,
W2094447838,20,Prostaglandins F,FALSE,pharmacology
W2094447838,21,Prostaglandins F,FALSE,
W2094447838,22,Rabbits,FALSE,
W2094447838,23,Sheep,FALSE,
W2094447838,24,Sperm Motility,FALSE,
W2094447838,25,Spermatozoa,FALSE,
W2094447838,26,Spermatozoa,FALSE,drug effects
W2094447838,27,Swine,FALSE,
W2094447838,28,Uterine Contraction,FALSE,
W2094447838,29,Uterine Contraction,FALSE,drug effects
W2094447838,30,Uterus,FALSE,
W2094447838,31,Uterus,FALSE,physiology
W2130500951,1,Cell Count,TRUE,veterinary
W2130500951,2,Goats,TRUE,
W2130500951,3,Mastitis,TRUE,veterinary
W2130500951,4,Milk,TRUE,cytology
W2130500951,5,Staphylococcal Infections,TRUE,veterinary
W2130500951,6,Streptococcal Infections,TRUE,veterinary
W2130500951,7,Animals,FALSE,
W2130500951,8,Bacteriological Techniques,FALSE,
W2130500951,9,Bacteriological Techniques,FALSE,veterinary
W2130500951,10,Cell Count,FALSE,methods
W2130500951,11,Cell Count,FALSE,
W2130500951,12,Female,FALSE,
W2130500951,13,Mastitis,FALSE,diagnosis
W2130500951,14,Mastitis,FALSE,
W2130500951,15,Milk,FALSE,
W2130500951,16,Pregnancy,FALSE,
W2130500951,17,Staphylococcal Infections,FALSE,diagnosis
W2130500951,18,Staphylococcal Infections,FALSE,
W2130500951,19,Streptococcal Infections,FALSE,
W2130500951,20,Streptococcal Infections,FALSE,diagnosis
W2092005305,1,Cattle,TRUE,physiology
W2092005305,2,Pituitary Gland,TRUE,physiology
W2092005305,3,Sexual Maturation,TRUE,
W2092005305,4,Spermatogenesis,TRUE,
W2092005305,5,Testis,TRUE,physiology
W2092005305,6,Animals,FALSE,
W2092005305,7,Cattle,FALSE,genetics
W2092005305,8,Cattle,FALSE,
W2092005305,9,Male,FALSE,
W2092005305,10,Pituitary Gland,FALSE,
W2092005305,11,Testis,FALSE,growth & development
W2092005305,12,Testis,FALSE,
W2037147924,1,Child Behavior Disorders,TRUE,therapy
W2037147924,2,Hypnosis,TRUE,methods
W2037147924,3,Imagination,TRUE,
W2037147924,4,Relaxation Therapy,TRUE,
W2037147924,5,Adolescent,FALSE,
W2037147924,6,Adult,FALSE,
W2037147924,7,Child,FALSE,
W2037147924,8,Child Behavior Disorders,FALSE,psychology
W2037147924,9,Child Behavior Disorders,FALSE,
W2037147924,10,"Child, Preschool",FALSE,
W2037147924,11,Female,FALSE,
W2037147924,12,Humans,FALSE,
W2037147924,13,Hypnosis,FALSE,
W2037147924,14,Male,FALSE,
W2037147924,15,Prognosis,FALSE,
W1979256501,1,Semen Preservation,TRUE,veterinary
W1979256501,2,Spermatozoa,TRUE,physiology
W1979256501,3,Animals,FALSE,
W1979256501,4,Cattle,FALSE,
W1979256501,5,Fertility,FALSE,
W1979256501,6,"Insemination, Artificial",FALSE,veterinary
W1979256501,7,"Insemination, Artificial",FALSE,
W1979256501,8,Male,FALSE,
W1979256501,9,Semen Preservation,FALSE,
W1979256501,10,Semen Preservation,FALSE,methods
W1979256501,11,Sperm Motility,FALSE,
W1979256501,12,Spermatozoa,FALSE,
W1971609511,1,Dexamethasone,TRUE,pharmacology
W1971609511,2,Glucose,TRUE,pharmacology
W1971609511,3,Insulin,TRUE,pharmacology
W1971609511,4,Liver,TRUE,enzymology
W1971609511,5,Phosphoenolpyruvate Carboxykinase (GTP),TRUE,genetics
W1971609511,6,Animals,FALSE,
W1971609511,7,"Cells, Cultured",FALSE,
W1971609511,8,Dexamethasone,FALSE,
W1971609511,9,Drug Antagonism,FALSE,
W1971609511,10,Drug Synergism,FALSE,
W1971609511,11,Enzyme Induction,FALSE,
W1971609511,12,Glucose,FALSE,
W1971609511,13,Insulin,FALSE,
W1971609511,14,Kinetics,FALSE,
W1971609511,15,Liver,FALSE,
W1971609511,16,Liver,FALSE,drug effects
W1971609511,17,Male,FALSE,
W1971609511,18,Phosphoenolpyruvate Carboxykinase (GTP),FALSE,
W1971609511,19,Rats,FALSE,
W1971609511,20,"Rats, Inbred Strains",FALSE,
W1978422735,1,"Behavior, Animal",TRUE,
W1978422735,2,Hippocampus,TRUE,physiology
W1978422735,3,Acoustic Stimulation,FALSE,
W1978422735,4,Animals,FALSE,
W1978422735,5,Avoidance Learning,FALSE,
W1978422735,6,Consummatory Behavior,FALSE,
W1978422735,7,Electric Stimulation,FALSE,
W1978422735,8,Exploratory Behavior,FALSE,
W1978422735,9,"Habituation, Psychophysiologic",FALSE,
W1978422735,10,Hippocampus,FALSE,
W1978422735,11,Learning,FALSE,
W1978422735,12,Memory,FALSE,
W1978422735,13,Motor Activity,FALSE,
W1978422735,14,Rats,FALSE,
W1978422735,15,"Reflex, Startle",FALSE,
W1978422735,16,Space Perception,FALSE,
W1978422735,17,Taste,FALSE,
W1608798726,1,Energy Metabolism,TRUE,
W1608798726,2,Insulin,TRUE,metabolism
W1608798726,3,Islets of Langerhans,TRUE,metabolism
W1608798726,4,Amino Acids,FALSE,
W1608798726,5,Amino Acids,FALSE,pharmacology
W1608798726,6,Caproates,FALSE,
W1608798726,7,Caproates,FALSE,pharmacology
W1608798726,8,Glucose-6-Phosphate,FALSE,
W1608798726,9,Glucosephosphates,FALSE,
W1608798726,10,Glucosephosphates,FALSE,metabolism
W1608798726,11,Glycolysis,FALSE,
W1608798726,12,Hexoses,FALSE,
W1608798726,13,Hexoses,FALSE,pharmacology
W1608798726,14,Humans,FALSE,
