id,which_mesh,term,is_major_topic,qualifier_name
W1975787260,1,Bone and Bones,TRUE,chemistry
W1975787260,2,Bone and Bones,TRUE,physiology
W1975787260,3,"Calcification, Physiologic",TRUE,physiology
W1975787260,4,"Models, Biological",TRUE,
W1975787260,5,Animals,FALSE,
W1975787260,6,Bone and Bones,FALSE,
W1975787260,7,"Calcification, Physiologic",FALSE,
W1975787260,8,Compressive Strength,FALSE,
W1975787260,9,Elastic Modulus,FALSE,physiology
W1975787260,10,Elastic Modulus,FALSE,
W1975787260,11,Hardness,FALSE,
W1975787260,12,Tensile Strength,FALSE,
W2020598862,1,Dental Implants,TRUE,
W2020598862,2,Device Removal,TRUE,
W2020598862,3,Tibia,TRUE,physiology
W2020598862,4,Tibia,TRUE,surgery
W2020598862,5,Titanium,TRUE,chemistry
W2020598862,6,Adhesiveness,FALSE,
W2020598862,7,Animals,FALSE,
W2020598862,8,Elastic Modulus,FALSE,
W2020598862,9,Hardness,FALSE,
W2020598862,10,Rabbits,FALSE,
W2020598862,11,Surface Properties,FALSE,
W2020598862,12,Tibia,FALSE,
W2020598862,13,Titanium,FALSE,
W2020598862,14,Torque,FALSE,
W2020598862,15,Wettability,FALSE,
W2107663410,1,Alloys,TRUE,chemistry
W2107663410,2,Blood Vessel Prosthesis,TRUE,
W2107663410,3,"Models, Theoretical",TRUE,
W2107663410,4,Stents,TRUE,
W2107663410,5,Alloys,FALSE,
W2107663410,6,Compressive Strength,FALSE,
W2107663410,7,Computer Simulation,FALSE,
W2107663410,8,Computer-Aided Design,FALSE,
W2107663410,9,Elastic Modulus,FALSE,
W2107663410,10,Equipment Design,FALSE,
W2107663410,11,Equipment Failure Analysis,FALSE,
W2107663410,12,Hardness,FALSE,
W2107663410,13,Tensile Strength,FALSE,
W2075651517,1,Biomimetic Materials,TRUE,chemistry
W2075651517,2,Cell Culture Techniques,TRUE,methods
W2075651517,3,Extracellular Matrix,TRUE,chemistry
W2075651517,4,Tissue Engineering,TRUE,methods
W2075651517,5,Biomimetic Materials,FALSE,
W2075651517,6,Cell Culture Techniques,FALSE,
W2075651517,7,Extracellular Matrix,FALSE,
W2075651517,8,Materials Testing,FALSE,
W2075651517,9,Tissue Engineering,FALSE,
W2049498073,1,Biomimetic Materials,TRUE,chemistry
W2049498073,2,Bone Matrix,TRUE,chemistry
W2049498073,3,Bone Substitutes,TRUE,chemistry
W2049498073,4,Electrochemistry,TRUE,methods
W2049498073,5,Nanostructures,TRUE,chemistry
W2049498073,6,Nanotechnology,TRUE,methods
W2049498073,7,Tissue Engineering,TRUE,methods
W2049498073,8,Biomimetic Materials,FALSE,
W2049498073,9,Bone Matrix,FALSE,
W2049498073,10,Bone Substitutes,FALSE,
W2049498073,11,Electrochemistry,FALSE,
W2049498073,12,Materials Testing,FALSE,
W2049498073,13,Nanostructures,FALSE,ultrastructure
W2049498073,14,Nanostructures,FALSE,
W2049498073,15,Nanotechnology,FALSE,
W2049498073,16,Rotation,FALSE,
W2049498073,17,Tissue Engineering,FALSE,
W1974044153,1,"Muscle, Skeletal",TRUE,anatomy & histology
W1974044153,2,Patellofemoral Pain Syndrome,TRUE,physiopathology
W1974044153,3,Adolescent,FALSE,
W1974044153,4,Adult,FALSE,
W1974044153,5,Case-Control Studies,FALSE,
W1974044153,6,Cross-Sectional Studies,FALSE,
W1974044153,7,Female,FALSE,
W1974044153,8,Humans,FALSE,
W1974044153,9,Male,FALSE,
W1974044153,10,"Muscle, Skeletal",FALSE,
W1974044153,11,Patellofemoral Pain Syndrome,FALSE,
W1974044153,12,Reproducibility of Results,FALSE,
W1974044153,13,Sex Factors,FALSE,
W2087919390,1,Attitude to Health,TRUE,
W2087919390,2,Chronic Disease,TRUE,
W2087919390,3,Low Back Pain,TRUE,therapy
W2087919390,4,Adolescent,FALSE,
W2087919390,5,Adult,FALSE,
W2087919390,6,Aged,FALSE,
W2087919390,7,Female,FALSE,
W2087919390,8,Humans,FALSE,
W2087919390,9,Interviews as Topic,FALSE,
W2087919390,10,Low Back Pain,FALSE,psychology
W2087919390,11,Low Back Pain,FALSE,
W2087919390,12,Male,FALSE,
W2087919390,13,Middle Aged,FALSE,
W2087919390,14,Patient Education as Topic,FALSE,
W2087919390,15,Physical Therapy Modalities,FALSE,
W2087919390,16,Self Care,FALSE,
W2087919390,17,Social Support,FALSE,
W1991894655,1,Drosophila melanogaster,TRUE,growth & development
W1991894655,2,Drosophila melanogaster,TRUE,embryology
W1991894655,3,"Embryo, Nonmammalian",TRUE,physiology
W1991894655,4,Embryonic Development,TRUE,physiology
W1991894655,5,"Models, Biological",TRUE,
W1991894655,6,Animals,FALSE,
W1991894655,7,Computer Simulation,FALSE,
W1991894655,8,Drosophila melanogaster,FALSE,
