id,which_concept,concept_id,term,level,score
W2154820326,1,C13373296,Chemokine,3,0.6974932
W2154820326,2,C72563966,Cohort,2,0.6646632
W2154820326,3,C31467283,Genotyping,4,0.6382709
W2154820326,4,C203014093,Immunology,1,0.5889224
W2154820326,5,C45635710,Chemokine receptor CCR5,5,0.58493674
W2154820326,6,C2781232474,Type 1 diabetes,3,0.57443416
W2154820326,7,C2780942790,Pathogenesis,2,0.52096474
W2154820326,8,C180754005,Allele,3,0.49879456
W2154820326,9,C86803240,Biology,0,0.44362515
W2154820326,10,C2780130043,Autoimmunity,3,0.42810708
W2154820326,11,C170493617,Receptor,2,0.41883504
W2154820326,12,C135763542,Genotype,3,0.4163111
W2154820326,13,C37463918,Allele frequency,4,0.4128979
W2154820326,14,C555293320,Diabetes mellitus,2,0.4059224
W2154820326,15,C12823836,Chemokine receptor,4,0.40074342
W2154820326,16,C71924100,Medicine,0,0.37763682
W2154820326,17,C126322002,Internal medicine,1,0.3614682
W2154820326,18,C134018914,Endocrinology,1,0.2636968
W2154820326,19,C104317684,Gene,2,0.18267098
W2154820326,20,C54355233,Genetics,1,0.17877981
W2154820326,21,C2776914184,Inflammation,2,0.17085546
W2154820326,22,C159654299,Antibody,2,0.099031985
W2013043893,1,C2994186709,Palliative care,2,0.81028974
W2013043893,2,C71924100,Medicine,0,0.700889
W2013043893,3,C36914074,nobody,2,0.49236405
W2013043893,4,C2991975920,Pain medicine,3,0.45281923
W2013043893,5,C512399662,Family medicine,1,0.43124056
W2013043893,6,C159110408,Nursing,1,0.27436203
W2013043893,7,C2779526319,Anesthesiology,2,0.09895119
W2013043893,8,C118552586,Psychiatry,1,0.08623129
W2013043893,9,C41008148,Computer science,0,0
W2013043893,10,C111919701,Operating system,1,0
W1211937110,1,C2778690821,Cytokine,2,0.7831986
W1211937110,2,C170493617,Receptor,2,0.66923964
W1211937110,3,C8891405,Immune system,2,0.61074233
W1211937110,4,C71924100,Medicine,0,0.60583
W1211937110,5,C31174226,Perioperative,2,0.58610576
W1211937110,6,C17991360,Tumor necrosis factor alpha,2,0.52233255
W1211937110,7,C11988809,Interleukin 6,3,0.5175766
W1211937110,8,C71315377,Hormone,2,0.45894778
W1211937110,9,C126322002,Internal medicine,1,0.45587367
W1211937110,10,C2776914184,Inflammation,2,0.45305485
W1211937110,11,C57194454,Acute-phase protein,3,0.45104787
W1211937110,12,C74172505,Interleukin,3,0.43615693
W1211937110,13,C164027704,Proinflammatory cytokine,3,0.43152782
W1211937110,14,C203014093,Immunology,1,0.39136028
W1211937110,15,C134018914,Endocrinology,1,0.37399864
W1211937110,16,C141071460,Surgery,1,0.27053463
W2409551315,1,C2779733308,Tripping,3,0.9353058
W2409551315,2,C109747225,Scarcity,2,0.8298473
W2409551315,3,C144133560,Business,0,0.49080333
W2409551315,4,C162324750,Economics,0,0.21194708
W2409551315,5,C127413603,Engineering,0,0.1723811
W2409551315,6,C34447519,Market economy,1,0.09030798
W2409551315,7,C61352017,Circuit breaker,2,0
W2409551315,8,C119599485,Electrical engineering,1,0
W2415383776,1,C2780697943,Patentability,4,0.9774765
W2415383776,2,C165696696,Exploit,2,0.6116271
W2415383776,3,C29122968,Incentive,2,0.5605172
W2415383776,4,C34974158,Intellectual property,2,0.5361623
W2415383776,5,C190253527,Law and economics,1,0.49676305
W2415383776,6,C181622380,Profit (economics),2,0.49306437
W2415383776,7,C198082294,Position (finance),2,0.43339753
W2415383776,8,C188084074,Bioethics,2,0.43238592
W2415383776,9,C17744445,Political science,0,0.42784956
W2415383776,10,C144133560,Business,0,0.4039884
W2415383776,11,C199539241,Law,1,0.34191012
W2415383776,12,C162324750,Economics,0,0.2816236
W2415383776,13,C41008148,Computer science,0,0.12939093
W2415383776,14,C34447519,Market economy,1,0.1152218
W2415383776,15,C2984145337,Patent law,3,0.11061999
W2415383776,16,C133425853,Neoclassical economics,1,0.09261581
W2415383776,17,C38652104,Computer security,1,0
W2415383776,18,C10138342,Finance,1,0
W195266454,1,C523966790,Animal welfare,2,0.8025178
W195266454,2,C2776931063,Appropriation,2,0.6006279
W195266454,3,C100243477,Welfare,2,0.506082
W195266454,4,C2780801425,Construct (python library),2,0.5011432
W195266454,5,C15744967,Psychology,0,0.46961337
W195266454,6,C77805123,Social psychology,1,0.44300476
W195266454,7,C191795146,Norm (philosophy),2,0.41241485
W195266454,8,C95124753,Environmental ethics,1,0.3715641
W195266454,9,C100001284,Public economics,1,0.34841952
W195266454,10,C17744445,Political science,0,0.2737283
W195266454,11,C199539241,Law,1,0.18457165
W195266454,12,C162324750,Economics,0,0.18133754
W195266454,13,C111472728,Epistemology,1,0.13633943
W195266454,14,C41008148,Computer science,0,0.10809326
W195266454,15,C18903297,Ecology,1,0
W195266454,16,C138885662,Philosophy,0,0
W195266454,17,C86803240,Biology,0,0
W195266454,18,C199360897,Programming language,1,0
W2416361123,1,C2780586474,Overweight,3,0.87948704
W2416361123,2,C2776193436,Waist,3,0.8399974
W2416361123,3,C2780221984,Body mass index,2,0.7610401
W2416361123,4,C511355011,Obesity,2,0.7285171
W2416361123,5,C71924100,Medicine,0,0.70048976
W2416361123,6,C126322002,Internal medicine,1,0.55641913
W2416361123,7,C2908647359,Population,2,0.55025643
W2416361123,8,C50440223,Risk factor,2,0.48311305
W2416361123,9,C134018914,Endocrinology,1,0.4581934
W2416361123,10,C2778163477,Cholesterol,2,0.4523481
W2416361123,11,C2780005051,Body fat percentage,3,0.45127434
W2416361123,12,C99454951,Environmental health,1,0.13985202
W2473809570,1,C3013748606,Human immunodeficiency virus (HIV),2,0.7445297
W2473809570,2,C169437150,Human rights,2,0.62350625
W2473809570,3,C83864248,Developing country,2,0.52263284
W2473809570,4,C159047783,Virology,1,0.47108448000000003
W2473809570,5,C17744445,Political science,0,0.4498663
W2473809570,6,C108827166,Internet privacy,1,0.33211875
W2473809570,7,C71924100,Medicine,0,0.31759512
W2473809570,8,C50522688,Economic growth,1,0.3008138
W2473809570,9,C41008148,Computer science,0,0.2408787
W2473809570,10,C199539241,Law,1,0.15109128
W2473809570,11,C162324750,Economics,0,0.13160738
W8829697,1,C3018442814,Polycystic ovary,4,0.8673161
W8829697,2,C2780586474,Overweight,3,0.79225326
W8829697,3,C71924100,Medicine,0,0.6609112
W8829697,4,C2780853582,Anovulation,5,0.5936935
W8829697,5,C511355011,Obesity,2,0.58664656
W8829697,6,C2779245376,Miscarriage,3,0.5681175
W8829697,7,C2777688143,Infertility,3,0.5588288
W8829697,8,C2779234561,Pregnancy,2,0.55874884
W8829697,9,C2776537878,Pregnancy rate,3,0.5434239
W8829697,10,C2780221984,Body mass index,2,0.54047245
W8829697,11,C131872663,Obstetrics,1,0.47356522
W8829697,12,C29456083,Gynecology,1,0.46174815
W8829697,13,C2777702977,Ovulation,3,0.44876313
W8829697,14,C2781230225,Ovulation induction,4,0.4242282
W8829697,15,C134018914,Endocrinology,1,0.3486378
W8829697,16,C86803240,Biology,0,0.22012791
W8829697,17,C2777391703,Insulin resistance,3,0.11398432
W8829697,18,C71315377,Hormone,2,0.0695436
W8829697,19,C54355233,Genetics,1,0
W93509310,1,C10936531,Procalcitonin,3,0.98436916
W93509310,2,C71924100,Medicine,0,0.8335294
W93509310,3,C31174226,Perioperative,2,0.7681093
W93509310,4,C2778384902,Sepsis,2,0.7638061
W93509310,5,C2777914695,Pneumonia,2,0.59215146
W93509310,6,C2781090800,Systemic inflammatory response syndrome,3,0.5806224
W93509310,7,C126322002,Internal medicine,1,0.57595116
W93509310,8,C164027704,Proinflammatory cytokine,3,0.5459059
W93509310,9,C90924648,Gastroenterology,1,0.53342307
W93509310,10,C8891405,Immune system,2,0.45979023
W93509310,11,C2779343474,Context (archaeology),2,0.44868317
W93509310,12,C57194454,Acute-phase protein,3,0.44495076
W93509310,13,C17991360,Tumor necrosis factor alpha,2,0.43286508
W93509310,14,C2776345407,Bacterial pneumonia,3,0.41611388
W93509310,15,C2776914184,Inflammation,2,0.38527417
W93509310,16,C203014093,Immunology,1,0.3512261
W93509310,17,C141071460,Surgery,1,0.33081102
W93509310,18,C151730666,Paleontology,1,0
W93509310,19,C86803240,Biology,0,0
W2338228916,1,C126322002,Internal medicine,1,0.8752783
W2338228916,2,C134018914,Endocrinology,1,0.84025633
W2338228916,3,C171089720,Adipose tissue,2,0.809346
W2338228916,4,C2780613262,Leptin,3,0.74625874
W2338228916,5,C2779279991,Testosterone (patch),2,0.5938646
W2338228916,6,C71924100,Medicine,0,0.5591539
W2338228916,7,C2776992908,Dehydroepiandrosterone,4,0.52415323
W2338228916,8,C71315377,Hormone,2,0.51202756
W2338228916,9,C2780586474,Overweight,3,0.49943113
W2338228916,10,C511355011,Obesity,2,0.4949333
W2338228916,11,C30092816,Sex hormone-binding globulin,4,0.41804576
W2338228916,12,C2777911890,Androgen,3,0.41417602
W2417414153,1,C71924100,Medicine,0,0.7130169
W2417414153,2,C2777938653,Chronic lymphocytic leukemia,3,0.7126081
W2417414153,3,C2780007613,Bone marrow,2,0.5863038
W2417414153,4,C21957315,Beta-2 microglobulin,2,0.5412206
W2417414153,5,C159912055,CD38,4,0.5360001
W2417414153,6,C2778461978,Leukemia,2,0.52995265
W2417414153,7,C126322002,Internal medicine,1,0.48581386
W2417414153,8,C146357865,Stage (stratigraphy),2,0.4562309
W2417414153,9,C142724271,Pathology,1,0.4514623
W2417414153,10,C90924648,Gastroenterology,1,0.42803213
W2417414153,11,C143998085,Oncology,1,0.36804962
W2417414153,12,C86803240,Biology,0,0.091359794
W2417414153,13,C151730666,Paleontology,1,0
W2417414153,14,C28328180,Stem cell,2,0
W2417414153,15,C10205521,CD34,3,0
W2417414153,16,C54355233,Genetics,1,0
W190585775,1,C30092816,Sex hormone-binding globulin,4,0.91837066
W190585775,2,C126322002,Internal medicine,1,0.81509006
W190585775,3,C134018914,Endocrinology,1,0.802989
W190585775,4,C90134679,Transcortin,3,0.57791483
W190585775,5,C71315377,Hormone,2,0.5203147
W190585775,6,C81358767,Globulin,2,0.4892485
W190585775,7,C86803240,Biology,0,0.41382828
W190585775,8,C71924100,Medicine,0,0.28640777
W190585775,9,C2777911890,Androgen,3,0.090147465
W2338013951,1,C71924100,Medicine,0,0.8480721
W2338013951,2,C57194454,Acute-phase protein,3,0.6903424
W2338013951,3,C2778384902,Sepsis,2,0.4977031
W2338013951,4,C2779036427,Fibrinogen,2,0.4699165
W2338013951,5,C141071460,Surgery,1,0.4607104
W2338013951,6,C42219234,Anesthesia,1,0.33270243
W2338013951,7,C126322002,Internal medicine,1,0.32704777
W2338013951,8,C2776914184,Inflammation,2,0.10890964
W2398175791,1,C147990577,Glycation,3,0.8922137
W2398175791,2,C185592680,Chemistry,0,0.642842
W2398175791,3,C162356407,Mass spectrometry,2,0.62518805
W2398175791,4,C179998833,High-performance liquid chromatography,2,0.61878157
W2398175791,5,C43617362,Chromatography,1,0.6060044
W2398175791,6,C956191,Polyclonal antibodies,3,0.545115
W2398175791,7,C2776997535,Advanced glycation end-product,4,0.4471934
W2398175791,8,C555293320,Diabetes mellitus,2,0.43174142
W2398175791,9,C159654299,Antibody,2,0.25187442
W2398175791,10,C55493867,Biochemistry,1,0.23629948
W2398175791,11,C71924100,Medicine,0,0.2345066
W2398175791,12,C203014093,Immunology,1,0.14474532
W2398175791,13,C134018914,Endocrinology,1,0.10907301
W2398175791,14,C170493617,Receptor,2,0.075166464
W2414045036,1,C109825262,Germline,3,0.77864933
W2414045036,2,C17744445,Political science,0,0.4718019
W2414045036,3,C86803240,Biology,0,0.34747225
W2414045036,4,C55587333,Engineering ethics,1,0.34230977
W2414045036,5,C95124753,Environmental ethics,1,0.32092315
W2414045036,6,C104317684,Gene,2,0.24386379
W2414045036,7,C54355233,Genetics,1,0.21254489
W2414045036,8,C127413603,Engineering,0,0.09432858
W2414045036,9,C138885662,Philosophy,0,0
W2416277995,1,C95444343,Cell biology,1,0.7424496
W2416277995,2,C190283241,Apoptosis,2,0.7323295
W2416277995,3,C29311851,Cytochrome c,3,0.73189604
W2416277995,4,C28859421,Mitochondrion,2,0.6757086
W2416277995,5,C13591479,Mitochondrial permeability transition pore,4,0.6618844
W2416277995,6,C75385678,Inner mitochondrial membrane,3,0.5782712
W2416277995,7,C173358068,Mitochondrial apoptosis-induced channel,4,0.57043695
W2416277995,8,C74897846,Mitochondrial membrane transport protein,4,0.5526847
W2416277995,9,C31573885,Programmed cell death,3,0.5237798
W2416277995,10,C74318829,Multicellular organism,3,0.4802961
W2416277995,11,C48349386,Reactive oxygen species,2,0.47099584
W2416277995,12,C86803240,Biology,0,0.43874198
W2416277995,13,C185592680,Chemistry,0,0.4281155
W2416277995,14,C1491633281,Cell,2,0.3296646
W2416277995,15,C55493867,Biochemistry,1,0.32534677
W2429737893,1,C176783924,Evapotranspiration,2,0.8168464
W2429737893,2,C39432304,Environmental science,0,0.7396436
W2429737893,3,C24939127,Water content,2,0.6346413
W2429737893,4,C2982944804,Water consumption,2,0.55435336
W2429737893,5,C194051981,Economic shortage,3,0.53355646
W2429737893,6,C2777286243,Grading (engineering),2,0.5010667
W2429737893,7,C153823671,Water resources,2,0.4564791
W2429737893,8,C524765639,Water resource management,1,0.4284431
W2429737893,9,C76886044,Hydrology (agriculture),2,0.37371868
