id,which_mesh,term,is_major_topic,qualifier_name
W1494929836,1,Allergens,TRUE,analysis
W1494929836,2,Antigen-Antibody Reactions,TRUE,
W1494929836,3,Food Hypersensitivity,TRUE,immunology
W1494929836,4,Allergens,FALSE,isolation & purification
W1494929836,5,Allergens,FALSE,
W1494929836,6,Animals,FALSE,
W1494929836,7,Bacterial Proteins,FALSE,
W1494929836,8,"Chromatography, Gas",FALSE,
W1494929836,9,"Electrophoresis, Disc",FALSE,
W1494929836,10,Fishes,FALSE,
W1494929836,11,Food Hypersensitivity,FALSE,
W1494929836,12,Galactosidases,FALSE,
W1494929836,13,Glucosidases,FALSE,
W1494929836,14,Immune Sera,FALSE,
W1494929836,15,Immunodiffusion,FALSE,
W1494929836,16,In Vitro Techniques,FALSE,
W1494929836,17,Neuraminidase,FALSE,
W1494929836,18,Neutralization Tests,FALSE,
W1494929836,19,Pancreatic Elastase,FALSE,
W1494929836,20,Pepsin A,FALSE,
W1494929836,21,Peptide Hydrolases,FALSE,
W1494929836,22,Skin Tests,FALSE,
W1494929836,23,Tissue Extracts,FALSE,analysis
W1494929836,24,Tissue Extracts,FALSE,
W1494929836,25,Trypsin,FALSE,
W1993749946,1,Apicomplexa,TRUE,cytology
W1993749946,2,Water-Electrolyte Balance,TRUE,
W1993749946,3,Animals,FALSE,
W1993749946,4,Apicomplexa,FALSE,
W1993749946,5,Cilia,FALSE,
W1993749946,6,Clone Cells,FALSE,
W1993749946,7,Female,FALSE,
W1993749946,8,Membranes,FALSE,
W1993749946,9,"Microscopy, Electron",FALSE,
W1993749946,10,"Microscopy, Phase-Contrast",FALSE,
W1993749946,11,Parthenogenesis,FALSE,
W2143658283,1,Blood Flow Velocity,TRUE,
W2143658283,2,Brain,TRUE,blood supply
W2143658283,3,Hydrogen,TRUE,administration & dosage
W2143658283,4,Air,FALSE,
W2143658283,5,Animals,FALSE,
W2143658283,6,Blood-Brain Barrier,FALSE,
W2143658283,7,Brain,FALSE,
W2143658283,8,Carbon Dioxide,FALSE,pharmacology
W2143658283,9,Carbon Dioxide,FALSE,
W2143658283,10,Carotid Arteries,FALSE,
W2143658283,11,Cerebral Arteries,FALSE,
W2143658283,12,Cerebral Arteries,FALSE,physiology
W2143658283,13,Cerebral Cortex,FALSE,
W2143658283,14,Cerebral Cortex,FALSE,blood supply
W2143658283,15,Craniotomy,FALSE,
W2143658283,16,Haplorhini,FALSE,
W2143658283,17,Hydrogen,FALSE,
W2143658283,18,Hyperventilation,FALSE,
W2143658283,19,"Injections, Intra-Arterial",FALSE,
W2143658283,20,Mathematics,FALSE,
W2143658283,21,Time Factors,FALSE,
W2037918717,1,"Chromatography, Paper",TRUE,
W2037918717,2,Erythromycin,TRUE,blood
W2037918717,3,Animals,FALSE,
W2037918717,4,Biological Assay,FALSE,
W2037918717,5,Buffers,FALSE,
W2037918717,6,Dogs,FALSE,
W2037918717,7,Erythromycin,FALSE,
W2037918717,8,Haplorhini,FALSE,
W2037918717,9,Horses,FALSE,
W2037918717,10,Humans,FALSE,
W2037918717,11,Hydrogen-Ion Concentration,FALSE,
W2037918717,12,Immune Sera,FALSE,analysis
W2037918717,13,Immune Sera,FALSE,
W2037918717,14,Kinetics,FALSE,
W2037918717,15,Methods,FALSE,
W2037918717,16,Mice,FALSE,
W2037918717,17,Propionates,FALSE,
W2037918717,18,Propionates,FALSE,blood
W2037918717,19,Rabbits,FALSE,
W2037918717,20,Rats,FALSE,
W2037918717,21,Species Specificity,FALSE,
W2037918717,22,Temperature,FALSE,
W2007894901,1,Fluorescent Antibody Technique,TRUE,
W2007894901,2,Syphilis,TRUE,immunology
W2007894901,3,Adult,FALSE,
W2007894901,4,Chromatography,FALSE,
W2007894901,5,Humans,FALSE,
W2007894901,6,Immunodiffusion,FALSE,
W2007894901,7,Immunoglobulin G,FALSE,analysis
W2007894901,8,Immunoglobulin G,FALSE,
W2007894901,9,Immunoglobulin M,FALSE,analysis
W2007894901,10,Immunoglobulin M,FALSE,
W2007894901,11,Middle Aged,FALSE,
W2007894901,12,Syphilis,FALSE,
W2007894901,13,Syphilis Serodiagnosis,FALSE,
W2007894901,14,"Syphilis, Congenital",FALSE,
W2007894901,15,"Syphilis, Congenital",FALSE,immunology
W2007894901,16,"Syphilis, Latent",FALSE,immunology
W2007894901,17,"Syphilis, Latent",FALSE,
W2007894901,18,Treponema,FALSE,immunology
W2007894901,19,Treponema,FALSE,
W1485160747,1,Chromosome Aberrations,TRUE,
W1485160747,2,Chromosome Disorders,TRUE,
W1485160747,3,Neoplasms,TRUE,genetics
W1485160747,4,Adenocarcinoma,FALSE,
W1485160747,5,Adenocarcinoma,FALSE,genetics
W1485160747,6,Agammaglobulinemia,FALSE,
W1485160747,7,Agammaglobulinemia,FALSE,genetics
W1485160747,8,"Anemia, Sideroblastic",FALSE,
W1485160747,9,"Anemia, Sideroblastic",FALSE,genetics
W1485160747,10,Brain Neoplasms,FALSE,
W1485160747,11,Brain Neoplasms,FALSE,genetics
W1485160747,12,Breast Neoplasms,FALSE,
W1485160747,13,Breast Neoplasms,FALSE,genetics
W1485160747,14,Burkitt Lymphoma,FALSE,
W1485160747,15,Burkitt Lymphoma,FALSE,genetics
W1485160747,16,"Carcinoma, Bronchogenic",FALSE,
W1485160747,17,"Carcinoma, Bronchogenic",FALSE,genetics
W1485160747,18,"Carcinoma, Squamous Cell",FALSE,
W1485160747,19,"Carcinoma, Squamous Cell",FALSE,genetics
W1485160747,20,Chromosomes,FALSE,
W1485160747,21,Chromosomes,FALSE,radiation effects
W1485160747,22,"Chromosomes, Human, 1-3",FALSE,
W1485160747,23,"Chromosomes, Human, 13-15",FALSE,
W1485160747,24,"Chromosomes, Human, 21-22 and Y",FALSE,
W1485160747,25,"Chromosomes, Human, 4-5",FALSE,
W1485160747,26,Clone Cells,FALSE,
W1485160747,27,"Cytopathogenic Effect, Viral",FALSE,
W1485160747,28,Female,FALSE,
W1485160747,29,Humans,FALSE,
W1485160747,30,Karyotyping,FALSE,
W1485160747,31,"Leukemia, Erythroblastic, Acute",FALSE,genetics
W1485160747,32,"Leukemia, Erythroblastic, Acute",FALSE,
W1485160747,33,"Leukemia, Myeloid",FALSE,genetics
W1485160747,34,"Leukemia, Myeloid",FALSE,
W1485160747,35,"Leukemia, Myeloid, Acute",FALSE,genetics
W1485160747,36,"Leukemia, Myeloid, Acute",FALSE,
W1485160747,37,Lung Neoplasms,FALSE,genetics
W1485160747,38,Lung Neoplasms,FALSE,
W1485160747,39,Melanoma,FALSE,genetics
W1485160747,40,Melanoma,FALSE,
W1485160747,41,Meningioma,FALSE,genetics
W1485160747,42,Meningioma,FALSE,
W1485160747,43,Mitosis,FALSE,
W1485160747,44,Neoplasms,FALSE,
W1485160747,45,Oncogenic Viruses,FALSE,
W1485160747,46,Ovarian Neoplasms,FALSE,genetics
W1485160747,47,Ovarian Neoplasms,FALSE,
W1485160747,48,Radiation Genetics,FALSE,
W1485160747,49,"Sarcoma, Ewing",FALSE,genetics
W1485160747,50,"Sarcoma, Ewing",FALSE,
W1485160747,51,Thrombocytopenia,FALSE,genetics
W1485160747,52,Thrombocytopenia,FALSE,
W1485160747,53,Uterine Cervical Neoplasms,FALSE,genetics
W1485160747,54,Uterine Cervical Neoplasms,FALSE,
W1485160747,55,Uterine Neoplasms,FALSE,genetics
W1485160747,56,Uterine Neoplasms,FALSE,
W1485160747,57,Waldenstrom Macroglobulinemia,FALSE,genetics
W1485160747,58,Waldenstrom Macroglobulinemia,FALSE,
W1974614112,1,Basidiomycota,TRUE,
W1974614112,2,Folic Acid,TRUE,metabolism
W1974614112,3,Plant Diseases,TRUE,
W1974614112,4,Plants,TRUE,metabolism
