id,which_concept,concept_id,term,level,score
W1986094627,1,C185798385,Benchmark (surveying),2,0.52303183
W1986094627,2,C2778858636,Prescription drug,3,0.4963041
W1986094627,3,C2426938,Medical prescription,2,0.48533812
W1986094627,4,C2780193402,Pricing strategies,2,0.47319338
W1986094627,5,C71924100,Medicine,0,0.46742198
W1986094627,6,C90673727,Product (mathematics),2,0.46400633
W1986094627,7,C2778220771,Substitution (logic),2,0.424744
W1986094627,8,C162853370,Marketing,1,0.28034174
W1986094627,9,C144133560,Business,0,0.25435972
W1986094627,10,C41008148,Computer science,0,0.21155441
W1986094627,11,C98274493,Pharmacology,1,0.17463532
W1986094627,12,C33923547,Mathematics,0,0.13041916
W1986094627,13,C2524010,Geometry,1,0
W1986094627,14,C13280743,Geodesy,1,0
W1986094627,15,C199360897,Programming language,1,0
W1986094627,16,C205649164,Geography,0,0
W2404517742,1,C177002383,Ballet,3,0.8106491
W2404517742,2,C3020798145,Ballet dancer,4,0.6831939
W2404517742,3,C1862650,Physical therapy,1,0.6294737
W2404517742,4,C71924100,Medicine,0,0.49739102
W2404517742,5,C2778640784,Ankle,2,0.45945057
W2404517742,6,C139265228,Distress,2,0.44639054
W2404517742,7,C187155963,Occupational safety and health,2,0.44614568
W2404517742,8,C2908647359,Population,2,0.44569093
W2404517742,9,C15744967,Psychology,0,0.37584898
W2404517742,10,C147446459,Dance,2,0.22384328
W2404517742,11,C70410870,Clinical psychology,1,0.12210706
W2404517742,12,C141071460,Surgery,1,0.08211738
W2404517742,13,C142362112,Art,0,0
W2404517742,14,C124952713,Literature,1,0
W2404517742,15,C99454951,Environmental health,1,0
W2404517742,16,C142724271,Pathology,1,0
W51686956,1,C2776291583,Intramuscular injection,2,0.67671376
W51686956,2,C42219234,Anesthesia,1,0.5892119
W51686956,3,C2991880133,Pain perception,2,0.5626717
W51686956,4,C26760741,Perception,2,0.5527104
W51686956,5,C71924100,Medicine,0,0.3863338
W51686956,6,C15744967,Psychology,0,0.3800752
W51686956,7,C169760540,Neuroscience,1,0.14573163
W2249400672,1,C150966472,Psychosocial,2,0.6749891
W2249400672,2,C558461103,Anxiety,2,0.60249287
W2249400672,3,C12713177,Perspective (graphical),2,0.46222863
W2249400672,4,C71924100,Medicine,0,0.43708214
