id,which_concept,concept_id,term,level,score
W1991900864,1,C71924100,Medicine,0,0.68742347
W1991900864,2,C2776024998,Atrioventricular node,3,0.6683131
W1991900864,3,C185263204,Electrophysiology,2,0.6583596
W1991900864,4,C85378888,Endocardium,2,0.65652835
W1991900864,5,C70836080,Impulse (physics),2,0.62556255
W1991900864,6,C62611344,Node (physics),2,0.60487854
W1991900864,7,C104397207,Electrical conduction system of the heart,3,0.6039115
W1991900864,8,C83330619,NODAL,2,0.5633329
W1991900864,9,C114021368,Atrium (architecture),3,0.53642863
W1991900864,10,C105702510,Anatomy,1,0.48301396
W1991900864,11,C172100665,Thermal conduction,2,0.44382477
W1991900864,12,C164705383,Cardiology,1,0.354185
W1991900864,13,C2780040984,Electrocardiography,2,0.2402071
W1991900864,14,C126322002,Internal medicine,1,0.23644444
W1991900864,15,C2780283014,Tachycardia,2,0.1151779
W1991900864,16,C121332964,Physics,0,0.10909596
W1991900864,17,C2779161974,Atrial fibrillation,2,0.09287375
W1991900864,18,C24890656,Acoustics,1,0.07513642
W1991900864,19,C62520636,Quantum mechanics,1,0
W1991900864,20,C97355855,Thermodynamics,1,0
W2056314097,1,C2778805511,Citation,2,0.58369005
W2056314097,2,C74909509,Gerontology,1,0.40874594
W2056314097,3,C71924100,Medicine,0,0.40551242
W2056314097,4,C161191863,Library science,1,0.3569708
W2056314097,5,C41008148,Computer science,0,0.14420897
W2058697328,1,C537181965,Sodium,2,0.7801032
W2058697328,2,C87644729,Microsome,3,0.76610076
W2058697328,3,C23265538,ATPase,3,0.6853694
W2058697328,4,C145148216,Ion,2,0.6587057
W2058697328,5,C185592680,Chemistry,0,0.6553606
W2058697328,6,C41625074,Membrane,2,0.5905846
W2058697328,7,C55493867,Biochemistry,1,0.4265812
W2058697328,8,C12554922,Biophysics,1,0.41957387
W2058697328,9,C181199279,Enzyme,2,0.29606622
W2058697328,10,C86803240,Biology,0,0.14588606
W2058697328,11,C178790620,Organic chemistry,1,0.096613795
W2107629551,1,C2781144210,Chloroform,2,0.7592885
W2107629551,2,C2777077568,Hexane,2,0.6827444
W2107629551,3,C2777691172,Benzene,2,0.6468032
W2107629551,4,C2779858419,Ethyl acetate,2,0.5510113
W2107629551,5,C8892853,Surface tension,2,0.5315065
W2107629551,6,C19184958,Vapor pressure,2,0.4892583
W2107629551,7,C131540310,Conductivity,2,0.47227654
W2107629551,8,C185592680,Chemistry,0,0.44757771
W2107629551,9,C43617362,Chromatography,1,0.39228934
W2107629551,10,C192562407,Materials science,0,0.36581683
W2107629551,11,C178790620,Organic chemistry,1,0.22022274
W2107629551,12,C97355855,Thermodynamics,1,0.14359567
W2107629551,13,C147789679,Physical chemistry,1,0.09515533
W2107629551,14,C121332964,Physics,0,0.06337324
W1988893647,1,C2778642596,Abortion,3,0.88169086
W1988893647,2,C199335787,Negative binomial distribution,3,0.4924539
W1988893647,3,C527412718,Interpretation (philosophy),2,0.4541844
W1988893647,4,C106934330,Trait,2,0.43476456
W1988893647,5,C149923435,Demography,1,0.3682688
W1988893647,6,C105795698,Statistics,1,0.34331077
W1988893647,7,C53553401,Genealogy,1,0.32479233
W1988893647,8,C71924100,Medicine,0,0.32185185
W1988893647,9,C33923547,Mathematics,0,0.22221187
W1988893647,10,C86803240,Biology,0,0.21033975
W1988893647,11,C54355233,Genetics,1,0.19128755
W1988893647,12,C2779234561,Pregnancy,2,0.14604682
W1988893647,13,C144024400,Sociology,0,0.13231328
W1988893647,14,C95457728,History,0,0.119975924
W1988893647,15,C41008148,Computer science,0,0.11244258
W1988893647,16,C100906024,Poisson distribution,2,0
W1988893647,17,C199360897,Programming language,1,0
W2079102591,1,C71924100,Medicine,0,0.86869824
W2079102591,2,C2779159893,Thymoma,2,0.72530866
W2079102591,3,C142724271,Pathology,1,0.71668047
W2079102591,4,C2779720271,Lymph,2,0.6546742
W2079102591,5,C2780849966,Lymph node,2,0.6051001
W2079102591,6,C2781140086,Confusion,2,0.57892084
W2079102591,7,C2777562237,Hyperplasia,2,0.49572647
W2079102591,8,C196822366,Parenchyma,2,0.42268777
W2079102591,9,C15744967,Psychology,0,0
W2079102591,10,C11171543,Psychoanalysis,1,0
W2010100115,1,C71924100,Medicine,0,0.8916789
W2010100115,2,C2776232647,Rheumatoid factor,3,0.7534145
W2010100115,3,C2775941552,Isolation (microbiology),2,0.53955
W2010100115,4,C2777575956,Rheumatoid arthritis,2,0.4947085
W2010100115,5,C203014093,Immunology,1,0.38780355
W2010100115,6,C60644358,Bioinformatics,1,0.25300246
W2010100115,7,C86803240,Biology,0,0
W2086887175,1,C2776909261,Phosphatidic acid,4,0.9135495
W2086887175,2,C86803240,Biology,0,0.8466041
W2086887175,3,C87644729,Microsome,3,0.71759725
