id,which_mesh,term,is_major_topic,qualifier_name
W2038359375,1,Phorbol Esters,TRUE,pharmacology
W2038359375,2,Phorbols,TRUE,pharmacology
W2038359375,3,Skin,TRUE,metabolism
W2038359375,4,Tetradecanoylphorbol Acetate,TRUE,pharmacology
W2038359375,5,Uridine,TRUE,metabolism
W2038359375,6,Animals,FALSE,
W2038359375,7,Cell Line,FALSE,
W2038359375,8,"Cells, Cultured",FALSE,
W2038359375,9,"Dose-Response Relationship, Drug",FALSE,
W2038359375,10,Mice,FALSE,
W2038359375,11,Phorbol Esters,FALSE,
W2038359375,12,Phorbols,FALSE,
W2038359375,13,Skin,FALSE,
W2038359375,14,Skin,FALSE,drug effects
W2038359375,15,Tetradecanoylphorbol Acetate,FALSE,
W2038359375,16,Uridine,FALSE,
W1968485473,1,Gallic Acid,TRUE,analogs & derivatives
W1968485473,2,Muramidase,TRUE,metabolism
W1968485473,3,Neutrophils,TRUE,enzymology
W1968485473,4,Phorbols,TRUE,pharmacology
W1968485473,5,Tetradecanoylphorbol Acetate,TRUE,pharmacology
W1968485473,6,Calcium,FALSE,
W1968485473,7,Calcium,FALSE,pharmacology
W1968485473,8,Cytoplasmic Granules,FALSE,
W1968485473,9,Cytoplasmic Granules,FALSE,drug effects
W1968485473,10,Cytoplasmic Granules,FALSE,enzymology
W1968485473,11,Gallic Acid,FALSE,
W1968485473,12,Gallic Acid,FALSE,pharmacology
W1968485473,13,Glucuronidase,FALSE,
W1968485473,14,Glucuronidase,FALSE,blood
W1968485473,15,Humans,FALSE,
W1968485473,16,Kinetics,FALSE,
W1968485473,17,L-Lactate Dehydrogenase,FALSE,
W1968485473,18,L-Lactate Dehydrogenase,FALSE,blood
W1968485473,19,Muramidase,FALSE,
W1968485473,20,Neutrophils,FALSE,
W1968485473,21,Phorbols,FALSE,
W1968485473,22,Tetradecanoylphorbol Acetate,FALSE,
W1996679733,1,Candida,TRUE,enzymology
W1996679733,2,Peroxidases,TRUE,metabolism
W1996679733,3,Acyl Coenzyme A,FALSE,
W1996679733,4,Candida,FALSE,
W1996679733,5,Crystallization,FALSE,
W1996679733,6,Kinetics,FALSE,
W1996679733,7,Peroxidases,FALSE,
W1996679733,8,Peroxidases,FALSE,isolation & purification
W1996679733,9,Spectrophotometry,FALSE,
W1996679733,10,Substrate Specificity,FALSE,
W1965709492,1,Nitrates,TRUE,metabolism
W1965709492,2,Nitric Oxide,TRUE,metabolism
W1965709492,3,Nitrites,TRUE,metabolism
W1965709492,4,Pseudomonas,TRUE,metabolism
W1965709492,5,Isotope Labeling,FALSE,
W1965709492,6,Nitrates,FALSE,
W1965709492,7,Nitric Oxide,FALSE,
W1965709492,8,Nitrites,FALSE,
W1965709492,9,Nitrogen Isotopes,FALSE,
W1965709492,10,Pseudomonas,FALSE,
W1965709492,11,Species Specificity,FALSE,
W4243503802,1,"Aorta, Thoracic",TRUE,analysis
W4243503802,2,Collagen,TRUE,analysis
W4243503802,3,"Diabetes Mellitus, Experimental",TRUE,metabolism
W4243503802,4,Animals,FALSE,
W4243503802,5,"Aorta, Thoracic",FALSE,
W4243503802,6,Collagen,FALSE,
W4243503802,7,Colorimetry,FALSE,
W4243503802,8,"Diabetes Mellitus, Experimental",FALSE,
W4243503802,9,Female,FALSE,
W4243503802,10,Glycosides,FALSE,analysis
W4243503802,11,Glycosides,FALSE,
W4243503802,12,Rats,FALSE,
W2075883530,1,Nitromifene,TRUE,metabolism
W2075883530,2,Oviducts,TRUE,metabolism
W2075883530,3,Pyrrolidines,TRUE,metabolism
W2075883530,4,"Receptors, Estrogen",TRUE,metabolism
W2075883530,5,Tamoxifen,TRUE,metabolism
W2075883530,6,Uterus,TRUE,metabolism
W2075883530,7,Animals,FALSE,
W2075883530,8,Cytosol,FALSE,
W2075883530,9,Cytosol,FALSE,metabolism
W2075883530,10,Estradiol,FALSE,
W2075883530,11,Estradiol,FALSE,metabolism
W2075883530,12,Estradiol,FALSE,pharmacology
W2075883530,13,Female,FALSE,
W2075883530,14,Kinetics,FALSE,
W2075883530,15,Nitromifene,FALSE,
W2075883530,16,Organ Specificity,FALSE,
W2075883530,17,Oviducts,FALSE,
W2075883530,18,Pyrrolidines,FALSE,
W2075883530,19,Rats,FALSE,
W2075883530,20,"Receptors, Estrogen",FALSE,
W2075883530,21,"Receptors, Estrogen",FALSE,drug effects
W2075883530,22,Species Specificity,FALSE,
W2075883530,23,Tamoxifen,FALSE,
W2075883530,24,Uterus,FALSE,
W1985030479,1,Lipoprotein Lipase,TRUE,metabolism
W1985030479,2,Liver,TRUE,enzymology
W1985030479,3,"Pregnancy, Animal",TRUE,
W1985030479,4,Adipose Tissue,FALSE,enzymology
W1985030479,5,Adipose Tissue,FALSE,
W1985030479,6,Animals,FALSE,
W1985030479,7,Female,FALSE,
W1985030479,8,Fetus,FALSE,
W1985030479,9,Lipoprotein Lipase,FALSE,
W1985030479,10,Liver,FALSE,
W1985030479,11,Organ Specificity,FALSE,
W1985030479,12,Pregnancy,FALSE,
W1985030479,13,Protamines,FALSE,pharmacology
W1985030479,14,Protamines,FALSE,
W1985030479,15,Rats,FALSE,
