id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W2021814931,0,https://doi.org/10.1007/bf00422523,Archives of Microbiology,Poly-?-hydroxybutters�ure abbauende Bakterien und Exoenzym,1963-01-01,FALSE,115,article,journal-article,14106079,1,A5065794232,first,Chowdhury Aa,"Institut für Mikrobiologie der Universität Göttingen, Göttingen, Deutschland",University of Göttingen,I74656192,1
W2139458115,154,https://doi.org/10.4049/jimmunol.91.6.724,Journal of Immunology,Oral Immunization and Production of Coproantibody in Human Volunteers,1963-12-01,FALSE,61,article,journal-article,14106293,1,A5063995619,first,Rolf Freter,"From the Department of Microbiology, Jefferson Medical College, Philadelphia and the Departments of Medicine and Microbiology, School of Medicine, University of Maryland, Baltimore","University of Maryland, Baltimore",I126744593,1
W2139458115,154,https://doi.org/10.4049/jimmunol.91.6.724,Journal of Immunology,Oral Immunization and Production of Coproantibody in Human Volunteers,1963-12-01,FALSE,61,article,journal-article,14106293,2,A5018974985,last,Eugene J. Gangarosa,"From the Department of Microbiology, Jefferson Medical College, Philadelphia and the Departments of Medicine and Microbiology, School of Medicine, University of Maryland, Baltimore","University of Maryland, Baltimore",I126744593,1
W2079079711,0,https://doi.org/10.1007/bf00422519,Archives of Microbiology,A crystalline pigment produced from 2-hydroxypyridine by arthrobacter crystallopoietes n.sp.,1963-01-01,FALSE,57,article,journal-article,14106078,1,A5011066669,first,Jerald C. Ensign,"Department of Bacteriology, University of Southern California, Los Angeles,",University of Southern California,I1174212,1
W2079079711,0,https://doi.org/10.1007/bf00422519,Archives of Microbiology,A crystalline pigment produced from 2-hydroxypyridine by arthrobacter crystallopoietes n.sp.,1963-01-01,FALSE,57,article,journal-article,14106078,2,A5008336946,last,Sydney C. Rittenberg,"Department of Bacteriology, University of Southern California, Los Angeles,",University of Southern California,I1174212,1
W1885652802,67,https://doi.org/10.4049/jimmunol.91.6.757,Journal of Immunology,Development of Antibodies against <i>Aeromonas Salmonicida</i> in Trout,1963-12-01,FALSE,38,article,journal-article,14106298,1,A5035406163,first,George E. Krantz,"Department of Bacteriology, The Pennsylvania State University, University Park From the , Pennsylvania",Pennsylvania State University,I130769515,1
W1885652802,67,https://doi.org/10.4049/jimmunol.91.6.757,Journal of Immunology,Development of Antibodies against <i>Aeromonas Salmonicida</i> in Trout,1963-12-01,FALSE,38,article,journal-article,14106298,2,A5053653972,middle,Jack M. Reddecliff,"Department of Bacteriology, The Pennsylvania State University, University Park From the , Pennsylvania",Pennsylvania State University,I130769515,1
W1885652802,67,https://doi.org/10.4049/jimmunol.91.6.757,Journal of Immunology,Development of Antibodies against <i>Aeromonas Salmonicida</i> in Trout,1963-12-01,FALSE,38,article,journal-article,14106298,3,A5066721171,last,Carroll E. Heist,"Department of Bacteriology, The Pennsylvania State University, University Park From the , Pennsylvania",Pennsylvania State University,I130769515,1
W1601618395,61,https://doi.org/10.4049/jimmunol.91.6.721,Journal of Immunology,Evaluation of Indirect Fluorescent Antibody Technique for Detection of Rabies Antibody in Human Sera,1963-12-01,FALSE,24,article,journal-article,14106292,1,A5044609120,first,Jordan Thomas,,,,1
W1601618395,61,https://doi.org/10.4049/jimmunol.91.6.721,Journal of Immunology,Evaluation of Indirect Fluorescent Antibody Technique for Detection of Rabies Antibody in Human Sera,1963-12-01,FALSE,24,article,journal-article,14106292,2,A5038458645,middle,R K Sikes,,,,1
