id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W2408217490,0,,PubMed,[Survey of alcoholism problems in Greeland].,1958-10-09,FALSE,1,article,journal-article,13603852,1,A5052194824,first,C Clemmesen,,,,1
W2419531675,0,,PubMed,[Dexedrine (dextroamphetamine) in the treatment of epilepsy].,1958-10-09,FALSE,1,article,journal-article,13603849,1,A5037816331,first,P Hertoft,,,,1
W2470638551,0,,PubMed,An exploratory study of the behavioral effects of suavitil (benactyzine hydrochloride).,1958-10-01,FALSE,1,article,journal-article,13603890,1,A5053599055,first,Smith Gw,,,,1
W2470638551,0,,PubMed,An exploratory study of the behavioral effects of suavitil (benactyzine hydrochloride).,1958-10-01,FALSE,1,article,journal-article,13603890,2,A5056292283,middle,Uhr L,,,,1
W2470638551,0,,PubMed,An exploratory study of the behavioral effects of suavitil (benactyzine hydrochloride).,1958-10-01,FALSE,1,article,journal-article,13603890,3,A5038955650,middle,Pollard Jc,,,,1
W2470638551,0,,PubMed,An exploratory study of the behavioral effects of suavitil (benactyzine hydrochloride).,1958-10-01,FALSE,1,article,journal-article,13603890,4,A5001160226,last,Miller Jg,,,,1
W2992242128,0,,PubMed,[Corneal nerves in keratoplasty].,1958-09-01,FALSE,1,article,journal-article,13603971,1,A5032317967,first,Abramov Vg,,,,1
W2271352966,0,,PubMed,"[Ureterocele in children; clinical manifestations, diagnosis & treatment].",1958-10-16,FALSE,0,article,journal-article,13603854,1,A5087053492,first,Jonathan Lund,,,,1
W2394672934,0,,PubMed,[Electron microscopic studies of glomeruli in percutaneous renal biopsy].,1958-10-09,FALSE,0,article,journal-article,13603847,1,A5022985306,first,Dalgaard Oz,,,,1
W2396174244,0,,PubMed,[Modern theoretical basis of physical therapy].,1958-01-01,FALSE,0,article,journal-article,13603956,1,A5091865089,first,Obrosov An,,,,1
W2397000022,0,,PubMed,[Content and synthesis of nucleic acids in the liver in subacute plutonium poisoning].,1958-09-01,FALSE,0,article,journal-article,13604017,1,A5065631691,first,В.В. Константинова,,,,1
W2397000022,0,,PubMed,[Content and synthesis of nucleic acids in the liver in subacute plutonium poisoning].,1958-09-01,FALSE,0,article,journal-article,13604017,2,A5026727822,last,R.E. Libinzon,,,,1
W2397585586,0,,PubMed,[Principles of the preparation for conscious childbirth].,1958-11-01,FALSE,0,article,journal-article,13603876,1,A5071482643,first,María Cecilia Ruiz Ferrón,,,,1
W2397585586,0,,PubMed,[Principles of the preparation for conscious childbirth].,1958-11-01,FALSE,0,article,journal-article,13603876,2,A5085717830,last,B Laramée,,,,1
W2402285481,0,,PubMed,"[Protein composition of the kidneys, serum and urine in rats following induction of renal lesions by salts of heavy metals].",1958-09-01,FALSE,0,article,journal-article,13604024,1,A5048076551,first,Lebedeva Nk,,,,1
W2403793128,0,,PubMed,[Amino acid composition of human epidermis].,1958-09-01,FALSE,0,article,journal-article,13604026,1,A5034184365,first,S. S. Debov,,,,1
W2403793128,0,,PubMed,[Amino acid composition of human epidermis].,1958-09-01,FALSE,0,article,journal-article,13604026,2,A5028759370,last,E V Grunt,,,,1
W2404518087,0,,PubMed,[Acute myocarditis following a virus influenza; 2 cases].,1958-10-02,FALSE,0,article,journal-article,13603844,1,A5058313539,first,H Lisager,,,,1
W2405203651,0,,PubMed,[Glycogen of the choroid plexus and age factor in chemical composition of the cerebrospinal fluid].,1958-09-01,FALSE,0,article,journal-article,13604018,1,A5039664136,first,Purin Vr,,,,1
W2407687016,0,,PubMed,[Role of estrogens & androgens in the treatment of various neoplasia].,1958-11-01,FALSE,0,article,journal-article,13603881,1,A5040965913,first,Grignon Ce,,,,1
W2410407920,0,,PubMed,[Medical physical culture as a method of restorative therapy in circulatory diseases].,1958-01-01,FALSE,0,article,journal-article,13603947,1,A5043861929,first,Moshkov Vn,,,,1
W2410960100,0,,PubMed,[Current treatment of arterial hypertension].,1958-11-01,FALSE,0,article,journal-article,13603870,1,A5022102417,first,Jacques Genest,,,,1
W2411561012,0,,PubMed,[Ammonia and glutamine content in the brain in bacterial intoxication].,1958-09-01,FALSE,0,article,journal-article,13604022,1,A5018637784,first,Vyshepan Ed,,,,1
W2411561012,0,,PubMed,[Ammonia and glutamine content in the brain in bacterial intoxication].,1958-09-01,FALSE,0,article,journal-article,13604022,2,A5011503286,last,Porfir'eva Rp,,,,1
