id,which_concept,concept_id,term,level,score
W2015852058,1,C150966472,Psychosocial,2,0.6896125
W2015852058,2,C122980154,Feeling,2,0.62593704
W2015852058,3,C2781232474,Type 1 diabetes,3,0.5465174
W2015852058,4,C138496976,Developmental psychology,1,0.5344374
W2015852058,5,C26760741,Perception,2,0.51221174
W2015852058,6,C15744967,Psychology,0,0.50537854
W2015852058,7,C44725695,Normative,2,0.4972823
W2015852058,8,C2775941552,Isolation (microbiology),2,0.45734665
W2015852058,9,C190248442,Qualitative research,2,0.45118576
W2015852058,10,C71924100,Medicine,0,0.4378937
W2015852058,11,C70410870,Clinical psychology,1,0.35522732
W2015852058,12,C555293320,Diabetes mellitus,2,0.24544513
W2015852058,13,C77805123,Social psychology,1,0.15608117
W2015852058,14,C118552586,Psychiatry,1,0.14231277
W2015852058,15,C36289849,Social science,1,0
W2015852058,16,C138885662,Philosophy,0,0
W2015852058,17,C111472728,Epistemology,1,0
W2015852058,18,C169760540,Neuroscience,1,0
W2015852058,19,C144024400,Sociology,0,0
W2015852058,20,C134018914,Endocrinology,1,0
W2015852058,21,C89423630,Microbiology,1,0
W2015852058,22,C86803240,Biology,0,0
W1903890360,1,C2779910956,Campylobacter,3,0.8621118
W1903890360,2,C86803240,Biology,0,0.80051553
W1903890360,3,C89423630,Microbiology,1,0.663216
W1903890360,4,C61716771,Feces,2,0.64571750000000006
W1903890360,5,C2776460866,Pathogen,2,0.60319704
W1903890360,6,C90583042,Multiplex polymerase chain reaction,4,0.5534843
W1903890360,7,C2776957140,Campylobacter jejuni,3,0.5399217
W1903890360,8,C159047783,Virology,1,0.3478711
W1903890360,9,C523546767,Bacteria,2,0.28580332
W1903890360,10,C49105822,Polymerase chain reaction,3,0.23531169
W1903890360,11,C104317684,Gene,2,0.16765276
W1903890360,12,C54355233,Genetics,1,0.06744522
W2020623502,1,C2778004101,Antioxidant,2,0.6093053
W2020623502,2,C31896038,Cholinesterase,2,0.53923345
W2020623502,3,C185592680,Chemistry,0,0.4734504
W2020623502,4,C556039675,Traditional medicine,1,0.4609945
W2020623502,5,C17077164,Inhibitory postsynaptic potential,2,0.45244285
W2020623502,6,C59822182,Botany,1,0.4379383
W2020623502,7,C86803240,Biology,0,0.3363675
W2020623502,8,C98274493,Pharmacology,1,0.23136923
W2020623502,9,C55493867,Biochemistry,1,0.20588744
W2020623502,10,C71924100,Medicine,0,0.10600829
W2020623502,11,C169760540,Neuroscience,1,0.050667346
W1977118109,1,C2778139618,Workforce,2,0.8970324
W1977118109,2,C202789569,Aging in the American workforce,3,0.8173422
W1977118109,3,C71924100,Medicine,0,0.76855105
W1977118109,4,C519517224,Mythology,2,0.7397848
W1977118109,5,C13774568,Population ageing,3,0.72722524
W1977118109,6,C194051981,Economic shortage,3,0.7175331
W1977118109,7,C159110408,Nursing,1,0.5256834
W1977118109,8,C2908647359,Population,2,0.507783
W1977118109,9,C541746794,Gerontological nursing,2,0.4772789
W1977118109,10,C74909509,Gerontology,1,0.41289052
W1977118109,11,C99454951,Environmental health,1,0.105416656
W1977118109,12,C50522688,Economic growth,1,0.057813287
W1977118109,13,C2778137410,Government (linguistics),2,0
W1977118109,14,C138885662,Philosophy,0,0
W1977118109,15,C41895202,Linguistics,1,0
W1977118109,16,C27206212,Theology,1,0
W1977118109,17,C162324750,Economics,0,0
W1241912345,1,C2780407378,Overtime,2,0.8095323
W1241912345,2,C2777512617,Staffing,2,0.7858249
W1241912345,3,C27400517,Absenteeism,2,0.7195719
W1241912345,4,C26077564,Turnover,2,0.67354953
W1241912345,5,C71924100,Medicine,0,0.581738
W1241912345,6,C159110408,Nursing,1,0.5660614
W1241912345,7,C2718322,Job satisfaction,2,0.5133051
W1241912345,8,C2781385661,Acute care,3,0.47224993
W1241912345,9,C2909486433,Job dissatisfaction,3,0.4290983
W1241912345,10,C512399662,Family medicine,1,0.36974126
W1241912345,11,C15744967,Psychology,0,0.27292255
W1241912345,12,C160735492,Health care,2,0.209591
W1241912345,13,C77805123,Social psychology,1,0
W1241912345,14,C187736073,Management,1,0
W1241912345,15,C17744445,Political science,0,0
W1241912345,16,C199539241,Law,1,0
W1241912345,17,C162324750,Economics,0,0
W1241912345,18,C50522688,Economic growth,1,0
W2123134806,1,C2776120307,Artemisinin,4,0.7991213
W2123134806,2,C2777576037,Saccharomyces cerevisiae,3,0.70612866
W2123134806,3,C86803240,Biology,0,0.66784024
W2123134806,4,C121587506,Mode of action,2,0.6308762
W2123134806,5,C2779222958,Yeast,2,0.6307011
W2123134806,6,C519063684,Calcium,2,0.6035408
W2123134806,7,C55493867,Biochemistry,1,0.59831816
W2123134806,8,C28859421,Mitochondrion,2,0.44218504
W2123134806,9,C149011108,Transporter,3,0.41673014
W2123134806,10,C2778371730,Plasmodium falciparum,3,0.3915143
W2123134806,11,C95444343,Cell biology,1,0.34284866
W2123134806,12,C185592680,Chemistry,0,0.21874714
W2123134806,13,C104317684,Gene,2,0.20180047
W2123134806,14,C2778048844,Malaria,2,0.099755764
W2123134806,15,C178790620,Organic chemistry,1,0
W2123134806,16,C203014093,Immunology,1,0
W1983019128,1,C2781327020,Alkane,3,0.9449067
W1983019128,2,C2777721518,AlkB,4,0.78691816
W1983019128,3,C2777289219,Substrate (aquarium),2,0.53888893
W1983019128,4,C27911776,Thermophile,3,0.5108149
W1983019128,5,C100544194,Fermentation,2,0.49755457
W1983019128,6,C2778022156,Strain (injury),2,0.44833332
W1983019128,7,C55493867,Biochemistry,1,0.43563047
W1983019128,8,C523546767,Bacteria,2,0.42350158
W1983019128,9,C185592680,Chemistry,0,0.41646588
W1983019128,10,C86803240,Biology,0,0.36668766
W1983019128,11,C161790260,Catalysis,2,0.23963839
W1983019128,12,C104317684,Gene,2,0.20531115
W1983019128,13,C181199279,Enzyme,2,0.12711376
W1983019128,14,C547475151,Escherichia coli,3,0.09303844
W1983019128,15,C18903297,Ecology,1,0
W1983019128,16,C54355233,Genetics,1,0
W1983019128,17,C105702510,Anatomy,1,0
W2047491267,1,C86803240,Biology,0,0.53607076
W2047491267,2,C2777278459,Essential oil,2,0.508106
W2047491267,3,C556039675,Traditional medicine,1,0.475568
W2047491267,4,C2777752497,IC50,3,0.41528368
W2047491267,5,C59822182,Botany,1,0.36108267
W2047491267,6,C185592680,Chemistry,0,0.32717058
W2047491267,7,C202751555,In vitro,2,0.29137063
W2047491267,8,C55493867,Biochemistry,1,0.26227793
W2047491267,9,C71924100,Medicine,0,0.08245286
W2022349390,1,C2781076698,Aryl,3,0.89115083
W2022349390,2,C147897179,Topoisomerase,3,0.55736303
W2022349390,3,C185592680,Chemistry,0,0.5351399
W2022349390,4,C181199279,Enzyme,2,0.45558318
W2022349390,5,C178790620,Organic chemistry,1,0.24710509
W2022349390,6,C2780263894,Alkyl,2,0.0528723
W67096059,1,C2910404990,Infantile colic,3,0.92459136
W67096059,2,C71924100,Medicine,0,0.70188487
W67096059,3,C137627325,Etiology,2,0.6912108
W67096059,4,C2775980262,Prebiotic,2,0.5034961
W67096059,5,C61511704,Incidence (geometry),2,0.47698432
W67096059,6,C187212893,Pediatrics,1,0.4347219
W67096059,7,C27415008,Psychological intervention,2,0.41592366
W67096059,8,C126322002,Internal medicine,1,0.28175402
W67096059,9,C2778013503,Crying,2,0.23572585
W67096059,10,C31903555,Food science,1,0.21797332
W67096059,11,C118552586,Psychiatry,1,0.12490314
W67096059,12,C86803240,Biology,0,0.116864234
W67096059,13,C121332964,Physics,0,0
W67096059,14,C120665830,Optics,1,0
W162425635,1,C71924100,Medicine,0,0.9259676
W162425635,2,C2777074255,Thyroidectomy,3,0.7432841
W162425635,3,C2778812048,Hypocalcaemia,3,0.7358183
W162425635,4,C526584372,Thyroid,2,0.44393024
W162425635,5,C3019719930,Predictive value,2,0.42767683
W162425635,6,C150173356,Serous fluid,2,0.41585138
W162425635,7,C141071460,Surgery,1,0.39422035
W162425635,8,C126322002,Internal medicine,1,0.38038555
W162425635,9,C90924648,Gastroenterology,1,0.3684048
W162425635,10,C519063684,Calcium,2,0.2606992
