id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W3091687631,0,,,About an analyzable Case of the Encounter of Excitation waves in the central Heart system.,1947-04-01,FALSE,12,article,journal-article,18900821,1,A5048188053,first,Peter Hoffmann,,,,1
W2069193314,113,https://doi.org/10.1111/j.1699-0463.1947.tb00601.x,Acta pathologica et microbiologica Scandinavica,THE Rh GENOTYPES OF A SERIES OF OSLO BLOOD DONORS,1947-03-01,FALSE,9,article,journal-article,18900900,1,A5021445541,first,Otto Hartmann,"FROM STATE INSTITUTE OF PUBLIC HEALTH, OSLO.",,,1
W2069193314,113,https://doi.org/10.1111/j.1699-0463.1947.tb00601.x,Acta pathologica et microbiologica Scandinavica,THE Rh GENOTYPES OF A SERIES OF OSLO BLOOD DONORS,1947-03-01,FALSE,9,article,journal-article,18900900,2,A5030018946,middle,A. E. Mourant,"MINISTRY OF HEALTH, BLOOD GROUP REFERENCE LABORATORY, LISTER INSTITUTE, LONDON.",Lister Institute of Preventive Medicine,I87208433,1
W2069193314,113,https://doi.org/10.1111/j.1699-0463.1947.tb00601.x,Acta pathologica et microbiologica Scandinavica,THE Rh GENOTYPES OF A SERIES OF OSLO BLOOD DONORS,1947-03-01,FALSE,9,article,journal-article,18900900,3,A5078210139,last,R. R. Race,"MEDICAL RESEARCH COUNCIL BLOOD GROUP RESEARCH UNIT, LISTER INSTITUTE, LONDON.",Lister Institute of Preventive Medicine,I87208433,1
W3090711410,0,,Archives internationales de pharmacodynamie et de thérapie,On the Pharmacology of Di-Isopropyl-Fluorophosphonate (D. F. P.) and the role of Cholinesterases,1947-06-01,FALSE,3,article,journal-article,18900942,1,A5039587600,first,C Heymans,,,,1
W3090711410,0,,Archives internationales de pharmacodynamie et de thérapie,On the Pharmacology of Di-Isopropyl-Fluorophosphonate (D. F. P.) and the role of Cholinesterases,1947-06-01,FALSE,3,article,journal-article,18900942,2,A5012669301,last,Jerry Jacob,,,,1
W2412731017,0,,Quarterly journal of pharmacy and pharmacology,The evaluation of the bactericidal activity of ethylene glycol and some of its monoalkyl ethers against Bacterium coli; conversion of the sigmoid survivor-time disinfection curve to a linear relationship.,1947-10-01,FALSE,1,article,journal-article,18900969,1,A5090153250,first,H. Berry,,,,1
W2412731017,0,,Quarterly journal of pharmacy and pharmacology,The evaluation of the bactericidal activity of ethylene glycol and some of its monoalkyl ethers against Bacterium coli; conversion of the sigmoid survivor-time disinfection curve to a linear relationship.,1947-10-01,FALSE,1,article,journal-article,18900969,2,A5019688126,last,I Michaels,,,,1
W2466479339,0,,Archives internationales de pharmacodynamie et de thérapie,"Quantitative evaluation of analgetic action in guinea pigs; morphine, ethyl l-methyl-4-phenylpiperidine-4-carboxylate (demerol) and acetylsalicylic acid.",1947-06-01,FALSE,1,article,journal-article,18900941,1,A5003586788,first,Winder Cv,,,,1
W2470848600,0,,Archives internationales de pharmacodynamie et de thérapie,Thromboplastic properties of penicillin and streptomycin.,1947-06-01,FALSE,1,article,journal-article,18900953,1,A5057549365,first,Macht Di,,,,1
W3091183125,0,,Archives internationales de pharmacodynamie et de thérapie,Sex hormones and nervous system.,1947-06-01,FALSE,1,article,journal-article,18900945,1,A5049909003,first,P Chauchard,,,,1
W2085339489,26,https://doi.org/10.1017/s0022215100008744,The Journal of Laryngology & Otology,Percaine as a Cocaine Substitute,1948-02-01,FALSE,0,article,journal-article,18900881,1,A5051357204,first,Allan S. Brown,,,,1
W2085339489,26,https://doi.org/10.1017/s0022215100008744,The Journal of Laryngology & Otology,Percaine as a Cocaine Substitute,1948-02-01,FALSE,0,article,journal-article,18900881,2,A5063144127,last,J. Howrie,,,,1
