id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W1563842287,1,https://doi.org/10.1292/jvms1939.28.321,The Japanese journal of veterinary science,EFFECT OF DIETARY CONDITIONS UPON SERUM-AND MILK-UREA NITROGEN IN COWS : I. SERUM-AND MILK-UREA NITROGEN AS AFFECTED BY PROTEIN INTAKE,1966-01-01,FALSE,25,article,journal-article,6010002,1,A5054619553,first,Yu Ide,,,,1
W1563842287,1,https://doi.org/10.1292/jvms1939.28.321,The Japanese journal of veterinary science,EFFECT OF DIETARY CONDITIONS UPON SERUM-AND MILK-UREA NITROGEN IN COWS : I. SERUM-AND MILK-UREA NITROGEN AS AFFECTED BY PROTEIN INTAKE,1966-01-01,FALSE,25,article,journal-article,6010002,2,A5003758865,middle,Koichi Shimbayashi,,,,1
W1563842287,1,https://doi.org/10.1292/jvms1939.28.321,The Japanese journal of veterinary science,EFFECT OF DIETARY CONDITIONS UPON SERUM-AND MILK-UREA NITROGEN IN COWS : I. SERUM-AND MILK-UREA NITROGEN AS AFFECTED BY PROTEIN INTAKE,1966-01-01,FALSE,25,article,journal-article,6010002,3,A5068315361,last,Toshio Yonemura,,,,1
W2326997849,1,https://doi.org/10.1292/jvms1939.28.307,The Japanese journal of veterinary science,ISOLATION OF A HERPES VIRUS FROM A DISEASED ADULT DOG IN JAPAN,1966-01-01,FALSE,24,article,journal-article,6010000,1,A5040228680,first,Tsunemasa Motohashi,,,,1
W2326997849,1,https://doi.org/10.1292/jvms1939.28.307,The Japanese journal of veterinary science,ISOLATION OF A HERPES VIRUS FROM A DISEASED ADULT DOG IN JAPAN,1966-01-01,FALSE,24,article,journal-article,6010000,2,A5047051233,last,Masanori Tajima,,,,1
W2030409466,0,https://doi.org/10.1016/s0033-3182(66)72062-3,Psychosomatics,Psychophysiologic (Psychosomatic) Disorders of the Vulvovaginal Tract,1966-11-01,FALSE,2,article,journal-article,6010010,1,A5087182269,first,Paul J. Poinsard,Doctor Poinsard is Clinical Professor of Psychiatry Jefferson Medical College,Jefferson College,I858669146,1
W2418246258,0,,PubMed,Longitudinal study on the physical growth in Japanese. (4). Growth in lengths of extremities during the first three years of life.,1966-12-01,FALSE,2,article,journal-article,6010014,1,A5087668797,first,Harumi Terada,,,,1
W2418246258,0,,PubMed,Longitudinal study on the physical growth in Japanese. (4). Growth in lengths of extremities during the first three years of life.,1966-12-01,FALSE,2,article,journal-article,6010014,2,A5033034187,last,Hiroshi Hoshi,,,,1
W578286543,0,,PubMed,Retrocaval ureter associated with polycystic disease of the kidneys: treated by division and reanastomosis of the vena cava.,1966-12-01,FALSE,2,article,journal-article,6010023,1,A5019967415,first,Yutaka Fujii,,,,1
W578286543,0,,PubMed,Retrocaval ureter associated with polycystic disease of the kidneys: treated by division and reanastomosis of the vena cava.,1966-12-01,FALSE,2,article,journal-article,6010023,2,A5052747469,middle,Susumu Sasabe,,,,1
W578286543,0,,PubMed,Retrocaval ureter associated with polycystic disease of the kidneys: treated by division and reanastomosis of the vena cava.,1966-12-01,FALSE,2,article,journal-article,6010023,3,A5002307047,last,Toru Araki,,,,1
W2018248717,2,https://doi.org/10.1292/jvms1939.28.287,The Japanese journal of veterinary science,"EXPERIMENTAL STUDIES ON ANCYLOSTOIASIS IN CATS : I. ANCYLOSTOMA CANINUM ERCOLANI, 1859 AND A.TUBAEFORME ZEDER, 1800 FOUND IN CATS IN JAPAN",1966-01-01,FALSE,1,article,journal-article,6009999,1,A5091804873,first,Shin Okoshi,,,,1
W2018248717,2,https://doi.org/10.1292/jvms1939.28.287,The Japanese journal of veterinary science,"EXPERIMENTAL STUDIES ON ANCYLOSTOIASIS IN CATS : I. ANCYLOSTOMA CANINUM ERCOLANI, 1859 AND A.TUBAEFORME ZEDER, 1800 FOUND IN CATS IN JAPAN",1966-01-01,FALSE,1,article,journal-article,6009999,2,A5070084046,last,Yoshihiko Murata,,,,1
W2410007785,0,,PubMed,[Psychic states and diurnal rhythm of plasma 17-hydroxycorticosteroids--a psychophysiological study of emotion].,1966-12-01,FALSE,1,article,journal-article,6010006,1,A5011374845,first,T Moroji,,,,1
W2419097308,0,,PubMed,[An electron microscopic study on myoclonus (Lafora body) in postmortem and biopsy specimens].,1966-12-01,FALSE,1,article,journal-article,6010009,1,A5075301374,first,M Nanba,,,,1
W2419097308,0,,PubMed,[An electron microscopic study on myoclonus (Lafora body) in postmortem and biopsy specimens].,1966-12-01,FALSE,1,article,journal-article,6010009,2,A5085416114,last,Yinhua Ni,,,,1
W2096995116,0,,PubMed,The secretory cycle of the pancreatic exocrine cell.,1966-12-01,FALSE,0,article,journal-article,6010015,1,A5086601827,first,G E Palade,,,,1
W2277703204,0,,PubMed,[An electroencephalographic study during sleep of acute carbon monoxide poisoning].,1966-12-01,FALSE,0,article,journal-article,6010008,1,A5003011204,first,Kazutoyo Inanaga,,,,1
W2277703204,0,,PubMed,[An electroencephalographic study during sleep of acute carbon monoxide poisoning].,1966-12-01,FALSE,0,article,journal-article,6010008,2,A5088754230,middle,K Kuhara,,,,1
