id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,athr_name,raw_affl,inst,inst_id,which_affl
W1983107723,32,https://doi.org/10.1139/y71-158,Canadian Journal of Physiology and Pharmacology,γ-Aminobutyric Acid and a Caudato-Nigral Inhibition,1971-12-01,FALSE,134,article,journal-article,5142317,1,A5091029706,first,P. Feltz,,,,1
W2058442853,80,https://doi.org/10.1139/y71-149,Canadian Journal of Physiology and Pharmacology,Neurophysiological Studies of Harmaline-Induced Tremor in the Cat,1971-12-01,FALSE,97,article,journal-article,5142309,1,A5019848091,first,Y. Lamarre,,,,1
W2058442853,80,https://doi.org/10.1139/y71-149,Canadian Journal of Physiology and Pharmacology,Neurophysiological Studies of Harmaline-Induced Tremor in the Cat,1971-12-01,FALSE,97,article,journal-article,5142309,2,A5018183687,last,Lise‐Andrée Mercier,,,,1
W2046318729,110,https://doi.org/10.1139/y71-145,Canadian Journal of Physiology and Pharmacology,Regional Differences in Rates of Insorption of Sodium and Water from the Human Large Intestine,1971-12-01,FALSE,53,article,journal-article,5142306,1,A5054477661,first,Ghislain Devroede,,,,1
W2046318729,110,https://doi.org/10.1139/y71-145,Canadian Journal of Physiology and Pharmacology,Regional Differences in Rates of Insorption of Sodium and Water from the Human Large Intestine,1971-12-01,FALSE,53,article,journal-article,5142306,2,A5059873631,middle,Sidney F. Phillips,,,,1
W2046318729,110,https://doi.org/10.1139/y71-145,Canadian Journal of Physiology and Pharmacology,Regional Differences in Rates of Insorption of Sodium and Water from the Human Large Intestine,1971-12-01,FALSE,53,article,journal-article,5142306,3,A5023977940,middle,Charles F. Code,,,,1
W2046318729,110,https://doi.org/10.1139/y71-145,Canadian Journal of Physiology and Pharmacology,Regional Differences in Rates of Insorption of Sodium and Water from the Human Large Intestine,1971-12-01,FALSE,53,article,journal-article,5142306,4,A5004109324,last,James Lind,,,,1
W2007136485,141,https://doi.org/10.1139/y71-153,Canadian Journal of Physiology and Pharmacology,Biochemical and Morphological Parameters of Taurolithocholate-Induced Cholestasis,1971-12-01,FALSE,44,article,journal-article,5142313,1,A5006500661,first,Brian G. Priestly,,,,1
W2007136485,141,https://doi.org/10.1139/y71-153,Canadian Journal of Physiology and Pharmacology,Biochemical and Morphological Parameters of Taurolithocholate-Induced Cholestasis,1971-12-01,FALSE,44,article,journal-article,5142313,2,A5076632634,middle,Michel Côté,,,,1
W2007136485,141,https://doi.org/10.1139/y71-153,Canadian Journal of Physiology and Pharmacology,Biochemical and Morphological Parameters of Taurolithocholate-Induced Cholestasis,1971-12-01,FALSE,44,article,journal-article,5142313,3,A5082420405,last,Gàbriel L. Plaa,,,,1
