id,which_concept,concept_id,term,level,score
W1939912932,1,C79115784,Hydrogenase,3,0.99171484
W1939912932,2,C523546767,Bacteria,2,0.6910254
W1939912932,3,C86803240,Biology,0,0.6157081
W1939912932,4,C55493867,Biochemistry,1,0.6061916
W1939912932,5,C181199279,Enzyme,2,0.60595477
W1939912932,6,C101660505,Polyacrylamide gel electrophoresis,3,0.47444427
W1939912932,7,C116084860,Gel electrophoresis,2,0.42055336
W1939912932,8,C40250595,Electrophoresis,2,0.414628
W1939912932,9,C89423630,Microbiology,1,0.34951952
W1939912932,10,C54355233,Genetics,1,0
W1509782182,1,C71924100,Medicine,0,0.93532825
W1509782182,2,C164705383,Cardiology,1,0.7257033
W1509782182,3,C23036609,Parasternal line,2,0.69093144
W1509782182,4,C126322002,Internal medicine,1,0.6830447
W1509782182,5,C2778921608,Ventricle,2,0.5909231
W1509782182,6,C2778704086,Chest pain,2,0.4906968
W1509782182,7,C192244848,T wave,3,0.47891772
W1509782182,8,C57900726,Diastole,3,0.42236456
W1509782182,9,C80093799,Intracardiac injection,2,0.4162844
W1509782182,10,C84393581,Blood pressure,2,0.36772227
W1509782182,11,C141071460,Surgery,1,0.3407388
W1509782182,12,C2780040984,Electrocardiography,2,0.25618964
W2398467087,1,C71924100,Medicine,0,0.5453292
W2398467087,2,C44519122,Medical laboratory,2,0.46609604
W2398467087,3,C2992019943,General hospital,2,0.4525213
W2398467087,4,C161191863,Library science,1,0.39542916
W2398467087,5,C512399662,Family medicine,1,0.31569025
W2398467087,6,C142724271,Pathology,1,0.21297213
W2398467087,7,C41008148,Computer science,0,0
W2411357946,1,C71924100,Medicine,0,0.96673894
W2411357946,2,C2776952295,Hereditary spherocytosis,2,0.878641
W2411357946,3,C2779245863,Spherocytosis,4,0.58586514
W2411357946,4,C187212893,Pediatrics,1,0.44131982
W2411357946,5,C126322002,Internal medicine,1,0.18386382
W2411357946,6,C2776309230,Splenectomy,3,0.098841010000000007
W2411357946,7,C2780931953,Spleen,2,0
W2423024096,1,C2777344606,Alcohol dehydrogenase,3,0.81509674
W2423024096,2,C2780161600,Ethanol,2,0.67433345
W2423024096,3,C2781066024,Alcohol,2,0.5527177
W2423024096,4,C2781415988,Alcohol oxidoreductase,4,0.43189234
W2423024096,5,C185592680,Chemistry,0,0.38947305
W2423024096,6,C71924100,Medicine,0,0.3869856
W2423024096,7,C55493867,Biochemistry,1,0.33403593
W2423024096,8,C43617362,Chromatography,1,0.33128875
W2423024096,9,C75520062,"NAD+ kinase",3,0.16562471
W2423024096,10,C181199279,Enzyme,2,0.16408613
W2416235173,1,C71924100,Medicine,0,0.97091603
W2416235173,2,C2779053571,Primary hyperparathyroidism,2,0.73335934
W2416235173,3,C2775945674,Hyperparathyroidism,2,0.5538171
W2416235173,4,C81880429,Osteoid,2,0.5200436
W2416235173,5,C2777977315,Primary (astronomy),2,0.46343905
W2416235173,6,C126322002,Internal medicine,1,0.299222
W2416235173,7,C121332964,Physics,0,0
W2416235173,8,C1276947,Astronomy,1,0
W63340703,1,C2776556313,Downtown,2,0.6919842
W63340703,2,C2780031333,Enteritis,2,0.6629582
W63340703,3,C71924100,Medicine,0,0.50237465
W63340703,4,C95457728,History,0,0.4860409
W63340703,5,C161191863,Library science,1,0.41780728
W63340703,6,C61434518,General surgery,1,0.3621828
W63340703,7,C142724271,Pathology,1,0.15578717
W63340703,8,C126322002,Internal medicine,1,0.14090246
W63340703,9,C41008148,Computer science,0,0
W127588637,1,C67101536,George (robot),2,0.5962844
W127588637,2,C161191863,Library science,1,0.557343
W127588637,3,C71924100,Medicine,0,0.42647368
W127588637,4,C512399662,Family medicine,1,0.35293108
W127588637,5,C74909509,Gerontology,1,0.35006547
W127588637,6,C95457728,History,0,0.2429477
W127588637,7,C52119013,Art history,1,0.17005405
W127588637,8,C41008148,Computer science,0,0.09333593
W2418466253,1,C71924100,Medicine,0,0.3905251
W2436508728,1,C71924100,Medicine,0,0.9671027
W2436508728,2,C2778074680,Cannula,2,0.75928015
W2436508728,3,C2777153553,Cystic duct,3,0.7201857
W2436508728,4,C2777683338,Cholangiography,2,0.6833869
W2436508728,5,C2781212128,Duct (anatomy),2,0.46732393
W2436508728,6,C126838900,Radiology,1,0.39864784
W2436508728,7,C141071460,Surgery,1,0.36235684
W2436508728,8,C61434518,General surgery,1,0.34765172
W2436508728,9,C2776641081,Cholecystectomy,2,0.23892283
W2420675567,1,C2780016130,Appendicitis,2,0.7545506
W2420675567,2,C2776002364,Hidradenitis suppurativa,3,0.65856135
W2420675567,3,C71924100,Medicine,0,0.5705036
W2420675567,4,C61434518,General surgery,1,0.4501224
W2420675567,5,C16005928,Dermatology,1,0.41418505
W2420675567,6,C142724271,Pathology,1,0.26440275
W2420675567,7,C2779134260,Disease,2,0
W2423885287,1,C71924100,Medicine,0,0.9415076
W2423885287,2,C2778715743,Prosthesis,2,0.68907106
W2423885287,3,C171056886,Regeneration (biology),2,0.6148417
W2423885287,4,C2779777945,Bile duct,2,0.48428196
W2423885287,5,C199343813,Dentistry,1,0.46430805000000003
W2423885287,6,C141071460,Surgery,1,0.44663447
W2423885287,7,C105702510,Anatomy,1,0.38031745
W2423885287,8,C95444343,Cell biology,1,0.104593486
W2423885287,9,C86803240,Biology,0,0
W2265992780,1,C71924100,Medicine,0,0.8787975
W2265992780,2,C530467964,Carbon dioxide,2,0.7422256
W2265992780,3,C540031477,Oxygen,2,0.61028653
W2265992780,4,C96250715,Estimation,2,0.59286714
W2265992780,5,C30772137,Consumption (sociology),2,0.56892973
W2265992780,6,C2778348673,Production (economics),2,0.4795258
W2265992780,7,C18903297,Ecology,1,0.06647816
W2265992780,8,C36289849,Social science,1,0
W2265992780,9,C185592680,Chemistry,0,0
W2265992780,10,C187736073,Management,1,0
W2265992780,11,C178790620,Organic chemistry,1,0
W2265992780,12,C139719470,Macroeconomics,1,0
W2265992780,13,C144024400,Sociology,0,0
W2265992780,14,C162324750,Economics,0,0
W2265992780,15,C86803240,Biology,0,0
W2399917448,1,C71924100,Medicine,0,0.9369424
W2399917448,2,C3020541326,Body surface,2,0.47366533
W2399917448,3,C2777501473,Body surface area,2,0.44548854
W2399917448,4,C3017944768,Poison control,2,0.44448918
W2399917448,5,C190385971,Injury prevention,3,0.41779196
W2399917448,6,C99454951,Environmental health,1,0.29358187
W2399917448,7,C141071460,Surgery,1,0.26965964
W2399917448,8,C2524010,Geometry,1,0
W2399917448,9,C33923547,Mathematics,0,0
