id,which_mesh,term,is_major_topic,qualifier_name
W2069405588,1,Hypothalamus,TRUE,anatomy & histology
W2069405588,2,Sympathetic Nervous System,TRUE,physiology
W2069405588,3,Vasomotor System,TRUE,physiology
W2069405588,4,Hypothalamus,FALSE,
W2069405588,5,Sympathetic Nervous System,FALSE,
W2069405588,6,Vasomotor System,FALSE,
W2413924617,1,Aneurysm,TRUE,pathology
W2413924617,2,"Aneurysm, Dissecting",TRUE,
W2413924617,3,Arteries,TRUE,
W2413924617,4,Disease,TRUE,
W2413924617,5,Hemorrhage,TRUE,
W2413924617,6,Pulmonary Artery,TRUE,
W2413924617,7,Vascular Diseases,TRUE,
W2413924617,8,Aneurysm,FALSE,
W2413924617,9,Humans,FALSE,
W2010635986,1,Arthritis,TRUE,
W2010635986,2,Colitis,TRUE,
W2010635986,3,"Colitis, Ulcerative",TRUE,complications
W2010635986,4,Crohn Disease,TRUE,complications
W2010635986,5,Ileitis,TRUE,
W2010635986,6,"Colitis, Ulcerative",FALSE,
W2010635986,7,Crohn Disease,FALSE,
W2010635986,8,Humans,FALSE,
W2280348897,1,Energy Metabolism,TRUE,
W2280348897,2,Pulmonary Ventilation,TRUE,
W2280348897,3,Respiration,TRUE,physiology
W2280348897,4,Humans,FALSE,
W2280348897,5,Respiration,FALSE,
W1556971608,1,Diet,TRUE,
W1556971608,2,Glycine max,TRUE,
W1556971608,3,Growth,TRUE,
W1556971608,4,Infant Nutritional Physiological Phenomena,TRUE,
W1556971608,5,"Milk, Human",TRUE,
W1556971608,6,Nitrogen,TRUE,metabolism
W1556971608,7,Nutrition Assessment,TRUE,
W1556971608,8,Nutritional Status,TRUE,
W1556971608,9,Humans,FALSE,
W1556971608,10,Infant,FALSE,
W1556971608,11,Nitrogen,FALSE,
W2317825391,1,Goiter,TRUE,
W2317825391,2,Iodides,TRUE,
W2317825391,3,Iodine,TRUE,pharmacology
W2317825391,4,Thyroiditis,TRUE,
W2317825391,5,Animals,FALSE,
W2317825391,6,Cricetinae,FALSE,
W2317825391,7,Iodine,FALSE,
W2093682195,1,Cardiovascular Agents,TRUE,
W2093682195,2,Language,TRUE,
W2093682195,3,Vasoconstrictor Agents,TRUE,
W2093682195,4,Vasomotor System,TRUE,pharmacology
W2093682195,5,Vasomotor System,FALSE,
W2058752884,1,Chromatography,TRUE,
W2058752884,2,Endopeptidases,TRUE,
W2058752884,3,Hydrolases,TRUE,
W2058752884,4,Leucyl Aminopeptidase,TRUE,
W2058752884,5,Peptide Hydrolases,TRUE,chemistry
W2058752884,6,Peptide Hydrolases,FALSE,
W1996295396,1,Blood-Brain Barrier,TRUE,
W1996295396,2,Triiodothyronine,TRUE,metabolism
W1996295396,3,Animals,FALSE,
W1996295396,4,Humans,FALSE,
W1996295396,5,Rats,FALSE,
W1996295396,6,Triiodothyronine,FALSE,
W2330108846,1,Blood Preservation,TRUE,
W2330108846,2,Cold Temperature,TRUE,
W2330108846,3,Fatty Acids,TRUE,blood
W2330108846,4,"Fatty Acids, Nonesterified",TRUE,
W2330108846,5,Fatty Acids,FALSE,
W2330108846,6,Humans,FALSE,
W2116866638,1,Biological Phenomena,TRUE,
W2116866638,2,Corrinoids,TRUE,
W2116866638,3,Hematinics,TRUE,
W2116866638,4,Microbiology,TRUE,
W2116866638,5,Physiological Phenomena,TRUE,
W2116866638,6,Vitamin B 12,TRUE,pharmacology
W2116866638,7,Vitamin B 12,FALSE,
W1510135287,1,4-Aminobenzoic Acid,TRUE,antagonists & inhibitors
W1510135287,2,Biological Assay,TRUE,
W1510135287,3,Heterocyclic Compounds,TRUE,pharmacology
W1510135287,4,Lactobacillus,TRUE,pharmacology
W1510135287,5,Triazines,TRUE,
W1510135287,6,4-Aminobenzoic Acid,FALSE,
W1510135287,7,Heterocyclic Compounds,FALSE,
W1510135287,8,Lactobacillus,FALSE,
W2041996036,1,Bone and Bones,TRUE,metabolism
W2041996036,2,Ions,TRUE,
W2041996036,3,Sodium,TRUE,metabolism
W2041996036,4,"Sodium, Dietary",TRUE,
W2041996036,5,Water,TRUE,metabolism
W2041996036,6,Bone and Bones,FALSE,
W2041996036,7,Sodium,FALSE,
W2041996036,8,Water,FALSE,
W1591305172,1,Drug Interactions,TRUE,
W1591305172,2,Heterocyclic Compounds,TRUE,pharmacology
