pmid,date,mesh,journal,affil,athrs,pt,gr
25233303,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001921"" MajorTopicYN=""N"">Brain</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001931"" MajorTopicYN=""N"">Brain Mapping</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Synthetic Neurobiology Group, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Marblestone</LastName>    <ForeName>Adam H</ForeName>    <Initials>AH</Initials>    <AffiliationInfo>      <Affiliation>Synthetic Neurobiology Group, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Boyden</LastName>    <ForeName>Edward S</ForeName>    <Initials>ES</Initials>    <AffiliationInfo>      <Affiliation>Synthetic Neurobiology Group, Massachusetts Institute of Technology, Cambridge, MA 02139, USA. Electronic address: esb@media.mit.edu.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>","<GrantList CompleteYN=""Y"">  <Grant>    <GrantID>DP1 NS087724</GrantID>    <Acronym>NS</Acronym>    <Agency>NINDS NIH HHS</Agency>    <Country>United States</Country>  </Grant></GrantList>"
25233304,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001931"" MajorTopicYN=""N"">Brain Mapping</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D061848"" MajorTopicYN=""N"">Optical Imaging</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Howard Hughes Medical Institute, Janelia Farm Research Campus, Ashburn, Virginia 20148, USA. Electronic address: jin@janelia.hhmi.org.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Ji</LastName>    <ForeName>Na</ForeName>    <Initials>N</Initials>    <AffiliationInfo>      <Affiliation>Howard Hughes Medical Institute, Janelia Farm Research Campus, Ashburn, Virginia 20148, USA. Electronic address: jin@janelia.hhmi.org.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>",NA
25233305,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001921"" MajorTopicYN=""N"">Brain</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001931"" MajorTopicYN=""N"">Brain Mapping</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D019295"" MajorTopicYN=""N"">Computational Biology</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D007256"" MajorTopicYN=""Y"">Information Systems</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012107"" MajorTopicYN=""N"">Research Design</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Department of Molecular and Cellular Biology, Harvard University, Cambridge, MA 02138, USA. Electronic address: florian@mcb.harvard.edu.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Engert</LastName>    <ForeName>Florian</ForeName>    <Initials>F</Initials>    <AffiliationInfo>      <Affiliation>Department of Molecular and Cellular Biology, Harvard University, Cambridge, MA 02138, USA. Electronic address: florian@mcb.harvard.edu.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>","<GrantList CompleteYN=""Y"">  <Grant>    <GrantID>DP1 NS082121</GrantID>    <Acronym>NS</Acronym>    <Agency>NINDS NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>U01 NS090449</GrantID>    <Acronym>NS</Acronym>    <Agency>NINDS NIH HHS</Agency>    <Country>United States</Country>  </Grant></GrantList>"
25233306,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D019295"" MajorTopicYN=""N"">Computational Biology</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""N"">methods</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D003201"" MajorTopicYN=""Y"">Computers</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D063132"" MajorTopicYN=""N"">Connectome</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D007256"" MajorTopicYN=""Y"">Information Systems</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012984"" MajorTopicYN=""Y"">Software</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D013223"" MajorTopicYN=""N"">Statistics as Topic</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Institute for Data-Intensive Science and Engineering, The Johns Hopkins University, Baltimore, MD 21218, USA; Department of Computer Science, The Johns Hopkins University, Baltimore, MD 21218, USA. Electronic address: randal@cs.jhu.edu.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Burns</LastName>    <ForeName>Randal</ForeName>    <Initials>R</Initials>    <AffiliationInfo>      <Affiliation>Institute for Data-Intensive Science and Engineering, The Johns Hopkins University, Baltimore, MD 21218, USA; Department of Computer Science, The Johns Hopkins University, Baltimore, MD 21218, USA. Electronic address: randal@cs.jhu.edu.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Vogelstein</LastName>    <ForeName>Joshua T</ForeName>    <Initials>JT</Initials>    <AffiliationInfo>      <Affiliation>Institute for Data-Intensive Science and Engineering, The Johns Hopkins University, Baltimore, MD 21218, USA; Department of Biomedical Engineering, The Johns Hopkins University, Baltimore, MD 21218, USA; Institute for Computational Medicine, The Johns Hopkins University, Baltimore, MD 21218, USA.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Szalay</LastName>    <ForeName>Alexander S</ForeName>    <Initials>AS</Initials>    <AffiliationInfo>      <Affiliation>Institute for Data-Intensive Science and Engineering, The Johns Hopkins University, Baltimore, MD 21218, USA; Department of Computer Science, The Johns Hopkins University, Baltimore, MD 21218, USA; Department of Physics and Astronomy, The Johns Hopkins University, Baltimore, MD 21218, USA.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>","<GrantList CompleteYN=""Y"">  <Grant>    <GrantID>R01 NS092474</GrantID>    <Acronym>NS</Acronym>    <Agency>NINDS NIH HHS</Agency>    <Country>United States</Country>  </Grant></GrantList>"
25233307,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001921"" MajorTopicYN=""N"">Brain</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D003198"" MajorTopicYN=""N"">Computer Simulation</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D063132"" MajorTopicYN=""N"">Connectome</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D055585"" MajorTopicYN=""Y"">Physical Phenomena</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Department of Physics, Stanford University, Stanford, CA 94305, USA. Electronic address: rbl@large.stanford.edu.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Laughlin</LastName>    <ForeName>Robert B</ForeName>    <Initials>RB</Initials>    <AffiliationInfo>      <Affiliation>Department of Physics, Stanford University, Stanford, CA 94305, USA. Electronic address: rbl@large.stanford.edu.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D013486"">Research Support, U.S. Gov't, Non-P.H.S.</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>",NA
25233308,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D063132"" MajorTopicYN=""N"">Connectome</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D008959"" MajorTopicYN=""Y"">Models, Neurological</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009488"" MajorTopicYN=""N"">Neurosciences</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>    <QualifierName UI=""Q000639"" MajorTopicYN=""N"">trends</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D010802"" MajorTopicYN=""N"">Phylogeny</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D010828"" MajorTopicYN=""N"">Physiology, Comparative</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>    <QualifierName UI=""Q000639"" MajorTopicYN=""N"">trends</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D013045"" MajorTopicYN=""N"">Species Specificity</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Department of Organismal Biology and Anatomy, Committees on Neurobiology and Computational Neuroscience, The University of Chicago, 1027 East 57(th) Street, Chicago, IL 60637, USA. Electronic address: mhale@uchicago.edu.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Hale</LastName>    <ForeName>Melina E</ForeName>    <Initials>ME</Initials>    <AffiliationInfo>      <Affiliation>Department of Organismal Biology and Anatomy, Committees on Neurobiology and Computational Neuroscience, The University of Chicago, 1027 East 57(th) Street, Chicago, IL 60637, USA. Electronic address: mhale@uchicago.edu.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>",NA
25233309,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001523"" MajorTopicYN=""N"">Mental Disorders</DescriptorName>    <QualifierName UI=""Q000503"" MajorTopicYN=""Y"">physiopathology</QualifierName>    <QualifierName UI=""Q000628"" MajorTopicYN=""Y"">therapy</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009473"" MajorTopicYN=""N"">Neuronal Plasticity</DescriptorName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D062308"" MajorTopicYN=""N"">Optogenetics</DescriptorName>    <QualifierName UI=""Q000379"" MajorTopicYN=""Y"">methods</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Picower Institute for Learning and Memory, Brain &amp; Cognitive Sciences Department, MIT, Cambridge, MA 02139, USA. Electronic address: kaytye@mit.edu.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Tye</LastName>    <ForeName>Kay M</ForeName>    <Initials>KM</Initials>    <AffiliationInfo>      <Affiliation>Picower Institute for Learning and Memory, Brain &amp; Cognitive Sciences Department, MIT, Cambridge, MA 02139, USA. Electronic address: kaytye@mit.edu.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D052061"">Research Support, N.I.H., Extramural</PublicationType>  <PublicationType UI=""D013485"">Research Support, Non-U.S. Gov't</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>","<GrantList CompleteYN=""Y"">  <Grant>    <GrantID>DP2-DK-102256-01</GrantID>    <Acronym>DK</Acronym>    <Agency>NIDDK NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>RF1-AG047661-01</GrantID>    <Acronym>AG</Acronym>    <Agency>NIA NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>R01-MH102441-01</GrantID>    <Acronym>MH</Acronym>    <Agency>NIMH NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>DP2 DK102256</GrantID>    <Acronym>DK</Acronym>    <Agency>NIDDK NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>R01 MH102441</GrantID>    <Acronym>MH</Acronym>    <Agency>NIMH NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>RF1 AG047661</GrantID>    <Acronym>AG</Acronym>    <Agency>NIA NIH HHS</Agency>    <Country>United States</Country>  </Grant></GrantList>"
25233310,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D051379"" MajorTopicYN=""N"">Mice</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009434"" MajorTopicYN=""N"">Neural Pathways</DescriptorName>    <QualifierName UI=""Q000166"" MajorTopicYN=""Y"">cytology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009474"" MajorTopicYN=""N"">Neurons</DescriptorName>    <QualifierName UI=""Q000166"" MajorTopicYN=""Y"">cytology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D012160"" MajorTopicYN=""N"">Retina</DescriptorName>    <QualifierName UI=""Q000166"" MajorTopicYN=""Y"">cytology</QualifierName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Princeton Neuroscience Institute and Computer Science Department, Princeton University, Princeton, NJ 08544, USA. Electronic address: sseung@princeton.edu.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Seung</LastName>    <ForeName>H Sebastian</ForeName>    <Initials>HS</Initials>    <AffiliationInfo>      <Affiliation>Princeton Neuroscience Institute and Computer Science Department, Princeton University, Princeton, NJ 08544, USA. Electronic address: sseung@princeton.edu.</Affiliation>    </AffiliationInfo>  </Author>  <Author ValidYN=""Y"">    <LastName>Sümbül</LastName>    <ForeName>Uygar</ForeName>    <Initials>U</Initials>    <AffiliationInfo>      <Affiliation>Grossman Center for the Statistics of Mind and Department of Statistics, Columbia University, New York, NY 10027, USA.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D052061"">Research Support, N.I.H., Extramural</PublicationType>  <PublicationType UI=""D013485"">Research Support, Non-U.S. Gov't</PublicationType>  <PublicationType UI=""D013486"">Research Support, U.S. Gov't, Non-P.H.S.</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>","<GrantList CompleteYN=""Y"">  <Grant>    <GrantID>R01 NS076467</GrantID>    <Acronym>NS</Acronym>    <Agency>NINDS NIH HHS</Agency>    <Country>United States</Country>  </Grant></GrantList>"
25233311,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D001921"" MajorTopicYN=""N"">Brain</DescriptorName>    <QualifierName UI=""Q000033"" MajorTopicYN=""Y"">anatomy &amp; histology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D006801"" MajorTopicYN=""N"">Humans</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009434"" MajorTopicYN=""N"">Neural Pathways</DescriptorName>    <QualifierName UI=""Q000033"" MajorTopicYN=""Y"">anatomy &amp; histology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D013045"" MajorTopicYN=""N"">Species Specificity</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Cold Spring Harbor Laboratory, 1 Bungtown Road, Cold Spring Harbor, NY 11724, USA. Electronic address: mitra@cshl.edu.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Mitra</LastName>    <ForeName>Partha P</ForeName>    <Initials>PP</Initials>    <AffiliationInfo>      <Affiliation>Cold Spring Harbor Laboratory, 1 Bungtown Road, Cold Spring Harbor, NY 11724, USA. Electronic address: mitra@cshl.edu.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>","<GrantList CompleteYN=""Y"">  <Grant>    <GrantID>R01 DA036400</GrantID>    <Acronym>DA</Acronym>    <Agency>NIDA NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>R01 MH087988</GrantID>    <Acronym>MH</Acronym>    <Agency>NIMH NIH HHS</Agency>    <Country>United States</Country>  </Grant></GrantList>"
25233312,<DateCompleted>  <Year>2015</Year>  <Month>01</Month>  <Day>21</Day></DateCompleted>,"<MeshHeadingList>  <MeshHeading>    <DescriptorName UI=""D000818"" MajorTopicYN=""N"">Animals</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D051379"" MajorTopicYN=""N"">Mice</DescriptorName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D019579"" MajorTopicYN=""N"">Neocortex</DescriptorName>    <QualifierName UI=""Q000033"" MajorTopicYN=""Y"">anatomy &amp; histology</QualifierName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D009434"" MajorTopicYN=""N"">Neural Pathways</DescriptorName>    <QualifierName UI=""Q000033"" MajorTopicYN=""Y"">anatomy &amp; histology</QualifierName>    <QualifierName UI=""Q000502"" MajorTopicYN=""Y"">physiology</QualifierName>  </MeshHeading>  <MeshHeading>    <DescriptorName UI=""D059467"" MajorTopicYN=""Y"">Transcriptome</DescriptorName>  </MeshHeading></MeshHeadingList>","<Journal>  <ISSN IssnType=""Electronic"">1097-4199</ISSN>  <JournalIssue CitedMedium=""Internet"">    <Volume>83</Volume>    <Issue>6</Issue>    <PubDate>      <Year>2014</Year>      <Month>Sep</Month>      <Day>17</Day>    </PubDate>  </JournalIssue>  <Title>Neuron</Title>  <ISOAbbreviation>Neuron</ISOAbbreviation></Journal>","<AffiliationInfo>  <Affiliation>Cold Spring Harbor Laboratory, New York, NY 11724, USA. Electronic address: huangj@cshl.edu.</Affiliation></AffiliationInfo>","<AuthorList CompleteYN=""Y"">  <Author ValidYN=""Y"">    <LastName>Huang</LastName>    <ForeName>Z Josh</ForeName>    <Initials>ZJ</Initials>    <AffiliationInfo>      <Affiliation>Cold Spring Harbor Laboratory, New York, NY 11724, USA. Electronic address: huangj@cshl.edu.</Affiliation>    </AffiliationInfo>  </Author></AuthorList>","<PublicationTypeList>  <PublicationType UI=""D016428"">Journal Article</PublicationType>  <PublicationType UI=""D052061"">Research Support, N.I.H., Extramural</PublicationType>  <PublicationType UI=""D013485"">Research Support, Non-U.S. Gov't</PublicationType>  <PublicationType UI=""D016454"">Review</PublicationType></PublicationTypeList>","<GrantList CompleteYN=""Y"">  <Grant>    <GrantID>R01 MH102616</GrantID>    <Acronym>MH</Acronym>    <Agency>NIMH NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>R01 MH094705</GrantID>    <Acronym>MH</Acronym>    <Agency>NIMH NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>R01MH094705</GrantID>    <Acronym>MH</Acronym>    <Agency>NIMH NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>R01 MH102616-01</GrantID>    <Acronym>MH</Acronym>    <Agency>NIMH NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>R01 MH101268</GrantID>    <Acronym>MH</Acronym>    <Agency>NIMH NIH HHS</Agency>    <Country>United States</Country>  </Grant>  <Grant>    <GrantID>R01MH101268-01</GrantID>    <Acronym>MH</Acronym>    <Agency>NIMH NIH HHS</Agency>    <Country>United States</Country>  </Grant></GrantList>"
