id,which_mesh,term,is_major_topic
W1595436183,1,Endosomes,TRUE
W1595436183,2,GTP-Binding Proteins,TRUE
W1595436183,3,Membrane Proteins,TRUE
W1595436183,4,Vesicular Transport Proteins,TRUE
W1595436183,5,Adenosine Triphosphate,FALSE
W1595436183,6,Adenosine Triphosphate,FALSE
W1595436183,7,Adenosine Triphosphate,FALSE
W1595436183,8,Animals,FALSE
W1595436183,9,Cattle,FALSE
W1595436183,10,"Chromatography, Affinity",FALSE
W1595436183,11,"Chromatography, Agarose",FALSE
W1595436183,12,Cytosol,FALSE
W1595436183,13,Cytosol,FALSE
W1595436183,14,Endosomes,FALSE
W1595436183,15,GTP-Binding Proteins,FALSE
W1595436183,16,HeLa Cells,FALSE
W1595436183,17,Humans,FALSE
W1595436183,18,Intracellular Membranes,FALSE
W1595436183,19,Intracellular Membranes,FALSE
W1595436183,20,Membrane Fusion,FALSE
W1595436183,21,Membrane Fusion,FALSE
W1595436183,22,Membrane Proteins,FALSE
W1595436183,23,Protein Binding,FALSE
W1595436183,24,Recombinant Fusion Proteins,FALSE
W1595436183,25,SNARE Proteins,FALSE
W1595436183,26,rab5 GTP-Binding Proteins,FALSE
W1585922331,1,Carrier Proteins,TRUE
W1585922331,2,Membrane Glycoproteins,TRUE
W1585922331,3,Proteins,TRUE
W1585922331,4,Signal Transduction,TRUE
W1585922331,5,Trans-Activators,TRUE
W1585922331,6,Amino Acid Sequence,FALSE
W1585922331,7,Animals,FALSE
W1585922331,8,COS Cells,FALSE
W1585922331,9,Carrier Proteins,FALSE
W1585922331,10,Carrier Proteins,FALSE
W1585922331,11,Embryonic and Fetal Development,FALSE
W1585922331,12,Feedback,FALSE
W1585922331,13,"Gene Expression Regulation, Developmental",FALSE
W1585922331,14,Hedgehog Proteins,FALSE
W1585922331,15,Intracellular Signaling Peptides and Proteins,FALSE
W1585922331,16,Membrane Glycoproteins,FALSE
W1585922331,17,Membrane Glycoproteins,FALSE
W1585922331,18,Membrane Proteins,FALSE
W1585922331,19,Membrane Proteins,FALSE
W1585922331,20,Mice,FALSE
W1585922331,21,"Mice, Transgenic",FALSE
