id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2022811087,79,Acute Pharyngitis and Tonsillitis in University of Wisconsin Students,1964-11-23,FALSE,115,journal-article,14201582,1,A5060948912,Alfred S. Evans,,,,1
W2022811087,79,Acute Pharyngitis and Tonsillitis in University of Wisconsin Students,1964-11-23,FALSE,115,journal-article,14201582,2,A5055188400,Elliot C. Dick,,,,1
W2071983381,0,VARIATION OF GLUCOSE-6-PHOSPHATE DEHYDROGENASE IN DIFFERENT POPULATIONS,1964-04-01,FALSE,110,journal-article,14201658,1,A5022397546,Ian Porter,"OF THE JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE, BALTIMORE, MARYLAND, U.S.A.",Johns Hopkins Medicine,I2799853436,1
W2071983381,0,VARIATION OF GLUCOSE-6-PHOSPHATE DEHYDROGENASE IN DIFFERENT POPULATIONS,1964-04-01,FALSE,110,journal-article,14201658,2,A5064755131,Samuel H. Boyer,"OF THE JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE, BALTIMORE, MARYLAND, U.S.A.",Johns Hopkins Medicine,I2799853436,1
W2071983381,0,VARIATION OF GLUCOSE-6-PHOSPHATE DEHYDROGENASE IN DIFFERENT POPULATIONS,1964-04-01,FALSE,110,journal-article,14201658,3,A5006939066,E. Watson-Williams,"OF UNIVERSITY COLLEGE HOSPITAL, IBADAN, NIGERIA","University College Hospital, Ibadan",I2800598127,1
W2071983381,0,VARIATION OF GLUCOSE-6-PHOSPHATE DEHYDROGENASE IN DIFFERENT POPULATIONS,1964-04-01,FALSE,110,journal-article,14201658,4,A5001348931,A. Adam,"OF THE GOVERNMENT HOSPITAL, TEL-HASHOMER, ISRAEL",,,1
W2071983381,0,VARIATION OF GLUCOSE-6-PHOSPHATE DEHYDROGENASE IN DIFFERENT POPULATIONS,1964-04-01,FALSE,110,journal-article,14201658,5,A5046641124,A. Szeinberg,"OF THE GOVERNMENT HOSPITAL, TEL-HASHOMER, ISRAEL",,,1
W2071983381,0,VARIATION OF GLUCOSE-6-PHOSPHATE DEHYDROGENASE IN DIFFERENT POPULATIONS,1964-04-01,FALSE,110,journal-article,14201658,6,A5000086636,M. Siniscalco,"OF THE INSTITUTO DI GENETICA, UNIVERSITY OF NAPLES, ITALY",,,1
W2066272694,76,Surgery for Renovascular Hypertension,1964-11-23,FALSE,36,journal-article,14201583,1,A5063187941,Joseph J. Kaufman,,,,1
W2066272694,76,Surgery for Renovascular Hypertension,1964-11-23,FALSE,36,journal-article,14201583,2,A5015040689,Morton H. Maxwell,,,,1
W2410531950,0,ROYAL COLLEGE OF PHYSICIANS. THE NEW BUILDING.,1964-11-07,FALSE,35,journal-article,14201651,1,A5090006578,Kaeble-Elliott Ra,,,,1
W2410531950,0,ROYAL COLLEGE OF PHYSICIANS. THE NEW BUILDING.,1964-11-07,FALSE,35,journal-article,14201651,2,A5060090766,Jenna Tudor,,,,1
W2410531950,0,ROYAL COLLEGE OF PHYSICIANS. THE NEW BUILDING.,1964-11-07,FALSE,35,journal-article,14201651,3,A5006690418,Williams Jt,,,,1
W1979221101,117,The Fixed Eruption,1964-11-23,FALSE,33,journal-article,14201592,1,A5061836069,Vincent J. Derbes,,,,1
W2004340533,110,The Practical Management of Depression,1964-11-23,FALSE,27,journal-article,14201588,1,A5022907786,Nathan S. Kline,,,,1
W2118353294,0,Management of Respiratory Failure,1964-11-21,FALSE,14,journal-article,14201225,1,A5059224064,E. J. M. Campbell,,,,1
W2062717800,71,Urea-Creatinine Ratio in Obstructive Uropathy and Renal Hypertension,1964-11-23,FALSE,12,journal-article,14201585,1,A5012626351,Sumner Marshall,,,,1
W2769183825,0,SULPHONE RESISTANCE IN LEPROSY,1964-11-01,FALSE,9,journal-article,14201653,1,A5072198857,R. J. W. Rees,"and National Institute for Medical Research, London NW7, United Kingdom",,,1
W2046091210,0,Unusual Twin Pregnancy,1964-11-21,FALSE,7,journal-article,14201226,1,A5077622249,John G. Donald,,,,1
W2089672909,104,"Carcinogenic Interactions Between Virus, Cell, and Organism",1964-11-23,FALSE,7,journal-article,14201587,1,A5016757166,Harry Rubin,,,,1
W4248862699,112,Ventricular Fibrillation,1964-11-23,FALSE,7,journal-article,14201605,1,A5037213632,Kenneth A. Altman,,,,1
W2138006776,0,FERROUS-SULPHATE POISONING TREATED BY EXCHANGE TRANSFUSION,1964-11-01,FALSE,5,journal-article,14201657,1,A5039651431,B. Tomlinson,,,,1
