id,which_concept,concept_id,term,level,score
W2031769026,1,C159654299,Antibody,2,0.7716807
W2031769026,2,C555293320,Diabetes mellitus,2,0.73150796
W2031769026,3,C71924100,Medicine,0,0.7287521
W2031769026,4,C159047783,Virology,1,0.540061
W2031769026,5,C2522874641,Virus,2,0.5389813
W2031769026,6,C203014093,Immunology,1,0.52141285
W2031769026,7,C2778538096,Mumps virus,3,0.4345513
W2031769026,8,C2777888124,Enterovirus,3,0.43034512
W2031769026,9,C2781232474,Type 1 diabetes,3,0.41747996
W2031769026,10,C134018914,Endocrinology,1,0.09190509
W1994624133,1,C61511704,Incidence (geometry),2,0.86377954
W1994624133,2,C555293320,Diabetes mellitus,2,0.7379661
W1994624133,3,C71924100,Medicine,0,0.7127065
W1994624133,4,C125403950,Seasonality,2,0.45990774
W1994624133,5,C126322002,Internal medicine,1,0.37392497
W1994624133,6,C149923435,Demography,1,0.37153026
W1994624133,7,C187212893,Pediatrics,1,0.3597026
W1994624133,8,C134018914,Endocrinology,1,0.18495649
W1994624133,9,C86803240,Biology,0,0.17326811
W1994624133,10,C33923547,Mathematics,0,0.066740125
W1994624133,11,C18903297,Ecology,1,0.047717035
W1994624133,12,C2524010,Geometry,1,0
W1994624133,13,C144024400,Sociology,0,0
W1982496005,1,C71924100,Medicine,0,0.9518784
W1982496005,2,C2779073326,Tonsillectomy,2,0.8505777
W1982496005,3,C61511704,Incidence (geometry),2,0.6902865
W1982496005,4,C141071460,Surgery,1,0.5452346
W1982496005,5,C3019611579,Surgical procedures,2,0.5133404
W1982496005,6,C61434518,General surgery,1,0.3996384
W1982496005,7,C120665830,Optics,1,0
W1982496005,8,C121332964,Physics,0,0
W2337339099,1,C2777351272,Zollinger-Ellison syndrome,2,0.97246575
W2337339099,2,C71924100,Medicine,0,0.915575
W2337339099,3,C2776986829,Gastrin,3,0.7109345
W2337339099,4,C519063684,Calcium,2,0.6288346
W2337339099,5,C126322002,Internal medicine,1,0.56092167
W2337339099,6,C90924648,Gastroenterology,1,0.4623429
W2337339099,7,C134018914,Endocrinology,1,0.36915007
W2337339099,8,C49039625,Secretion,2,0.065864
W2336828680,1,C71924100,Medicine,0,0.9342525
W2336828680,2,C2910877098,Blood coagulation factors,3,0.47849932
W2336828680,3,C2779473830,MEDLINE,2,0.41750848
W2336828680,4,C177713679,Intensive care medicine,1,0.37638336
W2336828680,5,C126322002,Internal medicine,1,0.2702703
W2336828680,6,C2778382381,Coagulation,2,0.22697166
W2336828680,7,C17744445,Political science,0,0
W2336828680,8,C199539241,Law,1,0
W2338384893,1,C71924100,Medicine,0,0.9497876
W2338384893,2,C89560881,Platelet,2,0.83078337
W2338384893,3,C2779771385,Thrombocytopenic purpura,3,0.7705482
W2338384893,4,C2776689292,Platelet transfusion,3,0.6594302
W2338384893,5,C2779042277,Exchange transfusion,2,0.6483518
W2338384893,6,C2777121669,Purpura (gastropod),2,0.49456808
W2338384893,7,C2780014101,Blood transfusion,2,0.4470536
W2338384893,8,C187212893,Pediatrics,1,0.37278345
W2338384893,9,C203014093,Immunology,1,0.32592565
W2338384893,10,C18903297,Ecology,1,0
W2338384893,11,C86803240,Biology,0,0
W2018382139,1,C2776743534,Perphenazine,2,0.9931998
W2018382139,2,C2778775820,Chlorpromazine,2,0.89190763
W2018382139,3,C30481170,Chromosome,3,0.69487053
W2018382139,4,C71924100,Medicine,0,0.49586686
W2018382139,5,C98274493,Pharmacology,1,0.45355138
W2018382139,6,C126322002,Internal medicine,1,0.36569357
W2018382139,7,C54355233,Genetics,1,0.2790278
W2018382139,8,C86803240,Biology,0,0.2326076
W2018382139,9,C104317684,Gene,2,0
W2051034498,1,C196046385,Implosion,3,0.95156884
W2051034498,2,C2777127095,Phobias,3,0.8178693
W2051034498,3,C186594467,Flooding (psychology),2,0.7115444
W2051034498,4,C41008148,Computer science,0,0.43599534
W2051034498,5,C71924100,Medicine,0,0.37731704
W2051034498,6,C15744967,Psychology,0,0.24976519
W2051034498,7,C542102704,Psychotherapist,1,0.23399359
W2051034498,8,C118552586,Psychiatry,1,0.18592396
W2051034498,9,C558461103,Anxiety,2,0.14137226
W2051034498,10,C121332964,Physics,0,0.11454713
W2051034498,11,C82706917,Plasma,2,0
W2051034498,12,C62520636,Quantum mechanics,1,0
W1983133414,1,C71924100,Medicine,0,0.9385288
W1983133414,2,C2778774071,Carotid sinus,3,0.81134886
W1983133414,3,C2777204175,Paroxysmal supraventricular tachycardia,3,0.7369269
