id,which_mesh,term,is_major_topic,qualifier_name
W1973087242,1,Huntington Disease,TRUE,metabolism
W1973087242,2,Neurotransmitter Agents,TRUE,metabolism
W1973087242,3,"Receptors, Drug",TRUE,
W1973087242,4,Alprenolol,FALSE,metabolism
W1973087242,5,Alprenolol,FALSE,
W1973087242,6,Binding Sites,FALSE,
W1973087242,7,"Binding, Competitive",FALSE,
W1973087242,8,Brain,FALSE,enzymology
W1973087242,9,Brain,FALSE,
W1973087242,10,Caudate Nucleus,FALSE,
W1973087242,11,Caudate Nucleus,FALSE,metabolism
W1973087242,12,Cerebral Cortex,FALSE,
W1973087242,13,Cerebral Cortex,FALSE,pathology
W1973087242,14,Choline O-Acetyltransferase,FALSE,
W1973087242,15,Choline O-Acetyltransferase,FALSE,metabolism
W1973087242,16,Corpus Striatum,FALSE,pathology
W1973087242,17,Corpus Striatum,FALSE,
W1973087242,18,Glutamate Decarboxylase,FALSE,
W1973087242,19,Glutamate Decarboxylase,FALSE,metabolism
W1973087242,20,Humans,FALSE,
W1973087242,21,Huntington Disease,FALSE,pathology
W1973087242,22,Huntington Disease,FALSE,
W1973087242,23,Neurotransmitter Agents,FALSE,
W1973087242,24,"Receptors, Adrenergic",FALSE,
W1973087242,25,"Receptors, Cholinergic",FALSE,
W1973087242,26,Serotonin,FALSE,
W1973087242,27,Serotonin,FALSE,metabolism
W1973087242,28,Synaptic Transmission,FALSE,
W1973087242,29,gamma-Aminobutyric Acid,FALSE,
W1973087242,30,gamma-Aminobutyric Acid,FALSE,metabolism
W2336311267,1,Cryptorchidism,TRUE,physiopathology
W2336311267,2,Spermatogenesis,TRUE,
W2336311267,3,Testis,TRUE,surgery
W2336311267,4,Adult,FALSE,
W2336311267,5,Child,FALSE,
W2336311267,6,"Child, Preschool",FALSE,
W2336311267,7,Cryptorchidism,FALSE,surgery
W2336311267,8,Cryptorchidism,FALSE,
W2336311267,9,Follicle Stimulating Hormone,FALSE,
W2336311267,10,Follicle Stimulating Hormone,FALSE,blood
W2336311267,11,Follow-Up Studies,FALSE,
W2336311267,12,Gonadotropin-Releasing Hormone,FALSE,
W2336311267,13,Humans,FALSE,
W2336311267,14,Luteinizing Hormone,FALSE,
W2336311267,15,Luteinizing Hormone,FALSE,blood
W2336311267,16,Male,FALSE,
W2336311267,17,Semen,FALSE,cytology
W2336311267,18,Semen,FALSE,
W2336311267,19,Sperm Motility,FALSE,
W2336311267,20,Testis,FALSE,physiopathology
W2336311267,21,Testis,FALSE,
W2336311267,22,Testosterone,FALSE,
W2336311267,23,Testosterone,FALSE,blood
W2328337245,1,Duodenal Ulcer,TRUE,physiopathology
W2328337245,2,Gastric Juice,TRUE,metabolism
W2328337245,3,Guanidines,TRUE,pharmacology
W2328337245,4,Histamine H1 Antagonists,TRUE,pharmacology
W2328337245,5,Imidazoles,TRUE,pharmacology
W2328337245,6,"Administration, Oral",FALSE,
W2328337245,7,Adult,FALSE,
W2328337245,8,Clinical Trials as Topic,FALSE,
W2328337245,9,"Depression, Chemical",FALSE,
W2328337245,10,"Dose-Response Relationship, Drug",FALSE,
W2328337245,11,Duodenal Ulcer,FALSE,
W2328337245,12,Gastric Acidity Determination,FALSE,
W2328337245,13,Gastric Juice,FALSE,
W2328337245,14,Guanidines,FALSE,administration & dosage
W2328337245,15,Guanidines,FALSE,blood
W2328337245,16,Guanidines,FALSE,
W2328337245,17,Histamine H1 Antagonists,FALSE,
W2328337245,18,Histamine H1 Antagonists,FALSE,administration & dosage
W2328337245,19,Humans,FALSE,
W2328337245,20,Imidazoles,FALSE,administration & dosage
W2328337245,21,Imidazoles,FALSE,blood
W2328337245,22,Imidazoles,FALSE,
W2328337245,23,Male,FALSE,
W2328337245,24,Middle Aged,FALSE,
W2328337245,25,Placebos,FALSE,
W2328337245,26,Secretory Rate,FALSE,drug effects
W2328337245,27,Secretory Rate,FALSE,
W2328337245,28,Time Factors,FALSE,
W1972993656,1,Ampulla of Vater,TRUE,surgery
W1972993656,2,Cholelithiasis,TRUE,surgery
W1972993656,3,Endoscopy,TRUE,methods
W1972993656,4,Gallstones,TRUE,surgery
W1972993656,5,Aged,FALSE,
W1972993656,6,Ampulla of Vater,FALSE,
W1972993656,7,Amylases,FALSE,
W1972993656,8,Amylases,FALSE,blood
W1972993656,9,Bilirubin,FALSE,
W1972993656,10,Bilirubin,FALSE,blood
W1972993656,11,Cholelithiasis,FALSE,
W1972993656,12,Cholelithiasis,FALSE,blood
W1972993656,13,Diathermy,FALSE,
W1972993656,14,Diathermy,FALSE,methods
W1972993656,15,Endoscopy,FALSE,
W1972993656,16,Female,FALSE,
W1972993656,17,Gallstones,FALSE,
W1972993656,18,Gallstones,FALSE,blood
W1972993656,19,Humans,FALSE,
W1972993656,20,Male,FALSE,
W1972993656,21,Time Factors,FALSE,
W1972993656,22,gamma-Glutamyltransferase,FALSE,blood
W1972993656,23,gamma-Glutamyltransferase,FALSE,
W1989794328,1,"Receptors, Adrenergic",TRUE,
W1989794328,2,Adrenergic alpha-Agonists,FALSE,pharmacology
W1989794328,3,Adrenergic alpha-Agonists,FALSE,
W1989794328,4,Adrenergic alpha-Antagonists,FALSE,pharmacology
W1989794328,5,Adrenergic alpha-Antagonists,FALSE,
W1989794328,6,Adrenergic beta-Agonists,FALSE,pharmacology
W1989794328,7,Adrenergic beta-Agonists,FALSE,
W1989794328,8,Adrenergic beta-Antagonists,FALSE,pharmacology
W1989794328,9,Adrenergic beta-Antagonists,FALSE,
W1989794328,10,Animals,FALSE,
W1989794328,11,Catecholamines,FALSE,physiology
W1989794328,12,Catecholamines,FALSE,pharmacology
W1989794328,13,Catecholamines,FALSE,
W1989794328,14,Cyclic AMP,FALSE,metabolism
W1989794328,15,Cyclic AMP,FALSE,
W1989794328,16,Cyclic GMP,FALSE,metabolism
W1989794328,17,Cyclic GMP,FALSE,
W1989794328,18,"Depression, Chemical",FALSE,
W1989794328,19,Humans,FALSE,
W1989794328,20,In Vitro Techniques,FALSE,
W1989794328,21,Radioligand Assay,FALSE,
W1989794328,22,"Receptors, Adrenergic",FALSE,drug effects
W1989794328,23,Structure-Activity Relationship,FALSE,
W2081892724,1,Bicarbonates,TRUE,pharmacology
W2081892724,2,Heart Arrest,TRUE,therapy
W2081892724,3,Resuscitation,TRUE,
W2081892724,4,Acidosis,FALSE,
W2081892724,5,Acidosis,FALSE,prevention & control
W2081892724,6,Animals,FALSE,
W2081892724,7,Bicarbonates,FALSE,therapeutic use
W2081892724,8,Bicarbonates,FALSE,
W2081892724,9,Bicarbonates,FALSE,administration & dosage
W2081892724,10,Blood,FALSE,
W2081892724,11,Blood,FALSE,drug effects
W2081892724,12,Carbon Dioxide,FALSE,
W2081892724,13,Carbon Dioxide,FALSE,blood
W2081892724,14,Dogs,FALSE,
W2081892724,15,Heart Arrest,FALSE,
W2081892724,16,Humans,FALSE,
W2081892724,17,Hydrogen-Ion Concentration,FALSE,
W2081892724,18,Osmolar Concentration,FALSE,
W2081892724,19,Oxygen,FALSE,
W2081892724,20,Oxygen,FALSE,blood
W2081892724,21,Partial Pressure,FALSE,
W2081892724,22,Respiration,FALSE,
W2032975433,1,"Arthritis, Rheumatoid",TRUE,drug therapy
W2032975433,2,Kidney Diseases,TRUE,chemically induced
W2032975433,3,Salicylates,TRUE,adverse effects
W2032975433,4,Acetylglucosaminidase,FALSE,
W2032975433,5,Acetylglucosaminidase,FALSE,urine
W2032975433,6,"Arthritis, Rheumatoid",FALSE,
W2032975433,7,"Arthritis, Rheumatoid",FALSE,physiopathology
W2032975433,8,Female,FALSE,
W2032975433,9,Humans,FALSE,
W2032975433,10,Hydrogen-Ion Concentration,FALSE,
W2032975433,11,Kidney Concentrating Ability,FALSE,
W2032975433,12,Kidney Concentrating Ability,FALSE,drug effects
W2032975433,13,Kidney Diseases,FALSE,
W2032975433,14,Kidney Glomerulus,FALSE,
W2032975433,15,Kidney Glomerulus,FALSE,physiopathology
W2032975433,16,Kidney Tubules,FALSE,
W2032975433,17,Kidney Tubules,FALSE,drug effects
W2032975433,18,Male,FALSE,
W2032975433,19,Middle Aged,FALSE,
W2032975433,20,Salicylates,FALSE,
W2028311894,1,"Hemoglobins, Abnormal",TRUE,analysis
W2028311894,2,Oxygen,TRUE,blood
W2028311894,3,"Hemoglobins, Abnormal",FALSE,
W2028311894,4,Humans,FALSE,
W2028311894,5,Hydrogen-Ion Concentration,FALSE,
W2028311894,6,Mathematics,FALSE,
W2028311894,7,Methods,FALSE,
W2028311894,8,Oxygen,FALSE,
W2028311894,9,Polycythemia,FALSE,
W2028311894,10,Polycythemia,FALSE,blood
W1971161282,1,Adrenal Gland Diseases,TRUE,
W1971161282,2,Adenoma,FALSE,
W1971161282,3,Adenoma,FALSE,surgery
W1971161282,4,Adrenal Cortex Hormones,FALSE,
W1971161282,5,Adrenal Cortex Hormones,FALSE,therapeutic use
W1971161282,6,Adrenal Gland Neoplasms,FALSE,
W1971161282,7,Adrenal Gland Neoplasms,FALSE,drug therapy
W1971161282,8,Adrenal Insufficiency,FALSE,
W1971161282,9,Adrenal Medulla,FALSE,
W1971161282,10,Adrenergic alpha-Antagonists,FALSE,
W1971161282,11,Adrenergic alpha-Antagonists,FALSE,therapeutic use
W1971161282,12,Adrenergic beta-Antagonists,FALSE,
W1971161282,13,Adrenergic beta-Antagonists,FALSE,therapeutic use
W1971161282,14,Carcinoma,FALSE,
W1971161282,15,Carcinoma,FALSE,drug therapy
W1971161282,16,Cushing Syndrome,FALSE,drug therapy
W1971161282,17,Cushing Syndrome,FALSE,
W1971161282,18,Female,FALSE,
W1971161282,19,Humans,FALSE,
W1971161282,20,Hyperaldosteronism,FALSE,drug therapy
W1971161282,21,Hyperaldosteronism,FALSE,
W1971161282,22,Hyperplasia,FALSE,drug therapy
W1971161282,23,Hyperplasia,FALSE,congenital
W1971161282,24,Hyperplasia,FALSE,
W1971161282,25,Male,FALSE,
W1971161282,26,Metyrapone,FALSE,therapeutic use
W1971161282,27,Metyrapone,FALSE,
W1971161282,28,Mitotane,FALSE,
W1971161282,29,Mitotane,FALSE,therapeutic use
W1971161282,30,Pheochromocytoma,FALSE,drug therapy
W1971161282,31,Pheochromocytoma,FALSE,
W2017263317,1,Erythrocytes,TRUE,enzymology
W2017263317,2,Glutathione,TRUE,deficiency
W2017263317,3,Peptide Synthases,TRUE,deficiency
W2017263317,4,Pyrrolidinones,TRUE,blood
W2017263317,5,Pyrrolidonecarboxylic Acid,TRUE,blood
W2017263317,6,Amino Acids,FALSE,
W2017263317,7,Amino Acids,FALSE,blood
W2017263317,8,"Anemia, Hemolytic, Congenital Nonspherocytic",FALSE,enzymology
W2017263317,9,"Anemia, Hemolytic, Congenital Nonspherocytic",FALSE,
W2017263317,10,"Biological Transport, Active",FALSE,
W2017263317,11,Erythrocytes,FALSE,
W2017263317,12,Glutathione,FALSE,
W2017263317,13,Humans,FALSE,
W2017263317,14,Nervous System Diseases,FALSE,
W2017263317,15,Nervous System Diseases,FALSE,metabolism
W2017263317,16,Peptide Synthases,FALSE,
W2017263317,17,Pyroglutamate Hydrolase,FALSE,metabolism
W2017263317,18,Pyroglutamate Hydrolase,FALSE,
W2017263317,19,Pyrrolidinones,FALSE,
W2017263317,20,Pyrrolidonecarboxylic Acid,FALSE,
W2017263317,21,gamma-Glutamyltransferase,FALSE,blood
W2017263317,22,gamma-Glutamyltransferase,FALSE,
W411368230,1,Antipsychotic Agents,TRUE,administration & dosage
W411368230,2,Acute Disease,FALSE,
W411368230,3,Antipsychotic Agents,FALSE,
W411368230,4,Antipsychotic Agents,FALSE,therapeutic use
W411368230,5,Haloperidol,FALSE,
W411368230,6,Haloperidol,FALSE,therapeutic use
W411368230,7,Haloperidol,FALSE,administration & dosage
W411368230,8,Humans,FALSE,
W411368230,9,Psychotic Disorders,FALSE,
W411368230,10,Psychotic Disorders,FALSE,drug therapy
W2082370487,1,Adrenergic beta-Antagonists,TRUE,adverse effects
W2082370487,2,Eye Diseases,TRUE,chemically induced
W2082370487,3,Adrenergic beta-Antagonists,FALSE,
W2082370487,4,Aged,FALSE,
W2082370487,5,Conjunctiva,FALSE,drug effects
W2082370487,6,Conjunctiva,FALSE,
W2082370487,7,Eye Diseases,FALSE,
W2082370487,8,Humans,FALSE,
W2082370487,9,Middle Aged,FALSE,
W2082370487,10,Tears,FALSE,drug effects
W2082370487,11,Tears,FALSE,
W1993728620,1,"Alkalosis, Respiratory",TRUE,etiology
W1993728620,2,Heat Exhaustion,TRUE,complications
W1993728620,3,"Alkalosis, Respiratory",FALSE,
W1993728620,4,Blood,FALSE,
W1993728620,5,Heat Exhaustion,FALSE,
W1993728620,6,Humans,FALSE,
W1993728620,7,Hydrogen-Ion Concentration,FALSE,
W2045279508,1,Glucosephosphate Dehydrogenase Deficiency,TRUE,genetics
W2045279508,2,"Anemia, Hemolytic",FALSE,chemically induced
W2045279508,3,"Anemia, Hemolytic",FALSE,
W2045279508,4,Blacks,FALSE,
W2045279508,5,Female,FALSE,
W2045279508,6,Glucosephosphate Dehydrogenase Deficiency,FALSE,diagnosis
W2045279508,7,Glucosephosphate Dehydrogenase Deficiency,FALSE,
W2045279508,8,Hemoglobins,FALSE,metabolism
W2045279508,9,Hemoglobins,FALSE,
W2045279508,10,Heterozygote,FALSE,
W2045279508,11,Homozygote,FALSE,
W2045279508,12,Humans,FALSE,
W2045279508,13,Male,FALSE,
W2045279508,14,"NADP",FALSE,biosynthesis
W2045279508,15,"NADP",FALSE,
W2045279508,16,Oxidation-Reduction,FALSE,
W2045279508,17,Primaquine,FALSE,adverse effects
W2045279508,18,Primaquine,FALSE,
W2045279508,19,Sex Factors,FALSE,
W4214828398,1,Liver,TRUE,drug effects
W4214828398,2,Perhexiline,TRUE,adverse effects
W4214828398,3,Piperidines,TRUE,adverse effects
W4214828398,4,"Dose-Response Relationship, Drug",FALSE,
W4214828398,5,Humans,FALSE,
W4214828398,6,Isocitrate Dehydrogenase,FALSE,
W4214828398,7,Isocitrate Dehydrogenase,FALSE,blood
W4214828398,8,Liver,FALSE,enzymology
W4214828398,9,Liver,FALSE,
W4214828398,10,Liver Function Tests,FALSE,
W4214828398,11,Male,FALSE,
W4214828398,12,Perhexiline,FALSE,
W4214828398,13,Piperidines,FALSE,
W4214828398,14,Sulfobromophthalein,FALSE,
W4214828398,15,gamma-Glutamyltransferase,FALSE,
