id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2051950245,92,"Effect of gluten-free diet on dermatological, intestinal, and haematological manifestations of dermatitis herpetiformis.",1968-03-16,FALSE,132,journal-article,4170272,1,A5085723737,Lionel Fry,,,,1
W2051950245,92,"Effect of gluten-free diet on dermatological, intestinal, and haematological manifestations of dermatitis herpetiformis.",1968-03-16,FALSE,132,journal-article,4170272,2,A5088111524,R. M. H. McMinn,,,,1
W2051950245,92,"Effect of gluten-free diet on dermatological, intestinal, and haematological manifestations of dermatitis herpetiformis.",1968-03-16,FALSE,132,journal-article,4170272,3,A5036433466,JeanD. Cowan,,,,1
W2051950245,92,"Effect of gluten-free diet on dermatological, intestinal, and haematological manifestations of dermatitis herpetiformis.",1968-03-16,FALSE,132,journal-article,4170272,4,A5044725679,A. V. Hoffbrand,,,,1
W1996337989,87,INTRACRANIAL HÆMORRHAGE AND CLOTTING DEFECTS IN LOW-BIRTH-WEIGHT INFANTS,1968-03-01,FALSE,84,journal-article,4170269,1,A5022647099,O.P. Gray,"From the Departments of Child Health and Obstetrics and Gynœcology, Welsh National School of Medicine, Cardiff, United Kingdom",,,1
W1996337989,87,INTRACRANIAL HÆMORRHAGE AND CLOTTING DEFECTS IN LOW-BIRTH-WEIGHT INFANTS,1968-03-01,FALSE,84,journal-article,4170269,2,A5054654020,Ann Ackerman,"From the Departments of Child Health and Obstetrics and Gynœcology, Welsh National School of Medicine, Cardiff, United Kingdom",,,1
W1996337989,87,INTRACRANIAL HÆMORRHAGE AND CLOTTING DEFECTS IN LOW-BIRTH-WEIGHT INFANTS,1968-03-01,FALSE,84,journal-article,4170269,3,A5017725118,AnneJ. Fraser,"From the Departments of Child Health and Obstetrics and Gynœcology, Welsh National School of Medicine, Cardiff, United Kingdom",,,1
W2169720171,64,ANTINUCLEAR ANTIBODIES IN INFECTIOUS MONONUCLEOSIS,1968-03-01,FALSE,70,journal-article,4170273,1,A5044749944,M. Kaplan,"WASHINGTON UNIVERSITY SCHOOL OF MEDICINE, AND DIRECTOR OF HEMATOLOGY, THE JEWISH HOSPITAL OF ST. LOUIS, ST. LOUIS, MISSOURI, U.S.A..",,,1
W2169720171,64,ANTINUCLEAR ANTIBODIES IN INFECTIOUS MONONUCLEOSIS,1968-03-01,FALSE,70,journal-article,4170273,2,A5061618017,E M Tan,"SCRIPPS CLINIC AND RESEARCH FOUNDATION, LA JOLLA, CALIFORNIA, U.S.A..",Scripps Health,I1311914864,1
W2058555440,77,ACUTE GLOMERULONEPHRITIS FOLLOWING SKIN INFECTION DUE TO STREPTOCOCCI OF M-TYPE 2,1968-03-01,FALSE,57,journal-article,4170268,1,A5024044086,HughC. Dillon,"University of Alabama, Birmingham, Alabama, U.S.A.",University of Alabama at Birmingham,I32389192,1
W2058555440,77,ACUTE GLOMERULONEPHRITIS FOLLOWING SKIN INFECTION DUE TO STREPTOCOCCI OF M-TYPE 2,1968-03-01,FALSE,57,journal-article,4170268,2,A5029877262,MarySue Reeves,"University of Alabama, Birmingham, Alabama, U.S.A.",University of Alabama at Birmingham,I32389192,1
W2058555440,77,ACUTE GLOMERULONEPHRITIS FOLLOWING SKIN INFECTION DUE TO STREPTOCOCCI OF M-TYPE 2,1968-03-01,FALSE,57,journal-article,4170268,3,A5084677811,W. R. Maxted,"STREPTOCOCCUS REFERENCE LABORATORY, COLINDALE, LONDON N.W.9, United Kingdon",,,1
W2164260432,61,RELATION OF ABNORMAL FOLATE METABOLISM TO NEUROPATHY DEVELOPING DURING ANTICONVULSANT DRUG THERAPY,1968-03-01,FALSE,51,journal-article,4170274,1,A5021815340,SamuelJ. Horwitz,"From the College of Physicians and Surgeons, Columbia University, New York, U.S.A.",Columbia University,I78577930,1
W2164260432,61,RELATION OF ABNORMAL FOLATE METABOLISM TO NEUROPATHY DEVELOPING DURING ANTICONVULSANT DRUG THERAPY,1968-03-01,FALSE,51,journal-article,4170274,2,A5085820510,Frederick A. Klipstein,"From the College of Physicians and Surgeons, Columbia University, New York, U.S.A.",Columbia University,I78577930,1
