id,which_concept,concept_id,term,level,score
W1998184536,1,C159047783,Virology,1,0.609029
W1998184536,2,C71924100,Medicine,0,0.5338327
W1998184536,3,C2781196997,Herpes simplex virus,3,0.45308414
W1998184536,4,C2776334287,Chickenpox,3,0.436665
W1998184536,5,C2776159415,Varicella zoster virus,3,0.4267683
W1998184536,6,C2909187557,Herpesviridae Infections,5,0.42669228
W1998184536,7,C16005928,Dermatology,1,0.38803157
W1998184536,8,C2776409557,Herpesviridae,4,0.21875021
W1998184536,9,C2522874641,Virus,2,0.17851353
W1998184536,10,C2780727368,Viral disease,3,0.12212646
W2072456033,1,C2910216633,Inferior vena cava,2,0.6315304
W2072456033,2,C71924100,Medicine,0,0.4280485
W2072456033,3,C12997251,Anomaly (physics),2,0.41143045
W2072456033,4,C126838900,Radiology,1,0.26782575
W2072456033,5,C121332964,Physics,0,0.08074686
W2072456033,6,C26873012,Condensed matter physics,1,0
W2081091722,1,C2779602430,Blastomycosis,2,0.9522052
W2081091722,2,C2779108831,Paracoccidioidomycosis,2,0.48275608
W2081091722,3,C16005928,Dermatology,1,0.4522085
W2081091722,4,C2909183380,Blastomyces,4,0.4465527
W2081091722,5,C71924100,Medicine,0,0.42837024
W2081091722,6,C142724271,Pathology,1,0.23460028
W2081091722,7,C2779299957,Blastomyces dermatitidis,3,0.22888637
W2059994036,1,C2779512018,Pheochromocytoma,2,0.85810785999999994
W2059994036,2,C2779760147,Sympatholytic,3,0.8514627
W2059994036,3,C84393581,Blood pressure,2,0.666012
W2059994036,4,C71924100,Medicine,0,0.6422609
W2059994036,5,C2775859304,Epinephrine,2,0.56815237
W2059994036,6,C2776734335,Paraganglioma,2,0.45772868
W2059994036,7,C2777097880,Essential hypertension,3,0.4395049
W2059994036,8,C137627325,Etiology,2,0.42627823
W2059994036,9,C126322002,Internal medicine,1,0.423455
W2059994036,10,C42219234,Anesthesia,1,0.3579111
W2059994036,11,C164705383,Cardiology,1,0.33786163
W2059994036,12,C141071460,Surgery,1,0.20138818
W2036971201,1,C2779611634,Ballistocardiography,2,0.95851225
W2036971201,2,C71924100,Medicine,0,0.8964685
W2036971201,3,C189809214,Beat (acoustics),2,0.49560297
W2036971201,4,C2982892191,Heart beat,2,0.46709388
W2036971201,5,C19527891,Medical physics,1,0.35602874
W2036971201,6,C164705383,Cardiology,1,0.2398715
W2036971201,7,C24890656,Acoustics,1,0.14529112
W2036971201,8,C126322002,Internal medicine,1,0.13200456
W2036971201,9,C121332964,Physics,0,0
W2071665978,1,C2777977315,Primary (astronomy),2,0.5539917
W2071665978,2,C71924100,Medicine,0,0.49353135
W2071665978,3,C121332964,Physics,0,0
W2071665978,4,C1276947,Astronomy,1,0
W2089147562,1,C2781074409,Rectum,2,0.83028364
W2089147562,2,C2777786686,Penis,2,0.77988046
W2089147562,3,C2779013556,Metastasis,3,0.58895975
W2089147562,4,C2777546739,Carcinoma,2,0.55546725
W2089147562,5,C71924100,Medicine,0,0.4546554
W2089147562,6,C61434518,General surgery,1,0.35415906
W2089147562,7,C126322002,Internal medicine,1,0.3230167
W2089147562,8,C143998085,Oncology,1,0.32178962
W2089147562,9,C105702510,Anatomy,1,0.27880394
W2089147562,10,C121608353,Cancer,2,0.12810254
W1974456212,1,C71924100,Medicine,0,0.5810064
W1974456212,2,C42407357,Physiology,1,0.3606469
W1974456212,3,C203014093,Immunology,1,0.3230017
W1967037041,1,C159047783,Virology,1,0.7769806
W1967037041,2,C86803240,Biology,0,0.51860666
W1967037041,3,C2522874641,Virus,2,0.46681806
W1967037041,4,C2778538096,Mumps virus,3,0.46240953
W2094136032,1,C174802600,Penicillin,3,0.7713312
W2094136032,2,C2775933838,Anaphylaxis,3,0.44202793
W2094136032,3,C2909843257,Anaphylactic reactions,4,0.43674707
W2094136032,4,C71924100,Medicine,0,0.3231644
W2094136032,5,C89423630,Microbiology,1,0.23519638
W2094136032,6,C501593827,Antibiotics,2,0.20852953
W2094136032,7,C207480886,Allergy,2,0.18737403
W2094136032,8,C203014093,Immunology,1,0.1217311
W2094136032,9,C86803240,Biology,0,0.065246016
W2066958368,1,C164705383,Cardiology,1,0.6103811
W2066958368,2,C126322002,Internal medicine,1,0.54773295
W2066958368,3,C71924100,Medicine,0,0.51985556
W2066958368,4,C3018906752,Coronary heart disease,2,0.5003767
W2036781219,1,C2780484280,Cortisone,2,0.83894897
W2036781219,2,C71924100,Medicine,0,0.5003438
W2036781219,3,C187212893,Pediatrics,1,0.34654737
