id,which_mesh,term,is_major_topic
W2110247921,1,Emotions,TRUE
W2110247921,2,Gyrus Cinguli,TRUE
W2110247921,3,Pain,TRUE
W2110247921,4,Prefrontal Cortex,TRUE
W2110247921,5,"Rejection, Psychology",TRUE
W2110247921,6,Social Isolation,TRUE
W2110247921,7,Brain Mapping,FALSE
W2110247921,8,Female,FALSE
W2110247921,9,Gyrus Cinguli,FALSE
W2110247921,10,Humans,FALSE
W2110247921,11,Magnetic Resonance Imaging,FALSE
W2110247921,12,Male,FALSE
W2110247921,13,Pain,FALSE
W2110247921,14,Prefrontal Cortex,FALSE
W2031573489,1,FMN Reductase,TRUE
W2031573489,2,Flavin Mononucleotide,TRUE
W2031573489,3,Flavin-Adenine Dinucleotide,TRUE
W2031573489,4,Amino Acid Substitution,FALSE
W2031573489,5,Catalysis,FALSE
W2031573489,6,Chemical Phenomena,FALSE
W2031573489,7,"Chemistry, Physical",FALSE
W2031573489,8,Computer Simulation,FALSE
W2031573489,9,Electrons,FALSE
W2031573489,10,Escherichia coli,FALSE
W2031573489,11,Escherichia coli,FALSE
W2031573489,12,FMN Reductase,FALSE
W2031573489,13,FMN Reductase,FALSE
W2031573489,14,FMN Reductase,FALSE
W2031573489,15,Flavin Mononucleotide,FALSE
W2031573489,16,Flavin Mononucleotide,FALSE
W2031573489,17,Flavin-Adenine Dinucleotide,FALSE
W2031573489,18,Flavin-Adenine Dinucleotide,FALSE
W2031573489,19,Flavins,FALSE
W2031573489,20,Fluorescence,FALSE
W2031573489,21,Hydrogen Bonding,FALSE
W2031573489,22,Likelihood Functions,FALSE
W2031573489,23,Mathematics,FALSE
W2031573489,24,"Models, Molecular",FALSE
W2031573489,25,"Mutagenesis, Site-Directed",FALSE
W2031573489,26,Photons,FALSE
W2031573489,27,Protein Conformation,FALSE
W2031573489,28,Serine,FALSE
W2031573489,29,"Spectrometry, Fluorescence",FALSE
W2031573489,30,Temperature,FALSE
W2031573489,31,Thermodynamics,FALSE
W2031573489,32,Tyrosine,FALSE
W2000805219,1,Bees,TRUE
W2000805219,2,Gene Expression,TRUE
W2000805219,3,"Genes, Insect",TRUE
W2000805219,4,Aging,FALSE
W2000805219,5,Animals,FALSE
W2000805219,6,Bees,FALSE
W2000805219,7,Bees,FALSE
W2000805219,8,Bees,FALSE
W2000805219,9,"Behavior, Animal",FALSE
W2000805219,10,Brain,FALSE
W2000805219,11,Brain,FALSE
W2000805219,12,"DNA, Complementary",FALSE
W2000805219,13,Drosophila melanogaster,FALSE
W2000805219,14,Drosophila melanogaster,FALSE
W2000805219,15,Expressed Sequence Tags,FALSE
W2000805219,16,Female,FALSE
W2000805219,17,Gene Expression Profiling,FALSE
W2000805219,18,Oligonucleotide Array Sequence Analysis,FALSE
W2000805219,19,"RNA, Messenger",FALSE
W2000805219,20,"RNA, Messenger",FALSE
W2000805219,21,"RNA, Messenger",FALSE
W4256258598,1,Cell Polarity,TRUE
W4256258598,2,Drosophila melanogaster,TRUE
W4256258598,3,"Genes, Insect",TRUE
W4256258598,4,"Models, Animal",TRUE
W4256258598,5,Neoplasm Metastasis,TRUE
W4256258598,6,Animals,FALSE
W4256258598,7,Basement Membrane,FALSE
W4256258598,8,Basement Membrane,FALSE
W4256258598,9,Cadherins,FALSE
W4256258598,10,Cadherins,FALSE
W4256258598,11,Cell Division,FALSE
W4256258598,12,Cell Polarity,FALSE
W4256258598,13,Drosophila Proteins,FALSE
W4256258598,14,Drosophila Proteins,FALSE
W4256258598,15,Drosophila Proteins,FALSE
W4256258598,16,Drosophila melanogaster,FALSE
W4256258598,17,Drosophila melanogaster,FALSE
W4256258598,18,Drosophila melanogaster,FALSE
W4256258598,19,Epithelial Cells,FALSE
W4256258598,20,Epithelial Cells,FALSE
W4256258598,21,Eye,FALSE
W4256258598,22,Gene Silencing,FALSE
W4256258598,23,"Genes, Tumor Suppressor",FALSE
W4256258598,24,"Genes, ras",FALSE
W4256258598,25,Genetic Testing,FALSE
W4256258598,26,Green Fluorescent Proteins,FALSE
W4256258598,27,Luminescent Proteins,FALSE
W4256258598,28,Membrane Proteins,FALSE
W4256258598,29,Membrane Proteins,FALSE
W4256258598,30,Membrane Proteins,FALSE
W4256258598,31,Mutation,FALSE
W4256258598,32,Neoplasm Metastasis,FALSE
W4256258598,33,Neoplasms,FALSE
