id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2087213018,75,Clinoenstatite: High-Low Inversion,1965-05-21,FALSE,39,journal-article,17820115,1,A5060269373,A. J. Perrotta,"Department of the Geophysical Sciences, University of Chicago, Chicago, Illinois",University of Chicago,I40347166,1
W2087213018,75,Clinoenstatite: High-Low Inversion,1965-05-21,FALSE,39,journal-article,17820115,2,A5034046118,David A. Stephenson,"Department of the Geophysical Sciences, University of Chicago, Chicago, Illinois",University of Chicago,I40347166,1
W1970997360,37,<i>Scenedesmus obliquus</i> Sexuality,1965-05-21,FALSE,33,journal-article,17820116,1,A5062270299,Francis P. Trainor,"Department of Botany, University of Connecticut, Storrs 06268",University of Connecticut,I140172145,1
W1970997360,37,<i>Scenedesmus obliquus</i> Sexuality,1965-05-21,FALSE,33,journal-article,17820116,2,A5022929539,Carol Ann Burg,"Department of Botany, University of Connecticut, Storrs 06268",University of Connecticut,I140172145,1
W1989484685,111,A New Method for Studying the Atom: Optical spectra for multiply ionized atoms are produced by means of nuclear-physics techniques,1965-05-21,FALSE,17,journal-article,17820108,1,A5005018980,S. Bashkin,University of Arizona–Tucson,University of Arizona,I138006243,1
W1995345811,50,Atmospheric Noble Gases: Solar-Wind Bombardment of Extraterrestrial Dust as a Possible Source Mechanism,1965-05-21,FALSE,13,journal-article,17820112,1,A5065274989,D. Tilles,"Smithsonian Astrophysical Observatory and Harvard College Observatory, Cambridge, Massachusetts",Smithsonian Astrophysical Observatory,I153167508,1
W1995345811,50,Atmospheric Noble Gases: Solar-Wind Bombardment of Extraterrestrial Dust as a Possible Source Mechanism,1965-05-21,FALSE,13,journal-article,17820112,1,A5065274989,D. Tilles,"Smithsonian Astrophysical Observatory and Harvard College Observatory, Cambridge, Massachusetts",Harvard College Observatory,I4210106258,2
W2091686086,56,Geoelectric Effect and Geotropic Curvature,1965-05-21,FALSE,13,journal-article,17820117,1,A5087142011,R. R. Dedolph,"Division of Biological and Medical Research, Argonne National Laboratory, Argonne, Illinois 60440",Argonne National Laboratory,I1282105669,1
W2091686086,56,Geoelectric Effect and Geotropic Curvature,1965-05-21,FALSE,13,journal-article,17820117,2,A5037232412,J. J. Breen,"Division of Biological and Medical Research, Argonne National Laboratory, Argonne, Illinois 60440",Argonne National Laboratory,I1282105669,1
W2091686086,56,Geoelectric Effect and Geotropic Curvature,1965-05-21,FALSE,13,journal-article,17820117,3,A5059926496,Solon A. Gordon,"Division of Biological and Medical Research, Argonne National Laboratory, Argonne, Illinois 60440",Argonne National Laboratory,I1282105669,1
W1984317225,0,Phenology of Lilac Bloom in Montana.,1957-12-27,FALSE,11,journal-article,17820094,1,A5032883390,Joseph M. Caprio,"Agricultural Experiment Station, Montana State College, Bozeman",Montana State University,I23732399,1
W2023049553,0,Of Time and the Doctorate,1965-05-21,FALSE,8,journal-article,17820107,1,A5072400356,Dael Wolfle,,,,1
W2036899096,0,Bellcore Basic Research,1992-03-20,FALSE,7,journal-article,17820141,1,A5057820608,George H. Heilmeier,"President, Bellcore, 290 West Mt. Pleasant Avenue, Livingston, NJ 07039-0486",,,1
W2060294091,0,GROWTH STIMULATING PROPERTIES OF GRASS JUICE,1936-05-08,FALSE,7,journal-article,17820136,1,A5038983799,G. O. Kohler,,,,1
W2060294091,0,GROWTH STIMULATING PROPERTIES OF GRASS JUICE,1936-05-08,FALSE,7,journal-article,17820136,2,A5020239040,C. A. Elvehjem,,,,1
W2060294091,0,GROWTH STIMULATING PROPERTIES OF GRASS JUICE,1936-05-08,FALSE,7,journal-article,17820136,3,A5052695550,E. B. Hart,,,,1
W4255141606,0,NIH Career Awards,1965-05-21,FALSE,7,journal-article,17820101,1,A5088215668,Horace W. Davenport,"Department of Physiology, University of Michigan, Ann Arbor",University of Michigan–Ann Arbor,I27837315,1
W2071422350,0,PLEISTOCENE ALLUVIAL STAGES IN NORTHWESTERN OREGON,1936-05-08,FALSE,5,journal-article,17820131,1,A5059264264,Ira S. Allison,Oregon State College Corvallis,Oregon State University,I131249849,1
W2010651717,0,THE EXPERIMENTAL MARKING OF HALIBUT,1936-05-08,FALSE,4,journal-article,17820126,1,A5009874581,John Laurence Kask,"International Fisheries Commission Seattle, Wash.",International Pacific Halibut Commission,I1330536542,1
W2082933043,0,COMMENTS ON CLINICAL INVESTIGATION,1936-05-08,FALSE,4,journal-article,17820121,1,A5048164473,Robert F. Loeb,"College of Physicians and Surgeons, Columbia University",Columbia College,I4210163064,1
W2082933043,0,COMMENTS ON CLINICAL INVESTIGATION,1936-05-08,FALSE,4,journal-article,17820121,1,A5048164473,Robert F. Loeb,"College of Physicians and Surgeons, Columbia University",Royal College of Physicians,I4339842,2
W2082933043,0,COMMENTS ON CLINICAL INVESTIGATION,1936-05-08,FALSE,4,journal-article,17820121,1,A5048164473,Robert F. Loeb,"College of Physicians and Surgeons, Columbia University",Columbia University,I78577930,3
W1964396133,0,Major Changes in the Chemical Industry,1992-03-20,FALSE,3,journal-article,17820139,1,A5044500588,Philip D. Abelson,,,,1
W1977649261,0,"National Teach-In: Professors, Debating Viet Nam, Question Role of Scholarship in Policy-Making",1965-05-21,FALSE,3,journal-article,17820111,1,A5046603652,Elinor Langer,,,,1
W4253487674,0,Fullerene Superconductivity and the Dynamic Jahn-Teller Effect,1992-03-20,FALSE,3,journal-article,17820140,1,A5038690584,K. H. Johnson,"Department of Materials Science, Massachusetts Institute of Technology, Cambridge, MA 02139",Massachusetts Institute of Technology,I63966007,1
W4253487674,0,Fullerene Superconductivity and the Dynamic Jahn-Teller Effect,1992-03-20,FALSE,3,journal-article,17820140,2,A5026988863,Dennis P. Clougherty,"Department of Physics, University of California, Santa Barbara, CA 93108","University of California, Santa Barbara",I154570441,1
W4253487674,0,Fullerene Superconductivity and the Dynamic Jahn-Teller Effect,1992-03-20,FALSE,3,journal-article,17820140,3,A5006399257,Michael E. McHenry,"Department of Materials Science, Carnegie-Mellon University, Pittsburgh, PA 15213",Carnegie Mellon University,I74973139,1
W1979395773,27,"Vanillin, Cis-Terpin Hydrate, and Cis-Terpin as Ice Nucleators",1965-05-21,FALSE,2,journal-article,17820113,1,A5073262157,B. A. Power,"Coordinated Atmospheric Research Corporation, 510 Lakeshore Drive, Dorval, Quebec, Canada",GLS Industries (Canada),I4210089897,1
W1979395773,27,"Vanillin, Cis-Terpin Hydrate, and Cis-Terpin as Ice Nucleators",1965-05-21,FALSE,2,journal-article,17820113,2,A5021259304,Robert F. Power,"Coordinated Atmospheric Research Corporation, 510 Lakeshore Drive, Dorval, Quebec, Canada",GLS Industries (Canada),I4210089897,1
W2062195471,0,THE BIOLOGICAL EFFECTS OF THYMECTOMY IN SUCCESSIVE GENERATIONS OF RATS,1936-05-08,FALSE,2,journal-article,17820133,1,A5055405111,Nina Einhorn,,,,1
W2062195471,0,THE BIOLOGICAL EFFECTS OF THYMECTOMY IN SUCCESSIVE GENERATIONS OF RATS,1936-05-08,FALSE,2,journal-article,17820133,2,A5032947782,Leonard G. Rowntree,,,,1
W4246868367,0,Solar Energy,1965-05-21,FALSE,2,journal-article,17820119,1,A5080889991,P. E. Glaser,"Arthur D. Little, Inc., Cambridge, Massachusetts",Arthur D. Little (United States),I149290949,1
W1975297394,0,THE HISTORY OF SCIENCE SOCIETY AND THE DAVID EUGENE SMITH FESTSCHRIFT,1936-05-08,FALSE,1,journal-article,17820122,1,A5037210068,Frederick E. Brasch,Library of congress,Library of Congress,I1317680332,1
W1975297394,0,THE HISTORY OF SCIENCE SOCIETY AND THE DAVID EUGENE SMITH FESTSCHRIFT,1936-05-08,FALSE,1,journal-article,17820122,2,A5019541598,Lavada Hudgens,Library of congress,Library of Congress,I1317680332,1
W2042255824,0,Electron Microscopy in the Far East,1965-05-21,FALSE,1,journal-article,17820118,1,A5039776245,Nandini Gupta,,,,1
W2042255824,0,Electron Microscopy in the Far East,1965-05-21,FALSE,1,journal-article,17820118,2,A5059617881,Dan H. Moore,,,,1
W2055723474,0,THE YOUNGEST MEMBER ELECTED TO THE NATIONAL ACADEMY OF SCIENCES,1936-05-08,FALSE,1,journal-article,17820127,1,A5052097002,R. C. Archibald,,,,1
W2080017413,0,NIH Career Awards,1965-05-21,FALSE,1,journal-article,17820102,1,A5088215668,Horace W. Davenport,"Department of Physiology, University of Michigan, Ann Arbor.",University of Michigan–Ann Arbor,I27837315,1
W2083459655,37,Photographic Documentation in Archeological Research: Increasing the Information Content,1965-05-21,FALSE,1,journal-article,17820114,1,A5008070492,C. A. Erskine,"School of Anatomy, Trinity College, University of Dublin, Dublin, Ireland",Trinity College Dublin,I205274468,1
W2086693300,0,Pleistocene Time Scales,1965-05-21,FALSE,1,journal-article,17820097,1,A5039595156,Paul E. Damon,,,,1
W2093571180,0,"Site Survey for the Inter-American Observatory in Chile: After three years of investigation, astronomers selected Cerro Tololo, a mountain in the Andes",1965-05-21,FALSE,1,journal-article,17820109,1,A5091128607,J. Stock,"Cerro Tololo Inter-American Observatory, Casilla 63-D, La Serena, Chile",Cerro Tololo Inter-American Observatory,I4210140583,1
W2093652727,0,RUBBER CONTENT OF GOLDENROD LEAVES AFFECTED BY LIGHT,1936-05-08,FALSE,1,journal-article,17820128,1,A5025808735,J. T. Presley,,,,1
W2158088219,0,FRESH-WATER JELLY-FISHES IN ILLINOIS,1936-05-08,FALSE,1,journal-article,17820134,1,A5069090110,H. J. Van Cleave,,,,1
W1965739821,0,Observatories in the Southern Hemisphere,1965-05-21,FALSE,0,journal-article,17820100,1,A5091128607,J. Stock,"Cerro Tololo Inter-American Observatory, Casilla 63-D, La Serena, Chile",Cerro Tololo Inter-American Observatory,I4210140583,1
W2002367730,0,Linda Hall Library: Kansas City Institution Builds a Reputation with Operations Outside Its Region,1965-05-21,FALSE,0,journal-article,17820110,1,A5091680206,John H. Walsh,,,,1
W2003443164,0,ORIENTATION OF A DISK SETTLING IN A VISCOUS FLUID,1936-05-08,FALSE,0,journal-article,17820124,1,A5064402853,Eleanora Bliss Knopf,,,,1
W2003443164,0,ORIENTATION OF A DISK SETTLING IN A VISCOUS FLUID,1936-05-08,FALSE,0,journal-article,17820124,2,A5032014235,D. T. Griggs,,,,1
