id,which_concept,concept_id,term,level,score
W2014955344,1,C2778922544,Cryoglobulinemia,4,0.8335041
W2014955344,2,C71924100,Medicine,0,0.72800416
W2014955344,3,C159654299,Antibody,2,0.5959156
W2014955344,4,C2522874641,Virus,2,0.56018215
W2014955344,5,C2910612865,Cryoglobulins,3,0.55105305
W2014955344,6,C2776408679,Hepatitis C virus,3,0.5401835
W2014955344,7,C2780593183,Hepatitis B virus,3,0.45340696
W2014955344,8,C159047783,Virology,1,0.45118058
W2014955344,9,C203014093,Immunology,1,0.4423382
W2014955344,10,C2780942790,Pathogenesis,2,0.42631063
W2014955344,11,C2776029263,Hepatitis,2,0.41612846
W2338099022,1,C2778575703,Luteinizing hormone,3,0.8515423
W2338099022,2,C126322002,Internal medicine,1,0.8370285
W2338099022,3,C134018914,Endocrinology,1,0.8314748
W2338099022,4,C2779279991,Testosterone (patch),2,0.7555369
W2338099022,5,C71924100,Medicine,0,0.6875007
W2338099022,6,C2779279165,Follicle-stimulating hormone,4,0.5867615
W2338099022,7,C123765429,Spermatogenesis,2,0.5592527
W2338099022,8,C71315377,Hormone,2,0.5460853
W2338099022,9,C2775948956,Human chorionic gonadotropin,3,0.53840685
W2338099022,10,C2781115071,Testosterone propionate,4,0.48965007
W2338099022,11,C2778782382,Gonadotropin,3,0.4382045
W2338099022,12,C2777911890,Androgen,3,0.33693928
W1989023250,1,C126322002,Internal medicine,1,0.8710257
W1989023250,2,C71924100,Medicine,0,0.8265147
W1989023250,3,C134018914,Endocrinology,1,0.75869226
W1989023250,4,C2778163477,Cholesterol,2,0.7440126
W1989023250,5,C555293320,Diabetes mellitus,2,0.73025024
W1989023250,6,C2779306644,Insulin,2,0.58043355
W1989023250,7,C2779399885,Bile acid,2,0.49904633
W1989023250,8,C10146269,Excretion,2,0.45294684
W1989023250,9,C62231903,Metabolism,2,0.45237172
W2339409444,1,C2776149385,Trimethylamine,2,0.94663346
W2339409444,2,C2780825948,Dimethylamine,2,0.9291475
W2339409444,3,C71924100,Medicine,0,0.62806976
W2339409444,4,C2778063415,Hemodialysis,2,0.586728
W2339409444,5,C2779978075,Dialysis,2,0.57497823
W2339409444,6,C126322002,Internal medicine,1,0.49034476
W2339409444,7,C2776353806,Methanethiol,3,0.47871614
W2339409444,8,C43617362,Chromatography,1,0.47436914
W2339409444,9,C2780306776,Creatinine,2,0.43029416
W2339409444,10,C90924648,Gastroenterology,1,0.33604884
W2339409444,11,C185592680,Chemistry,0,0.27642438
W2339409444,12,C55493867,Biochemistry,1,0.21406981
W2339409444,13,C178790620,Organic chemistry,1,0.08867285
W2339409444,14,C518881349,Sulfur,2,0
W152635477,1,C2777037550,Hypercapnia,3,0.82204926
W152635477,2,C71924100,Medicine,0,0.71662974
W152635477,3,C182215343,Respiration,2,0.6643777
W152635477,4,C103247709,Chemoreceptor,3,0.6603119
W152635477,5,C2776779939,Hypoxemia,2,0.6060438
W152635477,6,C534529494,Respiratory system,2,0.5840884
W152635477,7,C123792249,Control of respiration,3,0.5818846
W152635477,8,C119406331,Acclimatization,2,0.54078245
W152635477,9,C200457457,Ventilation (architecture),2,0.46670863
W152635477,10,C136511781,Peripheral chemoreceptors,4,0.4642497
W152635477,11,C2780906327,Respiratory center,3,0.42029262
W152635477,12,C42219234,Anesthesia,1,0.33776027
W152635477,13,C126322002,Internal medicine,1,0.20839691
W152635477,14,C86803240,Biology,0,0.09627715
W152635477,15,C105702510,Anatomy,1,0.082915485
W152635477,16,C78519656,Mechanical engineering,1,0
W152635477,17,C59822182,Botany,1,0
W152635477,18,C170493617,Receptor,2,0
W152635477,19,C127413603,Engineering,0,0
W2320798725,1,C71924100,Medicine,0,0.97510135
W2320798725,2,C2781030672,Mitral valve prolapse,3,0.80085266
W2320798725,3,C164705383,Cardiology,1,0.6470324
W2320798725,4,C126322002,Internal medicine,1,0.6121883
W2320798725,5,C2777543888,Mitral valve,2,0.5509587
