id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,1,A5045896185,Henry S. Sacks,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Mount Sinai Medical Center,I4210095266,1
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,1,A5045896185,Henry S. Sacks,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Icahn School of Medicine at Mount Sinai,I98704320,2
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,2,A5007904225,Jayne Berrier,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Mount Sinai Medical Center,I4210095266,1
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,2,A5007904225,Jayne Berrier,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Icahn School of Medicine at Mount Sinai,I98704320,2
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,3,A5013366280,Dinah Reitman,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Mount Sinai Medical Center,I4210095266,1
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,3,A5013366280,Dinah Reitman,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Icahn School of Medicine at Mount Sinai,I98704320,2
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,4,A5089129957,V A Ancona-Berk,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Mount Sinai Medical Center,I4210095266,1
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,4,A5089129957,V A Ancona-Berk,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Icahn School of Medicine at Mount Sinai,I98704320,2
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,5,A5065357436,Thomas C. Chalmers,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Mount Sinai Medical Center,I4210095266,1
W2067550511,95,Meta-Analyses of Randomized Controlled Trials,1987-02-19,FALSE,1162,journal-article,3807986,5,A5065357436,Thomas C. Chalmers,"Clinical Trials Unit and the Departments of Medicine, Health Care Management, and Biomathematical Sciences, Mount Sinai School of Medicine of the City University of New York, New York. Address reprint requests to Dr. Sacks at the Clinical Trials Unit, Mount Sinai Medical Center, 1 Gustave L. Levy Place, New York, NY 10029.",Icahn School of Medicine at Mount Sinai,I98704320,2
