id,which_mesh,term,is_major_topic
W2087814592,1,Embryonic Stem Cells,TRUE
W2087814592,2,Intracellular Space,TRUE
W2087814592,3,Ketoglutaric Acids,TRUE
W2087814592,4,Pluripotent Stem Cells,TRUE
W2087814592,5,Animals,FALSE
W2087814592,6,Cell Differentiation,FALSE
W2087814592,7,Cell Differentiation,FALSE
W2087814592,8,Cell Line,FALSE
W2087814592,9,Cell Membrane Permeability,FALSE
W2087814592,10,Cell Proliferation,FALSE
W2087814592,11,Chromatin,FALSE
W2087814592,12,Chromatin,FALSE
W2087814592,13,DNA Methylation,FALSE
W2087814592,14,DNA Methylation,FALSE
W2087814592,15,Embryonic Stem Cells,FALSE
W2087814592,16,Embryonic Stem Cells,FALSE
W2087814592,17,Embryonic Stem Cells,FALSE
W2087814592,18,"Epigenesis, Genetic",FALSE
W2087814592,19,"Epigenesis, Genetic",FALSE
W2087814592,20,"Epigenesis, Genetic",FALSE
W2087814592,21,Glucose,FALSE
W2087814592,22,Glucose,FALSE
W2087814592,23,Glutamic Acid,FALSE
W2087814592,24,Glutamic Acid,FALSE
W2087814592,25,Histones,FALSE
W2087814592,26,Histones,FALSE
W2087814592,27,Intracellular Space,FALSE
W2087814592,28,Ketoglutaric Acids,FALSE
W2087814592,29,Ketoglutaric Acids,FALSE
W2087814592,30,Methylation,FALSE
W2087814592,31,Mice,FALSE
W2087814592,32,Pluripotent Stem Cells,FALSE
W2087814592,33,Pluripotent Stem Cells,FALSE
W2087814592,34,Pluripotent Stem Cells,FALSE
W2087814592,35,Succinic Acid,FALSE
W2087814592,36,Succinic Acid,FALSE
W2087814592,37,Succinic Acid,FALSE
W2087814592,38,"Transcription, Genetic",FALSE
W2087814592,39,"Transcription, Genetic",FALSE
W2075877031,1,Cell Lineage,TRUE
W2075877031,2,"Genes, p53",TRUE
W2075877031,3,"Leukemia, Myeloid, Acute",TRUE
W2075877031,4,"Leukemia, Myeloid, Acute",TRUE
W2075877031,5,Mutation,TRUE
W2075877031,6,Alleles,FALSE
W2075877031,7,Animals,FALSE
W2075877031,8,Cell Lineage,FALSE
W2075877031,9,Cell Lineage,FALSE
W2075877031,10,Cell Proliferation,FALSE
W2075877031,11,Clone Cells,FALSE
W2075877031,12,DNA Damage,FALSE
W2075877031,13,"Drug Resistance, Neoplasm",FALSE
W2075877031,14,"Drug Resistance, Neoplasm",FALSE
W2075877031,15,"Drug Resistance, Neoplasm",FALSE
W2075877031,16,Ethylnitrosourea,FALSE
W2075877031,17,Ethylnitrosourea,FALSE
W2075877031,18,"Evolution, Molecular",FALSE
W2075877031,19,"Genes, p53",FALSE
W2075877031,20,Hematopoietic Stem Cells,FALSE
W2075877031,21,Hematopoietic Stem Cells,FALSE
W2075877031,22,Hematopoietic Stem Cells,FALSE
W2075877031,23,Hematopoietic Stem Cells,FALSE
W2075877031,24,Hematopoietic Stem Cells,FALSE
W2075877031,25,Heterozygote,FALSE
W2075877031,26,Humans,FALSE
W2075877031,27,"Leukemia, Myeloid, Acute",FALSE
W2075877031,28,"Leukemia, Myeloid, Acute",FALSE
W2075877031,29,Mice,FALSE
W2075877031,30,"Models, Genetic",FALSE
W2075877031,31,Mutation,FALSE
W2075877031,32,Mutation,FALSE
W2050838276,1,Alleles,TRUE
W2050838276,2,Apolipoproteins A,TRUE
W2050838276,3,Exome,TRUE
W2050838276,4,Genetic Predisposition to Disease,TRUE
W2050838276,5,Myocardial Infarction,TRUE
W2050838276,6,"Receptors, LDL",TRUE
W2050838276,7,Age Factors,FALSE
W2050838276,8,Age of Onset,FALSE
W2050838276,9,Apolipoprotein A-V,FALSE
W2050838276,10,Apolipoproteins A,FALSE
W2050838276,11,Case-Control Studies,FALSE
W2050838276,12,"Cholesterol, LDL",FALSE
W2050838276,13,"Cholesterol, LDL",FALSE
W2050838276,14,Coronary Artery Disease,FALSE
W2050838276,15,Coronary Artery Disease,FALSE
W2050838276,16,Exome,FALSE
W2050838276,17,Female,FALSE
W2050838276,18,Genetic Predisposition to Disease,FALSE
W2050838276,19,"Genetics, Population",FALSE
W2050838276,20,Heterozygote,FALSE
W2050838276,21,Humans,FALSE
W2050838276,22,Male,FALSE
W2050838276,23,Middle Aged,FALSE
W2050838276,24,Mutation,FALSE
W2050838276,25,Mutation,FALSE
W2050838276,26,Myocardial Infarction,FALSE
W2050838276,27,Myocardial Infarction,FALSE
W2050838276,28,"National Heart, Lung, and Blood Institute (U.S.)",FALSE
W2050838276,29,"Receptors, LDL",FALSE
W2050838276,30,Triglycerides,FALSE
W2050838276,31,Triglycerides,FALSE
W2050838276,32,United States,FALSE
W2005556726,1,Motor Skills,TRUE
W2005556726,2,Odonata,TRUE
W2005556726,3,Orientation,TRUE
W2005556726,4,Predatory Behavior,TRUE
W2005556726,5,Acceleration,FALSE
W2005556726,6,Animals,FALSE
W2005556726,7,"Feedback, Sensory",FALSE
W2005556726,8,Female,FALSE
W2005556726,9,"Flight, Animal",FALSE
W2005556726,10,"Flight, Animal",FALSE
W2005556726,11,Head,FALSE
W2005556726,12,Head,FALSE
W2005556726,13,Male,FALSE
W2005556726,14,Motor Skills,FALSE
W2005556726,15,Odonata,FALSE
W2005556726,16,Orientation,FALSE
W2005556726,17,Predatory Behavior,FALSE
W2005556726,18,Rotation,FALSE
W2005556726,19,Spatial Navigation,FALSE
W2005556726,20,Spatial Navigation,FALSE
W2005556726,21,Torso,FALSE
W2005556726,22,Torso,FALSE
W2029894473,1,"Adaptation, Physiological",TRUE
W2029894473,2,Exercise,TRUE
W2029894473,3,Physical Endurance,TRUE
W2029894473,4,Resistance Training,TRUE
W2029894473,5,Task Performance and Analysis,TRUE
W2029894473,6,Adult,FALSE
W2029894473,7,Cross-Over Studies,FALSE
W2029894473,8,Exercise,FALSE
W2029894473,9,Female,FALSE
W2029894473,10,Heart Rate,FALSE
W2029894473,11,Humans,FALSE
W2029894473,12,Male,FALSE
W2029894473,13,Oxygen Consumption,FALSE
W2029894473,14,Physical Endurance,FALSE
W2088306031,1,Biocatalysis,TRUE
W2088306031,2,Diffusion,TRUE
W2088306031,3,Enzymes,TRUE
W2088306031,4,Hot Temperature,TRUE
W2088306031,5,Alkaline Phosphatase,FALSE
W2088306031,6,Alkaline Phosphatase,FALSE
W2088306031,7,Animals,FALSE
W2088306031,8,Calorimetry,FALSE
W2088306031,9,Catalase,FALSE
W2088306031,10,Catalase,FALSE
W2088306031,11,Catalytic Domain,FALSE
W2088306031,12,Cattle,FALSE
W2088306031,13,Enzymes,FALSE
W2088306031,14,Kinetics,FALSE
W2088306031,15,Saccharomyces cerevisiae,FALSE
W2088306031,16,Saccharomyces cerevisiae,FALSE
W2088306031,17,"Spectrometry, Fluorescence",FALSE
W2088306031,18,Thermodynamics,FALSE
W2088306031,19,Triose-Phosphate Isomerase,FALSE
W2088306031,20,Triose-Phosphate Isomerase,FALSE
W2088306031,21,Urease,FALSE
W2088306031,22,Urease,FALSE
W2054261736,1,Mitosis,TRUE
W2054261736,2,Protein Phosphatase 1,TRUE
W2054261736,3,Protein Phosphatase 2,TRUE
W2054261736,4,Schizosaccharomyces,TRUE
W2054261736,5,Schizosaccharomyces,TRUE
W2054261736,6,Amino Acid Motifs,FALSE
W2054261736,7,Amino Acid Sequence,FALSE
W2054261736,8,Binding Sites,FALSE
W2054261736,9,CDC2 Protein Kinase,FALSE
W2054261736,10,CDC2 Protein Kinase,FALSE
W2054261736,11,Chromosome Segregation,FALSE
W2054261736,12,Conserved Sequence,FALSE
W2054261736,13,Cyclin B,FALSE
W2054261736,14,Cyclin B,FALSE
W2054261736,15,Enzyme Activation,FALSE
W2054261736,16,HeLa Cells,FALSE
W2054261736,17,Holoenzymes,FALSE
W2054261736,18,Holoenzymes,FALSE
W2054261736,19,Humans,FALSE
W2054261736,20,Isoenzymes,FALSE
W2054261736,21,Isoenzymes,FALSE
W2054261736,22,Molecular Sequence Data,FALSE
W2054261736,23,Phosphorylation,FALSE
W2054261736,24,Protein Phosphatase 1,FALSE
W2054261736,25,Protein Phosphatase 2,FALSE
W2054261736,26,Protein Phosphatase 2,FALSE
W2054261736,27,Protein Subunits,FALSE
W2054261736,28,Protein Subunits,FALSE
W2054261736,29,Protein Subunits,FALSE
W2054261736,30,Schizosaccharomyces,FALSE
W2054261736,31,Schizosaccharomyces pombe Proteins,FALSE
W2054261736,32,Schizosaccharomyces pombe Proteins,FALSE
W2054261736,33,Schizosaccharomyces pombe Proteins,FALSE
W2054261736,34,Signal Transduction,FALSE
W2089605842,1,Caenorhabditis elegans,TRUE
W2089605842,2,Caenorhabditis elegans,TRUE
W2089605842,3,Endoderm,TRUE
W2089605842,4,"Evolution, Molecular",TRUE
W2089605842,5,"Gene Expression Regulation, Developmental",TRUE
W2089605842,6,Spatio-Temporal Analysis,TRUE
