id,which_mesh,term,is_major_topic,qualifier_name
W1990103381,1,ABO Blood-Group System,TRUE,genetics
W1990103381,2,ABO Blood-Group System,FALSE,
W1990103381,3,Alleles,FALSE,
W1990103381,4,Amino Acid Sequence,FALSE,
W1990103381,5,Base Sequence,FALSE,
W1990103381,6,Carbohydrate Sequence,FALSE,
W1990103381,7,Cell Line,FALSE,
W1990103381,8,DNA,FALSE,genetics
W1990103381,9,DNA,FALSE,
W1990103381,10,Gene Library,FALSE,
W1990103381,11,Genotype,FALSE,
W1990103381,12,Humans,FALSE,
W1990103381,13,Molecular Sequence Data,FALSE,
W1990103381,14,"Polymorphism, Genetic",FALSE,
W2079487514,1,Factor Xa Inhibitors,TRUE,
W2079487514,2,Peptides,TRUE,isolation & purification
W2079487514,3,Serine Proteinase Inhibitors,TRUE,isolation & purification
W2079487514,4,Ticks,TRUE,analysis
W2079487514,5,Amino Acid Sequence,FALSE,
W2079487514,6,Animals,FALSE,
W2079487514,7,Arthropod Proteins,FALSE,
W2079487514,8,Blood Coagulation Tests,FALSE,
W2079487514,9,"Chromatography, Gel",FALSE,
W2079487514,10,Humans,FALSE,
W2079487514,11,Intercellular Signaling Peptides and Proteins,FALSE,
W2079487514,12,Kinetics,FALSE,
W2079487514,13,Molecular Sequence Data,FALSE,
W2079487514,14,Peptides,FALSE,
W2079487514,15,Peptides,FALSE,pharmacology
W2079487514,16,"Sequence Homology, Nucleic Acid",FALSE,
W2079487514,17,Serine Proteinase Inhibitors,FALSE,
W2079487514,18,Ticks,FALSE,
W2089373281,1,Gene Expression,TRUE,
W2089373281,2,Glycoproteins,TRUE,
W2089373281,3,Growth Inhibitors,TRUE,genetics
W2089373281,4,Sex Differentiation,TRUE,
W2089373281,5,Testicular Hormones,TRUE,genetics
W2089373281,6,Androgens,FALSE,deficiency
W2089373281,7,Androgens,FALSE,
W2089373281,8,Androgens,FALSE,physiology
W2089373281,9,Animals,FALSE,
W2089373281,10,"Animals, Newborn",FALSE,
W2089373281,11,Anti-Mullerian Hormone,FALSE,
W2089373281,12,Fallopian Tubes,FALSE,abnormalities
W2089373281,13,Fallopian Tubes,FALSE,embryology
W2089373281,14,Fallopian Tubes,FALSE,
W2089373281,15,Female,FALSE,
W2089373281,16,Freemartinism,FALSE,genetics
W2089373281,17,Freemartinism,FALSE,
W2089373281,18,Granulosa Cells,FALSE,
W2089373281,19,Growth Inhibitors,FALSE,
W2089373281,20,Growth Inhibitors,FALSE,physiology
W2089373281,21,Male,FALSE,
W2089373281,22,Metallothionein,FALSE,
W2089373281,23,Metallothionein,FALSE,genetics
W2089373281,24,Mice,FALSE,
W2089373281,25,"Mice, Transgenic",FALSE,
W2089373281,26,Mullerian Ducts,FALSE,physiology
W2089373281,27,Mullerian Ducts,FALSE,
W2089373281,28,Ovary,FALSE,
W2089373281,29,Ovary,FALSE,abnormalities
W2089373281,30,Ovary,FALSE,growth & development
W2089373281,31,Ovary,FALSE,embryology
W2089373281,32,"Promoter Regions, Genetic",FALSE,
W2089373281,33,Sertoli Cells,FALSE,
W2089373281,34,Sertoli Cells,FALSE,metabolism
W2089373281,35,Testicular Hormones,FALSE,
W2089373281,36,Testicular Hormones,FALSE,physiology
W2089373281,37,Testis,FALSE,
W2089373281,38,Testis,FALSE,embryology
W2089373281,39,Testis,FALSE,abnormalities
W2089373281,40,Uterus,FALSE,embryology
W2089373281,41,Uterus,FALSE,abnormalities
W2089373281,42,Uterus,FALSE,
W2089373281,43,Vagina,FALSE,abnormalities
W2089373281,44,Vagina,FALSE,
W2089373281,45,Vagina,FALSE,embryology
W2081532018,1,Antigen-Antibody Complex,TRUE,
W2081532018,2,Hemerythrin,TRUE,
W2081532018,3,Immunoglobulin Fab Fragments,TRUE,
W2081532018,4,Metalloproteins,TRUE,
W2081532018,5,"Models, Molecular",TRUE,
W2081532018,6,Peptides,TRUE,immunology
W2081532018,7,Amino Acid Sequence,FALSE,
W2081532018,8,Crystallization,FALSE,
