id,which_concept,concept_id,term,level,score
W3188071931,1,C71924100,Medicine,0,0.8408177
W3188071931,2,C2778375690,Tolerability,3,0.8298261
W3188071931,3,C126322002,Internal medicine,1,0.599205
W3188071931,4,C142424586,Refractory (planetary science),2,0.5876769
W3188071931,5,C2776364478,Multiple myeloma,2,0.5602186
W3188071931,6,C2777288759,Dosing,2,0.4625826
W3188071931,7,C90924648,Gastroenterology,1,0.4463057
W3188071931,8,C2780073493,Single Center,2,0.44388503
W3188071931,9,C143998085,Oncology,1,0.428214
W3188071931,10,C31760486,Phases of clinical research,3,0.42800856
W3188071931,11,C197934379,Adverse effect,2,0.4027669
W3188071931,12,C535046627,Clinical trial,2,0.3521126
W3188071931,13,C141071460,Surgery,1,0.3327242
W3188071931,14,C121332964,Physics,0,0
W3188071931,15,C87355193,Astrobiology,1,0
W4205192825,1,C71924100,Medicine,0,0.9149532
W4205192825,2,C2775867548,Parasitemia,4,0.7969587
W4205192825,3,C2778048844,Malaria,2,0.74037695
W4205192825,4,C112705442,Pharmacokinetics,2,0.5989982
W4205192825,5,C207892153,Kilogram,3,0.47343042
W4205192825,6,C197934379,Adverse effect,2,0.4722946
W4205192825,7,C535046627,Clinical trial,2,0.45769697
W4205192825,8,C2778371730,Plasmodium falciparum,3,0.45607454
W4205192825,9,C126322002,Internal medicine,1,0.43714383
W4205192825,10,C147583825,Body weight,2,0.29054585
W4205192825,11,C203014093,Immunology,1,0.28760952
W3195936663,1,C71924100,Medicine,0,0.8467554
W3195936663,2,C137403100,Ethnic group,2,0.7999307
W3195936663,3,C149923435,Demography,1,0.56709605
W3195936663,4,C160735492,Health care,2,0.56520474
W3195936663,5,C74909509,Gerontology,1,0.48570737
W3195936663,6,C2780128664,National Health Interview Survey,3,0.465625
W3195936663,7,C2250968,Health equity,3,0.46287042
W3195936663,8,C104977270,Race and health,4,0.46275756
W3195936663,9,C76509639,Race (biology),2,0.4539601
W3195936663,10,C2780892066,Household income,2,0.42672563
W3195936663,11,C138816342,Public health,2,0.34583372
W3195936663,12,C99454951,Environmental health,1,0.28774476
W3195936663,13,C2908647359,Population,2,0.18835053
W3195936663,14,C59822182,Botany,1,0
W3195936663,15,C159110408,Nursing,1,0
W3195936663,16,C166957645,Archaeology,1,0
W3195936663,17,C144024400,Sociology,0,0
W3195936663,18,C19165224,Anthropology,1,0
W3195936663,19,C162324750,Economics,0,0
W3195936663,20,C86803240,Biology,0,0
W3195936663,21,C50522688,Economic growth,1,0
W3195936663,22,C95457728,History,0,0
W3190947740,1,C71924100,Medicine,0,0.8360222
W3190947740,2,C520601542,Typhoid fever,2,0.7705948
W3190947740,3,C22070199,Vaccination,2,0.7626717
