id,which_concept,concept_id,term,level,score
W2160917955,1,C71924100,Medicine,0,0.8845669
W2160917955,2,C126189478,Nephrotoxicity,3,0.6542165
W2160917955,3,C2779338263,Lymphoma,2,0.552049
W2160917955,4,C2778330430,Immunosuppressive drug,3,0.54319483
W2160917955,5,C2776755627,Cyclophosphamide,3,0.5311702
W2160917955,6,C2779547328,Diuresis,3,0.5272364
W2160917955,7,C2780252810,Immunosuppression,2,0.4781043
W2160917955,8,C141071460,Surgery,1,0.4327616
W2160917955,9,C2780091579,Kidney,2,0.38525248
W2160917955,10,C2776694085,Chemotherapy,2,0.3567438
W2160917955,11,C90924648,Gastroenterology,1,0.3490602
W2160917955,12,C126322002,Internal medicine,1,0.3450568
W2160917955,13,C126894567,Urology,1,0.32468003
W2160917955,14,C2911091166,Transplantation,2,0.29825538
W1970218396,1,C2777628954,Aspirin,2,0.96711934
W1970218396,2,C71924100,Medicine,0,0.93472457
W1970218396,3,C500558357,Myocardial infarction,2,0.83586514
W1970218396,4,C27081682,Placebo,3,0.677434
W1970218396,5,C126322002,Internal medicine,1,0.6353166
W1970218396,6,C164705383,Cardiology,1,0.4892752
W1970218396,7,C142724271,Pathology,1,0
W1970218396,8,C204787440,Alternative medicine,2,0
W1977944577,1,C8891405,Immune system,2,0.70545024
W1977944577,2,C71924100,Medicine,0,0.6676172
W1977944577,3,C2779134260,Disease,2,0.48760286
W1977944577,4,C203014093,Immunology,1,0.39394024
W1977944577,5,C126322002,Internal medicine,1,0.3900567
W1977944577,6,C90924648,Gastroenterology,1,0.38213065
W2100200241,1,C2777448540,Lactulose,2,0.93171394
W2100200241,2,C2779213145,Rhamnose,3,0.8103589
W2100200241,3,C2993432164,Villous atrophy,4,0.7779666
W2100200241,4,C10146269,Excretion,2,0.7700255
W2100200241,5,C126322002,Internal medicine,1,0.65169716
W2100200241,6,C2781071285,Intestinal permeability,2,0.55127746
W2100200241,7,C2781172350,Atrophy,2,0.54072
W2100200241,8,C90924648,Gastroenterology,1,0.524535
W2100200241,9,C2780026642,Urine,2,0.51028585
W2100200241,10,C134018914,Endocrinology,1,0.49512878
W2100200241,11,C185592680,Chemistry,0,0.48167002
W2100200241,12,C77411442,Urinary system,2,0.44553873
W2100200241,13,C71924100,Medicine,0,0.33054948
W2100200241,14,C2780349322,Coeliac disease,3,0.27080306
W2100200241,15,C55493867,Biochemistry,1,0.24795723
W2100200241,16,C2778173381,Galactose,2,0.11316183
W2100200241,17,C2779134260,Disease,2,0
