id,which_mesh,term,is_major_topic
W1965167237,1,Tooth,TRUE
W1965167237,2,Animals,FALSE
W1965167237,3,Sheep,FALSE
W2041120377,1,Acid Phosphatase,TRUE
W2041120377,2,Coloring Agents,TRUE
W2041120377,3,Organic Chemicals,TRUE
W2041120377,4,Phosphoric Monoester Hydrolases,TRUE
W2041120377,5,Phosphoric Monoester Hydrolases,FALSE
W1658060515,1,"Genetics, Medical",TRUE
W1658060515,2,Phenotype,TRUE
W1658060515,3,Sex Characteristics,TRUE
W1658060515,4,Sex Chromatin,TRUE
W1658060515,5,Humans,FALSE
W1658060515,6,Male,FALSE
W2053587935,1,Chickens,TRUE
W2053587935,2,Poultry,TRUE
W2053587935,3,Poultry Diseases,TRUE
W2053587935,4,Respiratory System,TRUE
W2053587935,5,Respiratory Tract Infections,TRUE
W2053587935,6,Viruses,TRUE
W2053587935,7,Animals,FALSE
W2053587935,8,Respiratory Tract Infections,FALSE
W2095441417,1,Inclusion Bodies,TRUE
W2095441417,2,Melanins,TRUE
W2095441417,3,Mitochondria,TRUE
W2095441417,4,Melanins,FALSE
W2095441417,5,Mitochondria,FALSE
W2069316529,1,Fatty Acids,TRUE
W2069316529,2,"Fatty Acids, Monounsaturated",TRUE
W1966799820,1,Escherichia coli,TRUE
W1966799820,2,"Hybridization, Genetic",TRUE
W1966799820,3,Nucleic Acid Hybridization,TRUE
W1966799820,4,Salmonella,TRUE
W2021702462,1,Blacks,TRUE
W2021702462,2,Haptoglobins,TRUE
W2021702462,3,Mucoproteins,TRUE
W2021702462,4,Transferrin,TRUE
W2021702462,5,Humans,FALSE
W2021702462,6,Mucoproteins,FALSE
W2016296907,1,Amnion,TRUE
W2016296907,2,Cell Nucleus,TRUE
W2016296907,3,Electrons,TRUE
W2016296907,4,Measles,TRUE
W2016296907,5,Measles virus,TRUE
W2016296907,6,Amnion,FALSE
W2016296907,7,Humans,FALSE
W2016296907,8,Measles,FALSE
W2008143532,1,Antiviral Agents,TRUE
W2008143532,2,Indoles,TRUE
W2008143532,3,Isatin,TRUE
W2008143532,4,Thiosemicarbazones,TRUE
W2008143532,5,Vaccinia virus,TRUE
W2008143532,6,Virus Diseases,TRUE
W2008143532,7,Animals,FALSE
W2008143532,8,Indoles,FALSE
W2008143532,9,Mice,FALSE
W2008143532,10,Rabbits,FALSE
W2008143532,11,Thiosemicarbazones,FALSE
W2079310993,1,Nervous System Physiological Phenomena,TRUE
W2079310993,2,"Vision, Ocular",TRUE
W2079310993,3,Humans,FALSE
W2079310993,4,"Vision, Ocular",FALSE
W2088692041,1,Blood Donors,TRUE
W2088692041,2,Blood Group Antigens,TRUE
