id,which_mesh,term,is_major_topic
W2108233388,1,Data Collection,TRUE
W2108233388,2,"Data Interpretation, Statistical",TRUE
W2108233388,3,Randomized Controlled Trials as Topic,TRUE
W2108233388,4,Bias,FALSE
W2108233388,5,Data Collection,FALSE
W2108233388,6,Humans,FALSE
W2108233388,7,Randomized Controlled Trials as Topic,FALSE
W1986894783,1,"Adaptation, Psychological",TRUE
W1986894783,2,"Health Knowledge, Attitudes, Practice",TRUE
W1986894783,3,Neoplasms,TRUE
W1986894783,4,Adult,FALSE
W1986894783,5,Aged,FALSE
W1986894783,6,Female,FALSE
W1986894783,7,Humans,FALSE
W1986894783,8,"Interview, Psychological",FALSE
W1986894783,9,"Interview, Psychological",FALSE
W1986894783,10,Male,FALSE
W1986894783,11,Middle Aged,FALSE
W1986894783,12,Neoplasms,FALSE
W1966909187,1,Intestinal Diseases,TRUE
W1966909187,2,Liver Diseases,TRUE
W1966909187,3,"Parenteral Nutrition, Home",TRUE
W1966909187,4,Adolescent,FALSE
W1966909187,5,Adult,FALSE
W1966909187,6,Aged,FALSE
W1966909187,7,Child,FALSE
W1966909187,8,"Cholestasis, Intrahepatic",FALSE
W1966909187,9,"Cholestasis, Intrahepatic",FALSE
W1966909187,10,"Cholestasis, Intrahepatic",FALSE
W1966909187,11,Chronic Disease,FALSE
W1966909187,12,"Data Interpretation, Statistical",FALSE
W1966909187,13,Female,FALSE
W1966909187,14,Humans,FALSE
W1966909187,15,Intestinal Diseases,FALSE
W1966909187,16,Lipids,FALSE
W1966909187,17,Lipids,FALSE
W1966909187,18,Liver Cirrhosis,FALSE
W1966909187,19,Liver Cirrhosis,FALSE
W1966909187,20,Liver Diseases,FALSE
W1966909187,21,Liver Diseases,FALSE
W1966909187,22,Male,FALSE
W1966909187,23,Middle Aged,FALSE
W1966909187,24,"Parenteral Nutrition, Home",FALSE
W1966909187,25,Prospective Studies,FALSE
W1966909187,26,Risk Factors,FALSE
W1966909187,27,Survival Analysis,FALSE
W1966909187,28,Time Factors,FALSE
W2028104399,1,Antineoplastic Agents,TRUE
W2028104399,2,Bone Marrow Transplantation,TRUE
W2028104399,3,Precursor Cell Lymphoblastic Leukemia-Lymphoma,TRUE
W2028104399,4,Adolescent,FALSE
W2028104399,5,Adult,FALSE
W2028104399,6,Antineoplastic Agents,FALSE
W2028104399,7,Child,FALSE
W2028104399,8,"Child, Preschool",FALSE
W2028104399,9,Combined Modality Therapy,FALSE
W2028104399,10,Disease-Free Survival,FALSE
W2028104399,11,Female,FALSE
W2028104399,12,Humans,FALSE
W2028104399,13,Infant,FALSE
W2028104399,14,Male,FALSE
W2028104399,15,Precursor Cell Lymphoblastic Leukemia-Lymphoma,FALSE
W2028104399,16,Precursor Cell Lymphoblastic Leukemia-Lymphoma,FALSE
