id,which_mesh,term,is_major_topic,qualifier_name
W2133102806,1,Gene Regulatory Networks,TRUE,
W2133102806,2,"Genome, Fungal",TRUE,
W2133102806,3,Saccharomyces cerevisiae,TRUE,metabolism
W2133102806,4,Saccharomyces cerevisiae,TRUE,genetics
W2133102806,5,Saccharomyces cerevisiae Proteins,TRUE,metabolism
W2133102806,6,Computational Biology,FALSE,
W2133102806,7,Gene Duplication,FALSE,
W2133102806,8,"Gene Expression Regulation, Fungal",FALSE,
W2133102806,9,"Genes, Fungal",FALSE,
W2133102806,10,Genetic Fitness,FALSE,
W2133102806,11,Metabolic Networks and Pathways,FALSE,
W2133102806,12,Mutation,FALSE,
W2133102806,13,Protein Interaction Mapping,FALSE,
W2133102806,14,Saccharomyces cerevisiae,FALSE,physiology
W2133102806,15,Saccharomyces cerevisiae,FALSE,
W2133102806,16,Saccharomyces cerevisiae Proteins,FALSE,genetics
W2133102806,17,Saccharomyces cerevisiae Proteins,FALSE,
W1980030331,1,Cross Infection,TRUE,microbiology
W1980030331,2,"Genome, Bacterial",TRUE,
W1980030331,3,Methicillin-Resistant Staphylococcus aureus,TRUE,classification
W1980030331,4,Methicillin-Resistant Staphylococcus aureus,TRUE,genetics
W1980030331,5,Staphylococcal Infections,TRUE,microbiology
W1980030331,6,Asia,FALSE,epidemiology
W1980030331,7,Asia,FALSE,
W1980030331,8,Bacterial Typing Techniques,FALSE,
W1980030331,9,Cross Infection,FALSE,epidemiology
W1980030331,10,Cross Infection,FALSE,transmission
W1980030331,11,Cross Infection,FALSE,
W1980030331,12,Europe,FALSE,epidemiology
W1980030331,13,Europe,FALSE,
W1980030331,14,"Evolution, Molecular",FALSE,
W1980030331,15,Genomics,FALSE,methods
W1980030331,16,Genomics,FALSE,
W1980030331,17,Humans,FALSE,
W1980030331,18,Likelihood Functions,FALSE,
W1980030331,19,Methicillin-Resistant Staphylococcus aureus,FALSE,isolation & purification
W1980030331,20,Methicillin-Resistant Staphylococcus aureus,FALSE,
W1980030331,21,Molecular Epidemiology,FALSE,
W1980030331,22,Molecular Sequence Data,FALSE,
W1980030331,23,Phylogeny,FALSE,
W1980030331,24,"Polymorphism, Single Nucleotide",FALSE,
W1980030331,25,"Sequence Analysis, DNA",FALSE,
W1980030331,26,South America,FALSE,epidemiology
W1980030331,27,South America,FALSE,
W1980030331,28,Staphylococcal Infections,FALSE,
W1980030331,29,Staphylococcal Infections,FALSE,epidemiology
W1980030331,30,Staphylococcal Infections,FALSE,transmission
W1980030331,31,Time Factors,FALSE,
W1980030331,32,United States,FALSE,
W1980030331,33,United States,FALSE,epidemiology
W2075286470,1,Computer Simulation,TRUE,
W2075286470,2,"Models, Biological",TRUE,
W2075286470,3,Physarum polycephalum,TRUE,cytology
W2075286470,4,Physarum polycephalum,TRUE,physiology
W2075286470,5,Railroads,TRUE,
W2075286470,6,Algorithms,FALSE,
W2075286470,7,Food,FALSE,
W2075286470,8,Physarum polycephalum,FALSE,
W2075286470,9,Physarum polycephalum,FALSE,growth & development
W2075286470,10,Systems Biology,FALSE,
W2075286470,11,Tokyo,FALSE,
W2065415433,1,"Receptors, Cell Surface",TRUE,metabolism
W2065415433,2,Signal Transduction,TRUE,
W2065415433,3,Vacuolar Proton-Translocating ATPases,TRUE,metabolism
W2065415433,4,Wnt Proteins,TRUE,metabolism
W2065415433,5,Xenopus Proteins,TRUE,metabolism
W2065415433,6,Animals,FALSE,
W2065415433,7,Body Patterning,FALSE,
W2065415433,8,Cell Line,FALSE,
W2065415433,9,"Cell Line, Tumor",FALSE,
W2065415433,10,Central Nervous System,FALSE,embryology
W2065415433,11,Central Nervous System,FALSE,cytology
W2065415433,12,Central Nervous System,FALSE,
W2065415433,13,"Embryo, Nonmammalian",FALSE,metabolism
W2065415433,14,"Embryo, Nonmammalian",FALSE,
W2065415433,15,Frizzled Receptors,FALSE,metabolism
W2065415433,16,Frizzled Receptors,FALSE,
W2065415433,17,"Gene Expression Regulation, Developmental",FALSE,
W2065415433,18,Homeodomain Proteins,FALSE,metabolism
W2065415433,19,Homeodomain Proteins,FALSE,genetics
W2065415433,20,Homeodomain Proteins,FALSE,
W2065415433,21,Humans,FALSE,
W2065415433,22,Hydrogen-Ion Concentration,FALSE,
W2065415433,23,LDL-Receptor Related Proteins,FALSE,metabolism
W2065415433,24,LDL-Receptor Related Proteins,FALSE,
W2065415433,25,Low Density Lipoprotein Receptor-Related Protein-6,FALSE,
W2065415433,26,Mice,FALSE,
W2065415433,27,Nerve Tissue Proteins,FALSE,genetics
W2065415433,28,Nerve Tissue Proteins,FALSE,metabolism
W2065415433,29,Nerve Tissue Proteins,FALSE,
W2065415433,30,Phosphorylation,FALSE,
W2065415433,31,"RNA, Small Interfering",FALSE,
W2065415433,32,"Receptors, Cell Surface",FALSE,genetics
W2065415433,33,"Receptors, Cell Surface",FALSE,
W2065415433,34,Vacuolar Proton-Translocating ATPases,FALSE,antagonists & inhibitors
W2065415433,35,Vacuolar Proton-Translocating ATPases,FALSE,
W2065415433,36,Wnt Proteins,FALSE,
W2065415433,37,Wnt3 Protein,FALSE,
W2065415433,38,Xenopus,FALSE,metabolism
W2065415433,39,Xenopus,FALSE,embryology
W2065415433,40,Xenopus,FALSE,
W2065415433,41,Xenopus Proteins,FALSE,genetics
W2065415433,42,Xenopus Proteins,FALSE,
W2065415433,43,beta Catenin,FALSE,metabolism
W2065415433,44,beta Catenin,FALSE,
W2057039052,1,Anti-Inflammatory Agents,TRUE,pharmacology
W2057039052,2,Inflammation,TRUE,drug therapy
W2057039052,3,Nitriles,TRUE,pharmacology
W2057039052,4,Sesquiterpenes,TRUE,pharmacology
W2057039052,5,Sulfones,TRUE,pharmacology
W2057039052,6,Animals,FALSE,
W2057039052,7,Anti-Inflammatory Agents,FALSE,
W2057039052,8,Bone Marrow Cells,FALSE,
W2057039052,9,Bone Marrow Cells,FALSE,metabolism
W2057039052,10,Caspase 1,FALSE,
W2057039052,11,Caspase 1,FALSE,metabolism
W2057039052,12,Cell Death,FALSE,
W2057039052,13,Humans,FALSE,
W2057039052,14,Immunoblotting,FALSE,
W2057039052,15,Inflammation,FALSE,
W2057039052,16,L-Lactate Dehydrogenase,FALSE,
W2057039052,17,L-Lactate Dehydrogenase,FALSE,metabolism
W2057039052,18,Macrophages,FALSE,
W2057039052,19,Macrophages,FALSE,metabolism
W2057039052,20,Mice,FALSE,
W2057039052,21,NF-kappa B,FALSE,
W2057039052,22,NF-kappa B,FALSE,metabolism
W2057039052,23,Nitriles,FALSE,
W2057039052,24,Sesquiterpenes,FALSE,
W2057039052,25,Sulfones,FALSE,chemistry
W2057039052,26,Sulfones,FALSE,
W2109511371,1,"Gene Expression Regulation, Neoplastic",TRUE,
W2109511371,2,Tumor Suppressor Protein p53,TRUE,metabolism
W2109511371,3,Ubiquitin Thiolesterase,TRUE,metabolism
W2109511371,4,"Active Transport, Cell Nucleus",FALSE,
W2109511371,5,Ataxia Telangiectasia Mutated Proteins,FALSE,
W2109511371,6,"Carcinoma, Renal Cell",FALSE,
W2109511371,7,"Carcinoma, Renal Cell",FALSE,metabolism
W2109511371,8,Cell Cycle Proteins,FALSE,metabolism
W2109511371,9,Cell Cycle Proteins,FALSE,
W2109511371,10,Cell Line,FALSE,
W2109511371,11,DNA Repair,FALSE,
W2109511371,12,DNA-Binding Proteins,FALSE,
W2109511371,13,DNA-Binding Proteins,FALSE,metabolism
W2109511371,14,HCT116 Cells,FALSE,
W2109511371,15,Humans,FALSE,
W2109511371,16,Kidney Neoplasms,FALSE,metabolism
W2109511371,17,Kidney Neoplasms,FALSE,
W2109511371,18,Protein Stability,FALSE,
W2109511371,19,Protein-Serine-Threonine Kinases,FALSE,
W2109511371,20,Protein-Serine-Threonine Kinases,FALSE,metabolism
W2109511371,21,Tumor Suppressor Protein p53,FALSE,analysis
W2109511371,22,Tumor Suppressor Protein p53,FALSE,
W2109511371,23,Tumor Suppressor Proteins,FALSE,
W2109511371,24,Tumor Suppressor Proteins,FALSE,metabolism
W2109511371,25,Ubiquitin Thiolesterase,FALSE,
W2109511371,26,Ubiquitination,FALSE,
W2014643937,1,Cellular Reprogramming,TRUE,
W2014643937,2,Induced Pluripotent Stem Cells,TRUE,metabolism
W2014643937,3,Octamer Transcription Factor-3,TRUE,metabolism
W2014643937,4,"Receptors, Cytoplasmic and Nuclear",TRUE,metabolism
W2014643937,5,Animals,FALSE,
W2014643937,6,Base Sequence,FALSE,
W2014643937,7,"Cells, Cultured",FALSE,
W2014643937,8,"Epigenesis, Genetic",FALSE,
W2014643937,9,Gene Expression Profiling,FALSE,
W2014643937,10,Genome-Wide Association Study,FALSE,
W2014643937,11,Humans,FALSE,
W2014643937,12,Induced Pluripotent Stem Cells,FALSE,cytology
W2014643937,13,Induced Pluripotent Stem Cells,FALSE,
W2014643937,14,Kruppel-Like Factor 4,FALSE,
W2014643937,15,Kruppel-Like Transcription Factors,FALSE,metabolism
